rec_epoch,batch,class_loss,cont_loss,loss
0,0,0.2066165655851364,0.20096102356910706,0.4075775742530823
1,0,0.19758044183254242,0.17137935757637024,0.36895978450775146
2,0,0.1807250827550888,0.061667583882808685,0.2423926591873169
3,0,0.17692339420318604,0.03498247638344765,0.21190586686134338
4,0,0.1697114109992981,0.03179069980978966,0.20150211453437805
5,0,0.13265518844127655,0.024334700778126717,0.15698988735675812
6,0,0.10296475142240524,0.019708629697561264,0.12267337739467621
7,0,0.07880928367376328,0.013652433641254902,0.0924617201089859
8,0,0.048699527978897095,0.0009284186526201665,0.04962794482707977
9,0,0.04000362008810043,0.0003879156138282269,0.04039153456687927
10,0,0.03819199278950691,0.0004758013237733394,0.038667794317007065
11,0,0.036446232348680496,0.0011650293599814177,0.03761126101016998
12,0,0.03136599436402321,0.00166638835798949,0.033032383769750595
13,0,0.023667622357606888,0.0018963338807225227,0.025563955307006836
14,0,0.013951984234154224,0.001529292669147253,0.01548127643764019
15,0,0.007970630191266537,0.0023021625820547342,0.010272792540490627
16,0,0.008588914759457111,0.0017312370473518968,0.010320152156054974
17,0,0.004758026916533709,0.002123540034517646,0.006881566718220711
18,0,0.002757362322881818,0.001947935437783599,0.004705297760665417
19,0,0.0017034488264471292,0.001424781745299697,0.003128230571746826
20,0,0.0010409116512164474,0.0006533555570058525,0.001694267150014639
21,0,0.0005819716607220471,0.0005191460950300097,0.0011011178139597178
22,0,0.00034794185194186866,0.00034487282391637564,0.0006928147049620748
23,0,0.00023261642490979284,0.0003179465129505843,0.0005505629233084619
24,0,0.00016757774574216455,0.0001914038584800437,0.00035898160422220826
25,0,0.0001503314997535199,0.00020049684098921716,0.00035082834074273705
26,0,0.00012931012315675616,0.00016768435307312757,0.0002969944616779685
27,0,0.00012100887397537008,0.0001286214537685737,0.0002496303350199014
28,0,8.36067192722112e-05,0.00012350254110060632,0.00020710926037281752
29,0,8.577346306992695e-05,0.00014957580424379557,0.0002353492600377649
30,0,6.81672099744901e-05,0.00012223207158967853,0.00019039928156416863
31,0,5.850839806953445e-05,0.00011672673281282187,0.0001752351236063987
32,0,6.329869938781485e-05,0.00012959398736711591,0.00019289267947897315
33,0,5.271243935567327e-05,0.0001309942308580503,0.00018370666657574475
34,0,4.7426699893549085e-05,0.00010495253809494898,0.00015237924526445568
35,0,4.7286033804994076e-05,9.029514330904931e-05,0.00013758116983808577
36,0,4.712247755378485e-05,0.0001049181810230948,0.00015204065130092204
37,0,5.62191016797442e-05,0.00011653154797386378,0.00017275064601562917
38,0,3.944730633520521e-05,0.00010558014764683321,0.00014502745762001723
39,0,3.609895793488249e-05,0.00010022390051744878,0.0001363228657282889
40,0,3.6879540857626125e-05,0.0001032803556881845,0.00014015990018378943
41,0,3.3607484510866925e-05,0.00011060444376198575,0.00014421192463487387
42,0,3.490209564915858e-05,0.0001198278769152239,0.00015472997620236129
43,0,3.357124296599068e-05,0.0001212820498039946,0.00015485328913200647
44,0,3.664732139441185e-05,0.00011354048183420673,0.00015018779959063977
45,0,2.8948783437954262e-05,8.026959403650835e-05,0.00010921838111244142
46,0,2.9479026125045493e-05,0.00011012479808414355,0.00013960382784716785
47,0,2.8644561098190024e-05,9.10245071281679e-05,0.00011966907186433673
48,0,2.6221274310955778e-05,0.00010731867223512381,0.00013353994290810078
49,0,2.5916577214957215e-05,0.00010199410462519154,0.00012791068002115935
50,0,2.7364254492567852e-05,9.967329242499545e-05,0.0001270375505555421
51,0,2.7509688152349554e-05,9.889036300592124e-05,0.0001264000457013026
52,0,2.4709224817343056e-05,0.00011376319162081927,0.00013847241643816233
53,0,2.9365060981945135e-05,0.00016160363156814128,0.00019096869800705463
54,0,2.3599624910275452e-05,9.523247717879713e-05,0.00011883210390806198
55,0,2.479410068190191e-05,8.42348817968741e-05,0.00010902898065978661
56,0,2.3384571250062436e-05,0.00010237439710181206,0.00012575896107591689
57,0,2.095842319249641e-05,0.00011278943566139787,0.0001337478606728837
58,0,2.291393138875719e-05,9.501397289568558e-05,0.00011792790610343218
59,0,2.5479315809207037e-05,9.718179353512824e-05,0.00012266110570635647
60,0,2.6495932615944184e-05,8.923299901653081e-05,0.00011572892981348559
61,0,2.142190896847751e-05,0.00010141773236682639,0.0001228396431542933
62,0,1.743650318530854e-05,0.00011935841757804155,0.00013679491530638188
63,0,1.8766879293252714e-05,9.633773879613727e-05,0.00011510461627040058
64,0,2.071952803817112e-05,8.517312380718067e-05,0.00010589265002636239
65,0,2.179336479457561e-05,9.893283277051523e-05,0.00012072619574610144
66,0,2.4134635168593377e-05,0.00010775938426377252,0.0001318940194323659
67,0,2.2386549971997738e-05,8.960528793977574e-05,0.00011199183791177347
68,0,1.8937587810796686e-05,0.0001736685517244041,0.00019260613771621138
69,0,1.9627093934104778e-05,9.574110299581662e-05,0.00011536819511093199
70,0,2.437257717247121e-05,0.000126382103189826,0.00015075468400027603
71,0,2.24246978177689e-05,0.00014788251428399235,0.00017030720482580364
72,0,2.8102396754547954e-05,9.483331814408302e-05,0.00012293571489863098
73,0,2.0625591787393205e-05,8.375745528610423e-05,0.00010438304889248684
74,0,2.1291254597599618e-05,0.00011436041677370667,0.0001356516731902957
75,0,2.1191121049923822e-05,0.00010205260332440957,0.0001232437207363546
76,0,1.8315315173822455e-05,9.339019743492827e-05,0.00011170551442774013
77,0,1.6989708456094377e-05,0.00010488375119166449,0.00012187346146674827
78,0,1.7511367332190275e-05,0.00010132953320862725,0.00011884090054081753
79,0,1.745939334796276e-05,0.0001175348661490716,0.00013499426131602377
80,0,2.14524261537008e-05,8.968376641860232e-05,0.00011113619257230312
81,0,1.589107523614075e-05,7.942230877233669e-05,9.531338582746685e-05
82,0,1.6392708857893012e-05,8.833491301629692e-05,0.00010472762369317934
83,0,1.867246646725107e-05,9.508414223091677e-05,0.00011375660687917843
84,0,1.8407821698929183e-05,0.00012028274068143219,0.00013869056419935077
85,0,1.4562606338586193e-05,0.00010008835670305416,0.00011465096031315625
86,0,2.066993693006225e-05,9.865649190032855e-05,0.0001193264324683696
87,0,1.700448956398759e-05,0.00011114172957604751,0.0001281462173210457
88,0,1.9198894733563066e-05,0.00012197522300994024,0.00014117412501946092
89,0,1.60808558575809e-05,8.261422044597566e-05,9.869507630355656e-05
90,0,1.7109394320868887e-05,9.767033043317497e-05,0.00011477972293505445
91,0,1.7693519112071954e-05,9.545016655465588e-05,0.00011314368748571724
92,0,1.824903483793605e-05,0.00010134350304724649,0.00011959253606619313
93,0,2.137184128514491e-05,0.00010816950089065358,0.00012954133853781968
94,0,1.8076896594720893e-05,9.265323751606047e-05,0.00011073013592977077
95,0,1.749515467963647e-05,9.525783389108256e-05,0.00011275299038970843
96,0,1.9207953300792724e-05,0.00010577953071333468,0.0001249874767381698
97,0,2.3183345547295175e-05,0.00010539306094869971,0.00012857640103902668
98,0,1.4249802006816026e-05,0.0001024309967760928,0.00011668079969240353
99,0,1.454591711080866e-05,8.112529758363962e-05,9.567121742293239e-05
