layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.4457873223582283e-05,2.4444170776405372e-05,2.443049379508011e-05,2.4416836822638288e-05,2.4403205316048115e-05,2.4389591999351978e-05,2.4376000510528684e-05,2.4362423573620617e-05,2.4348868464585394e-05,2.43353279074654e-05,2.4321803721250035e-05,2.4308292267960496e-05,2.4294799004564993e-05,2.4281318474095315e-05,2.426785067655146e-05,2.425439379294403e-05,2.4240955099230632e-05,2.4227527319453657e-05,2.42141086346237e-05,2.4200706320698373e-05
encoder.layers.0.self_connection.bias,8.299813089251984e-06,8.298339707835112e-06,8.296867235912941e-06,8.29539931146428e-06,8.29393229651032e-06,8.292468010040466e-06,8.291006452054717e-06,8.289546713058371e-06,8.288088793051429e-06,8.28663269203389e-06,8.285178410005756e-06,8.283726856461726e-06,8.282276212412398e-06,8.280827387352474e-06,8.279379471787252e-06,8.277934284706134e-06,8.27649091661442e-06,8.275047548522707e-06,8.273605089925695e-06,8.27216626930749e-06
encoder.layers.0.scale_self_conn.weight,5.4449801609735005e-06,5.444399903353769e-06,5.4438187362393364e-06,5.4432375691249035e-06,5.442655037768418e-06,5.442072506411932e-06,5.441488156066043e-06,5.440903350972803e-06,5.4403180911322124e-06,5.43973192179692e-06,5.439144842966925e-06,5.438556854642229e-06,5.437967047328129e-06,5.4373776947613806e-06,5.436786523205228e-06,5.436194442154374e-06,5.435601451608818e-06,5.43500755156856e-06,5.434412742033601e-06,5.4338174777512904e-06
encoder.layers.0.scale_self_conn.bias,4.781387019647809e-07,4.781371671924717e-07,4.781354618899059e-07,4.781336997439212e-07,4.781318239110988e-07,4.781298343914386e-07,4.781277880283596e-07,4.781256848218618e-07,4.781234679285262e-07,4.781212510351907e-07,4.781188636115985e-07,4.781166467182629e-07,4.781142592946708e-07,4.781117581842409e-07,4.78109257073811e-07,4.781066991199623e-07,4.781041411661135e-07,4.78101526368846e-07,4.780989115715784e-07,4.780962399308919e-07
encoder.layers.0.forward_edge.weight,2.5643608751124702e-05,2.5628794901422225e-05,2.5614006517571397e-05,2.5599247237551026e-05,2.5584509785403498e-05,2.5569795980118215e-05,2.5555100364726968e-05,2.5540428396197967e-05,2.5525776436552405e-05,2.551114266680088e-05,2.5496527086943388e-05,2.5481931515969336e-05,2.546734867792111e-05,2.5452784029766917e-05,2.5438235752517357e-05,2.542369838920422e-05,2.5409177396795712e-05,2.5394676413270645e-05,2.5380186343682e-05,2.536571082600858e-05
encoder.layers.0.forward_edge.bias,7.619009920745157e-06,7.616542461619247e-06,7.614080914208898e-06,7.61162436901941e-06,7.6091737355454825e-06,7.606726740050362e-06,7.604285201523453e-06,7.601847300975351e-06,7.599413038406055e-06,7.596982868562918e-06,7.5945581556879915e-06,7.592136626044521e-06,7.589717824885156e-06,7.587303116451949e-06,7.584891591250198e-06,7.582483249279903e-06,7.5800790000357665e-06,7.577677479275735e-06,7.575279596494511e-06,7.572884896944743e-06
encoder.layers.0.scale_forward.weight,6.701976417389233e-06,6.7007285906584e-06,6.699480309180217e-06,6.6982320277020335e-06,6.696984200971201e-06,6.695735464745667e-06,6.694484909530729e-06,6.693234809063142e-06,6.691984253848204e-06,6.690732789138565e-06,6.6894804149342235e-06,6.688227585982531e-06,6.686973847536137e-06,6.6857191995950416e-06,6.684464096906595e-06,6.6832080847234465e-06,6.681951163045596e-06,6.680694241367746e-06,6.679435500700492e-06,6.678176305285888e-06
encoder.layers.0.scale_forward.bias,7.555509000667371e-07,7.555499905720353e-07,7.555489673904958e-07,7.555479442089563e-07,7.555466936537414e-07,7.555453294116887e-07,7.555438514827983e-07,7.555423167104891e-07,7.555407819381799e-07,7.555392471658706e-07,7.555376555501425e-07,7.555358934041578e-07,7.555340744147543e-07,7.555323122687696e-07,7.555304364359472e-07,7.555285037597059e-07,7.555264573966269e-07,7.555246384072234e-07,7.555225920441444e-07,7.555206025244843e-07
encoder.layers.0.back_edge.weight,2.5450521206948906e-05,2.54357437370345e-05,2.542099537095055e-05,2.540626701375004e-05,2.5391564122401178e-05,2.537688305892516e-05,2.5362220185343176e-05,2.534757550165523e-05,2.5332949007861316e-05,2.5318342522950843e-05,2.5303750589955598e-05,2.5289169570896775e-05,2.527460856072139e-05,2.526006028347183e-05,2.5245528377126902e-05,2.52310092037078e-05,2.5216500944225118e-05,2.5202007236657664e-05,2.5187526262016036e-05,2.5173058020300232e-05
encoder.layers.0.back_edge.bias,8.639595762360841e-06,8.638089639134705e-06,8.636586244392674e-06,8.635085578134749e-06,8.633587640360929e-06,8.632092431071214e-06,8.630600859760307e-06,8.629110197944101e-06,8.627623174106702e-06,8.626137969258707e-06,8.624654583400115e-06,8.623173926025629e-06,8.621695087640546e-06,8.620218977739569e-06,8.618742867838591e-06,8.617271305411123e-06,8.615800652478356e-06,8.614330909040291e-06,8.612864803581033e-06,8.611398698121775e-06
encoder.layers.0.scale_back.weight,5.697692813555477e-06,5.6966541706060525e-06,5.695614618161926e-06,5.6945755204651505e-06,5.693535513273673e-06,5.692494596587494e-06,5.691453225153964e-06,5.690410944225732e-06,5.689367299055448e-06,5.688324108632514e-06,5.687279553967528e-06,5.68623408980784e-06,5.68518771615345e-06,5.6841413424990606e-06,5.683092695107916e-06,5.682044047716772e-06,5.680994490830926e-06,5.6799440244503785e-06,5.678892193827778e-06,5.677840363205178e-06
encoder.layers.0.scale_back.bias,1.5539371815975755e-06,1.5539344531134702e-06,1.5539316109425272e-06,1.5539286550847464e-06,1.5539256992269657e-06,1.5539226296823472e-06,1.5539191053903778e-06,1.5539159221589216e-06,1.5539126252406277e-06,1.5539091009486583e-06,1.553905576656689e-06,1.5539018249910441e-06,1.5538983006990748e-06,1.5538944353465922e-06,1.5538906836809474e-06,1.5538869320153026e-06,1.5538829529759823e-06,1.5538790876234998e-06,1.5538752222710173e-06,1.553871243231697e-06
encoder.layers.1.self_connection.weight,2.1236297470750287e-05,2.122798832715489e-05,2.1219695554464124e-05,2.1211415514699183e-05,2.1203151845838875e-05,2.119490090990439e-05,2.1186660887906328e-05,2.1178435417823493e-05,2.1170217223698273e-05,2.1162009943509474e-05,2.11538153962465e-05,2.114562812494114e-05,2.1137448129593395e-05,2.112927904818207e-05,2.112111724272836e-05,2.1112962713232264e-05,2.110481909767259e-05,2.1096677301102318e-05,2.108854823745787e-05,2.1080422811792232e-05
encoder.layers.1.self_connection.bias,4.097745204489911e-06,4.097737473784946e-06,4.097729743079981e-06,4.097722012375016e-06,4.0977138269227e-06,4.097705186723033e-06,4.097696546523366e-06,4.09768836107105e-06,4.097680175618734e-06,4.097671990166418e-06,4.0976628952194005e-06,4.097654255019734e-06,4.097645614820067e-06,4.0976369746204e-06,4.097627879673382e-06,4.0976187847263645e-06,4.097609689779347e-06,4.097600594832329e-06,4.097591954632662e-06,4.0975828596856445e-06
encoder.layers.1.scale_self_conn.weight,4.021710992674343e-06,4.019146217615344e-06,4.016586444777204e-06,4.01402985517052e-06,4.011476903542643e-06,4.008926680398872e-06,4.006379640486557e-06,4.003835783805698e-06,4.001294200861594e-06,3.998754436906893e-06,3.996217401436297e-06,3.993682184955105e-06,3.9911496969580185e-06,3.988618573202984e-06,3.986088813690003e-06,3.983560873166425e-06,3.981034751632251e-06,3.978509994340129e-06,3.975987510784762e-06,3.973466391471447e-06
encoder.layers.1.scale_self_conn.bias,1.0388866940047592e-06,1.0388777127445792e-06,1.0388685041107237e-06,1.0388591817900306e-06,1.0388499731561751e-06,1.0388404234618065e-06,1.0388305327069247e-06,1.0388208693257184e-06,1.0388109785708366e-06,1.0388010878159548e-06,1.0387908560005599e-06,1.0387808515588404e-06,1.0387706197434454e-06,1.0387602742412128e-06,1.0387498150521424e-06,1.0387392421762343e-06,1.0387287829871639e-06,1.038718096424418e-06,1.0387072961748345e-06,1.038696495925251e-06
