layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.531492984620854e-05,3.5310160455992445e-05,3.5305394703755155e-05,3.530062531353906e-05,3.529585956130177e-05,3.529109017108567e-05,3.528632078086957e-05,3.528155502863228e-05,3.527678927639499e-05,3.5272019886178896e-05,3.526724685798399e-05,3.5262477467767894e-05,3.52577080775518e-05,3.52529386873357e-05,3.52481692971196e-05,3.5243399906903505e-05,3.52386268787086e-05,3.52338538505137e-05,3.52290844602976e-05,3.5224311432102695e-05
encoder.layers.0.self_connection.bias,8.029586751945317e-06,8.029343007365242e-06,8.029100172279868e-06,8.028856427699793e-06,8.028612683119718e-06,8.028369848034345e-06,8.028125193959568e-06,8.02788053988479e-06,8.027636795304716e-06,8.027393960219342e-06,8.027148396649864e-06,8.026903742575087e-06,8.02665908850031e-06,8.026413524930831e-06,8.026169780350756e-06,8.025925126275979e-06,8.025678653211799e-06,8.025433999137022e-06,8.025189345062245e-06,8.024943781492766e-06
encoder.layers.0.scale_self_conn.weight,8.405534572375473e-06,8.405150765611324e-06,8.40476877783658e-06,8.404384971072432e-06,8.404002073802985e-06,8.403618267038837e-06,8.403234460274689e-06,8.40285065351054e-06,8.40246593725169e-06,8.402083039982244e-06,8.401698323723394e-06,8.401313607464544e-06,8.400928891205695e-06,8.400543265452143e-06,8.400157639698591e-06,8.39977201394504e-06,8.39938729768619e-06,8.399001671932638e-06,8.398615136684384e-06,8.398229510930832e-06
encoder.layers.0.scale_self_conn.bias,4.115647698199609e-06,4.115587671549292e-06,4.115527644898975e-06,4.115467618248658e-06,4.11540713685099e-06,4.115347110200673e-06,4.1152866288030054e-06,4.1152261474053375e-06,4.115166575502371e-06,4.1151060941047035e-06,4.115045612707036e-06,4.114984676562017e-06,4.114925104659051e-06,4.114864168514032e-06,4.114803687116364e-06,4.114743660466047e-06,4.114683179068379e-06,4.11462224292336e-06,4.114561761525692e-06,4.114501734875375e-06
encoder.layers.0.forward_edge.weight,3.2869440474314615e-05,3.286474020569585e-05,3.28600435750559e-05,3.2855343306437135e-05,3.2850639399839565e-05,3.28459391312208e-05,3.284123886260204e-05,3.283653495600447e-05,3.2831838325364515e-05,3.282713078078814e-05,3.282243415014818e-05,3.2817730243550614e-05,3.2813026336953044e-05,3.280832606833428e-05,3.2803618523757905e-05,3.279892189311795e-05,3.279421434854157e-05,3.2789510441944e-05,3.2784806535346434e-05,3.2780102628748864e-05
encoder.layers.0.forward_edge.bias,7.824384738341905e-06,7.82418737799162e-06,7.823990927136037e-06,7.823794476280455e-06,7.823598025424872e-06,7.823401574569289e-06,7.823204214219004e-06,7.823007763363421e-06,7.822809493518434e-06,7.82261213316815e-06,7.822413863323163e-06,7.822216502972879e-06,7.822019142622594e-06,7.821820872777607e-06,7.821623512427323e-06,7.821426152077038e-06,7.821227882232051e-06,7.821029612387065e-06,7.82083225203678e-06,7.820633982191794e-06
encoder.layers.0.scale_forward.weight,9.245869478036184e-06,9.24533378565684e-06,9.244799002772197e-06,9.244264219887555e-06,9.24372852750821e-06,9.243191925634164e-06,9.242655323760118e-06,9.242118721886072e-06,9.241582120012026e-06,9.24104551813798e-06,9.24050709727453e-06,9.239970495400485e-06,9.239432984031737e-06,9.238893653673586e-06,9.238356142304838e-06,9.237816811946686e-06,9.237278391083237e-06,9.236739970219787e-06,9.236200639861636e-06,9.235661309503485e-06
encoder.layers.0.scale_forward.bias,2.523709781598882e-06,2.5236722649424337e-06,2.5236340661649592e-06,2.523596549508511e-06,2.523558578104712e-06,2.5235208340745885e-06,2.5234828626707895e-06,2.523445118640666e-06,2.523407147236867e-06,2.5233694032067433e-06,2.5233316591766197e-06,2.5232934603991453e-06,2.523255943742697e-06,2.5232181997125736e-06,2.5231802283087745e-06,2.5231420295313e-06,2.523104512874852e-06,2.5230663140973775e-06,2.523028115319903e-06,2.522990143916104e-06
encoder.layers.0.back_edge.weight,3.3027205063262954e-05,3.30209186358843e-05,3.301462857052684e-05,3.3008342143148184e-05,3.3002059353748336e-05,3.299577292636968e-05,3.298948649899103e-05,3.2983196433633566e-05,3.297691000625491e-05,3.297061994089745e-05,3.2964333513518795e-05,3.2958043448161334e-05,3.2951760658761486e-05,3.2945470593404025e-05,3.293918052804656e-05,3.293289410066791e-05,3.2926607673289254e-05,3.292031760793179e-05,3.291403118055314e-05,3.290774111519568e-05
encoder.layers.0.back_edge.bias,8.08739696367411e-06,8.087077731033787e-06,8.086759407888167e-06,8.086441994237248e-06,8.086122761596926e-06,8.085803528956603e-06,8.085484296316281e-06,8.085165063675959e-06,8.084846740530338e-06,8.084526598395314e-06,8.084207365754992e-06,8.083887223619968e-06,8.083566171990242e-06,8.08324693934992e-06,8.082925887720194e-06,8.08260574558517e-06,8.082284693955444e-06,8.081963642325718e-06,8.081642590695992e-06,8.081321539066266e-06
