rec_epoch,batch,class_loss,cont_loss,loss
0,0,0.20625464618206024,0.2036714255809784,0.40992605686187744
1,0,0.19419945776462555,0.15795397758483887,0.3521534204483032
2,0,0.1882479041814804,0.03823121264576912,0.22647911310195923
3,0,0.1762986034154892,0.03183271363377571,0.2081313133239746
4,0,0.168749138712883,0.029938234016299248,0.1986873745918274
5,0,0.14221231639385223,0.029014218598604202,0.17122653126716614
6,0,0.1094837412238121,0.02137618511915207,0.13085992634296417
7,0,0.10113579034805298,0.01529494859278202,0.11643073707818985
8,0,0.08117879182100296,0.006149804685264826,0.08732859790325165
9,0,0.04673842713236809,0.0022951720748096704,0.049033600836992264
10,0,0.04122151806950569,0.001446562702767551,0.04266808182001114
11,0,0.03833034262061119,0.0014946293085813522,0.039824970066547394
12,0,0.03403746709227562,0.0012888595229014754,0.03532632812857628
13,0,0.03407933935523033,0.001591005828231573,0.03567034378647804
14,0,0.02501554787158966,0.0021079815924167633,0.027123529464006424
15,0,0.01732523925602436,0.0021365927532315254,0.01946183294057846
16,0,0.018002735450863838,0.0018865998135879636,0.019889336079359055
17,0,0.011355509981513023,0.0012948858784511685,0.01265039574354887
18,0,0.007710383273661137,0.0013167395954951644,0.009027122519910336
19,0,0.00501306913793087,0.000932638649828732,0.00594570767134428
20,0,0.00278255483135581,0.0009586417581886053,0.0037411965895444155
21,0,0.0019744064193218946,0.0008202571771107614,0.002794663654640317
22,0,0.0012164118234068155,0.0007425749208778143,0.00195898674428463
23,0,0.000800114416051656,0.0006918191793374717,0.0014919335953891277
24,0,0.0004664449661504477,0.0006125113577581942,0.0010789562948048115
