rec_epoch,batch,class_loss,cont_loss,loss
0,0,0.20607665181159973,0.23060567677021027,0.4366823434829712
1,0,0.19459682703018188,0.17861999571323395,0.37321680784225464
2,0,0.18957999348640442,0.029635798186063766,0.21921579539775848
3,0,0.17653222382068634,0.0143189812079072,0.19085121154785156
4,0,0.16398517787456512,0.011385203339159489,0.17537038028240204
5,0,0.12467757612466812,0.008240686729550362,0.13291826844215393
6,0,0.10658102482557297,0.007092756684869528,0.11367378383874893
7,0,0.10019165277481079,0.006733439862728119,0.10692509263753891
8,0,0.08543426543474197,0.005234420765191317,0.090668685734272
9,0,0.04916965588927269,0.0028290909249335527,0.051998745650053024
10,0,0.030605826526880264,0.0014920416288077831,0.032097868621349335
11,0,0.022448694333434105,0.0012716472847387195,0.02372034080326557
12,0,0.019164586439728737,0.0007855741423554718,0.01995016075670719
13,0,0.01642979122698307,0.0012127122608944774,0.01764250360429287
14,0,0.009970628656446934,0.0013256862293928862,0.011296315118670464
