layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.347028384974692e-05,2.34602703130804e-05,2.345034954487346e-05,2.3440512450179085e-05,2.343076266697608e-05,2.3421100195264444e-05,2.3411519578075968e-05,2.3402022634400055e-05,2.3392605726257898e-05,2.3383272491628304e-05,2.3374017473543063e-05,2.3364842490991578e-05,2.335574390599504e-05,2.3346723537542857e-05,2.3337779566645622e-05,2.3328910174313933e-05,2.332011172256898e-05,2.331138966837898e-05,2.330274037376512e-05,2.3294160200748593e-05
encoder.layers.0.self_connection.bias,7.971510058268905e-06,7.970243132149335e-06,7.96898893895559e-06,7.96774747868767e-06,7.966517841850873e-06,7.965300937939901e-06,7.964095857460052e-06,7.962903509906027e-06,7.961722985783126e-06,7.960554285091348e-06,7.959396498335991e-06,7.958251444506459e-06,7.957116395118646e-06,7.955994078656659e-06,7.954880857141688e-06,7.953779459057841e-06,7.952688974910416e-06,7.951610314194113e-06,7.95054165791953e-06,7.949483006086666e-06
encoder.layers.0.scale_self_conn.weight,5.872991096111946e-06,5.8726195675262716e-06,5.872248948435299e-06,5.871877419849625e-06,5.871505891263951e-06,5.871134362678276e-06,5.870762834092602e-06,5.870390850759577e-06,5.870018867426552e-06,5.869646884093527e-06,5.869274446013151e-06,5.868901553185424e-06,5.868528205610346e-06,5.868155312782619e-06,5.8677815104601905e-06,5.867407708137762e-06,5.867034360562684e-06,5.866659193998203e-06,5.866284482181072e-06,5.865909315616591e-06
encoder.layers.0.scale_self_conn.bias,9.188487979372439e-07,9.188435683427087e-07,9.18838168217917e-07,9.188329386233818e-07,9.188276521854277e-07,9.188223089040548e-07,9.188168519358442e-07,9.188114518110524e-07,9.188061653730983e-07,9.188008789351443e-07,9.187953651235148e-07,9.18789964998723e-07,9.187844511870935e-07,9.187790510623017e-07,9.187735372506722e-07,9.187680802824616e-07,9.187625664708321e-07,9.187571095026215e-07,9.187515388475731e-07,9.187459681925247e-07
encoder.layers.0.forward_edge.weight,2.511899219825864e-05,2.5108987756539136e-05,2.5099081540247425e-05,2.50892699114047e-05,2.507955468900036e-05,2.5069934054045007e-05,2.5060406187549233e-05,2.5050972908502445e-05,2.5041626940947026e-05,2.5032373741851188e-05,2.5023209673236124e-05,2.5014136554091237e-05,2.500514528946951e-05,2.499624497431796e-05,2.4987428332678974e-05,2.497869536455255e-05,2.4970047888928093e-05,2.4961480448837392e-05,2.4952996682259254e-05,2.4944594770204276e-05
encoder.layers.0.forward_edge.bias,7.75404623709619e-06,7.752429155516438e-06,7.750828444841318e-06,7.749242286081426e-06,7.747672498226166e-06,7.746119081275538e-06,7.744579306745436e-06,7.743055903119966e-06,7.741546141915023e-06,7.74005184212001e-06,7.738572094240226e-06,7.737105988780968e-06,7.735653525742237e-06,7.734216524113435e-06,7.732792255410459e-06,7.731380719633307e-06,7.729983735771384e-06,7.728599484835286e-06,7.727228876319714e-06,7.725870091235265e-06
encoder.layers.0.scale_forward.weight,6.29128044238314e-06,6.290177680057241e-06,6.289084012678359e-06,6.287998076004442e-06,6.286920324782841e-06,6.285851668508258e-06,6.284790288191289e-06,6.2837375480739865e-06,6.2826920839142986e-06,6.2816552599542774e-06,6.280626166699221e-06,6.27960480414913e-06,6.2785907175566535e-06,6.277584361669142e-06,6.276586645981297e-06,6.2755948420090135e-06,6.274610768741695e-06,6.273634426179342e-06,6.272664904827252e-06,6.271703114180127e-06
encoder.layers.0.scale_forward.bias,1.164725858870952e-06,1.1647224482658203e-06,1.1647188102870132e-06,1.1647153996818815e-06,1.1647118753899122e-06,1.1647083510979428e-06,1.1647049404928111e-06,1.164701302514004e-06,1.1646977782220347e-06,1.1646941402432276e-06,1.1646906159512582e-06,1.1646868642856134e-06,1.1646834536804818e-06,1.164679702014837e-06,1.1646761777228676e-06,1.1646725397440605e-06,1.1646689017652534e-06,1.1646652637864463e-06,1.1646616258076392e-06,1.1646579878288321e-06
encoder.layers.0.back_edge.weight,2.398935248493217e-05,2.3978720491868444e-05,2.3968190362211317e-05,2.3957760276971385e-05,2.394743205513805e-05,2.3937198420753703e-05,2.3927068468765356e-05,2.391703128523659e-05,2.3907088689156808e-05,2.389724068052601e-05,2.3887487259344198e-05,2.3877824787632562e-05,2.3868255084380507e-05,2.3858772692619823e-05,2.3849381250329316e-05,2.3840078938519582e-05,2.3830860300222412e-05,2.3821727154427208e-05,2.3812681320123374e-05,2.380372279731091e-05
encoder.layers.0.back_edge.bias,8.693058589415159e-06,8.691687071404886e-06,8.690331924299244e-06,8.688990419614129e-06,8.687664376338944e-06,8.686352884978987e-06,8.685056855028961e-06,8.683774467499461e-06,8.682505722390488e-06,8.681251529196743e-06,8.680011887918226e-06,8.678784979565535e-06,8.677570804138668e-06,8.676372090121731e-06,8.67518610903062e-06,8.674013770360034e-06,8.672853255120572e-06,8.671705472806934e-06,8.670571332913823e-06,8.669449925946537e-06
encoder.layers.0.scale_back.weight,5.106273874844192e-06,5.105086074763676e-06,5.103906460135477e-06,5.102734576212242e-06,5.1015722419833764e-06,5.100416728964774e-06,5.099270310893189e-06,5.0981316235265695e-06,5.097001121612266e-06,5.095878350402927e-06,5.094763764645904e-06,5.093656909593847e-06,5.092558239994105e-06,5.0914663916046266e-06,5.090382728667464e-06,5.089306796435267e-06,5.0882385949080344e-06,5.087177214591065e-06,5.0861235649790615e-06,5.085077191324672e-06
encoder.layers.0.scale_back.bias,1.9381861875444883e-06,1.938179821081576e-06,1.9381739093660144e-06,1.938167997650453e-06,1.938162313308567e-06,1.9381559468456544e-06,1.9381502625037683e-06,1.938143896040856e-06,1.93813821169897e-06,1.938132072609733e-06,1.938125933520496e-06,1.938119794431259e-06,1.9381134279683465e-06,1.9381072888791095e-06,1.9381011497898726e-06,1.9380950107006356e-06,1.938089098985074e-06,1.9380825051484862e-06,1.9380763660592493e-06,1.9380702269700123e-06
encoder.layers.1.self_connection.weight,2.3537257220596075e-05,2.3533031708211638e-05,2.3528833480668254e-05,2.3524662537965924e-05,2.352052069909405e-05,2.3516400688095018e-05,2.351230796193704e-05,2.3508238882641308e-05,2.3504195269197226e-05,2.350017530261539e-05,2.3496180801885203e-05,2.3492206310038455e-05,2.3488255465053953e-05,2.3484322809963487e-05,2.3480419258703478e-05,2.34765320783481e-05,2.3472666725865565e-05,2.346882138226647e-05,2.3464996047550812e-05,2.3461190721718594e-05
encoder.layers.1.self_connection.bias,4.2026827031804714e-06,4.2026622395496815e-06,4.202641321171541e-06,4.202619493298698e-06,4.2025985749205574e-06,4.202577201795066e-06,4.202556283416925e-06,4.202534910291433e-06,4.202513537165942e-06,4.20249216404045e-06,4.2024703361676075e-06,4.202449417789467e-06,4.202427589916624e-06,4.202405762043782e-06,4.202383934170939e-06,4.202362561045447e-06,4.202340733172605e-06,4.202318905299762e-06,4.20229707742692e-06,4.202274794806726e-06
encoder.layers.1.scale_self_conn.weight,4.3853046918229666e-06,4.3842878767463844e-06,4.3832824303535745e-06,4.382286533655133e-06,4.381302005640464e-06,4.380327482067514e-06,4.379362508188933e-06,4.3784079934994224e-06,4.37746302850428e-06,4.376527613203507e-06,4.375601747597102e-06,4.374685431685066e-06,4.373778665467398e-06,4.372880084702047e-06,4.371990144136362e-06,4.371109753265046e-06,4.370237547846045e-06,4.369373982626712e-06,4.368518148112344e-06,4.367671408544993e-06
encoder.layers.1.scale_self_conn.bias,1.656537506278255e-06,1.6565295481996145e-06,1.656521590120974e-06,1.6565136320423335e-06,1.6565055602768552e-06,1.656497488511377e-06,1.6564895304327365e-06,1.6564813449804205e-06,1.6564732732149423e-06,1.6564649740757886e-06,1.6564569023103104e-06,1.6564487168579944e-06,1.6564404177188408e-06,1.656432118579687e-06,1.6564239331273711e-06,1.6564157476750552e-06,1.6564071074753883e-06,1.65639903570991e-06,1.6563907365707564e-06,1.656382323744765e-06
encoder.layers.1.forward_edge.weight,2.3900334781501442e-05,2.389608016528655e-05,2.3891847376944497e-05,2.388763641647529e-05,2.388345637882594e-05,2.387929635006003e-05,2.387515633017756e-05,2.3871039957157336e-05,2.386694359302055e-05,2.3862870875746012e-05,2.3858819986344315e-05,2.3854787286836654e-05,2.3850776415201835e-05,2.3846783733461052e-05,2.3842811060603708e-05,2.3838858396629803e-05,2.3834925741539337e-05,2.3831009457353503e-05,2.3827105906093493e-05,2.3823227820685133e-05
encoder.layers.1.forward_edge.bias,5.257741577224806e-06,5.257698376226472e-06,5.257654720480787e-06,5.257611519482452e-06,5.257568318484118e-06,5.257524662738433e-06,5.257480552245397e-06,5.257437351247063e-06,5.257392786006676e-06,5.25734867551364e-06,5.257304565020604e-06,5.257260909274919e-06,5.257215889287181e-06,5.257171324046794e-06,5.257127213553758e-06,5.257082193566021e-06,5.257038083072985e-06,5.256992608337896e-06,5.256947588350158e-06,5.2569025683624204e-06
encoder.layers.1.scale_forward.weight,4.489635102800094e-06,4.488214926823275e-06,4.486807029024931e-06,4.485410954657709e-06,4.484025794226909e-06,4.482652457227232e-06,4.481290034163976e-06,4.479938070289791e-06,4.478597475099377e-06,4.477266429603333e-06,4.475945843296358e-06,4.4746357161784545e-06,4.473334229260217e-06,4.4720427467837e-06,4.4707603592542e-06,4.46948797616642e-06,4.468223778530955e-06,4.466968221095158e-06,4.465721303859027e-06,4.464483481569914e-06
encoder.layers.1.scale_forward.bias,1.5244507949319086e-06,1.5244467022057506e-06,1.5244427231664304e-06,1.5244386304402724e-06,1.5244346514009521e-06,1.5244306723616319e-06,1.5244264659486362e-06,1.5244221458488028e-06,1.5244181668094825e-06,1.5244140740833245e-06,1.5244096402966534e-06,1.5244055475704954e-06,1.5244014548443374e-06,1.5243972484313417e-06,1.524393042018346e-06,1.5243890629790258e-06,1.5243847428791923e-06,1.5243805364661966e-06,1.524376330053201e-06,1.524372237327043e-06
encoder.layers.1.back_edge.weight,2.3100245016394183e-05,2.309638148290105e-05,2.3092547053238377e-05,2.3088739908416755e-05,2.3084954591467977e-05,2.308119655936025e-05,2.3077467631082982e-05,2.3073760530678555e-05,2.307007525814697e-05,2.306641727045644e-05,2.3062781110638753e-05,2.3059166778693907e-05,2.3055576093611307e-05,2.305200723640155e-05,2.3048458388075233e-05,2.3044929548632354e-05,2.304142435605172e-05,2.3037937353365123e-05,2.3034470359561965e-05,2.3031021555652842e-05
encoder.layers.1.back_edge.bias,5.1523993533919565e-06,5.152368430572096e-06,5.152336598257534e-06,5.152305220690323e-06,5.152273843123112e-06,5.15224201080855e-06,5.152209723746637e-06,5.152177891432075e-06,5.152146059117513e-06,5.1521137720556e-06,5.152081939741038e-06,5.152049197931774e-06,5.152017365617212e-06,5.151984623807948e-06,5.151952336746035e-06,5.151919594936771e-06,5.1518868531275075e-06,5.151854111318244e-06,5.151820914761629e-06,5.151788172952365e-06
encoder.layers.1.scale_back.weight,3.79502398573095e-06,3.793871428570128e-06,3.792729557972052e-06,3.791599283431424e-06,3.7904801502008922e-06,3.789371476159431e-06,3.788273716054391e-06,3.787186187764746e-06,3.786108891290496e-06,3.785041826631641e-06,3.7839847664145054e-06,3.7829368011443876e-06,3.7818990676896647e-06,3.7808704291819595e-06,3.779850885621272e-06,3.7788406643812777e-06,3.7778390833409503e-06,3.776846369873965e-06,3.7758620692329714e-06,3.7748864087916445e-06
encoder.layers.1.scale_back.bias,1.9986266579508083e-06,1.998622337850975e-06,1.998617790377466e-06,1.9986134702776326e-06,1.9986086954304483e-06,1.998603920583264e-06,1.9985996004834305e-06,1.9985950530099217e-06,1.9985902781627374e-06,1.998585503315553e-06,1.998580955842044e-06,1.99857618099486e-06,1.998571633521351e-06,1.998567086047842e-06,1.9985625385743333e-06,1.998557763727149e-06,1.99855321625364e-06,1.9985482140327804e-06,1.998543439185596e-06,1.998538891712087e-06
decoder.layers.0.self_connection.weight,0.00019693293143063784,0.00011499098036438227,0.0005734267760999501,9.785690781427547e-05,0.0003522812621667981,0.00042003861744888127,0.0003156998718623072,0.00011677561269607395,0.0001049803031492047,0.00016633023915346712,2.9326156436582096e-05,0.0003662698727566749,0.0002026667061727494,0.00021145652863197029,0.000401488650823012,0.00018909820937551558,3.902140451828018e-05,0.00010317829583073035,0.000194389300304465,0.00017184807802550495
decoder.layers.0.self_connection.bias,6.210341234691441e-05,3.713842306751758e-05,0.0001787404908100143,2.4330405722139403e-05,0.00011022338003385812,0.0001224719308083877,9.410949132870883e-05,3.113279308308847e-05,2.5959117920137942e-05,4.7957793867681175e-05,7.974871550686657e-06,0.0001067806442733854,6.300910172285512e-05,5.8968300436390564e-05,0.00012014327512588352,5.33088568772655e-05,6.994449904595967e-06,2.5936044039553963e-05,5.5333217460429296e-05,4.561048262985423e-05
decoder.layers.0.scale_self_conn.weight,0.00013304997992236167,7.924997771624476e-05,0.0003877094713971019,6.618304178118706e-05,0.00024160872271750122,0.00028875298448838294,0.0002258603781228885,7.968443242134526e-05,7.171136530814692e-05,0.00010909196134889498,9.381170457345434e-06,0.0002540673303883523,0.000141261174576357,0.0001472170843044296,0.0002883283013943583,0.0001306012854911387,1.944466566783376e-05,6.995041621848941e-05,0.00013337237760424614,0.00012107507791370153
decoder.layers.0.scale_self_conn.bias,4.0922026528278366e-05,2.4398999812547117e-05,0.00012142144987592474,1.9190800230717286e-05,7.519682549173012e-05,8.802353113424033e-05,6.679946091026068e-05,2.416567804175429e-05,2.0458392100408673e-05,3.4437569411238655e-05,1.727871108414547e-06,7.778778672218323e-05,4.27429549745284e-05,4.421827179612592e-05,8.60087457112968e-05,3.989834658568725e-05,5.2720024541486055e-06,2.0262630641809665e-05,4.099337456864305e-05,3.520121390465647e-05
decoder.layers.0.forward_edge.weight,0.00014279672177508473,8.517246169503778e-05,0.0004172392073087394,7.612127956235781e-05,0.0002564300666563213,0.00030938192503526807,0.00023226869234349579,8.948616596171632e-05,7.970585284056142e-05,0.000123843623441644,2.6531102776061743e-05,0.0002699783944990486,0.000146807826240547,0.0001575455826241523,0.00029454135801643133,0.0001415097212884575,3.402318907319568e-05,7.83616560511291e-05,0.00014488701708614826,0.0001282411249121651
decoder.layers.0.forward_edge.bias,4.6831057261442766e-05,2.6983872885466553e-05,0.00013801283785142004,2.0974714061594568e-05,8.42913577798754e-05,9.81562479864806e-05,7.235252269310877e-05,2.634453085192945e-05,2.256150037283078e-05,3.976502193836495e-05,5.26713665749412e-06,8.603229798609391e-05,4.7607969463570043e-05,4.844897921429947e-05,9.229737770510837e-05,4.3911517423111945e-05,7.081313469825545e-06,2.255793151562102e-05,4.566604184219614e-05,3.797041790676303e-05
decoder.layers.0.scale_forward.weight,0.00017418182687833905,0.00011236978753004223,0.0004966636188328266,7.914082380011678e-05,0.000313275377266109,0.00035433407174423337,0.0002954353694804013,9.511080861557275e-05,7.985910633578897e-05,0.00012733606854453683,1.5203646398731507e-05,0.0003078482113778591,0.00018216097669210285,0.00017609739734325558,0.00037503294879570603,0.00015619491750840098,1.8163471395382658e-05,7.698757690377533e-05,0.0001569479936733842,0.00014232302783057094
decoder.layers.0.scale_forward.bias,6.109158130129799e-05,3.938789086532779e-05,0.00017019259394146502,2.0737856175401248e-05,0.00010755721450550482,0.00011313565482851118,9.657430928200483e-05,2.720347765716724e-05,2.165525256714318e-05,4.069631177117117e-05,8.012179932848085e-06,9.870923531707376e-05,6.30487484158948e-05,5.3816227591596544e-05,0.00012238079216331244,4.802604962605983e-05,1.6261434439002187e-06,2.1268671844154596e-05,4.911941141472198e-05,4.15556896768976e-05
decoder.layers.0.back_edge.weight,0.0002031037729466334,0.00012545303616207093,0.0005868994048796594,9.931576641974971e-05,0.0003635918255895376,0.00042434086208231747,0.0003336767549626529,0.0001175022916868329,0.00010214794747298583,0.00016351949307136238,2.9557302696048282e-05,0.0003695478953886777,0.00020807831606362015,0.0002124256716342643,0.0004200730472803116,0.00019019452156499028,3.62813807441853e-05,9.992653940571472e-05,0.00019463618809822947,0.0001713314704829827
decoder.layers.0.back_edge.bias,6.607229443034157e-05,3.9827613363740966e-05,0.00019256160885561258,2.7735641197068617e-05,0.00011858087236760184,0.00013404937635641545,0.00010333928366890177,3.4921704354928806e-05,2.8794771424145438e-05,5.260596299194731e-05,6.560962901858147e-06,0.00011720463226083666,6.696038326481357e-05,6.518906593555585e-05,0.00013090978609398007,5.904641147935763e-05,7.021676083240891e-06,2.8680055038421415e-05,6.127193046268076e-05,5.056046575191431e-05
decoder.layers.0.scale_back.weight,0.00011516472295625135,7.20036550774239e-05,0.0003314056375529617,5.3550586017081514e-05,0.00020764872897416353,0.00023843854432925582,0.00019157065253239125,6.442776066251099e-05,5.50064432900399e-05,8.869257726473734e-05,9.566369953972753e-06,0.00020655710250139236,0.00012096793216187507,0.0001187426460091956,0.00024609590764157474,0.00010541206574998796,1.4509981156152207e-05,5.32063641003333e-05,0.00010582316463114694,9.617851173970848e-05
decoder.layers.0.scale_back.bias,3.728448791662231e-05,2.23467231990071e-05,0.00010992042371071875,1.661151873122435e-05,6.796851812396199e-05,7.817495497874916e-05,5.923357093706727e-05,2.100004167004954e-05,1.7543326976010576e-05,3.092538827331737e-05,2.2400829493562924e-06,6.840477726655081e-05,3.8671856600558385e-05,3.8675683754263446e-05,7.668383477721363e-05,3.4873479307862e-05,4.642679868993582e-06,1.7344820662401617e-05,3.561150879249908e-05,3.050996565434616e-05
decoder.layers.1.self_connection.weight,0.0006966651417315006,0.0003891082014888525,0.0020273795817047358,0.0003344646829646081,0.001241747522726655,0.0014932502526789904,0.0011205411283299327,0.0004027979448437691,0.0003710414457600564,0.0005796515033580363,3.462512540863827e-05,0.0012954723788425326,0.000718906638212502,0.0007494310848414898,0.0014246768550947309,0.0006633534794673324,0.00010570455197012052,0.00036230109981261194,0.0006797413807362318,0.0006121945916675031
decoder.layers.1.self_connection.bias,8.668730151839554e-05,5.2158833568682894e-05,0.00024446265888400376,2.948121436929796e-05,0.00015126210928428918,0.00016253840294666588,0.00012939912267029285,3.9107919292291626e-05,3.247492350055836e-05,6.183533696457744e-05,1.061897819454316e-05,0.00014110944175627083,8.703386993147433e-05,7.688930054428056e-05,0.00016378519649151713,6.898932042531669e-05,5.470437372423476e-06,3.2321244361810386e-05,7.163328700698912e-05,5.9070822317153215e-05
decoder.layers.1.scale_self_conn.weight,0.0001370883546769619,7.652555359527469e-05,0.0004031331918668002,7.086132245603949e-05,0.0002481822739355266,0.0003056522982660681,0.00022975727915763855,8.490050095133483e-05,7.877623284002766e-05,0.00011968218313995749,5.837282515130937e-06,0.00026813949807547033,0.0001458292972529307,0.00015692620945628732,0.00029404618544504046,0.0001389004464726895,2.3665090338909067e-05,7.694457599427551e-05,0.00014182818995323032,0.00012905681796837598
decoder.layers.1.scale_self_conn.bias,1.4878095498715993e-05,8.078304745140485e-06,4.6439676225418225e-05,8.477994924760424e-06,2.8054602807969786e-05,3.546123480191454e-05,2.432350993331056e-05,1.0443016435601749e-05,9.126753866439685e-06,1.4948918760637753e-05,4.2558346535770397e-07,3.14013050228823e-05,1.545659324619919e-05,1.830807923397515e-05,3.1591320293955505e-05,1.664293449721299e-05,3.2746409033279633e-06,9.082908945856616e-06,1.7140982890850864e-05,1.4680359527119435e-05
decoder.layers.1.forward_edge.weight,0.0005685710930265486,0.00035236598341725767,0.0016202878905460238,0.00023038024664856493,0.0010058211628347635,0.0011183585738763213,0.0009074470144696534,0.00028705314616672695,0.00024054458481259644,0.00041710742516443133,5.5286971473833546e-05,0.0009700042428448796,0.000574437144678086,0.0005426763673312962,0.001138046383857727,0.00048505578888580203,4.9722202675184235e-05,0.00023520489048678428,0.0004979277146048844,0.0004276338149793446
decoder.layers.1.forward_edge.bias,9.871510701486841e-05,5.821255035698414e-05,0.0002838127547875047,3.723276313394308e-05,0.0001743030152283609,0.00019313069060444832,0.00014858893700875342,4.855507722822949e-05,4.068908674526028e-05,7.531187293352559e-05,9.493433026364073e-06,0.00016798409342300147,9.881258301902562e-05,9.276938362745568e-05,0.00018848286708816886,8.359552884940058e-05,8.302014975924976e-06,4.054206146975048e-05,8.679489837959409e-05,7.17976872692816e-05
decoder.layers.1.scale_forward.weight,6.106693035690114e-05,3.5325636417837813e-05,0.00017988878244068474,2.611057243484538e-05,0.00011026787251466885,0.0001267956686206162,9.333177149528638e-05,3.368018224136904e-05,2.8788306735805236e-05,5.134467937750742e-05,5.920649073232198e-06,0.00011139058187836781,6.233999010873958e-05,6.249039870453998e-05,0.00012008178600808606,5.6586970458738506e-05,8.538094334653579e-06,2.8850239687017165e-05,5.868378502782434e-05,4.891293792752549e-05
decoder.layers.1.scale_forward.bias,9.650877473177388e-06,4.8475344556209166e-06,3.057492358493619e-05,5.108236109663267e-06,1.8174980141338892e-05,2.2824235202278942e-05,1.4299074791779276e-05,6.592389581783209e-06,5.761266038462054e-06,1.0124961590918247e-05,2.2672155353120615e-07,2.020678948611021e-05,9.77444778982317e-06,1.1596391232160386e-05,1.8932061720988713e-05,1.0657859093043953e-05,2.227172899438301e-06,5.855325525772059e-06,1.1125167475256603e-05,9.125118594965898e-06
decoder.layers.1.back_edge.weight,0.0004755165136884898,0.0002978578850161284,0.0013552835443988442,0.00019136391347274184,0.0008432209142483771,0.000932699185796082,0.0007621617987751961,0.00023943441919982433,0.00019836115825455636,0.0003470641968306154,4.8289446567650884e-05,0.0008104413282126188,0.00048154129763133824,0.00045238592429086566,0.0009563072235323489,0.0004049918497912586,4.020452979602851e-05,0.00019398114818613976,0.00041561597026884556,0.00035546059370972216
decoder.layers.1.back_edge.bias,8.320542838191614e-05,4.993247421225533e-05,0.0002380028017796576,3.0470491765299812e-05,0.0001467522233724594,0.00016049970872700214,0.00012544740457087755,4.001336492365226e-05,3.309275416540913e-05,6.216300243977457e-05,9.387787031300832e-06,0.00013978379138279706,8.34830934763886e-05,7.679151167394593e-05,0.00015902282029855996,6.926356581971049e-05,6.860244866402354e-06,3.2984647987177595e-05,7.191319309640676e-05,5.9147288993699476e-05
decoder.layers.1.scale_back.weight,0.00019506446551531553,0.00012227814295329154,0.00055764737771824,8.24860981083475e-05,0.0003472553798928857,0.00038906640838831663,0.0003171973512507975,0.00010150714660994709,8.468793384963647e-05,0.00014401493535842746,1.6628715457045473e-05,0.000337580539053306,0.0001982701796805486,0.00019010213145520538,0.0003984334471169859,0.00016976686310954392,1.7461426978115924e-05,8.261702168965712e-05,0.00017337151803076267,0.00015075376722961664
decoder.layers.1.scale_back.bias,3.369460318936035e-05,2.0027830032631755e-05,9.752171899890527e-05,1.3495961866283324e-05,6.0009948356309906e-05,6.733826012350619e-05,5.1773378800135106e-05,1.7315467630396597e-05,1.4479206583928317e-05,2.6169660486630164e-05,2.6144846287934342e-06,5.86169735470321e-05,3.3930467907339334e-05,3.264906263211742e-05,6.581646448466927e-05,2.9406382964225486e-05,3.0339240311150206e-06,1.4392862794920802e-05,3.0374329071491957e-05,2.5466473744018003e-05
