layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.3128844986786135e-05,2.3121610865928233e-05,2.3114429495763034e-05,2.3107299057301134e-05,2.3100219550542533e-05,2.3093190975487232e-05,2.3086209694156423e-05,2.3079279344528913e-05,2.3072396288625896e-05,2.3065558707457967e-05,2.3058770239003934e-05,2.3052029064274393e-05,2.304532790731173e-05,2.3038677682052366e-05,2.3032065655570477e-05,2.3025499103823677e-05,2.3018978026811965e-05,2.301249696756713e-05,2.300605774507858e-05,2.299966217833571e-05
encoder.layers.0.self_connection.bias,7.929468665679451e-06,7.928612831165083e-06,7.927763363113627e-06,7.926922080514487e-06,7.926089892862365e-06,7.925264071673155e-06,7.92444552644156e-06,7.923636076156981e-06,7.922832992335316e-06,7.922037184471264e-06,7.921247743070126e-06,7.920465577626601e-06,7.919692507130094e-06,7.918923984107096e-06,7.918163646536414e-06,7.917409675428644e-06,7.916662070783786e-06,7.915921742096543e-06,7.91518687037751e-06,7.914460184110794e-06
encoder.layers.0.scale_self_conn.weight,5.8579321375873405e-06,5.85754696658114e-06,5.857160886080237e-06,5.856774350831984e-06,5.85638781558373e-06,5.855999916093424e-06,5.855611561855767e-06,5.85522320761811e-06,5.8548334891384e-06,5.8544437706586905e-06,5.854052687936928e-06,5.853661605215166e-06,5.853270977240754e-06,5.8528776207822375e-06,5.852484719071072e-06,5.852091362612555e-06,5.851697096659336e-06,5.851302375958767e-06,5.8509067457634956e-06,5.850511115568224e-06
encoder.layers.0.scale_self_conn.bias,9.186265401694982e-07,9.186207989841932e-07,9.186150009554694e-07,9.186090892399079e-07,9.186032343677653e-07,9.185972658087849e-07,9.185914677800611e-07,9.185854992210807e-07,9.185797011923569e-07,9.185737326333765e-07,9.185677640743961e-07,9.185617955154157e-07,9.185557701130165e-07,9.18549858397455e-07,9.185438898384746e-07,9.185379212794942e-07,9.185317821902572e-07,9.185258704746957e-07,9.185197882288776e-07,9.185137059830595e-07
encoder.layers.0.forward_edge.weight,2.478520036675036e-05,2.477835732861422e-05,2.477157067914959e-05,2.476484951330349e-05,2.4758184736128896e-05,2.4751581804594025e-05,2.4745035261730663e-05,2.4738546926528215e-05,2.4732118617976084e-05,2.4725746698095463e-05,2.4719427528907545e-05,2.471316656738054e-05,2.4706958356546238e-05,2.4700806534383446e-05,2.4694705643923953e-05,2.4688657504157163e-05,2.468266393407248e-05,2.4676719476701692e-05,2.4670827770023607e-05,2.4664983357070014e-05
encoder.layers.0.forward_edge.bias,7.700044079683721e-06,7.698930858168751e-06,7.697825822106097e-06,7.696731699979864e-06,7.695646672800649e-06,7.69456983107375e-06,7.69350299378857e-06,7.692444341955706e-06,7.691393875575159e-06,7.69035341363633e-06,7.689321137149818e-06,7.688297955610324e-06,7.687282050028443e-06,7.686274329898879e-06,7.685273885726929e-06,7.684283445996698e-06,7.68329937272938e-06,7.682323484914377e-06,7.681356692046393e-06,7.680395356146619e-06
encoder.layers.0.scale_forward.weight,6.253030733205378e-06,6.252209459489677e-06,6.251393187994836e-06,6.250583737710258e-06,6.249778380151838e-06,6.2489793890563305e-06,6.248185400181683e-06,6.2473973230225965e-06,6.246613793337019e-06,6.245836175367003e-06,6.245064014365198e-06,6.244296855584253e-06,6.243534699024167e-06,6.24277708993759e-06,6.242024937819224e-06,6.241278242669068e-06,6.240535640245071e-06,6.239798494789284e-06,6.239065442059655e-06,6.2383373915508855e-06
encoder.layers.0.scale_forward.bias,1.1645790891634533e-06,1.1645753374978085e-06,1.1645713584584882e-06,1.1645674931060057e-06,1.1645635140666855e-06,1.1645597624010406e-06,1.1645557833617204e-06,1.1645519180092379e-06,1.1645479389699176e-06,1.1645439599305973e-06,1.1645400945781148e-06,1.1645362292256323e-06,1.164532250186312e-06,1.1645282711469918e-06,1.1645242921076715e-06,1.1645203130683512e-06,1.1645164477158687e-06,1.164512241302873e-06,1.1645083759503905e-06,1.1645042832242325e-06
encoder.layers.0.back_edge.weight,2.3633267119294032e-05,2.362592022109311e-05,2.3618638806510717e-05,2.3611419237568043e-05,2.360426151426509e-05,2.359716745559126e-05,2.3590129785588942e-05,2.3583153961226344e-05,2.3576239982503466e-05,2.3569380573462695e-05,2.356258119107224e-05,2.3555838197353296e-05,2.354915159230586e-05,2.3542519556940533e-05,2.3535943910246715e-05,2.35294210142456e-05,2.3522950868937187e-05,2.3516533474321477e-05,2.3510170649387874e-05,2.3503856937168166e-05
encoder.layers.0.back_edge.bias,8.648555194668006e-06,8.647677532280795e-06,8.6468080553459e-06,8.645946763863321e-06,8.645096386317164e-06,8.644254194223322e-06,8.643421097076498e-06,8.642598004371393e-06,8.641783097118605e-06,8.640977284812834e-06,8.64017965795938e-06,8.639391126052942e-06,8.638610779598821e-06,8.637838618597016e-06,8.637075552542228e-06,8.636319762445055e-06,8.6355730672949e-06,8.634831829112954e-06,8.634100595372729e-06,8.633376637590118e-06
