layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.5368730348418467e-05,2.5368974092998542e-05,2.536716237955261e-05,2.5363378881593235e-05,2.5357740014442243e-05,2.5350349460495636e-05,2.534133818699047e-05,2.533082260924857e-05,2.5318922780570574e-05,2.5305758754257113e-05,2.52914396696724e-05,2.527607648517005e-05,2.5259769245167263e-05,2.524261799408123e-05,2.5224708224413916e-05,2.5206127247656696e-05,2.518695328035392e-05,2.5167257263092324e-05,2.5147106498479843e-05,2.5126557375187986e-05
encoder.layers.0.self_connection.bias,8.252321094914805e-06,8.249530765169766e-06,8.246704055636656e-06,8.243834599852562e-06,8.240921488322783e-06,8.237965630542021e-06,8.234966117015574e-06,8.23192749521695e-06,8.228851584135555e-06,8.225741112255491e-06,8.222601536544971e-06,8.2194355854881e-06,8.216246897063684e-06,8.213040018745232e-06,8.209818588511553e-06,8.20658533484675e-06,8.203344805224333e-06,8.200100637623109e-06,8.196854651032481e-06,8.193610483431257e-06
encoder.layers.0.scale_self_conn.weight,5.778940249001607e-06,5.792087449663086e-06,5.804022748634452e-06,5.814842552354094e-06,5.824636446050135e-06,5.833491286466597e-06,5.841485744895181e-06,5.848693490406731e-06,5.855184099345934e-06,5.8610203268472105e-06,5.866260380571475e-06,5.870958830200834e-06,5.875164333701832e-06,5.878921001567505e-06,5.882272034796188e-06,5.88525381317595e-06,5.887901352252811e-06,5.890245574846631e-06,5.892316039535217e-06,5.894136847928166e-06
encoder.layers.0.scale_self_conn.bias,8.377881499654904e-07,8.45590875542257e-07,8.526494639227167e-07,8.590345146330947e-07,8.648100333630282e-07,8.700339435563365e-07,8.74758711688628e-07,8.790316314843949e-07,8.828959607853903e-07,8.863903531164397e-07,8.895501082406554e-07,8.924072290028562e-07,8.949904213295667e-07,8.973259468803008e-07,8.994373956738855e-07,9.013460839923937e-07,9.030714522850758e-07,9.046310083249409e-07,9.060405545824324e-07,9.073144155991031e-07
encoder.layers.0.forward_edge.weight,2.699941978789866e-05,2.7004674848285504e-05,2.7007359676645137e-05,2.7007605240214616e-05,2.7005564334103838e-05,2.7001397029380314e-05,2.6995257940143347e-05,2.6987299861502834e-05,2.6977671950589865e-05,2.6966525183524936e-05,2.6953986889566295e-05,2.6940193492919207e-05,2.6925270503852516e-05,2.690932342375163e-05,2.6892468667938374e-05,2.6874797185882926e-05,2.685640356503427e-05,2.6837375116883777e-05,2.6817782782018185e-05,2.679770113900304e-05
encoder.layers.0.forward_edge.bias,8.061190783337224e-06,8.063201676122844e-06,8.064590474532451e-06,8.065409929258749e-06,8.065710062510334e-06,8.065541805990506e-06,8.064946996455546e-06,8.063966561167035e-06,8.062636879913043e-06,8.060994332481641e-06,8.059072570176795e-06,8.056897968344856e-06,8.05449963081628e-06,8.051901204453316e-06,8.049124517128803e-06,8.046190487220883e-06,8.043120033107698e-06,8.039926797209773e-06,8.036628969421145e-06,8.033239282667637e-06
encoder.layers.0.scale_forward.weight,6.5635613282211125e-06,6.555646450578934e-06,6.548315468535293e-06,6.541499260492856e-06,6.535137345053954e-06,6.52917924526264e-06,6.523579031636473e-06,6.518298050650628e-06,6.5133026510011405e-06,6.508561909868149e-06,6.5040503614000045e-06,6.4997443587344605e-06,6.495623892988078e-06,6.491672138508875e-06,6.487870905402815e-06,6.484209734480828e-06,6.480672254838282e-06,6.477250281022862e-06,6.473932899098145e-06,6.470711468864465e-06
encoder.layers.0.scale_forward.bias,1.1015057452823385e-06,1.1075858310505282e-06,1.1130858865726623e-06,1.1180610499650356e-06,1.1225615708099212e-06,1.1266321280345437e-06,1.1303137625873205e-06,1.133643536377349e-06,1.1366546459612437e-06,1.1393777867851895e-06,1.1418400163165643e-06,1.1440666867201799e-06,1.1460797395557165e-06,1.1478998658276396e-06,1.1495453691168223e-06,1.1510329613884096e-06,1.1523776493049809e-06,1.1535931889739004e-06,1.1546919722604798e-06,1.1556849131011404e-06
encoder.layers.0.back_edge.weight,2.602422500785906e-05,2.602499989734497e-05,2.6023513783002272e-05,2.601988126116339e-05,2.6014209652203135e-05,2.6006639018305577e-05,2.5997296688728966e-05,2.5986317268689163e-05,2.5973831725423224e-05,2.5959967388189398e-05,2.5944849767256528e-05,2.5928597096935846e-05,2.5911314878612757e-05,2.5893112251651473e-05,2.5874085622490384e-05,2.585432412161026e-05,2.583391687949188e-05,2.581294029369019e-05,2.5791459847823717e-05,2.57695464824792e-05
encoder.layers.0.back_edge.bias,8.996791621029843e-06,8.994335985335056e-06,8.991770300781354e-06,8.989101843326353e-06,8.986332431959454e-06,8.983470252132975e-06,8.980521670309827e-06,8.977493962447625e-06,8.974394404503983e-06,8.971231181931216e-06,8.968010661192238e-06,8.964740118244663e-06,8.961425919551402e-06,8.958073522080667e-06,8.954690201790072e-06,8.951280506153125e-06,8.947848073148634e-06,8.944400178734213e-06,8.940940460888669e-06,8.937472557590809e-06
encoder.layers.0.scale_back.weight,5.36478410140262e-06,5.358469934435561e-06,5.3525855037150905e-06,5.347078968043206e-06,5.34190485268482e-06,5.337025868357159e-06,5.3324065447668545e-06,5.328019597072853e-06,5.3238391046761535e-06,5.319842784956563e-06,5.316011538525345e-06,5.312328994477866e-06,5.308780146151548e-06,5.305351805873215e-06,5.302032150211744e-06,5.298812084220117e-06,5.295682512951316e-06,5.292635250953026e-06,5.289662567520281e-06,5.286759005684871e-06
encoder.layers.0.scale_back.bias,1.8787294493449735e-06,1.8844713167709415e-06,1.8896655546996044e-06,1.8943640043289633e-06,1.8986136183229974e-06,1.9024571429326897e-06,1.9059334590565413e-06,1.9090771274932195e-06,1.911919980557286e-06,1.9144906673318474e-06,1.9168151084159035e-06,1.918916041176999e-06,1.9208159756090026e-06,1.9225337837269763e-06,1.924086518556578e-06,1.9254898688814137e-06,1.9267583866167115e-06,1.9279048046882963e-06,1.92894049177994e-06,1.9298768165754154e-06
