rec_epoch,batch,class_loss,cont_loss,loss
0,0,0.20625446736812592,0.20320802927017212,0.40946251153945923
1,0,0.19420062005519867,0.15728522837162018,0.35148584842681885
2,0,0.18825912475585938,0.03777824342250824,0.22603736817836761
3,0,0.17647825181484222,0.0314054936170578,0.20788374543190002
4,0,0.1695196032524109,0.02947896718978882,0.1989985704421997
5,0,0.14615729451179504,0.028511401265859604,0.17466869950294495
6,0,0.11002063751220703,0.02159847505390644,0.13161911070346832
7,0,0.10116877406835556,0.014676296152174473,0.11584506928920746
8,0,0.08112741261720657,0.005415388848632574,0.08654280006885529
9,0,0.046893175691366196,0.0011368265841156244,0.048030003905296326
10,0,0.04139161854982376,0.0003282443212810904,0.04171986132860184
11,0,0.03832593187689781,0.0006650928407907486,0.03899102658033371
12,0,0.034877605736255646,0.0007489821291528642,0.03562658652663231
13,0,0.03539568558335304,0.002039623446762562,0.03743530809879303
14,0,0.027078423649072647,0.0022098810877650976,0.02928830496966839
15,0,0.019892757758498192,0.0029794310685247183,0.022872189059853554
16,0,0.016212794929742813,0.0034556169994175434,0.01966841146349907
17,0,0.00880933552980423,0.0020490705501288176,0.010858406312763691
18,0,0.003959305584430695,0.0017186416080221534,0.00567794730886817
19,0,0.0021625561639666557,0.001032660249620676,0.0031952164135873318
20,0,0.001331884297542274,0.0008224015473388135,0.0021542857866734266
21,0,0.0010126109700649977,0.0005637651192955673,0.0015763761475682259
22,0,0.0006640853825956583,0.0006089164526201785,0.0012730017770081758
23,0,0.0005560173885896802,0.0004578708321787417,0.0010138882789760828
24,0,0.0004218206449877471,0.00040251881000585854,0.0008243394549936056
25,0,0.0003405547176953405,0.000371490721590817,0.0007120454683899879
26,0,0.00026455020997673273,0.0003039106959477067,0.0005684609059244394
27,0,0.0002367148408666253,0.000234546881983988,0.0004712617374025285
28,0,0.0002634496777318418,0.00021736080816481262,0.0004808104713447392
29,0,0.0001644277508603409,0.00021229479170870036,0.00037672254256904125
30,0,0.0001504497486166656,0.0001427845418220386,0.0002932343049906194
31,0,0.0001387696247547865,0.00014260906027629972,0.0002813786850310862
32,0,0.00011975527013419196,0.00018451348296366632,0.0003042687603738159
33,0,9.945058263838291e-05,0.00011717758025042713,0.00021662816288881004
34,0,0.00011636161798378453,0.00016723702719900757,0.0002835986379068345
35,0,8.715438889339566e-05,0.0001943751412909478,0.00028152953018434346
36,0,8.576726395403966e-05,0.00016524056263733655,0.0002510078193154186
37,0,8.334875019500032e-05,0.00014058957458473742,0.00022393831750378013
38,0,7.891416316851974e-05,0.00012086208153050393,0.00019977624469902366
39,0,7.145786366891116e-05,0.00013359988224692643,0.00020505774591583759
40,0,7.582092075608671e-05,0.00011605166946537793,0.00019187259022146463
41,0,6.46834378130734e-05,0.00016047021199483424,0.00022515364980790764
42,0,5.8432098740013316e-05,0.00013234461948741227,0.00019077671458944678
43,0,6.236553599592298e-05,0.00010580266098259017,0.00016816818970255554
44,0,5.47962226846721e-05,0.00011086589802289382,0.0001656621170695871
45,0,5.68895302421879e-05,0.00013468609540723264,0.00019157562928739935
46,0,4.831743353861384e-05,0.00010948823910439387,0.0001578056690050289
47,0,4.6300887333927676e-05,0.0001376267318846658,0.00018392762285657227
48,0,5.007028448744677e-05,0.00015620094200130552,0.0002062712301267311
49,0,4.573202386382036e-05,0.00013254545046947896,0.00017827747797127813
50,0,4.481506402953528e-05,0.00010387271322542801,0.0001486877736169845
51,0,5.230092938290909e-05,0.00014873457257635891,0.0002010354946833104
52,0,4.38771239714697e-05,0.00014619759167544544,0.00019007471564691514
53,0,3.938341251341626e-05,0.0001231289643328637,0.00016251238412223756
54,0,5.829715519212186e-05,0.0001323148317169398,0.00019061198690906167
55,0,3.811931674135849e-05,0.0001327490172116086,0.00017086832667700946
56,0,3.254842522437684e-05,0.00013157492503523827,0.00016412335389759392
57,0,3.5743236367125064e-05,0.0001300051953876391,0.00016574843903072178
58,0,4.1776180296437815e-05,0.0001012443462968804,0.00014302053023129702
59,0,3.9745806134305894e-05,0.00011893655027961358,0.00015868234913796186
60,0,3.85847088182345e-05,0.00011080114200012758,0.0001493858580943197
61,0,4.1344643250340596e-05,9.967356163542718e-05,0.00014101820124778897
62,0,3.4661770769162104e-05,0.00011552578507689759,0.0001501875522080809
63,0,3.532171467668377e-05,7.372902473434806e-05,0.00010905074304901063
64,0,3.055715569644235e-05,7.804748747730628e-05,0.00010860463953576982
65,0,3.3025742595782503e-05,0.000115108625323046,0.0001481343642808497
66,0,4.1912076994776726e-05,0.00010418955207569525,0.00014610163634642959
67,0,3.0603885534219444e-05,8.503472781740129e-05,0.00011563861335162073
68,0,2.894115459639579e-05,9.159585897577927e-05,0.00012053701357217506
69,0,2.927207970060408e-05,0.0001245479070348665,0.0001538199867354706
70,0,3.154993100906722e-05,0.00011982041178271174,0.00015137034642975777
71,0,3.324222780065611e-05,0.00011186180199729279,0.0001451040297979489
72,0,4.1999817767646164e-05,0.0001320878800470382,0.00017408770509064198
73,0,3.09681890939828e-05,0.00015082913159858435,0.00018179732433054596
74,0,3.4347056498518214e-05,0.00010528894199524075,0.00013963600213173777
