layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.5744396882364526e-05,3.5743996704695746e-05,3.5743374610319734e-05,3.5742548789130524e-05,3.574153743102215e-05,3.574036236386746e-05,3.573903813958168e-05,3.573757203412242e-05,3.573598587536253e-05,3.573429421521723e-05,3.5732504329644144e-05,3.573061621864326e-05,3.5728648072108626e-05,3.572661444195546e-05,3.5724508052226156e-05,3.5722343454835936e-05,3.5720120649784803e-05,3.571785782696679e-05,3.571554771042429e-05,3.571319757611491e-05
encoder.layers.0.self_connection.bias,8.783126759226434e-06,8.78286846273113e-06,8.7825965238153e-06,8.782312761468347e-06,8.782017175690271e-06,8.781712494965177e-06,8.781397809798364e-06,8.781076758168638e-06,8.780746611591894e-06,8.78041100804694e-06,8.780069038039073e-06,8.779720701568294e-06,8.779367817624006e-06,8.779011295700911e-06,8.778650226304308e-06,8.778285518928897e-06,8.777917173574679e-06,8.777547918725759e-06,8.77717411640333e-06,8.776797585596796e-06
encoder.layers.0.scale_self_conn.weight,7.0782607508590445e-06,7.078362614265643e-06,7.078433554852381e-06,7.078474936861312e-06,7.078491307765944e-06,7.078484486555681e-06,7.078454927977873e-06,7.078407634253381e-06,7.078343060129555e-06,7.07826347934315e-06,7.0781688918941654e-06,7.078062481014058e-06,7.077943791955477e-06,7.0778160079498775e-06,7.077678219502559e-06,7.077531336108223e-06,7.077378086250974e-06,7.077217560436111e-06,7.077050668158336e-06,7.0768787736597005e-06
encoder.layers.0.scale_self_conn.bias,2.8429244594008196e-06,2.8431300052034203e-06,2.8433137231331784e-06,2.843477659553173e-06,2.8436229513317812e-06,2.8437527817004593e-06,2.8438678327802336e-06,2.843969696186832e-06,2.8440597361623077e-06,2.844139316948713e-06,2.8442093480407493e-06,2.844270738933119e-06,2.8443243991205236e-06,2.8443705559766386e-06,2.8444110284908675e-06,2.844445589289535e-06,2.844474920493667e-06,2.8444999315979658e-06,2.8445203952287557e-06,2.8445372208807385e-06
encoder.layers.0.forward_edge.weight,3.368652687640861e-05,3.368650868651457e-05,3.368627221789211e-05,3.368585021235049e-05,3.368526085978374e-05,3.368451143614948e-05,3.3683627407299355e-05,3.368261604919098e-05,3.368149191373959e-05,3.368026955286041e-05,3.367895260453224e-05,3.367755562067032e-05,3.367607860127464e-05,3.367453973623924e-05,3.367293538758531e-05,3.367127646924928e-05,3.366957025718875e-05,3.3667816751403734e-05,3.366601958987303e-05,3.366419332451187e-05
encoder.layers.0.forward_edge.bias,8.626422641100362e-06,8.62597062223358e-06,8.62554406921845e-06,8.625141163065564e-06,8.624760084785521e-06,8.624397196399514e-06,8.62405158841284e-06,8.623722351330798e-06,8.623406756669283e-06,8.623102075944189e-06,8.62281012814492e-06,8.622527275292668e-06,8.622254426882137e-06,8.621988854429219e-06,8.621730557933915e-06,8.621479537396226e-06,8.62123488332145e-06,8.62099386722548e-06,8.620759217592422e-06,8.620528205938172e-06
encoder.layers.0.scale_forward.weight,9.221086656907573e-06,9.221123946190346e-06,9.221093932865188e-06,9.221007530868519e-06,9.220868378179148e-06,9.220681931765284e-06,9.220454558089841e-06,9.22018716664752e-06,9.219886123901233e-06,9.219554158335086e-06,9.21919217944378e-06,9.218806553690229e-06,9.218399100063834e-06,9.217968909069896e-06,9.217520528181922e-06,9.217056685884017e-06,9.21657556318678e-06,9.216082617058419e-06,9.21557511901483e-06,9.215058526024222e-06
encoder.layers.0.scale_forward.bias,2.386032520007575e-06,2.38611710301484e-06,2.386192136327736e-06,2.3862580746936146e-06,2.386315827607177e-06,2.3863658498157747e-06,2.3864097329351353e-06,2.386447476965259e-06,2.3864797640271718e-06,2.3865072762419004e-06,2.3865300136094447e-06,2.386549112998182e-06,2.386565029155463e-06,2.386577307333937e-06,2.3865868570283055e-06,2.3865934508648934e-06,2.3865982257120777e-06,2.386600499448832e-06,2.3866011815698585e-06,2.3866000447014812e-06
encoder.layers.0.back_edge.weight,3.159093466820195e-05,3.159057814627886e-05,3.1590006983606145e-05,3.1589232094120234e-05,3.1588278943672776e-05,3.1587165722157806e-05,3.1585903343511745e-05,3.158450999762863e-05,3.158299659844488e-05,3.1581374059896916e-05,3.157965693389997e-05,3.157785249641165e-05,3.1575971661368385e-05,3.157401442877017e-05,3.1571995350532234e-05,3.156991442665458e-05,3.156778620905243e-05,3.156560705974698e-05,3.1563387892674655e-05,3.156112870783545e-05
encoder.layers.0.back_edge.bias,9.539014172332827e-06,9.538558515487239e-06,9.538123777019791e-06,9.53771268541459e-06,9.537317055219319e-06,9.536939614918083e-06,9.536574907542672e-06,9.536226571071893e-06,9.535888239042833e-06,9.535560820950195e-06,9.535244316793978e-06,9.534935998090077e-06,9.53463495534379e-06,9.534341188555118e-06,9.534052878734656e-06,9.53377275436651e-06,9.53349626797717e-06,9.533223419566639e-06,9.532956028124318e-06,9.532692274660803e-06
