layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.520691825542599e-05,3.520399332046509e-05,3.520106474752538e-05,3.519813981256448e-05,3.519520760164596e-05,3.519227902870625e-05,3.518934681778774e-05,3.5186410968890414e-05,3.51834787579719e-05,3.5180542909074575e-05,3.517760706017725e-05,3.517466757330112e-05,3.51717317244038e-05,3.516879223752767e-05,3.516585275065154e-05,3.51629096257966e-05,3.5159966500941664e-05,3.515701973810792e-05,3.515407661325298e-05,3.515112621244043e-05
encoder.layers.0.self_connection.bias,8.70315943757305e-06,8.702741070010234e-06,8.70232361194212e-06,8.701906153874006e-06,8.70148778631119e-06,8.701070328243077e-06,8.700651960680261e-06,8.700234502612147e-06,8.699816135049332e-06,8.699397767486516e-06,8.6989793999237e-06,8.698560122866184e-06,8.698141755303368e-06,8.697723387740552e-06,8.697304110683035e-06,8.69688574312022e-06,8.696467375557404e-06,8.696047189005185e-06,8.695627911947668e-06,8.695209544384852e-06
encoder.layers.0.scale_self_conn.weight,7.034639565972611e-06,7.034389909676975e-06,7.034139798633987e-06,7.03389014233835e-06,7.033639576548012e-06,7.0333890107576735e-06,7.033137990219984e-06,7.032886969682295e-06,7.032635494397255e-06,7.032384473859565e-06,7.032133453321876e-06,7.031881978036836e-06,7.031630048004445e-06,7.031378117972054e-06,7.031127097434364e-06,7.030874712654622e-06,7.030622782622231e-06,7.030369488347787e-06,7.030117103568045e-06,7.0298647187883034e-06
encoder.layers.0.scale_self_conn.bias,2.841555897248327e-06,2.8415363431122387e-06,2.841517016349826e-06,2.8414976895874133e-06,2.8414779080776498e-06,2.841459036062588e-06,2.8414392545528244e-06,2.8414199277904117e-06,2.8414008284016745e-06,2.8413812742655864e-06,2.8413617201294983e-06,2.8413419386197347e-06,2.841322157109971e-06,2.8413023756002076e-06,2.841283048837795e-06,2.8412632673280314e-06,2.841243485818268e-06,2.8412237043085042e-06,2.8412043775460916e-06,2.8411843686626526e-06
encoder.layers.0.forward_edge.weight,3.3260846976190805e-05,3.3258507755817845e-05,3.32561758114025e-05,3.325383659102954e-05,3.325150100863539e-05,3.324916178826243e-05,3.324681529193185e-05,3.324447607155889e-05,3.3242133213207126e-05,3.3239793992834166e-05,3.323744749650359e-05,3.323510100017302e-05,3.323276177980006e-05,3.3230411645490676e-05,3.32280651491601e-05,3.322571501485072e-05,3.3223368518520147e-05,3.322101474623196e-05,3.321866461192258e-05,3.321630720165558e-05
encoder.layers.0.forward_edge.bias,8.584077477280516e-06,8.583870112488512e-06,8.583662747696508e-06,8.583455382904503e-06,8.583247108617797e-06,8.583039743825793e-06,8.582832379033789e-06,8.582624104747083e-06,8.582415830460377e-06,8.58220664667897e-06,8.581999281886965e-06,8.581791007600259e-06,8.581582733313553e-06,8.581374459026847e-06,8.58116527524544e-06,8.580957000958733e-06,8.580747817177325e-06,8.58053954289062e-06,8.580330359109212e-06,8.580121175327804e-06
encoder.layers.0.scale_forward.weight,9.098324881051667e-06,9.097642760025337e-06,9.096958820009604e-06,9.096273970499169e-06,9.095590939978138e-06,9.094905180973e-06,9.094220331462566e-06,9.09353548195213e-06,9.092849722946994e-06,9.092163054447155e-06,9.09147820493672e-06,9.09079062694218e-06,9.090103958442342e-06,9.089416380447801e-06,9.088728802453261e-06,9.088040314964019e-06,9.087352736969478e-06,9.086663339985535e-06,9.08597394300159e-06,9.085284546017647e-06
encoder.layers.0.scale_forward.bias,2.3835232241253834e-06,2.383504124736646e-06,2.38348548009526e-06,2.3834663807065226e-06,2.3834472813177854e-06,2.3834279545553727e-06,2.3834088551666355e-06,2.3833899831515737e-06,2.383370656389161e-06,2.3833515570004238e-06,2.3833324576116866e-06,2.3833138129703e-06,2.383294713581563e-06,2.3832753868191503e-06,2.3832560600567376e-06,2.3832369606680004e-06,2.383217861279263e-06,2.383198761890526e-06,2.3831794351281133e-06,2.383160335739376e-06
encoder.layers.0.back_edge.weight,3.107614247710444e-05,3.107335578533821e-05,3.107056181761436e-05,3.1067767849890515e-05,3.106497388216667e-05,3.106217991444282e-05,3.105938958469778e-05,3.105658834101632e-05,3.105379073531367e-05,3.105099676758982e-05,3.104819552390836e-05,3.10453942802269e-05,3.104259303654544e-05,3.103979179286398e-05,3.103698691120371e-05,3.1034182029543445e-05,3.103137714788318e-05,3.102857226622291e-05,3.1025763746583834e-05,3.1022958864923567e-05
encoder.layers.0.back_edge.bias,9.48882461671019e-06,9.4885735961725e-06,9.48832166614011e-06,9.48807064560242e-06,9.487817806075327e-06,9.487565876042936e-06,9.487313946010545e-06,9.487061106483452e-06,9.486808266956359e-06,9.486556336923968e-06,9.486304406891577e-06,9.486050657869782e-06,9.485798727837391e-06,9.485546797805e-06,9.485292139288504e-06,9.48503929976141e-06,9.484786460234318e-06,9.484532711212523e-06,9.48427987168543e-06,9.484027032158338e-06
encoder.layers.0.scale_back.weight,7.530994480475783e-06,7.5303451012587175e-06,7.529695722041652e-06,7.529045888077235e-06,7.528395599365467e-06,7.5277453106536996e-06,7.527094567194581e-06,7.526443368988112e-06,7.525791716034291e-06,7.525139153585769e-06,7.524486591137247e-06,7.523834028688725e-06,7.523180556745501e-06,7.5225266300549265e-06,7.521873158111703e-06,7.521219231421128e-06,7.520564395235851e-06,7.519909104303224e-06,7.519253813370597e-06,7.5185976129432674e-06
encoder.layers.0.scale_back.bias,2.9902921596658416e-06,2.9902660116931656e-06,2.990240091094165e-06,2.9902141704951646e-06,2.9901880225224886e-06,2.990162101923488e-06,2.9901357265771367e-06,2.9901093512307853e-06,2.9900832032581093e-06,2.9900570552854333e-06,2.990030679939082e-06,2.9900043045927305e-06,2.9899781566200545e-06,2.989952236021054e-06,2.9899258606747026e-06,2.989899485328351e-06,2.989873337355675e-06,2.9898469620093238e-06,2.9898210414103232e-06,2.989794666063972e-06
encoder.layers.1.self_connection.weight,3.195889075868763e-05,3.195770113961771e-05,3.195650424459018e-05,3.195531462552026e-05,3.195412136847153e-05,3.195292811142281e-05,3.1951731216395274e-05,3.195053795934655e-05,3.194934470229782e-05,3.194814780727029e-05,3.1946950912242755e-05,3.194575401721522e-05,3.194455712218769e-05,3.194335658918135e-05,3.194216333213262e-05,3.194096279912628e-05,3.193976590409875e-05,3.193856537109241e-05,3.193736483808607e-05,3.1936167943058535e-05
encoder.layers.1.self_connection.bias,4.435168193595018e-06,4.435103619471192e-06,4.435039500094717e-06,4.434975835465593e-06,4.434911716089118e-06,4.434847596712643e-06,4.434783477336168e-06,4.434718903212342e-06,4.434654783835867e-06,4.4345902097120415e-06,4.4345260903355666e-06,4.434461516211741e-06,4.434397396835266e-06,4.43433282271144e-06,4.434267793840263e-06,4.434203674463788e-06,4.434139100339962e-06,4.434074526216136e-06,4.4340094973449595e-06,4.433944923221134e-06
encoder.layers.1.scale_self_conn.weight,9.381376003148034e-06,9.380700248584617e-06,9.380023584526498e-06,9.37934782996308e-06,9.378671165904962e-06,9.377994501846842e-06,9.377318747283425e-06,9.376640264235903e-06,9.375963600177784e-06,9.375286026624963e-06,9.374608453072142e-06,9.37392997002462e-06,9.373251486977097e-06,9.372573913424276e-06,9.371895430376753e-06,9.37121694732923e-06,9.370536645292304e-06,9.369859071739484e-06,9.369178769702557e-06,9.368500286655035e-06
encoder.layers.1.scale_self_conn.bias,2.8088345516152913e-06,2.8088038561691064e-06,2.808773842843948e-06,2.8087433747714385e-06,2.8087126793252537e-06,2.8086824386264198e-06,2.808652197927586e-06,2.808621957228752e-06,2.808591261782567e-06,2.8085612484574085e-06,2.8085305530112237e-06,2.808499857565039e-06,2.8084698442398803e-06,2.808439376167371e-06,2.808408680721186e-06,2.8083775305276504e-06,2.808347062455141e-06,2.8083165943826316e-06,2.8082858989364468e-06,2.808254748742911e-06
encoder.layers.1.forward_edge.weight,2.9346285373321734e-05,2.9344915674300864e-05,2.9343545975279994e-05,2.9342176276259124e-05,2.934080475824885e-05,2.933943505922798e-05,2.9338061722228304e-05,2.9336693842196837e-05,2.9335318686207756e-05,2.9333948987186886e-05,2.9332572012208402e-05,2.9331198675208725e-05,2.9329825338209048e-05,2.9328450182219967e-05,2.9327075026230887e-05,2.9325699870241806e-05,2.9324321076273918e-05,2.9322945920284837e-05,2.9321568945306353e-05,2.9320190151338466e-05
encoder.layers.1.forward_edge.bias,5.412475275079487e-06,5.412383416114608e-06,5.412291102402378e-06,5.412198333942797e-06,5.412105110735865e-06,5.4120123422762845e-06,5.4119200285640545e-06,5.411826805357123e-06,5.411734036897542e-06,5.4116399041959085e-06,5.4115475904836785e-06,5.411454367276747e-06,5.411361144069815e-06,5.4112674661155324e-06,5.411174697655952e-06,5.411080564954318e-06,5.410987341747386e-06,5.410893663793104e-06,5.410799985838821e-06,5.4107063078845385e-06
encoder.layers.1.scale_forward.weight,7.220978659461252e-06,7.220644874905702e-06,7.220311090350151e-06,7.2199768510472495e-06,7.21964352123905e-06,7.219308372441446e-06,7.218974133138545e-06,7.218639439088292e-06,7.218305199785391e-06,7.217969141493086e-06,7.2176335379481316e-06,7.217298389150528e-06,7.216963240352925e-06,7.21662718206062e-06,7.216291123768315e-06,7.215954610728659e-06,7.215618552436354e-06,7.215281129901996e-06,7.21494461686234e-06,7.214607194327982e-06
encoder.layers.1.scale_forward.bias,2.0802690414711833e-06,2.080250851577148e-06,2.0802326616831124e-06,2.0802146991627524e-06,2.0801962818950415e-06,2.080178092001006e-06,2.080160129480646e-06,2.0801419395866105e-06,2.080123749692575e-06,2.080105332424864e-06,2.0800869151571533e-06,2.080068725263118e-06,2.0800505353690824e-06,2.0800321181013715e-06,2.0800137008336606e-06,2.0799952835659496e-06,2.079977093671914e-06,2.079958449030528e-06,2.0799402591364924e-06,2.079922069242457e-06
encoder.layers.1.back_edge.weight,2.92829645331949e-05,2.928165667981375e-05,2.928035428340081e-05,2.9279046430019662e-05,2.9277740395627916e-05,2.927643436123617e-05,2.9275128326844424e-05,2.927381865447387e-05,2.9272512620082125e-05,2.9271202947711572e-05,2.9269895094330423e-05,2.926858542195987e-05,2.926727211161051e-05,2.9265962439239956e-05,2.926465094788e-05,2.9263341275509447e-05,2.926202978414949e-05,2.926071647380013e-05,2.9259401344461367e-05,2.925808985310141e-05
encoder.layers.1.back_edge.bias,5.4913284657232e-06,5.491239789989777e-06,5.491151114256354e-06,5.491062893270282e-06,5.49097467228421e-06,5.4908850870560855e-06,5.4907968660700135e-06,5.490708190336591e-06,5.490619514603168e-06,5.490530384122394e-06,5.490440798894269e-06,5.490352577908197e-06,5.490263447427424e-06,5.49017431694665e-06,5.490084731718525e-06,5.489995146490401e-06,5.489906016009627e-06,5.489816885528853e-06,5.489727755048079e-06,5.489637260325253e-06
encoder.layers.1.scale_back.weight,7.420290330628632e-06,7.419931989716133e-06,7.419573194056284e-06,7.419213943649083e-06,7.418854693241883e-06,7.418495442834683e-06,7.4181361924274825e-06,7.417776487272931e-06,7.417415872623678e-06,7.417056167469127e-06,7.416695098072523e-06,7.416335392917972e-06,7.415974323521368e-06,7.4156127993774135e-06,7.41525172998081e-06,7.414890660584206e-06,7.414528226945549e-06,7.414167157548945e-06,7.41380517865764e-06,7.413442745018983e-06
encoder.layers.1.scale_back.bias,2.434459247524501e-06,2.4344406028831145e-06,2.4344217308680527e-06,2.4344030862266663e-06,2.4343842142116046e-06,2.4343653421965428e-06,2.4343466975551564e-06,2.43432805291377e-06,2.4343091808987083e-06,2.4342903088836465e-06,2.43427166424226e-06,2.4342527922271984e-06,2.4342339202121366e-06,2.4342152755707502e-06,2.434196176182013e-06,2.4341773041669512e-06,2.4341584321518894e-06,2.4341395601368276e-06,2.4341204607480904e-06,2.434101816106704e-06
decoder.layers.0.self_connection.weight,0.002026507630944252,0.0012145049404352903,0.007678429130464792,0.004181241616606712,0.0006198356859385967,0.007365459110587835,0.003527445951476693,0.003907977137714624,0.002007648115977645,0.005297314375638962,0.0032515241764485836,0.0018227634718641639,0.005536065902560949,0.004778413102030754,0.002089322078973055,0.0015031403163447976,0.010388378985226154,0.005084779113531113,0.002771988743916154,0.010249258950352669
decoder.layers.0.self_connection.bias,0.00014861022646073252,7.221559644676745e-05,0.0005090302438475192,0.00027051151846535504,5.0956026825588197e-05,0.00044300933950580657,0.00020362884970381856,0.0002714743313845247,0.0001323031901847571,0.0003385415184311569,0.00020226438937243074,0.00011861139500979334,0.0003932432737201452,0.00033937752596102655,0.00012783214333467185,8.471639739582315e-05,0.0006693890900351107,0.0003201045037712902,0.00017930596368387341,0.000656499934848398
decoder.layers.0.scale_self_conn.weight,2.7142556064063683e-05,3.419231143197976e-05,7.316401024581864e-05,3.544466380844824e-05,2.4747088900767267e-05,5.463067282107659e-05,2.9537128284573555e-05,4.491389699978754e-05,1.7316062439931557e-05,3.83879232686013e-05,2.142961420759093e-05,1.2049013093928806e-05,6.188808038132265e-05,5.817138298880309e-05,1.4071430086914916e-05,1.618883470655419e-05,7.742331217741594e-05,3.416819890844636e-05,2.0313374989200383e-05,7.337491115322337e-05
decoder.layers.0.scale_self_conn.bias,2.2815771671957918e-07,5.989128112560138e-06,8.32794376037782e-06,4.510692633630242e-06,4.948715741193155e-06,4.169728526903782e-06,4.092881226824829e-06,6.397530341928359e-06,1.2456877129807253e-06,4.4471507862908766e-06,3.2185137115448015e-06,3.024124680450768e-06,3.0368294119398342e-06,3.260769062762847e-06,2.816269670802285e-06,1.1793804333137814e-06,6.001335805194685e-06,3.1396343729284126e-06,1.6735824601710192e-06,4.2544070311123505e-07
decoder.layers.0.forward_edge.weight,0.0016817901050671935,0.0008075827499851584,0.0056182388216257095,0.002856545615941286,0.0008108307374641299,0.004988988861441612,0.002456063637509942,0.0031140183564275503,0.0015111402608454227,0.0037112445570528507,0.002289191586896777,0.0017139932606369257,0.0042993128299713135,0.003852599300444126,0.0015210291603580117,0.0008303126087412238,0.007262091152369976,0.0034668177831918,0.002013223245739937,0.007349794264882803
decoder.layers.0.forward_edge.bias,0.00014666338392999023,6.564852083101869e-05,0.00048236752627417445,0.0002521387068554759,5.006606807000935e-05,0.00041620837873779237,0.0001920130307553336,0.00025986481341533363,0.0001286291953874752,0.00031862908508628607,0.0001888294063974172,0.00011859160440508276,0.00038092554314062,0.0003308393061161041,0.00011943670688197017,7.300917059183121e-05,0.0006314826314337552,0.00029989401809871197,0.00017292513803113252,0.0006257066270336509
decoder.layers.0.scale_forward.weight,3.663677125587128e-05,0.00020971651247236878,0.0004769072402268648,0.0003285411512479186,3.956550426664762e-05,0.0005359348142519593,0.0002471295592840761,0.00018769763119053096,8.123416773742065e-05,0.00034672586480155587,0.000246429699473083,4.4606167648453265e-05,0.0002046521258307621,0.00013770390069112182,0.00014980333799030632,0.00023502031399402767,0.0006743704434484243,0.00035023957025259733,0.00011900871322723106,0.000555032049305737
decoder.layers.0.scale_forward.bias,6.01413239564863e-06,2.366528133279644e-05,5.0721373554551974e-05,3.433900201343931e-05,2.5297720185335493e-06,5.683083145413548e-05,2.538914850447327e-05,1.939224785019178e-05,1.0204988939221948e-05,3.5539549571694806e-05,2.40454901359044e-05,5.681910693056125e-07,2.602444692456629e-05,1.7506248696008697e-05,1.3627450243802741e-05,2.294352452736348e-05,7.169164746301249e-05,3.574705624487251e-05,1.4365713468578178e-05,6.087356814532541e-05
decoder.layers.0.back_edge.weight,0.0016219369135797024,0.0005992550868541002,0.004892397206276655,0.0023636992555111647,0.0008056905935518444,0.003738838480785489,0.0017390804132446647,0.0028783271554857492,0.001307159662246704,0.0030462555587291718,0.0018190615810453892,0.0015005518216639757,0.004064042121171951,0.003606604877859354,0.0012208408443257213,0.00040910058305598795,0.00605266448110342,0.002748502418398857,0.0017044605920091271,0.006145471706986427
decoder.layers.0.back_edge.bias,0.00014012101746629924,4.3668806029018015e-05,0.00039497207035310566,0.00019206061551813036,5.468563176691532e-05,0.0002824240946210921,0.00011781879584304988,0.00022939562040846795,0.00010755665425676852,0.00024358580412808806,0.00013575323100667447,0.00010060515342047438,0.0003498852893244475,0.0003026247431989759,8.575103856856003e-05,2.6693038307712413e-05,0.0004924794193357229,0.00022011855617165565,0.0001410760887665674,0.0004945690161548555
