layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.565900624380447e-05,3.5656310501508415e-05,3.565361475921236e-05,3.5650908102979884e-05,3.5648205084726214e-05,3.564549479051493e-05,3.5642777220346034e-05,3.5640059650177136e-05,3.563734208000824e-05,3.563461359590292e-05,3.563188874977641e-05,3.562916026567109e-05,3.562643178156577e-05,3.562369602150284e-05,3.56209566234611e-05,3.5618220863398165e-05,3.5615481465356424e-05,3.561273842933588e-05,3.560999539331533e-05,3.5607248719315976e-05
encoder.layers.0.self_connection.bias,8.76860212883912e-06,8.768203770159744e-06,8.767806320975069e-06,8.767407962295692e-06,8.767009603616316e-06,8.76661124493694e-06,8.76621106726816e-06,8.765811799094081e-06,8.765412530920003e-06,8.765013262745924e-06,8.764612175582442e-06,8.764211997913662e-06,8.76381091075018e-06,8.7634107330814e-06,8.763009645917919e-06,8.762608558754437e-06,8.762207471590955e-06,8.761805474932771e-06,8.76140438776929e-06,8.761002391111106e-06
encoder.layers.0.scale_self_conn.weight,7.0725850491726305e-06,7.0723640419601e-06,7.072143944242271e-06,7.071922027535038e-06,7.071699656080455e-06,7.071477739373222e-06,7.071254458423937e-06,7.071031632222002e-06,7.070807441778015e-06,7.0705827965866774e-06,7.07035860614269e-06,7.070133506204002e-06,7.069908406265313e-06,7.069682396831922e-06,7.0694568421458825e-06,7.069230832712492e-06,7.069004823279101e-06,7.068776994856307e-06,7.068550530675566e-06,7.068323157000123e-06
encoder.layers.0.scale_self_conn.bias,2.844451273631421e-06,2.8444378585845698e-06,2.8444237614166923e-06,2.8444089821277885e-06,2.8443939754652092e-06,2.8443787414289545e-06,2.8443637347663753e-06,2.8443480459827697e-06,2.8443321298254887e-06,2.844316441041883e-06,2.844300524884602e-06,2.8442843813536456e-06,2.8442680104490137e-06,2.8442514121707063e-06,2.8442350412660744e-06,2.844217988240416e-06,2.8442016173357842e-06,2.8441847916838014e-06,2.8441679660318187e-06,2.844150685632485e-06
encoder.layers.0.forward_edge.weight,3.362134157214314e-05,3.3619191526668146e-05,3.361704875715077e-05,3.361489507369697e-05,3.3612737752264366e-05,3.361058043083176e-05,3.360841583344154e-05,3.360625487403013e-05,3.36040866386611e-05,3.360191476531327e-05,3.359974652994424e-05,3.359756738063879e-05,3.3595388231333345e-05,3.3593212720006704e-05,3.3591033570701256e-05,3.3588850783417e-05,3.3586667996132746e-05,3.3584481570869684e-05,3.3582291507627815e-05,3.358010508236475e-05
encoder.layers.0.forward_edge.bias,8.61617172631668e-06,8.615975275461096e-06,8.615778824605513e-06,8.615581464255229e-06,8.615385922894347e-06,8.615190381533466e-06,8.614993930677883e-06,8.6147974798223e-06,8.61460193846142e-06,8.614406397100538e-06,8.614209946244955e-06,8.614015314378776e-06,8.613819773017894e-06,8.613624231657013e-06,8.613429599790834e-06,8.613234058429953e-06,8.613038517069072e-06,8.61284297570819e-06,8.612648343842011e-06,8.61245280248113e-06
encoder.layers.0.scale_forward.weight,9.202829460264184e-06,9.202215551340487e-06,9.201598913932685e-06,9.200982276524883e-06,9.200362910632975e-06,9.19974445423577e-06,9.19912417884916e-06,9.19850299396785e-06,9.197880899591837e-06,9.197257895721123e-06,9.196633072861005e-06,9.196009159495588e-06,9.19538433663547e-06,9.194757694785949e-06,9.194131052936427e-06,9.193503501592204e-06,9.19287595024798e-06,9.192247489409056e-06,9.19161902857013e-06,9.190988748741802e-06
encoder.layers.0.scale_forward.bias,2.386373125773389e-06,2.3863574369897833e-06,2.3863422029535286e-06,2.386326514169923e-06,2.386310598012642e-06,2.386294681855361e-06,2.3862789930717554e-06,2.386262849540799e-06,2.386246478636167e-06,2.3862303351052105e-06,2.386213736826903e-06,2.3861973659222713e-06,2.3861809950176394e-06,2.3861641693656566e-06,2.386147571087349e-06,2.3861312001827173e-06,2.386114147157059e-06,2.386097776252427e-06,2.3860804958530935e-06,2.3860636702011107e-06
encoder.layers.0.back_edge.weight,3.150900738546625e-05,3.15064171445556e-05,3.150382326566614e-05,3.150122211081907e-05,3.1498617317993194e-05,3.1496012525167316e-05,3.1493400456383824e-05,3.149078838760033e-05,3.1488172680838034e-05,3.1485556974075735e-05,3.148293399135582e-05,3.148031100863591e-05,3.147768438793719e-05,3.147505412925966e-05,3.1472423870582134e-05,3.146979724988341e-05,3.146715971524827e-05,3.146452581859194e-05,3.1461888283956796e-05,3.145924711134285e-05
encoder.layers.0.back_edge.bias,9.527566362521611e-06,9.52732989389915e-06,9.527094334771391e-06,9.526858775643632e-06,9.526623216515873e-06,9.526389476377517e-06,9.526153917249758e-06,9.525920177111402e-06,9.525684617983643e-06,9.525449968350586e-06,9.525215318717528e-06,9.524979759589769e-06,9.524746019451413e-06,9.524511369818356e-06,9.52427762968e-06,9.524042070552241e-06,9.523807420919184e-06,9.523571861791424e-06,9.523338121653069e-06,9.52310256252531e-06
encoder.layers.0.scale_back.weight,7.62988656788366e-06,7.629311312484788e-06,7.628734692843864e-06,7.628156254213536e-06,7.627576451341156e-06,7.626995284226723e-06,7.626413207617588e-06,7.62582931201905e-06,7.625244961673161e-06,7.624658792337868e-06,7.624071258760523e-06,7.623484179930529e-06,7.622895282111131e-06,7.622305929544382e-06,7.621715667482931e-06,7.62112495067413e-06,7.6205328696232755e-06,7.6199398790777195e-06,7.6193468885321636e-06,7.618753897986608e-06
encoder.layers.0.scale_back.bias,2.99421822091972e-06,2.9941954835521756e-06,2.9941729735583067e-06,2.9941502361907624e-06,2.9941277261968935e-06,2.9941045340819983e-06,2.994081796714454e-06,2.994058831973234e-06,2.994035639858339e-06,2.99401312986447e-06,2.9939901651232503e-06,2.9939667456346797e-06,2.9939435535197845e-06,2.9939203614048893e-06,2.9938969419163186e-06,2.993873977175099e-06,2.9938503303128527e-06,2.9938271381979575e-06,2.9938041734567378e-06,2.993780753968167e-06
encoder.layers.1.self_connection.weight,3.214384923921898e-05,3.21427323797252e-05,3.214161188225262e-05,3.2140491384780034e-05,3.213937088730745e-05,3.2138250389834866e-05,3.2137126254383475e-05,3.213600211893208e-05,3.213487798348069e-05,3.2133750210050493e-05,3.2132622436620295e-05,3.2131498301168904e-05,3.2130370527738705e-05,3.21292391163297e-05,3.212811498087831e-05,3.21269835694693e-05,3.21258521580603e-05,3.21247243846301e-05,3.2123592973221093e-05,3.2122465199790895e-05
