layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.4923181374324486e-05,3.4922944905702025e-05,3.492271207505837e-05,3.492247924441472e-05,3.4922242775792256e-05,3.49220099451486e-05,3.492177711450495e-05,3.492154064588249e-05,3.4921304177260026e-05,3.492107498459518e-05,3.492083487799391e-05,3.492060204735026e-05,3.49203655787278e-05,3.4920129110105336e-05,3.491989627946168e-05,3.491965981083922e-05,3.491941970423795e-05,3.49191868735943e-05,3.491895040497184e-05,3.491871393634938e-05
encoder.layers.0.self_connection.bias,8.574992534704506e-06,8.574964340368751e-06,8.574936146032996e-06,8.574907951697242e-06,8.574879757361487e-06,8.574851563025732e-06,8.574823368689977e-06,8.574796083848923e-06,8.574766980018467e-06,8.574738785682712e-06,8.574710591346957e-06,8.574682397011202e-06,8.574655112170149e-06,8.574626917834394e-06,8.574598723498639e-06,8.574570529162884e-06,8.574541425332427e-06,8.574514140491374e-06,8.574485036660917e-06,8.57445593283046e-06
encoder.layers.0.scale_self_conn.weight,7.0732380663685035e-06,7.073218512232415e-06,7.073198503348976e-06,7.073178494465537e-06,7.073158485582098e-06,7.073138476698659e-06,7.073118922562571e-06,7.073098458931781e-06,7.073079359543044e-06,7.073059350659605e-06,7.073039341776166e-06,7.073019332892727e-06,7.072998869261937e-06,7.072979315125849e-06,7.072958851495059e-06,7.07293884261162e-06,7.072919288475532e-06,7.072898824844742e-06,7.072878815961303e-06,7.072858352330513e-06
encoder.layers.0.scale_self_conn.bias,2.913921434810618e-06,2.9139196158212144e-06,2.913917796831811e-06,2.913915750468732e-06,2.9139141588530038e-06,2.9139125672372757e-06,2.9139105208741967e-06,2.9139089292584686e-06,2.913907110269065e-06,2.9139052912796615e-06,2.913903472290258e-06,2.9139016533008544e-06,2.9138996069377754e-06,2.9138980153220473e-06,2.9138966510799946e-06,2.9138946047169156e-06,2.913892785727512e-06,2.9138909667381085e-06,2.9138893751223804e-06,2.9138873287593015e-06
encoder.layers.0.forward_edge.weight,3.3216765586985275e-05,3.321658368804492e-05,3.3216401789104566e-05,3.3216216252185404e-05,3.321603071526624e-05,3.321584881632589e-05,3.3215663279406726e-05,3.3215477742487565e-05,3.32152922055684e-05,3.3215103030670434e-05,3.321492113173008e-05,3.321473559481092e-05,3.321455369587056e-05,3.3214364520972595e-05,3.321417898405343e-05,3.321399708511308e-05,3.32138042722363e-05,3.321362237329595e-05,3.3213436836376786e-05,3.3213251299457625e-05
encoder.layers.0.forward_edge.bias,8.549099220545031e-06,8.549084668629803e-06,8.549071026209276e-06,8.549055564799346e-06,8.549041012884118e-06,8.54902646096889e-06,8.54901099955896e-06,8.54899644764373e-06,8.5489809862338e-06,8.54896552482387e-06,8.548950972908642e-06,8.548936420993414e-06,8.548920959583484e-06,8.548905498173553e-06,8.548890036763623e-06,8.548875484848395e-06,8.548860932933167e-06,8.548846381017938e-06,8.548830010113306e-06,8.548815458198078e-06
encoder.layers.0.scale_forward.weight,9.27871951716952e-06,9.278662219003309e-06,9.278604920837097e-06,9.278546713176183e-06,9.278489415009972e-06,9.27843211684376e-06,9.27837572817225e-06,9.278317520511337e-06,9.278259312850423e-06,9.278202014684211e-06,9.278144716518e-06,9.278087418351788e-06,9.278029210690875e-06,9.277971003029961e-06,9.277912795369048e-06,9.277855497202836e-06,9.27779638004722e-06,9.277739081881009e-06,9.277680874220096e-06,9.277623576053884e-06
encoder.layers.0.scale_forward.bias,2.4543317067582393e-06,2.4543298877688358e-06,2.4543282961531077e-06,2.4543267045373796e-06,2.4543251129216515e-06,2.4543235213059234e-06,2.45432170231652e-06,2.4543198833271163e-06,2.454318746458739e-06,2.454317154843011e-06,2.454315108479932e-06,2.4543132894905284e-06,2.4543116978748003e-06,2.454310106259072e-06,2.4543087420170195e-06,2.454306923027616e-06,2.454305331411888e-06,2.4543035124224843e-06,2.4543021481804317e-06,2.4543005565647036e-06
encoder.layers.0.back_edge.weight,3.080968963331543e-05,3.080947499256581e-05,3.0809263989795e-05,3.080904934904538e-05,3.080884198425338e-05,3.080862734350376e-05,3.080841634073295e-05,3.080820169998333e-05,3.080798705923371e-05,3.08077760564629e-05,3.080756141571328e-05,3.080735041294247e-05,3.080713941017166e-05,3.080692476942204e-05,3.080671376665123e-05,3.080649912590161e-05,3.0806280847173184e-05,3.080606984440237e-05,3.0805855203652754e-05,3.080564420088194e-05
encoder.layers.0.back_edge.bias,9.455324288865086e-06,9.45530609897105e-06,9.455287909077015e-06,9.45526971918298e-06,9.455250619794242e-06,9.455231520405505e-06,9.45521333051147e-06,9.455195140617434e-06,9.455176950723398e-06,9.455157851334661e-06,9.455138751945924e-06,9.455120562051889e-06,9.455101462663151e-06,9.455083272769116e-06,9.45506508287508e-06,9.455045983486343e-06,9.455027793592308e-06,9.45500869420357e-06,9.454989594814833e-06,9.454970495426096e-06
encoder.layers.0.scale_back.weight,7.648713108210359e-06,7.648660357517656e-06,7.648608516319655e-06,7.648556675121654e-06,7.648504833923653e-06,7.64845208323095e-06,7.648400242032949e-06,7.648347491340246e-06,7.648295650142245e-06,7.648242899449542e-06,7.64819014875684e-06,7.648138307558838e-06,7.648084647371434e-06,7.648033715668134e-06,7.64798005548073e-06,7.647927304788027e-06,7.647875463590026e-06,7.647822712897323e-06,7.647770871699322e-06,7.647717211511917e-06
