layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.6422461562324315e-05,3.642121737357229e-05,3.641996954684146e-05,3.6418721720110625e-05,3.64174775313586e-05,3.6416233342606574e-05,3.641498551587574e-05,3.64137340511661e-05,3.641248622443527e-05,3.641123839770444e-05,3.64099869329948e-05,3.6408739106263965e-05,3.6407487641554326e-05,3.640623981482349e-05,3.640498471213505e-05,3.640373324742541e-05,3.640247814473696e-05,3.640122668002732e-05,3.639997521531768e-05,3.6398720112629235e-05
encoder.layers.0.self_connection.bias,8.384965440200176e-06,8.38483902043663e-06,8.384713510167785e-06,8.384587090404239e-06,8.384460670640692e-06,8.384335160371847e-06,8.384209650103003e-06,8.384082320844755e-06,8.38395681057591e-06,8.383830390812363e-06,8.383704880543519e-06,8.38357755128527e-06,8.383450222027022e-06,8.383324711758178e-06,8.38319738249993e-06,8.383070962736383e-06,8.382943633478135e-06,8.382816304219887e-06,8.38268988445634e-06,8.382562555198092e-06
encoder.layers.0.scale_self_conn.weight,7.890772394603118e-06,7.890674169175327e-06,7.890574124758132e-06,7.890474989835639e-06,7.890374945418444e-06,7.890274901001249e-06,7.890175766078755e-06,7.89007572166156e-06,7.889976586739067e-06,7.88987563282717e-06,7.889775588409975e-06,7.889674634498078e-06,7.889576409070287e-06,7.88947545515839e-06,7.889375410741195e-06,7.889275366324e-06,7.889174412412103e-06,7.889074367994908e-06,7.888973414083011e-06,7.888872460171115e-06
encoder.layers.0.scale_self_conn.bias,3.26144504469994e-06,3.2614361771265976e-06,3.2614273095532553e-06,3.2614186693535885e-06,3.2614100291539216e-06,3.2614016163279302e-06,3.261392748754588e-06,3.2613843359285966e-06,3.2613754683552543e-06,3.261367055529263e-06,3.2613581879559206e-06,3.261349775129929e-06,3.2613411349302623e-06,3.2613324947305955e-06,3.2613238545309287e-06,3.261314759583911e-06,3.2613054372632178e-06,3.2612970244372264e-06,3.261287702116533e-06,3.261278834543191e-06
encoder.layers.0.forward_edge.weight,3.599558840505779e-05,3.599421324906871e-05,3.5992841731058434e-05,3.599146657506935e-05,3.599009505705908e-05,3.598871626309119e-05,3.5987348383059725e-05,3.598596958909184e-05,3.5984598071081564e-05,3.598322291509248e-05,3.59818477591034e-05,3.598047260311432e-05,3.597909744712524e-05,3.597772229113616e-05,3.597634349716827e-05,3.5974971979158e-05,3.597359682316892e-05,3.597221802920103e-05,3.597084287321195e-05,3.596946771722287e-05
encoder.layers.0.forward_edge.bias,8.095139492070302e-06,8.095029443211388e-06,8.094918484857772e-06,8.094809345493559e-06,8.094698387139942e-06,8.094588338281028e-06,8.094477379927412e-06,8.094367331068497e-06,8.094256372714881e-06,8.094146323855966e-06,8.094036274997052e-06,8.093925316643436e-06,8.093816177279223e-06,8.093704309430905e-06,8.093593351077288e-06,8.093482392723672e-06,8.093372343864758e-06,8.093262295005843e-06,8.093150427157525e-06,8.093039468803909e-06
encoder.layers.0.scale_forward.weight,1.269907625101041e-05,1.269878885068465e-05,1.269850145035889e-05,1.2698212231043726e-05,1.2697923921223264e-05,1.2697636520897504e-05,1.2697348211077042e-05,1.2697058082267176e-05,1.2696769772446714e-05,1.2696481462626252e-05,1.2696192243311089e-05,1.2695903023995925e-05,1.2695613804680761e-05,1.2695324585365597e-05,1.2695035366050433e-05,1.2694745237240568e-05,1.2694455108430702e-05,1.2694164070126135e-05,1.2693874850810971e-05,1.2693582903011702e-05
encoder.layers.0.scale_forward.bias,2.3985560346773127e-06,2.398548986093374e-06,2.3985421648831107e-06,2.3985353436728474e-06,2.3985282950889086e-06,2.3985217012523208e-06,2.398514652668382e-06,2.3985082862054696e-06,2.398501237621531e-06,2.3984939616639167e-06,2.398487367827329e-06,2.39848031924339e-06,2.398473498033127e-06,2.3984666768228635e-06,2.3984600829862757e-06,2.398453034402337e-06,2.3984462131920736e-06,2.3984389372344594e-06,2.398432116024196e-06,2.3984250674402574e-06
encoder.layers.0.back_edge.weight,3.638350608525798e-05,3.638195266830735e-05,3.638039925135672e-05,3.637883855844848e-05,3.637728514149785e-05,3.637572444858961e-05,3.637416739366017e-05,3.637261033873074e-05,3.63710532838013e-05,3.636949622887187e-05,3.6367935535963625e-05,3.636637848103419e-05,3.6364821426104754e-05,3.636326073319651e-05,3.6361703678267077e-05,3.636013934738003e-05,3.635858229245059e-05,3.635702159954235e-05,3.635546090663411e-05,3.6353900213725865e-05
encoder.layers.0.back_edge.bias,9.751364814292174e-06,9.751264769874979e-06,9.751165634952486e-06,9.751064681040589e-06,9.750964636623394e-06,9.7508655017009e-06,9.750765457283705e-06,9.750666322361212e-06,9.750566277944017e-06,9.750466233526822e-06,9.750366189109627e-06,9.750267054187134e-06,9.75016791926464e-06,9.750066965352744e-06,9.749966920935549e-06,9.749865967023652e-06,9.749765922606457e-06,9.749665878189262e-06,9.749564924277365e-06,9.74946487986017e-06
