layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.459861545707099e-05,3.4597585909068584e-05,3.459653089521453e-05,3.459545405348763e-05,3.459435538388789e-05,3.459323852439411e-05,3.4592107112985104e-05,3.459096114966087e-05,3.458980063442141e-05,3.4588629205245525e-05,3.458744322415441e-05,3.458624996710569e-05,3.4585049434099346e-05,3.4583837987156585e-05,3.4582622902235016e-05,3.4581400541355833e-05,3.4580170904519036e-05,3.457893762970343e-05,3.457770071690902e-05,3.457646380411461e-05
encoder.layers.0.self_connection.bias,8.715934200154152e-06,8.715782314538956e-06,8.71563042892376e-06,8.715475814824458e-06,8.715321200725157e-06,8.71516385814175e-06,8.715008334547747e-06,8.71485099196434e-06,8.714692739886232e-06,8.714534487808123e-06,8.714377145224717e-06,8.714217074157204e-06,8.714057912584394e-06,8.713899660506286e-06,8.713739589438774e-06,8.713581337360665e-06,8.713422175787855e-06,8.713262104720343e-06,8.713102943147533e-06,8.712944691069424e-06
encoder.layers.0.scale_self_conn.weight,7.139912668208126e-06,7.139841727621388e-06,7.139768513297895e-06,7.139694844227051e-06,7.139619810914155e-06,7.139543868106557e-06,7.139466561056906e-06,7.139387889765203e-06,7.1393096732208505e-06,7.139229182939744e-06,7.139148692658637e-06,7.139067292882828e-06,7.138985893107019e-06,7.138902674341807e-06,7.138819910323946e-06,7.138736236811383e-06,7.138651653804118e-06,7.138567525544204e-06,7.138482487789588e-06,7.138397450034972e-06
encoder.layers.0.scale_self_conn.bias,2.5518029360682704e-06,2.5518297661619727e-06,2.551853640397894e-06,2.551874558776035e-06,2.5518932034174213e-06,2.5519093469483778e-06,2.55192321674258e-06,2.5519352675473783e-06,2.551945954110124e-06,2.5519555038044928e-06,2.5519630071357824e-06,2.5519698283460457e-06,2.5519752853142563e-06,2.5519793780404143e-06,2.5519834707665723e-06,2.551985971877002e-06,2.551988018240081e-06,2.551988927734783e-06,2.5519896098558092e-06,2.5519896098558092e-06
encoder.layers.0.forward_edge.weight,3.2781841582618654e-05,3.278077929280698e-05,3.277969881310128e-05,3.277859650552273e-05,3.277748328400776e-05,3.277635187259875e-05,3.277520590927452e-05,3.277405630797148e-05,3.277289215475321e-05,3.2771720725577325e-05,3.277054202044383e-05,3.2769356039352715e-05,3.276816278230399e-05,3.276696224929765e-05,3.276576171629131e-05,3.276456118328497e-05,3.2763353374321014e-05,3.2762138289399445e-05,3.2760923204477876e-05,3.275970811955631e-05
encoder.layers.0.forward_edge.bias,8.96125038707396e-06,8.961026651377324e-06,8.96079927770188e-06,8.960569175542332e-06,8.960336344898678e-06,8.960101695265621e-06,8.959864317148458e-06,8.959626029536594e-06,8.959385922935326e-06,8.959143997344654e-06,8.95890116225928e-06,8.958655598689802e-06,8.958410944615025e-06,8.958166290540248e-06,8.957919817476068e-06,8.957671525422484e-06,8.957425052358303e-06,8.95717676030472e-06,8.956928468251135e-06,8.956680176197551e-06
encoder.layers.0.scale_forward.weight,8.61488933878718e-06,8.61476655700244e-06,8.614631951786578e-06,8.614488251623698e-06,8.614332728029694e-06,8.614169018983375e-06,8.613998943474144e-06,8.613819773017894e-06,8.613636055088136e-06,8.613445970695466e-06,8.613251338829286e-06,8.613051249994896e-06,8.6128475231817e-06,8.612641067884397e-06,8.612430065113585e-06,8.612214514869265e-06,8.611998964624945e-06,8.611779776401818e-06,8.611558769189287e-06,8.611336852482054e-06
encoder.layers.0.scale_forward.bias,1.994349759115721e-06,1.9943699953728355e-06,1.994388185266871e-06,1.994404101424152e-06,1.9944181985920295e-06,1.9944304767705034e-06,1.9944411633332493e-06,1.994450713027618e-06,1.994458443732583e-06,1.994465719690197e-06,1.9944716314057587e-06,1.9944766336266184e-06,1.994480953726452e-06,1.994484591705259e-06,1.994487092815689e-06,1.994489139178768e-06,1.9944905034208205e-06,1.994491867662873e-06,1.994492322410224e-06,1.9944925497838994e-06
encoder.layers.0.back_edge.weight,3.2122941775014624e-05,3.2121850381372496e-05,3.2120740797836334e-05,3.2119613024406135e-05,3.211847069906071e-05,3.2117310183821246e-05,3.211614239262417e-05,3.211496368749067e-05,3.2113770430441946e-05,3.2112569897435606e-05,3.211136208847165e-05,3.211015064152889e-05,3.210892828064971e-05,3.2107705919770524e-05,3.210647628293373e-05,3.2105239370139316e-05,3.210400609532371e-05,3.2102761906571686e-05,3.210152135579847e-05,3.210028080502525e-05
encoder.layers.0.back_edge.bias,9.493810466665309e-06,9.49369314184878e-06,9.493572179053444e-06,9.493451216258109e-06,9.493325705989264e-06,9.493199286225718e-06,9.49307195696747e-06,9.492940989730414e-06,9.492810022493359e-06,9.4926772362669e-06,9.49254354054574e-06,9.492408935329877e-06,9.492273420619313e-06,9.492136996414047e-06,9.49200057220878e-06,9.491863238508813e-06,9.491724995314144e-06,9.491586752119474e-06,9.491448508924805e-06,9.491308446740732e-06
encoder.layers.0.scale_back.weight,7.022832051006844e-06,7.0226706156972796e-06,7.022500540188048e-06,7.0223222792265005e-06,7.022136742307339e-06,7.0219462031673174e-06,7.021748388069682e-06,7.02154738974059e-06,7.021340479695937e-06,7.021130841167178e-06,7.020915290922858e-06,7.020698831183836e-06,7.020478278718656e-06,7.020254997769371e-06,7.020030352578033e-06,7.019801614660537e-06,7.01957242199569e-06,7.019340955594089e-06,7.019109034445137e-06,7.01887483955943e-06
