layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.6067041946807876e-05,3.606692553148605e-05,3.606680184020661e-05,3.606668542488478e-05,3.606656537158415e-05,3.606644531828351e-05,3.606632162700407e-05,3.606620157370344e-05,3.606608515838161e-05,3.606596146710217e-05,3.606583777582273e-05,3.60657213605009e-05,3.606559766922146e-05,3.606547761592083e-05,3.606535756262019e-05,3.606523750931956e-05,3.606511381804012e-05,3.6064993764739484e-05,3.606487371143885e-05,3.606475002015941e-05
encoder.layers.0.self_connection.bias,8.363891538465396e-06,8.363884262507781e-06,8.363877896044869e-06,8.363870620087255e-06,8.363864253624342e-06,8.363856977666728e-06,8.363850611203816e-06,8.363843335246202e-06,8.363836059288587e-06,8.363829692825675e-06,8.36382241686806e-06,8.363815140910447e-06,8.363808774447534e-06,8.363800588995218e-06,8.363794222532306e-06,8.363788765564095e-06,8.363781489606481e-06,8.363774213648867e-06,8.363766937691253e-06,8.36376057122834e-06
encoder.layers.0.scale_self_conn.weight,9.069129191630054e-06,9.069100087799598e-06,9.06907098396914e-06,9.069040970643982e-06,9.069012776308227e-06,9.06898367247777e-06,9.068953659152612e-06,9.068924555322155e-06,9.068894541996997e-06,9.06886543816654e-06,9.068836334336083e-06,9.068807230505627e-06,9.068777217180468e-06,9.06874720385531e-06,9.068718100024853e-06,9.068689905689098e-06,9.06865989236394e-06,9.068630788533483e-06,9.068600775208324e-06,9.068571671377867e-06
encoder.layers.0.scale_self_conn.bias,3.988517164543737e-06,3.988515345554333e-06,3.98851352656493e-06,3.988511707575526e-06,3.9885098885861225e-06,3.988508069596719e-06,3.9885057958599646e-06,3.988504431617912e-06,3.988502612628508e-06,3.988501248386456e-06,3.988498974649701e-06,3.988497155660298e-06,3.988495791418245e-06,3.9884939724288415e-06,3.988492153439438e-06,3.9884903344500344e-06,3.988488515460631e-06,3.988487151218578e-06,3.988484877481824e-06,3.98848305849242e-06
encoder.layers.0.forward_edge.weight,3.48757384927012e-05,3.487560024950653e-05,3.487546564429067e-05,3.4875327401096e-05,3.487519279588014e-05,3.4875061828643084e-05,3.487491994746961e-05,3.4874785342253745e-05,3.4874647099059075e-05,3.487451249384321e-05,3.487437425064854e-05,3.487423964543268e-05,3.487410504021682e-05,3.487396679702215e-05,3.4873832191806287e-05,3.487369031063281e-05,3.487355570541695e-05,3.487341746222228e-05,3.487327921902761e-05,3.4873144613811746e-05
encoder.layers.0.forward_edge.bias,7.81210655986797e-06,7.812100193405058e-06,7.812093826942146e-06,7.812088369973935e-06,7.812082003511023e-06,7.812074727553409e-06,7.812068361090496e-06,7.812061994627584e-06,7.81205471866997e-06,7.812048352207057e-06,7.812042895238847e-06,7.812035619281232e-06,7.81202925281832e-06,7.812022886355408e-06,7.812016519892495e-06,7.812010153429583e-06,7.81200378696667e-06,7.811997420503758e-06,7.811990144546144e-06,7.811983778083231e-06
encoder.layers.0.scale_forward.weight,8.259480637207162e-06,8.259468813776039e-06,8.259456990344916e-06,8.259446076408494e-06,8.25943334348267e-06,8.259420610556845e-06,8.259409696620423e-06,8.2593978731893e-06,8.259385140263475e-06,8.259373316832352e-06,8.25936149340123e-06,8.259349669970106e-06,8.259336937044282e-06,8.25932602310786e-06,8.259314199676737e-06,8.259302376245614e-06,8.25928964331979e-06,8.259276910393964e-06,8.259265086962841e-06,8.259253263531718e-06
encoder.layers.0.scale_forward.bias,2.247654947495903e-06,2.247654492748552e-06,2.2476533558801748e-06,2.2476526737591485e-06,2.2476522190117976e-06,2.2476515368907712e-06,2.2476506273960695e-06,2.247649945275043e-06,2.247649263154017e-06,2.247648353659315e-06,2.2476476715382887e-06,2.2476469894172624e-06,2.247646307296236e-06,2.2476453978015343e-06,2.247644715680508e-06,2.2476440335594816e-06,2.2476433514384553e-06,2.2476424419437535e-06,2.247641759822727e-06,2.247641077701701e-06
encoder.layers.0.back_edge.weight,3.5529756132746115e-05,3.5529566957848147e-05,3.5529381420928985e-05,3.552919588400982e-05,3.5529006709111854e-05,3.552882117219269e-05,3.552863563527353e-05,3.552845009835437e-05,3.55282609234564e-05,3.552807174855843e-05,3.552788257366046e-05,3.552770067472011e-05,3.552751149982214e-05,3.552732232492417e-05,3.55271331500262e-05,3.552694761310704e-05,3.552675843820907e-05,3.55265692633111e-05,3.552638372639194e-05,3.552619455149397e-05
encoder.layers.0.back_edge.bias,7.467030172847444e-06,7.4670210779004265e-06,7.4670128924481105e-06,7.467003797501093e-06,7.466995612048777e-06,7.46698697184911e-06,7.466977876902092e-06,7.466969691449776e-06,7.466960141755408e-06,7.466951501555741e-06,7.466942406608723e-06,7.466934221156407e-06,7.46692558095674e-06,7.4669169407570735e-06,7.466908300557407e-06,7.466898750863038e-06,7.466890110663371e-06,7.4668810157163534e-06,7.466872375516687e-06,7.46686373531702e-06
encoder.layers.0.scale_back.weight,7.78251705924049e-06,7.782499778841157e-06,7.782483407936525e-06,7.782467037031893e-06,7.782448847137857e-06,7.782432476233225e-06,7.782416105328593e-06,7.782397915434558e-06,7.782380635035224e-06,7.782364264130592e-06,7.782346983731259e-06,7.782330612826627e-06,7.782313332427293e-06,7.782295142533258e-06,7.782278771628626e-06,7.782261491229292e-06,7.782244210829958e-06,7.782226020935923e-06,7.78220874053659e-06,7.782192369631957e-06
encoder.layers.0.scale_back.bias,1.0294120329490397e-06,1.0294116918885265e-06,1.0294113508280134e-06,1.0294108960806625e-06,1.0294105550201493e-06,1.0294101002727984e-06,1.0294097592122853e-06,1.0294094181517721e-06,1.0294091907780967e-06,1.0294087360307458e-06,1.0294083949702326e-06,1.0294080539097195e-06,1.0294075991623686e-06,1.0294072581018554e-06,1.0294069170413422e-06,1.029406575980829e-06,1.0294061212334782e-06,1.029405780172965e-06,1.0294054391124519e-06,1.0294052117387764e-06
