rec_epoch,batch,class_loss,cont_loss,loss
0,0,0.20646987855434418,0.20142966508865356,0.40789955854415894
1,0,0.1969948559999466,0.17013941705226898,0.3671342730522156
2,0,0.1814119815826416,0.053759705275297165,0.23517169058322906
3,0,0.1655958592891693,0.03236508369445801,0.19796094298362732
4,0,0.12759166955947876,0.02532021887600422,0.15291188657283783
5,0,0.10511373728513718,0.01961514540016651,0.12472888082265854
6,0,0.08745535463094711,0.014383313246071339,0.10183867067098618
7,0,0.055201590061187744,0.0035059063229709864,0.058707498013973236
8,0,0.042771559208631516,0.0008117449469864368,0.043583303689956665
9,0,0.036812517791986465,0.0011369489366188645,0.037949465215206146
10,0,0.032082293182611465,0.0018847206374630332,0.03396701440215111
11,0,0.023331405594944954,0.00273474701680243,0.02606615237891674
12,0,0.02009016089141369,0.0014186870539560914,0.021508848294615746
13,0,0.013430550694465637,0.0010804650373756886,0.014511015266180038
14,0,0.010975758545100689,0.0009555181604810059,0.011931276880204678
15,0,0.00998944602906704,0.0007925123791210353,0.01078195869922638
16,0,0.006485573947429657,0.0008785029640421271,0.007364077027887106
17,0,0.004507876001298428,0.000683837803080678,0.005191713571548462
18,0,0.004194711800664663,0.0005780333885923028,0.004772745072841644
19,0,0.0034885313361883163,0.0006168772233650088,0.004105408675968647
20,0,0.002832660684362054,0.0007359720184467733,0.003568632761016488
21,0,0.00223326263949275,0.0005205025081522763,0.0027537650894373655
22,0,0.0016852746484801173,0.0007150133023969829,0.0024002878926694393
23,0,0.0013861565385013819,0.0006891697412356734,0.0020753261633217335
24,0,0.0011858635116368532,0.00048476990195922554,0.0016706334426999092
25,0,0.0013199129607528448,0.000600022089201957,0.0019199349917471409
26,0,0.0011864332482218742,0.0008295469451695681,0.0020159801933914423
27,0,0.0008425259147770703,0.0005765084642916918,0.0014190343208611012
28,0,0.0007632388733327389,0.0004518889472819865,0.0012151277624070644
29,0,0.000716063950676471,0.0008114061783999205,0.0015274700708687305
30,0,0.0006032338133081794,0.0005890295724384487,0.0011922633275389671
31,0,0.0007107939454726875,0.000618891092017293,0.0013296850956976414
32,0,0.00048351907753385603,0.0006064811022952199,0.0010900001507252455
33,0,0.0004581546818371862,0.0006090547540225089,0.0010672094067558646
34,0,0.0004059953789692372,0.00044410390546545386,0.0008500992553308606
35,0,0.000353766925400123,0.0004914377932436764,0.000845204689539969
36,0,0.0003241691447328776,0.0004364408669061959,0.000760609982535243
37,0,0.0004154715279582888,0.0006506064091809094,0.0010660779662430286
38,0,0.0003332581545691937,0.0005482091219164431,0.0008814672473818064
39,0,0.00029619550332427025,0.0004878639883827418,0.0007840595208108425
40,0,0.00024236486933659762,0.0005111720529384911,0.000753536936827004
41,0,0.0002456407528370619,0.0005821967497467995,0.0008278375025838614
42,0,0.00025580881629139185,0.0005270622787065804,0.0007828710949979722
43,0,0.00022197722864802927,0.0004861894703935832,0.0007081666844896972
44,0,0.0002143545134458691,0.0005351640284061432,0.0007495185127481818
45,0,0.00023849010176490992,0.00038750426028855145,0.0006259943475015461
46,0,0.00019364785111974925,0.0004079488862771541,0.0006015967228449881
47,0,0.00017983579891733825,0.0004330836527515203,0.0006129194516688585
48,0,0.00017041587852872908,0.00047029994311742485,0.0006407158216461539
49,0,0.00018321324023418128,0.0004973397590219975,0.0006805530283600092
50,0,0.0001677560794632882,0.00039215615834109485,0.000559912237804383
51,0,0.00013727856276091188,0.000466584344394505,0.0006038629217073321
52,0,0.00014889145677443594,0.00047099293442443013,0.0006198844057507813
53,0,0.0001615982037037611,0.0005361640942282975,0.0006977622979320586
54,0,0.00013077830953989178,0.0003960521426051855,0.0005268304375931621
55,0,0.00012838745897170156,0.00042063684668391943,0.0005490243202075362
56,0,0.00015707874263171107,0.0004282499139662832,0.0005853286711499095
57,0,0.00011021232785424218,0.00033078939304687083,0.0004410017281770706
58,0,0.00013305092579685152,0.00037305569276213646,0.0005061066476628184
59,0,0.00012146663357270882,0.0005112362559884787,0.0006327028968371451
60,0,0.00013281154679134488,0.0003275990020483732,0.0004604105488397181
61,0,9.851646609604359e-05,0.00038832452264614403,0.0004868409887421876
62,0,0.00013433456479106098,0.0005415449268184602,0.000675879477057606
63,0,8.616733248345554e-05,0.000442225718870759,0.000528393080458045
64,0,0.0001268653868464753,0.000430448999395594,0.0005573143716901541
65,0,9.115982538787648e-05,0.000525251030921936,0.0006164108635857701
66,0,9.595489245839417e-05,0.0004245498275849968,0.000520504720043391
67,0,9.419536218047142e-05,0.00043989444384351373,0.0005340898060239851
68,0,9.072971442947164e-05,0.0006523288320749998,0.0007430585683323443
69,0,7.896900206105784e-05,0.00041476445039734244,0.0004937334451824427
70,0,7.1335794928018e-05,0.0005185774643905461,0.0005899132811464369
71,0,7.30638494133018e-05,0.0004570743767544627,0.0005301382043398917
72,0,6.69574728817679e-05,0.00040190425352193415,0.00046886171912774444
73,0,8.311367128044367e-05,0.0003798291436396539,0.0004629428149200976
74,0,6.0529710026457906e-05,0.0004175935755483806,0.0004781232855748385
