layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.179802297381684e-05,3.183924491168e-05,3.187605398125015e-05,3.190882125636563e-05,3.193792872480117e-05,3.196370744262822e-05,3.1986455724108964e-05,3.200646096956916e-05,3.202397783752531e-05,3.203925007255748e-05,3.205248140147887e-05,3.206387555110268e-05,3.207361078239046e-05,3.208184352843091e-05,3.2088726584333926e-05,3.209439091733657e-05,3.2098960218718275e-05,3.2102536351885647e-05,3.210523573216051e-05,3.2107131119119003e-05
encoder.layers.0.self_connection.bias,7.784716217429377e-06,7.78496905695647e-06,7.78503090259619e-06,7.784916306263767e-06,7.784642548358534e-06,7.784221452311613e-06,7.783667570038233e-06,7.78299363446422e-06,7.782211469020694e-06,7.781330168654677e-06,7.780360647302587e-06,7.779312909406144e-06,7.778194230922963e-06,7.777010068821255e-06,7.77577133703744e-06,7.774482583045028e-06,7.77315017330693e-06,7.771776836307254e-06,7.770371666993015e-06,7.768935574858915e-06
encoder.layers.0.scale_self_conn.weight,6.329278676275862e-06,6.341465450532269e-06,6.352517630148213e-06,6.362535714288242e-06,6.371608378685778e-06,6.3798211158427875e-06,6.387249868566869e-06,6.393966486939462e-06,6.400035545084393e-06,6.40551797914668e-06,6.410465630324325e-06,6.41493124931003e-06,6.418958037102129e-06,6.422588285204256e-06,6.425859282899182e-06,6.428804681490874e-06,6.431455858546542e-06,6.433840553654591e-06,6.43598468741402e-06,6.437910997192375e-06
encoder.layers.0.scale_self_conn.bias,2.0974259768991033e-06,2.104440909533878e-06,2.110770765284542e-06,2.1164833015063778e-06,2.1216371806076495e-06,2.1262883365125163e-06,2.130484972440172e-06,2.1342716536310036e-06,2.1376874883571872e-06,2.1407697659014957e-06,2.143550773325842e-06,2.1460596144606825e-06,2.148322664652369e-06,2.1503640255104983e-06,2.152205979655264e-06,2.153867171728052e-06,2.1553653368755477e-06,2.1567168460023822e-06,2.157935568902758e-06,2.159034465876175e-06
encoder.layers.0.forward_edge.weight,2.8880589525215328e-05,2.8915779694216326e-05,2.894709905376658e-05,2.8974860470043495e-05,2.899934224842582e-05,2.9020819056313485e-05,2.903954555222299e-05,2.9055765480734408e-05,2.906969893956557e-05,2.908154965552967e-05,2.909150680352468e-05,2.909975592046976e-05,2.91064443445066e-05,2.9111732146702707e-05,2.9115748475305736e-05,2.911861884058453e-05,2.912045420089271e-05,2.912135823862627e-05,2.91214237222448e-05,2.912074160121847e-05
encoder.layers.0.forward_edge.bias,8.191748747776728e-06,8.196851922548376e-06,8.201273885788396e-06,8.205082849599421e-06,8.208336112147663e-06,8.211088243115228e-06,8.21338744572131e-06,8.215280104195699e-06,8.216807145799976e-06,8.218002221838105e-06,8.218899893108755e-06,8.219531991926488e-06,8.219922165153548e-06,8.220096788136289e-06,8.220077688747551e-06,8.219885785365477e-06,8.2195383583894e-06,8.219052688218653e-06,8.218441507779062e-06,8.217721187975258e-06
encoder.layers.0.scale_forward.weight,6.670501079497626e-06,6.676922566839494e-06,6.682660568912979e-06,6.687774657621048e-06,6.692318947898457e-06,6.696344826195855e-06,6.699899586237734e-06,6.703025519527728e-06,6.705761734338012e-06,6.7081455199513584e-06,6.710210527671734e-06,6.711985861329595e-06,6.7135006247553974e-06,6.714777555316687e-06,6.715842573612463e-06,6.716715233778814e-06,6.717414180457126e-06,6.717956694046734e-06,6.7183586907049175e-06,6.718634267599555e-06
encoder.layers.0.scale_forward.bias,1.5410037121910136e-06,1.5454179447260685e-06,1.5494014178329962e-06,1.5529957408944028e-06,1.5562391126877628e-06,1.5591657529512304e-06,1.561806470817828e-06,1.56418900587596e-06,1.5663385966036003e-06,1.5682778666814556e-06,1.5700273934271536e-06,1.5716057077952428e-06,1.5730295217508683e-06,1.5743139556434471e-06,1.5754724245198304e-06,1.5765174339321675e-06,1.5774600115037174e-06,1.5783098206156865e-06,1.5790762972756056e-06,1.579767513248953e-06
encoder.layers.0.back_edge.weight,2.98737249977421e-05,2.9911063393228687e-05,2.9944318157504313e-05,2.997381307068281e-05,2.999985372298397e-05,3.002273842866998e-05,3.0042732760193758e-05,3.0060091376071796e-05,3.007505256391596e-05,3.0087834602454677e-05,3.0098635761532933e-05,3.0107639759080485e-05,3.0115017580101267e-05,3.0120927476673387e-05,3.0125511329970323e-05,3.0128892831271514e-05,3.0131195671856403e-05,3.0132523534120992e-05,3.0132978281471878e-05,3.013264540641103e-05
encoder.layers.0.back_edge.bias,9.320858225692064e-06,9.32487273530569e-06,9.32840794121148e-06,9.331510227639228e-06,9.334218702861108e-06,9.336572475149296e-06,9.33860610530246e-06,9.340350516140461e-06,9.341832083009649e-06,9.343079909740482e-06,9.344114005216397e-06,9.344959835289046e-06,9.345631951873656e-06,9.346150363853667e-06,9.34653144213371e-06,9.346787010144908e-06,9.34693161980249e-06,9.346976185042877e-06,9.346932529297192e-06,9.34680883801775e-06
encoder.layers.0.scale_back.weight,5.529229838430183e-06,5.530900125449989e-06,5.532359409698984e-06,5.533618150366237e-06,5.534685442398768e-06,5.535573109227698e-06,5.536292519536801e-06,5.536856860999251e-06,5.537275683309417e-06,5.537561719393125e-06,5.537724973692093e-06,5.537776814890094e-06,5.537726792681497e-06,5.537583547265967e-06,5.537355718843173e-06,5.537051038118079e-06,5.536677235795651e-06,5.536241587833501e-06,5.53574818695779e-06,5.535206582862884e-06
encoder.layers.0.scale_back.bias,2.4328169274667744e-06,2.4374883196287556e-06,2.4417036001977976e-06,2.445507107040612e-06,2.4489388579240767e-06,2.452035460009938e-06,2.454829200360109e-06,2.457349410178722e-06,2.4596233743068296e-06,2.461674512233003e-06,2.4635251065774355e-06,2.465194029355189e-06,2.466699243086623e-06,2.468057573423721e-06,2.469282208039658e-06,2.470386561981286e-06,2.471382231306052e-06,2.472280584697728e-06,2.473090034982306e-06,2.4738199044804787e-06
encoder.layers.1.self_connection.weight,3.176030077156611e-05,3.181352440151386e-05,3.186134199495427e-05,3.190425195498392e-05,3.194271994289011e-05,3.197715705027804e-05,3.2007945264922455e-05,3.203543747076765e-05,3.205993925803341e-05,3.208175257896073e-05,3.2101113902172074e-05,3.211827788618393e-05,3.2133448257809505e-05,3.214681419194676e-05,3.2158564863493666e-05,3.216883851564489e-05,3.217779885744676e-05,3.2185558666242287e-05,3.219224890926853e-05,3.219796417397447e-05
encoder.layers.1.self_connection.bias,4.258842182025546e-06,4.260012246959377e-06,4.261069079802837e-06,4.26202450398705e-06,4.26288670496433e-06,4.263664777681697e-06,4.264366907591466e-06,4.264999006409198e-06,4.26556925958721e-06,4.26608221459901e-06,4.2665433284128085e-06,4.266958512744168e-06,4.2673323150665965e-06,4.267666554369498e-06,4.267966687621083e-06,4.26823680754751e-06,4.268477368896129e-06,4.268692919140449e-06,4.268885277269874e-06,4.269056717021158e-06
encoder.layers.1.scale_self_conn.weight,6.755062258889666e-06,6.779373507015407e-06,6.801325525884749e-06,6.821140686952276e-06,6.839019988547079e-06,6.855149422335671e-06,6.869693152111722e-06,6.8828053372271825e-06,6.894621947139967e-06,6.90526803737157e-06,6.914855021022959e-06,6.9234874899848364e-06,6.931256848474732e-06,6.938245860510506e-06,6.9445313783944584e-06,6.950180704734521e-06,6.955257049412467e-06,6.959814982110402e-06,6.963905434531625e-06,6.967574336158577e-06
encoder.layers.1.scale_self_conn.bias,2.242175241917721e-06,2.246921894766274e-06,2.251204477943247e-06,2.2550684661837295e-06,2.2585547867493005e-06,2.2617000468017068e-06,2.2645376702712383e-06,2.2670976704830537e-06,2.269406877530855e-06,2.2714903025189415e-06,2.2733693185728043e-06,2.275064161949558e-06,2.276592340422212e-06,2.2779709070164245e-06,2.279213731526397e-06,2.280334456372657e-06,2.2813449049863266e-06,2.2822559913038276e-06,2.2830772650195286e-06,2.2838173663330963e-06
encoder.layers.1.forward_edge.weight,2.7833359126816504e-05,2.7871048587257974e-05,2.7904812668566592e-05,2.7935015168623067e-05,2.7961987143498845e-05,2.7986030545434915e-05,2.8007423679810017e-05,2.8026413929183036e-05,2.8043234124197625e-05,2.8058089810656384e-05,2.8071170163457282e-05,2.8082647986593656e-05,2.8092676075175405e-05,2.8101396310376003e-05,2.81089360214537e-05,2.811540980474092e-05,2.8120924980612472e-05,2.8125570679549128e-05,2.8129436032031663e-05,2.8132601073593833e-05
encoder.layers.1.forward_edge.bias,5.604442321782699e-06,5.606717422779184e-06,5.608768788079033e-06,5.610618700302439e-06,5.612285804090789e-06,5.613787379843416e-06,5.615139343717601e-06,5.6163553381338716e-06,5.617448550765403e-06,5.618431259790668e-06,5.619313469651388e-06,5.620105184789281e-06,5.620815045404015e-06,5.621449872705853e-06,5.622018761641812e-06,5.622526714432752e-06,5.6229800975415856e-06,5.623383913189173e-06,5.623743618343724e-06,5.6240619414893445e-06
encoder.layers.1.scale_forward.weight,7.2030343289952725e-06,7.216654921649024e-06,7.228912181744818e-06,7.239928436320042e-06,7.249818736454472e-06,7.2586881287861615e-06,7.266629381774692e-06,7.273730716406135e-06,7.280071258719545e-06,7.285723768291064e-06,7.290752364497166e-06,7.295218892977573e-06,7.299174740182934e-06,7.3026708378165495e-06,7.305751751118805e-06,7.308457952603931e-06,7.3108258220599964e-06,7.3128881012962665e-06,7.314676167879952e-06,7.316214578168001e-06
encoder.layers.1.scale_forward.bias,1.760724558153015e-06,1.762989086273592e-06,1.7650322661211248e-06,1.7668759255684563e-06,1.768538936630648e-06,1.7700394892017357e-06,1.7713930446916493e-06,1.7726143823892926e-06,1.7737157804731396e-06,1.7747094034348265e-06,1.775605596776586e-06,1.776413796505949e-06,1.7771425291357446e-06,1.7777999801182887e-06,1.7783927432901692e-06,1.7789268440537853e-06,1.779408421498374e-06,1.7798428189053084e-06,1.7802341290007462e-06,1.780586671884521e-06
encoder.layers.1.back_edge.weight,2.8468657546909526e-05,2.8504140573204495e-05,2.8535909223137423e-05,2.8564303647726774e-05,2.8589636713149957e-05,2.861220491467975e-05,2.8632255634875037e-05,2.8650034437305294e-05,2.8665754143730737e-05,2.8679614842985757e-05,2.86917947960319e-05,2.870245407393668e-05,2.871174001484178e-05,2.8719785404973663e-05,2.8726712116622366e-05,2.87326292891521e-05,2.8737636966980062e-05,2.874182609957643e-05,2.8745273084496148e-05,2.8748052500304766e-05
