layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.8573989766300656e-05,2.851496174116619e-05,2.8455648134695366e-05,2.8396034394972958e-05,2.8336129616945982e-05,2.8275951990508474e-05,2.8215517886565067e-05,2.8154850951978005e-05,2.8093983928556554e-05,2.803294046316296e-05,2.7971753297606483e-05,2.7910451535717584e-05,2.784906973829493e-05,2.7787626095232554e-05,2.7726160624297336e-05,2.766469697235152e-05,2.760326060524676e-05,2.75418769888347e-05,2.7480575226945803e-05,2.741936987149529e-05
encoder.layers.0.self_connection.bias,8.776516551733948e-06,8.764581252762582e-06,8.7530997916474e-06,8.742013051232789e-06,8.731274647288956e-06,8.72084274305962e-06,8.710683687240817e-06,8.700768376002088e-06,8.691070433997083e-06,8.681569852342363e-06,8.672248441143893e-06,8.663090738991741e-06,8.65408219397068e-06,8.645211892144289e-06,8.636471648060251e-06,8.627849638287444e-06,8.619338586868253e-06,8.610933946329169e-06,8.60262935020728e-06,8.594418432039674e-06
encoder.layers.0.scale_self_conn.weight,5.818521003675414e-06,5.810838501929538e-06,5.803810381621588e-06,5.797359335701913e-06,5.79141760681523e-06,5.785926077805925e-06,5.780834271718049e-06,5.776097168563865e-06,5.7716738410817925e-06,5.767530637967866e-06,5.763637545896927e-06,5.7599663705332205e-06,5.756492555519799e-06,5.753195182478521e-06,5.75005515202065e-06,5.747055638494203e-06,5.744180725741899e-06,5.7414176808379125e-06,5.738752861361718e-06,5.736177172366297e-06
encoder.layers.0.scale_self_conn.bias,3.3155291134789877e-07,3.4004460758296773e-07,3.4777346513692464e-07,3.5481016880112293e-07,3.612182126744301e-07,3.67054639127673e-07,3.7237109040688665e-07,3.7721429180237465e-07,3.8162639270922227e-07,3.856457055917417e-07,3.893072175742418e-07,3.92642391489062e-07,3.956802174798213e-07,3.984467866757768e-07,4.0096603015626897e-07,4.032598610592686e-07,4.0534797562941094e-07,4.072485637607315e-07,4.08978252153247e-07,4.1055201904782734e-07
encoder.layers.0.forward_edge.weight,3.00647625408601e-05,3.0012848583282903e-05,2.9959761377540417e-05,2.9905579140176997e-05,2.9850389182684012e-05,2.9794273359584622e-05,2.9737313525401987e-05,2.9679589715669863e-05,2.9621181965922005e-05,2.9562163035734557e-05,2.950261114165187e-05,2.9442584491334856e-05,2.9382154025370255e-05,2.9321376132429577e-05,2.9260312658152543e-05,2.919901453424245e-05,2.91375326924026e-05,2.9075910788378678e-05,2.901419429690577e-05,2.8952426873729564e-05
encoder.layers.0.forward_edge.bias,8.511156920576468e-06,8.487505510856863e-06,8.464807251584716e-06,8.442963007837534e-06,8.421888196608052e-06,8.401508239330724e-06,8.381757652387023e-06,8.36258095660014e-06,8.343927220266778e-06,8.32575278764125e-06,8.308020369440783e-06,8.290692676382605e-06,8.273741514130961e-06,8.257139597844798e-06,8.240861461672466e-06,8.224886187235825e-06,8.209194675146136e-06,8.193768735509366e-06,8.178594725904986e-06,8.163654456438962e-06
encoder.layers.0.scale_forward.weight,7.0266441980493255e-06,7.041567187116016e-06,7.055181413306855e-06,7.067581464070827e-06,7.0788573793834075e-06,7.089093742251862e-06,7.098368769220542e-06,7.106756129360292e-06,7.114325399015797e-06,7.1211375143320765e-06,7.127255230443552e-06,7.132731298042927e-06,7.137616194086149e-06,7.141958121792413e-06,7.145800282160053e-06,7.1491826929559465e-06,7.1521430982102174e-06,7.154715149226831e-06,7.15693067832035e-06,7.15881833457388e-06
encoder.layers.0.scale_forward.bias,6.405219892258174e-07,6.509436047963391e-07,6.604293503187364e-07,6.690657414765155e-07,6.769308811271912e-07,6.840946298325434e-07,6.906204248480208e-07,6.96565564339835e-07,7.019818326625682e-07,7.069162961670372e-07,7.114116442608065e-07,7.155068146857957e-07,7.192371640485362e-07,7.22634581507009e-07,7.257288530126971e-07,7.285463539119519e-07,7.31111754248559e-07,7.334470524256176e-07,7.355725983870798e-07,7.375070367743319e-07
encoder.layers.0.back_edge.weight,2.9952843760838732e-05,2.9900013032602146e-05,2.9846303732483648e-05,2.9791772249154747e-05,2.973646769532934e-05,2.9680451916647144e-05,2.962378493975848e-05,2.9566526791313663e-05,2.950874113594182e-05,2.945048254332505e-05,2.939180558314547e-05,2.9332772101042792e-05,2.927342757175211e-05,2.921382474596612e-05,2.9154007279430516e-05,2.909402610384859e-05,2.9033912142040208e-05,2.897371450671926e-05,2.8913460482726805e-05,2.8853190087829717e-05
encoder.layers.0.back_edge.bias,8.937141501519363e-06,8.944948604039382e-06,8.951500603870954e-06,8.956901183410082e-06,8.961243111116346e-06,8.96461551747052e-06,8.967101166490465e-06,8.968772817752324e-06,8.969703230832238e-06,8.969954251369927e-06,8.96958681551041e-06,8.968655492935795e-06,8.967210305854678e-06,8.965299457486253e-06,8.9629638750921e-06,8.960245395428501e-06,8.957178579294123e-06,8.953798896982335e-06,8.95013363333419e-06,8.94621462066425e-06
