layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.0655555999837816e-05,2.063583815470338e-05,2.061622762994375e-05,2.0596729882527143e-05,2.0577335817506537e-05,2.0558045434881933e-05,2.053886237263214e-05,2.051978481176775e-05,2.0500807295320556e-05,2.0481933461269364e-05,2.0463159671635367e-05,2.044448774540797e-05,2.0425914044608362e-05,2.040744038822595e-05,2.038905950030312e-05,2.0370778656797484e-05,2.0352592400740832e-05,2.033449891314376e-05,2.0316500012995675e-05,2.029859388130717e-05
encoder.layers.0.self_connection.bias,7.813926458766218e-06,7.811784598743543e-06,7.80965456215199e-06,7.80753543949686e-06,7.805429049767554e-06,7.803333573974669e-06,7.801249921612907e-06,7.799177183187567e-06,7.79711626819335e-06,7.79506444814615e-06,7.793025361024775e-06,7.79099627834512e-06,7.788977200107183e-06,7.786969035805669e-06,7.784972694935277e-06,7.782984539517201e-06,7.781008207530249e-06,7.779040970490314e-06,7.777083737892099e-06,7.775136509735603e-06
encoder.layers.0.scale_self_conn.weight,5.285946372168837e-06,5.28309556102613e-06,5.28024338564137e-06,5.277390755509259e-06,5.274537215882447e-06,5.27168140251888e-06,5.2688260439026635e-06,5.265969775791746e-06,5.263111688691424e-06,5.260253601591103e-06,5.257394150248729e-06,5.254534244159004e-06,5.251673883321928e-06,5.248812158242799e-06,5.245951342658373e-06,5.243088708084542e-06,5.240225618763361e-06,5.23736252944218e-06,5.234498530626297e-06,5.231634986557765e-06
encoder.layers.0.scale_self_conn.bias,4.2381759612908354e-07,4.237986672706029e-07,4.2377965314699395e-07,4.2376066744509444e-07,4.237415396346478e-07,4.2372244024591055e-07,4.23703255592045e-07,4.2368404251647007e-07,4.2366474417576683e-07,4.23645474256773e-07,4.236261190726509e-07,4.236066786234005e-07,4.235872381741501e-07,4.235677693031903e-07,4.2354821516710217e-07,4.235286041875952e-07,4.235089932080882e-07,4.234893253851624e-07,4.2346957229710824e-07,4.234498192090541e-07
encoder.layers.0.forward_edge.weight,2.1936413759249263e-05,2.1915542674832977e-05,2.189478800573852e-05,2.1874144294997677e-05,2.185361518058926e-05,2.1833200662513264e-05,2.1812898921780288e-05,2.1792706320411526e-05,2.1772626496385783e-05,2.175265399273485e-05,2.1732794266426936e-05,2.171303640352562e-05,2.1693385860999115e-05,2.1673842638847418e-05,2.165440128010232e-05,2.163506724173203e-05,2.1615831428789534e-05,2.1596701117232442e-05,2.1577670850092545e-05,2.1558740627369843e-05
encoder.layers.0.forward_edge.bias,6.906545877427561e-06,6.903756002429873e-06,6.900988410052378e-06,6.898242645547725e-06,6.895517344673863e-06,6.892813871672843e-06,6.8901308623026125e-06,6.887468771310523e-06,6.884826234454522e-06,6.882205070724012e-06,6.87960300638224e-06,6.877020950923907e-06,6.87445754010696e-06,6.871913683426101e-06,6.869388471386628e-06,6.866882358735893e-06,6.864394890726544e-06,6.8619256126112305e-06,6.8594740696426015e-06,6.857040261820657e-06
encoder.layers.0.scale_forward.weight,6.784165634599049e-06,6.781347565265605e-06,6.7785267674480565e-06,6.775702331651701e-06,6.772872438887134e-06,6.770041181880515e-06,6.767204922653036e-06,6.764365934941452e-06,6.76152285450371e-06,6.7586765908345114e-06,6.755826234439155e-06,6.752973149559693e-06,6.750115971954074e-06,6.747256065864349e-06,6.744392976543168e-06,6.741526249243179e-06,6.738656338711735e-06,6.735782335454132e-06,6.732905603712425e-06,6.7300261434866115e-06
encoder.layers.0.scale_forward.bias,7.550513032583694e-07,7.550375471510051e-07,7.550237910436408e-07,7.550100349362765e-07,7.549962219854933e-07,7.549825227215479e-07,7.54968596083927e-07,7.549546126028872e-07,7.549406859652663e-07,7.549267024842266e-07,7.549127190031868e-07,7.548986218353093e-07,7.548845815108507e-07,7.548705411863921e-07,7.548563303316769e-07,7.548421763203805e-07,7.548279654656653e-07,7.548137546109501e-07,7.547993732259783e-07,7.547851055278443e-07
encoder.layers.0.back_edge.weight,2.186013080063276e-05,2.183839023928158e-05,2.1816760636284016e-05,2.1795240172650665e-05,2.177383066737093e-05,2.175253030145541e-05,2.1731340893893503e-05,2.17102551687276e-05,2.1689276763936505e-05,2.1668403860530816e-05,2.164763463952113e-05,2.162697091989685e-05,2.1606409063679166e-05,2.158594725187868e-05,2.156558730348479e-05,2.1545331037486903e-05,2.1525171177927405e-05,2.1505107724806294e-05,2.1485142497112975e-05,2.1465275494847447e-05
encoder.layers.0.back_edge.bias,8.23338359623449e-06,8.231154424720444e-06,8.228937076637521e-06,8.226731551985722e-06,8.224537850765046e-06,8.222355972975492e-06,8.220186828111764e-06,8.218028597184457e-06,8.215882189688273e-06,8.213747605623212e-06,8.21162302599987e-06,8.209511179302353e-06,8.207409337046556e-06,8.205319318221882e-06,8.203240213333629e-06,8.201172022381797e-06,8.199113835871685e-06,8.197066563297994e-06,8.195030204660725e-06,8.193002940970473e-06
