layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.3314070858759806e-05,2.331295399926603e-05,2.331183713977225e-05,2.3310720280278474e-05,2.3309601601795293e-05,2.330848110432271e-05,2.3307360606850125e-05,2.3306241928366944e-05,2.330512143089436e-05,2.3304000933421776e-05,2.3302878616959788e-05,2.3301758119487204e-05,2.3300633984035812e-05,2.329950984858442e-05,2.3298387532122433e-05,2.3297261577681638e-05,2.329613926121965e-05,2.3295013306778856e-05,2.3293885533348657e-05,2.329275775991846e-05
encoder.layers.0.self_connection.bias,8.026170689845458e-06,8.025990609894507e-06,8.025810529943556e-06,8.025629540497903e-06,8.025449460546952e-06,8.025269380596e-06,8.025088391150348e-06,8.024907401704695e-06,8.024726412259042e-06,8.02454542281339e-06,8.024365342862438e-06,8.024184353416786e-06,8.024002454476431e-06,8.023820555536076e-06,8.023639566090424e-06,8.023457667150069e-06,8.023275768209714e-06,8.02309386926936e-06,8.022911970329005e-06,8.022729161893949e-06
encoder.layers.0.scale_self_conn.weight,5.674518888554303e-06,5.674487510987092e-06,5.67445567867253e-06,5.674424301105319e-06,5.674392014043406e-06,5.674361091223545e-06,5.674329713656334e-06,5.674297881341772e-06,5.674265594279859e-06,5.674234216712648e-06,5.674201474903384e-06,5.674170097336173e-06,5.67413781027426e-06,5.674105977959698e-06,5.674073690897785e-06,5.674041858583223e-06,5.67400957152131e-06,5.673976829712046e-06,5.673944542650133e-06,5.6739122555882204e-06
encoder.layers.0.scale_self_conn.bias,8.285177273137379e-07,8.285173294098058e-07,8.285169315058738e-07,8.285165336019418e-07,8.285162493848475e-07,8.285158514809154e-07,8.285154535769834e-07,8.285149988296325e-07,8.285146009257005e-07,8.285141461783496e-07,8.285136914309987e-07,8.285132366836478e-07,8.285128387797158e-07,8.285123271889461e-07,8.285118724415952e-07,8.285114745376632e-07,8.285110766337311e-07,8.285105650429614e-07,8.285101102956105e-07,8.285096555482596e-07
encoder.layers.0.forward_edge.weight,2.5582814487279393e-05,2.558165397203993e-05,2.5580497094779275e-05,2.5579336579539813e-05,2.5578174245310947e-05,2.557701191108208e-05,2.557585139584262e-05,2.557468724262435e-05,2.5573524908395484e-05,2.5572360755177215e-05,2.5571194782969542e-05,2.5570030629751272e-05,2.5568862838554196e-05,2.5567696866346523e-05,2.5566529075149447e-05,2.556536128395237e-05,2.556419167376589e-05,2.556302206357941e-05,2.556185245339293e-05,2.5560681024217047e-05
encoder.layers.0.forward_edge.bias,7.601460310979746e-06,7.601251581945689e-06,7.601042398164282e-06,7.600832759635523e-06,7.600622666359413e-06,7.600413482578006e-06,7.600203844049247e-06,7.599994205520488e-06,7.599783657497028e-06,7.599574018968269e-06,7.599363470944809e-06,7.599152922921348e-06,7.59894328439259e-06,7.598732281621778e-06,7.598521278850967e-06,7.598310276080156e-06,7.5980992733093444e-06,7.597888270538533e-06,7.597677267767722e-06,7.597465355502209e-06
encoder.layers.0.scale_forward.weight,7.110519163688878e-06,7.110418209776981e-06,7.110317710612435e-06,7.11021766619524e-06,7.110116712283343e-06,7.110016213118797e-06,7.109915713954251e-06,7.109815214789705e-06,7.1097147156251594e-06,7.109613306965912e-06,7.109511898306664e-06,7.109411399142118e-06,7.109310445230221e-06,7.109208581823623e-06,7.109107627911726e-06,7.109006673999829e-06,7.108905720087932e-06,7.108804311428685e-06,7.108702902769437e-06,7.108601494110189e-06
encoder.layers.0.scale_forward.bias,1.0532910437177634e-06,1.0532907026572502e-06,1.0532905889704125e-06,1.0532902479098993e-06,1.0532902479098993e-06,1.0532899068493862e-06,1.0532897931625484e-06,1.053289565788873e-06,1.0532893384151976e-06,1.0532891110415221e-06,1.0532888836678467e-06,1.0532885426073335e-06,1.053288315233658e-06,1.0532880878599826e-06,1.0532878604863072e-06,1.0532876331126317e-06,1.053287519425794e-06,1.0532872920521186e-06,1.0532870646784431e-06,1.0532868373047677e-06
encoder.layers.0.back_edge.weight,2.5191029635607265e-05,2.5189843654516153e-05,2.5188655854435638e-05,2.518746623536572e-05,2.51862766162958e-05,2.518508699722588e-05,2.5183899197145365e-05,2.5182707759086043e-05,2.518151632102672e-05,2.5180324882967398e-05,2.5179133444908075e-05,2.517794018785935e-05,2.5176746930810623e-05,2.5175551854772493e-05,2.5174356778734364e-05,2.5173161702696234e-05,2.51719648076687e-05,2.5170766093651764e-05,2.5169572836603038e-05,2.5168370484607294e-05
encoder.layers.0.back_edge.bias,8.997030818136409e-06,8.996918040793389e-06,8.996804353955667e-06,8.99669248610735e-06,8.99657970876433e-06,8.996467840916011e-06,8.996355063572992e-06,8.996242286229972e-06,8.996130418381654e-06,8.996016731543932e-06,8.995903954200912e-06,8.99579026736319e-06,8.995678399514873e-06,8.995565622171853e-06,8.995451935334131e-06,8.995339157991111e-06,8.99522547115339e-06,8.99511269381037e-06,8.994999006972648e-06,8.994886229629628e-06
