layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.4003502403502353e-05,2.3992301066755317e-05,2.3981148842722178e-05,2.397004391241353e-05,2.3958982637850568e-05,2.39479704760015e-05,2.393700196989812e-05,2.392608075751923e-05,2.3915197743917815e-05,2.3904362024040893e-05,2.389356814092025e-05,2.3882816094555892e-05,2.3872107703937218e-05,2.3861437512096018e-05,2.3850812794989906e-05,2.3840229914640076e-05,2.382968523306772e-05,2.3819180569262244e-05,2.380871956120245e-05,2.379830038989894e-05
encoder.layers.0.self_connection.bias,8.13235601526685e-06,8.130668902595062e-06,8.128988156386185e-06,8.127316505124327e-06,8.125653948809486e-06,8.123996849462856e-06,8.12234702607384e-06,8.120704478642438e-06,8.119067388179246e-06,8.11743757367367e-06,8.115813216136303e-06,8.114195225061849e-06,8.112581781460904e-06,8.110975613817573e-06,8.10937399364775e-06,8.107777830446139e-06,8.10618803370744e-06,8.104601874947548e-06,8.103022082650568e-06,8.101446837827098e-06
encoder.layers.0.scale_self_conn.weight,5.690896614396479e-06,5.690693342330633e-06,5.6904859775386285e-06,5.690274520020466e-06,5.690060334018199e-06,5.689842510037124e-06,5.689622867066646e-06,5.689400950359413e-06,5.6891763051680755e-06,5.688950750482036e-06,5.688722922059242e-06,5.688493729394395e-06,5.688263627234846e-06,5.688032160833245e-06,5.687799784936942e-06,5.687566499545937e-06,5.687332759407582e-06,5.687098564521875e-06,5.686863914888818e-06,5.68662926525576e-06
encoder.layers.0.scale_self_conn.bias,8.281287477984733e-07,8.281824648292968e-07,8.282308385787474e-07,8.28274266950757e-07,8.283133183795144e-07,8.283483907689515e-07,8.283797683361627e-07,8.284079058284988e-07,8.28433144306473e-07,8.284556543003418e-07,8.284757200271997e-07,8.284937393909786e-07,8.285095987048408e-07,8.285236958727182e-07,8.285362582682865e-07,8.285473995783832e-07,8.285570629595895e-07,8.285657031592564e-07,8.28573206490546e-07,8.285798003271339e-07
encoder.layers.0.forward_edge.weight,2.6279229132342152e-05,2.626822970341891e-05,2.625726119731553e-05,2.624632543302141e-05,2.6235420591547154e-05,2.6224550310871564e-05,2.6213707315037027e-05,2.6202902517979965e-05,2.6192125005763955e-05,2.6181383873336017e-05,2.6170670025749132e-05,2.6159992557950318e-05,2.614934419398196e-05,2.613873039081227e-05,2.6128149329451844e-05,2.611760100990068e-05,2.610708361316938e-05,2.6096600777236745e-05,2.608614886412397e-05,2.607572969282046e-05
encoder.layers.0.forward_edge.bias,7.728650416538585e-06,7.726618605374824e-06,7.72459497966338e-06,7.722577720414847e-06,7.720565918134525e-06,7.718561391811818e-06,7.716562322457321e-06,7.714570529060438e-06,7.712585102126468e-06,7.710606951150112e-06,7.708634257141966e-06,7.706668839091435e-06,7.704707059019711e-06,7.702756192884408e-06,7.700809874222614e-06,7.698869922023732e-06,7.696937245782465e-06,7.69501093600411e-06,7.693091902183369e-06,7.691178325330839e-06
encoder.layers.0.scale_forward.weight,7.169619493652135e-06,7.168775937316241e-06,7.167925559770083e-06,7.167068815761013e-06,7.166207069531083e-06,7.1653403210802935e-06,7.164469025155995e-06,7.163595910242293e-06,7.162719157349784e-06,7.161840585467871e-06,7.160959739849204e-06,7.160077984735835e-06,7.159195320127765e-06,7.158312200772343e-06,7.15742817192222e-06,7.156545507314149e-06,7.155662387958728e-06,7.154779268603306e-06,7.1538970587425865e-06,7.15301666787127e-06
encoder.layers.0.scale_forward.bias,1.0530588951951358e-06,1.0530898180149961e-06,1.0531174439165625e-06,1.0531423413340235e-06,1.0531647376410547e-06,1.0531847465244937e-06,1.0532027090448537e-06,1.0532190799494856e-06,1.0532334044910385e-06,1.0532463647905388e-06,1.0532579608479864e-06,1.053268306350219e-06,1.0532775149840745e-06,1.0532858141232282e-06,1.0532930900808424e-06,1.0532995702305925e-06,1.0533051408856409e-06,1.0533102567933383e-06,1.053314463206334e-06,1.0533184422456543e-06
encoder.layers.0.back_edge.weight,2.5911571356118657e-05,2.5900115360855125e-05,2.588869392639026e-05,2.5877308871713467e-05,2.586595292086713e-05,2.5854633349808864e-05,2.584335015853867e-05,2.5832103347056545e-05,2.5820889277383685e-05,2.5809709768509492e-05,2.5798564820433967e-05,2.5787456252146512e-05,2.5776385882636532e-05,2.5765346435946412e-05,2.5754343369044363e-05,2.5743380319909193e-05,2.5732448193593882e-05,2.5721554266056046e-05,2.571069671830628e-05,2.5699873731355183e-05
encoder.layers.0.back_edge.bias,9.066078746400308e-06,9.065015547093935e-06,9.06395052879816e-06,9.06288369151298e-06,9.061815944733098e-06,9.060748197953217e-06,9.059679541678634e-06,9.058612704393454e-06,9.057544957613572e-06,9.056478120328393e-06,9.055414011527319e-06,9.054350812220946e-06,9.053288522409275e-06,9.05222896108171e-06,9.051170309248846e-06,9.05011529539479e-06,9.049063010024838e-06,9.04801254364429e-06,9.04696571524255e-06,9.045919796335511e-06
encoder.layers.0.scale_back.weight,5.817958935949719e-06,5.817096734972438e-06,5.816229986521648e-06,5.815361419081455e-06,5.814488758915104e-06,5.8136147345067e-06,5.81273752686684e-06,5.81186031922698e-06,5.810980837850366e-06,5.810101811221102e-06,5.809221875097137e-06,5.80834102947847e-06,5.807460183859803e-06,5.806579338241136e-06,5.8056989473698195e-06,5.804819465993205e-06,5.8039408941112924e-06,5.8030632317240816e-06,5.802185569336871e-06,5.801310180686414e-06
encoder.layers.0.scale_back.bias,1.8887643591369851e-06,1.888806082206429e-06,1.8888434851760394e-06,1.8888775912273559e-06,1.8889077182393521e-06,1.8889350030804053e-06,1.88895921837684e-06,1.8889808188760071e-06,1.8890006003857707e-06,1.8890175397245912e-06,1.889033114821359e-06,1.8890470983023988e-06,1.8890589217335219e-06,1.8890699493567809e-06,1.8890794990511495e-06,1.8890877981903031e-06,1.8890954152084305e-06,1.889101781671343e-06,1.8891075797000667e-06,1.8891122408604133e-06
encoder.layers.1.self_connection.weight,2.3004793547443114e-05,2.2999021894065663e-05,2.2993224774836563e-05,2.298741674167104e-05,2.2981592337600887e-05,2.2975758838583715e-05,2.2969919882598333e-05,2.2964071831665933e-05,2.295822196174413e-05,2.295236845384352e-05,2.2946518583921716e-05,2.2940665076021105e-05,2.293481884407811e-05,2.2928972612135112e-05,2.2923131837160327e-05,2.2917298338143155e-05,2.2911472115083598e-05,2.2905654986971058e-05,2.289984331582673e-05,2.2894038920640014e-05
encoder.layers.1.self_connection.bias,4.330022875365103e-06,4.330021965870401e-06,4.330020146880997e-06,4.330016963649541e-06,4.330013780418085e-06,4.330010142439278e-06,4.33000604971312e-06,4.330001956986962e-06,4.329996500018751e-06,4.3299914977978915e-06,4.329986040829681e-06,4.329980129114119e-06,4.329974672145909e-06,4.329968305682996e-06,4.329961484472733e-06,4.329955118009821e-06,4.329948296799557e-06,4.329941020841943e-06,4.32993419963168e-06,4.3299273784214165e-06
encoder.layers.1.scale_self_conn.weight,4.2648048292903695e-06,4.2637275328161195e-06,4.262659331288887e-06,4.261600224708673e-06,4.260549303580774e-06,4.259506567905191e-06,4.258471562934574e-06,4.257445198163623e-06,4.256425199855585e-06,4.255412932252511e-06,4.2544070311123505e-06,4.253407951182453e-06,4.252415692462819e-06,4.251429800206097e-06,4.250450274412287e-06,4.249476205586689e-06,4.248509412718704e-06,4.247547167324228e-06,4.246591288392665e-06,4.245640866429312e-06
encoder.layers.1.scale_self_conn.bias,1.537596403977659e-06,1.5376302826553001e-06,1.5376608644146472e-06,1.5376878081951872e-06,1.5377121371784597e-06,1.537733623990789e-06,1.5377529507532017e-06,1.5377701174656977e-06,1.5377853515019524e-06,1.5377987665488035e-06,1.5378107036667643e-06,1.5378211628558347e-06,1.5378301441160147e-06,1.5378379885078175e-06,1.5378448097180808e-06,1.53785083512048e-06,1.5378559510281775e-06,1.5378601574411732e-06,1.5378637954199803e-06,1.537866751277761e-06
encoder.layers.1.forward_edge.weight,2.4009119442780502e-05,2.4004601073102094e-05,2.4000044504646212e-05,2.3995458832359873e-05,2.3990842237253673e-05,2.3986201995285228e-05,2.398154538241215e-05,2.3976870579645038e-05,2.3972184862941504e-05,2.3967486413312145e-05,2.3962782506714575e-05,2.3958069505169988e-05,2.3953354684635997e-05,2.3948638045112602e-05,2.3943919586599804e-05,2.3939204766065814e-05,2.393449358351063e-05,2.3929782400955446e-05,2.3925082132336684e-05,2.392038186371792e-05
encoder.layers.1.forward_edge.bias,5.2712171054736245e-06,5.271219379210379e-06,5.271219379210379e-06,5.271218469715677e-06,5.271215741231572e-06,5.271212103252765e-06,5.271207101031905e-06,5.271200734568993e-06,5.2711934586113784e-06,5.2711852731590625e-06,5.271176632959396e-06,5.271167083265027e-06,5.271156169328606e-06,5.2711452553921845e-06,5.271133886708412e-06,5.271122063277289e-06,5.271110239846166e-06,5.2710970521729905e-06,5.271083409752464e-06,5.271070222079288e-06
encoder.layers.1.scale_forward.weight,4.889304364041891e-06,4.8873675950744655e-06,4.8854330998437945e-06,4.8835022425919306e-06,4.881575023318874e-06,4.879651896771975e-06,4.877733317698585e-06,4.8758174671093e-06,4.873907982982928e-06,4.872002591582714e-06,4.870102202403359e-06,4.868206815444864e-06,4.866318249696633e-06,4.86443423142191e-06,4.862555670115398e-06,4.860683020524448e-06,4.85881673739641e-06,4.856956820731284e-06,4.85510281578172e-06,4.853254722547717e-06
encoder.layers.1.scale_forward.bias,1.442181769562012e-06,1.4422195135921356e-06,1.4422530512092635e-06,1.442283519281773e-06,1.4423103493754752e-06,1.442334905732423e-06,1.4423567336052656e-06,1.4423765151150292e-06,1.4423939092012006e-06,1.4424097116716439e-06,1.442423922526359e-06,1.4424365417653462e-06,1.4424474557017675e-06,1.4424575738303247e-06,1.442466441403667e-06,1.4424742857954698e-06,1.442481107005733e-06,1.4424873597818078e-06,1.442492589376343e-06,1.4424973642235273e-06
encoder.layers.1.back_edge.weight,2.3270444216905162e-05,2.3265502022695728e-05,2.3260530724655837e-05,2.3255532141774893e-05,2.3250511731021106e-05,2.324547676835209e-05,2.324042361578904e-05,2.3235357730300166e-05,2.323028638784308e-05,2.322520776942838e-05,2.3220120056066662e-05,2.3215034161694348e-05,2.3209948267322034e-05,2.3204858734970912e-05,2.3199772840598598e-05,2.3194692403194495e-05,2.3189615603769198e-05,2.3184544261312112e-05,2.3179482013802044e-05,2.3174425223260187e-05
encoder.layers.1.back_edge.bias,5.174684247322148e-06,5.174676516617183e-06,5.174667421670165e-06,5.174658781470498e-06,5.1746492317761295e-06,5.174640136829112e-06,5.174629677640041e-06,5.174619218450971e-06,5.1746092140092514e-06,5.174599209567532e-06,5.1745887503784616e-06,5.17457783644204e-06,5.174566922505619e-06,5.174556008569198e-06,5.1745450946327765e-06,5.174534180696355e-06,5.174522812012583e-06,5.17451098858146e-06,5.174500074645039e-06,5.174488251213916e-06
