layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.250884740031324e-05,4.2505504097789526e-05,4.2502164433244616e-05,4.249881749274209e-05,4.249547055223957e-05,4.249212361173704e-05,4.2488769395276904e-05,4.2485415178816766e-05,4.248206096235663e-05,4.2478699469938874e-05,4.247534161549993e-05,4.2471980123082176e-05,4.246861863066442e-05,4.246525713824667e-05,4.2461884731892496e-05,4.2458519601495937e-05,4.245514719514176e-05,4.2451778426766396e-05,4.2448402382433414e-05,4.244502997607924e-05
encoder.layers.0.self_connection.bias,8.856416570779402e-06,8.856273780111223e-06,8.856132808432449e-06,8.85599001776427e-06,8.855847227096092e-06,8.855704436427914e-06,8.855561645759735e-06,8.855417945596855e-06,8.855274245433975e-06,8.855131454765797e-06,8.854988664097618e-06,8.854844963934738e-06,8.85470217326656e-06,8.854557563608978e-06,8.8544147729408e-06,8.85427107277792e-06,8.854126463120338e-06,8.853982762957457e-06,8.853838153299876e-06,8.853695362631697e-06
encoder.layers.0.scale_self_conn.weight,1.124720074585639e-05,1.124669870478101e-05,1.1246194844716229e-05,1.1245693713135552e-05,1.124518985307077e-05,1.1244685993005987e-05,1.1244183042435907e-05,1.1243677363381721e-05,1.1243172593822237e-05,1.1242667824262753e-05,1.124216305470327e-05,1.1241657375649083e-05,1.12411526060896e-05,1.1240646017540712e-05,1.1240139428991824e-05,1.1239631930948235e-05,1.1239125342399348e-05,1.123861875385046e-05,1.1238110346312169e-05,1.1237601938773878e-05
encoder.layers.0.scale_self_conn.bias,4.251717200531857e-06,4.25168263973319e-06,4.2516476241871715e-06,4.251613063388504e-06,4.251578502589837e-06,4.2515430322964676e-06,4.251508016750449e-06,4.251473455951782e-06,4.251438440405764e-06,4.2514034248597454e-06,4.251368409313727e-06,4.251332939020358e-06,4.25129792347434e-06,4.251262453180971e-06,4.251227437634952e-06,4.251192422088934e-06,4.251157406542916e-06,4.251122390996898e-06,4.2510869207035284e-06,4.251050995662808e-06
encoder.layers.0.forward_edge.weight,3.558512980816886e-05,3.558217213139869e-05,3.557921445462853e-05,3.5576253139879555e-05,3.557329546310939e-05,3.557033051038161e-05,3.5567369195632637e-05,3.556440424290486e-05,3.556143929017708e-05,3.555847069947049e-05,3.55555021087639e-05,3.5552533518057317e-05,3.554955401341431e-05,3.554658542270772e-05,3.5543605918064713e-05,3.554063005140051e-05,3.5537650546757504e-05,3.55346746800933e-05,3.553168789949268e-05,3.5528704756870866e-05
encoder.layers.0.forward_edge.bias,8.296177838928998e-06,8.29604596219724e-06,8.295914994960185e-06,8.29578402772313e-06,8.295653060486075e-06,8.295521183754317e-06,8.295390216517262e-06,8.295258339785505e-06,8.295126463053748e-06,8.294994586321991e-06,8.294862709590234e-06,8.294730832858477e-06,8.294598046632018e-06,8.294465260405559e-06,8.294334293168504e-06,8.294200597447343e-06,8.294068720715586e-06,8.293935934489127e-06,8.29380405775737e-06,8.293671271530911e-06
encoder.layers.0.scale_forward.weight,9.323799531557597e-06,9.323295671492815e-06,9.322792720922735e-06,9.322287041868549e-06,9.321784091298468e-06,9.321279321738984e-06,9.3207745521795e-06,9.320268873125315e-06,9.31976410356583e-06,9.319256605522241e-06,9.318750926468056e-06,9.318246156908572e-06,9.317738658864982e-06,9.317232070316095e-06,9.316725481767207e-06,9.316217983723618e-06,9.315709576185327e-06,9.31520298763644e-06,9.314693670603447e-06,9.314185263065156e-06
encoder.layers.0.scale_forward.bias,2.4558344193792436e-06,2.4558148652431555e-06,2.4557953111070674e-06,2.4557757569709793e-06,2.455756202834891e-06,2.4557368760724785e-06,2.4557173219363904e-06,2.455697540426627e-06,2.455678213664214e-06,2.455658659528126e-06,2.4556388780183624e-06,2.4556193238822743e-06,2.4555995423725108e-06,2.4555795334890718e-06,2.455560206726659e-06,2.45554019784322e-06,2.4555208710808074e-06,2.455501089571044e-06,2.4554815354349557e-06,2.455461753925192e-06
encoder.layers.0.back_edge.weight,3.463496614131145e-05,3.463073880993761e-05,3.4626507840584964e-05,3.4622276871232316e-05,3.4618038625922054e-05,3.46138040185906e-05,3.460956577328034e-05,3.4605327527970076e-05,3.460108564468101e-05,3.459684376139194e-05,3.459259824012406e-05,3.4588352718856186e-05,3.458411083556712e-05,3.4579858038341627e-05,3.4575608879094943e-05,3.457135971984826e-05,3.456710692262277e-05,3.456285048741847e-05,3.4558594052214175e-05,3.455433397903107e-05
encoder.layers.0.back_edge.bias,8.482686098432168e-06,8.482493285555393e-06,8.482300472678617e-06,8.482106750307139e-06,8.481913027935661e-06,8.481719305564184e-06,8.481524673698004e-06,8.481331860821228e-06,8.481137228955049e-06,8.48094259708887e-06,8.48074796522269e-06,8.480554242851213e-06,8.480359610985033e-06,8.480164979118854e-06,8.479969437757973e-06,8.479774805891793e-06,8.479579264530912e-06,8.479384632664733e-06,8.479189091303851e-06,8.47899354994297e-06
