layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.277002881281078e-05,4.2766841943375766e-05,4.2763655073940754e-05,4.276045729056932e-05,4.2757263145176694e-05,4.275406536180526e-05,4.2750867578433827e-05,4.274766979506239e-05,4.274446837371215e-05,4.27412596764043e-05,4.273805461707525e-05,4.27348495577462e-05,4.273163722245954e-05,4.272842488717288e-05,4.2725212551886216e-05,4.272199294064194e-05,4.2718773329397663e-05,4.2715557356132194e-05,4.271233774488792e-05,4.270911085768603e-05
encoder.layers.0.self_connection.bias,8.867481483321171e-06,8.867346878105309e-06,8.867212272889446e-06,8.867077667673584e-06,8.866943062457722e-06,8.866809366736561e-06,8.866673852025997e-06,8.866540156304836e-06,8.866404641594272e-06,8.866269126883708e-06,8.866133612173144e-06,8.865999006957281e-06,8.865863492246717e-06,8.865727068041451e-06,8.865592462825589e-06,8.865456038620323e-06,8.865320523909759e-06,8.865185009199195e-06,8.865048584993929e-06,8.864913070283365e-06
encoder.layers.0.scale_self_conn.weight,1.1286325388937257e-05,1.1285848813713528e-05,1.12853722384898e-05,1.128489566326607e-05,1.1284419088042341e-05,1.1283939784334507e-05,1.1283462299616076e-05,1.1282984814897645e-05,1.1282506420684513e-05,1.128202802647138e-05,1.1281548722763546e-05,1.128106850956101e-05,1.1280589205853175e-05,1.128010899265064e-05,1.1279628779448103e-05,1.1279148566245567e-05,1.1278666534053627e-05,1.1278184501861688e-05,1.1277705198153853e-05,1.127722134697251e-05
encoder.layers.0.scale_self_conn.bias,4.254422492522281e-06,4.254390205460368e-06,4.254357463651104e-06,4.254323812347138e-06,4.254291525285225e-06,4.2542587834759615e-06,4.254226041666698e-06,4.254192845110083e-06,4.254159648553468e-06,4.2541269067442045e-06,4.25409371018759e-06,4.254060513630975e-06,4.25402731707436e-06,4.253994120517746e-06,4.253961378708482e-06,4.253927727404516e-06,4.253895440342603e-06,4.253861789038638e-06,4.253828592482023e-06,4.253795395925408e-06
encoder.layers.0.forward_edge.weight,3.5816588933812454e-05,3.581375858630054e-05,3.581092460080981e-05,3.580809061531909e-05,3.5805256629828364e-05,3.580241900635883e-05,3.5799577744910493e-05,3.5796736483462155e-05,3.5793895222013816e-05,3.579105032258667e-05,3.578820178518072e-05,3.5785353247774765e-05,3.578250471036881e-05,3.577965617296286e-05,3.57768039975781e-05,3.577395182219334e-05,3.577109600882977e-05,3.5768240195466205e-05,3.576538074412383e-05,3.576252129278146e-05
encoder.layers.0.forward_edge.bias,8.306369636557065e-06,8.306245945277624e-06,8.306121344503481e-06,8.30599765322404e-06,8.305873961944599e-06,8.305749361170456e-06,8.305625669891015e-06,8.305501978611574e-06,8.305376468342729e-06,8.305251867568586e-06,8.305127266794443e-06,8.305003575515002e-06,8.304878065246157e-06,8.304752554977313e-06,8.30462795420317e-06,8.304503353429027e-06,8.304378752654884e-06,8.304252332891338e-06,8.304126822622493e-06,8.30400222184835e-06
encoder.layers.0.scale_forward.weight,9.363157005282119e-06,9.362676792079583e-06,9.362196578877047e-06,9.361714546685107e-06,9.36123342398787e-06,9.360752301290631e-06,9.360270269098692e-06,9.359786417917348e-06,9.359304385725409e-06,9.358822353533469e-06,9.358338502352126e-06,9.357854651170783e-06,9.357371709484141e-06,9.356886039313395e-06,9.35640127863735e-06,9.355917427456006e-06,9.35543175728526e-06,9.354947906103916e-06,9.354461326438468e-06,9.353976565762423e-06
encoder.layers.0.scale_forward.bias,2.457347363815643e-06,2.457328946547932e-06,2.457310984027572e-06,2.4572923393861856e-06,2.4572739221184747e-06,2.4572557322244393e-06,2.457237087583053e-06,2.4572188976890175e-06,2.457200253047631e-06,2.4571818357799202e-06,2.457163191138534e-06,2.4571445464971475e-06,2.457126356603112e-06,2.4571081667090766e-06,2.457089294694015e-06,2.4570706500526285e-06,2.4570522327849176e-06,2.4570335881435312e-06,2.4570147161284694e-06,2.4569962988607585e-06
encoder.layers.0.back_edge.weight,3.496828503557481e-05,3.496418139548041e-05,3.496007775538601e-05,3.49559704773128e-05,3.4951866837218404e-05,3.494775592116639e-05,3.494364136713557e-05,3.493953408906236e-05,3.4935415897052735e-05,3.4931301343021914e-05,3.4927186788991094e-05,3.492306132102385e-05,3.491894676699303e-05,3.491482129902579e-05,3.4910699469037354e-05,3.490657400107011e-05,3.4902441257145256e-05,3.4898315789178014e-05,3.4894186683231965e-05,3.48900503013283e-05
encoder.layers.0.back_edge.bias,8.49770731292665e-06,8.497524504491594e-06,8.497342605551239e-06,8.497159797116183e-06,8.496976079186425e-06,8.496793270751368e-06,8.496611371811014e-06,8.496427653881256e-06,8.4962448454462e-06,8.496061127516441e-06,8.495876500091981e-06,8.495692782162223e-06,8.495509064232465e-06,8.495324436808005e-06,8.495140718878247e-06,8.494957000948489e-06,8.494771464029327e-06,8.494587746099569e-06,8.494403118675109e-06,8.494217581755947e-06
encoder.layers.0.scale_back.weight,6.887718882353511e-06,6.887476502015488e-06,6.887234121677466e-06,6.886992650834145e-06,6.8867502704961225e-06,6.886507435410749e-06,6.886264600325376e-06,6.886022219987353e-06,6.885778930154629e-06,6.885535640321905e-06,6.8852923504891805e-06,6.885048605909105e-06,6.88480486132903e-06,6.884561116748955e-06,6.884316462674178e-06,6.884072718094103e-06,6.883828518766677e-06,6.883583409944549e-06,6.883339210617123e-06,6.883094556542346e-06
encoder.layers.0.scale_back.bias,1.07115670289204e-06,1.0711494269344257e-06,1.0711420372899738e-06,1.071134647645522e-06,1.0711273716879077e-06,1.0711199820434558e-06,1.071112592399004e-06,1.071105202754552e-06,1.0710979267969378e-06,1.071090537152486e-06,1.0710830338211963e-06,1.0710756441767444e-06,1.0710681408454548e-06,1.0710607512010029e-06,1.0710532478697132e-06,1.0710458582252613e-06,1.071038241207134e-06,1.0710309652495198e-06,1.0710234619182302e-06,1.0710160722737783e-06
encoder.layers.1.self_connection.weight,3.588038089219481e-05,3.587865285226144e-05,3.587692845030688e-05,3.587520041037351e-05,3.587347237044014e-05,3.587174433050677e-05,3.587000901461579e-05,3.586828097468242e-05,3.586654565879144e-05,3.5864810342900455e-05,3.586307502700947e-05,3.586133971111849e-05,3.585960439522751e-05,3.585786180337891e-05,3.585612648748793e-05,3.585438025766052e-05,3.585264130379073e-05,3.5850898711942136e-05,3.5849148844135925e-05,3.584740625228733e-05
encoder.layers.1.self_connection.bias,4.437584266270278e-06,4.437479674379574e-06,4.437374627741519e-06,4.437269581103465e-06,4.437164079718059e-06,4.437059487827355e-06,4.436953986441949e-06,4.436848939803895e-06,4.436743438418489e-06,4.436637937033083e-06,4.436532435647678e-06,4.436426934262272e-06,4.436321432876866e-06,4.43621547674411e-06,4.436109975358704e-06,4.4360040192259476e-06,4.435898063093191e-06,4.435791652213084e-06,4.435685696080327e-06,4.43557928520022e-06
encoder.layers.1.scale_self_conn.weight,9.622400284570176e-06,9.621897334000096e-06,9.621392564440612e-06,9.620887794881128e-06,9.620383025321644e-06,9.619876436772756e-06,9.619371667213272e-06,9.618866897653788e-06,9.6183603091049e-06,9.617855539545417e-06,9.61734895099653e-06,9.616842362447642e-06,9.616336683393456e-06,9.615829185349867e-06,9.615321687306277e-06,9.614816008252092e-06,9.614308510208502e-06,9.613801012164913e-06,9.613294423616026e-06,9.612785106583033e-06
encoder.layers.1.scale_self_conn.bias,1.7048879499270697e-06,1.7048685094778193e-06,1.7048491827154066e-06,1.7048296285793185e-06,1.7048100744432304e-06,1.7047905203071423e-06,1.7047711935447296e-06,1.7047516394086415e-06,1.7047320852725534e-06,1.7047124174496275e-06,1.7046930906872149e-06,1.704673422864289e-06,1.704653868728201e-06,1.704634200905275e-06,1.704614646769187e-06,1.7045948652594234e-06,1.7045751974364975e-06,1.7045556433004094e-06,1.7045358617906459e-06,1.7045163076545577e-06
encoder.layers.1.forward_edge.weight,3.36615412379615e-05,3.3659598557278514e-05,3.3657644962659106e-05,3.365569864399731e-05,3.365374868735671e-05,3.365179873071611e-05,3.3649841498117894e-05,3.3647887903498486e-05,3.364593067090027e-05,3.3643973438302055e-05,3.364201620570384e-05,3.364005533512682e-05,3.3638094464549795e-05,3.363613359397277e-05,3.363417272339575e-05,3.363220821483992e-05,3.36302473442629e-05,3.362827919772826e-05,3.362630741321482e-05,3.3624335628701374e-05
encoder.layers.1.forward_edge.bias,5.294245056575164e-06,5.2941195463063195e-06,5.293994036037475e-06,5.293868071021279e-06,5.293742560752435e-06,5.293616140988888e-06,5.2934906307200436e-06,5.293364210956497e-06,5.2932382459403016e-06,5.293111826176755e-06,5.29298586116056e-06,5.292858986649662e-06,5.292732112138765e-06,5.292606147122569e-06,5.292478817864321e-06,5.292352398100775e-06,5.292225523589877e-06,5.292098194331629e-06,5.291971319820732e-06,5.291843990562484e-06
encoder.layers.1.scale_forward.weight,9.38862740440527e-06,9.388298167323228e-06,9.387968930241186e-06,9.387639693159144e-06,9.3873095465824e-06,9.386979400005657e-06,9.386649253428914e-06,9.386318197357468e-06,9.385987141286023e-06,9.385656085214578e-06,9.385325029143132e-06,9.384993063576985e-06,9.38466200750554e-06,9.384330041939393e-06,9.383996257383842e-06,9.383664291817695e-06,9.383331416756846e-06,9.382997632201295e-06,9.382664757140446e-06,9.382331882079598e-06
encoder.layers.1.scale_forward.bias,1.7570628187968396e-06,1.757041786731861e-06,1.7570207546668826e-06,1.756999381541391e-06,1.7569782357895747e-06,1.756956862664083e-06,1.7569357169122668e-06,1.7569143437867751e-06,1.7568930843481212e-06,1.756871483848954e-06,1.7568503380971379e-06,1.7568289649716462e-06,1.75680781921983e-06,1.7567864460943383e-06,1.756764959282009e-06,1.7567433587828418e-06,1.7567220993441879e-06,1.7567006125318585e-06,1.7566791257195291e-06,1.7566576389071997e-06
encoder.layers.1.back_edge.weight,3.360253322171047e-05,3.3600630558794364e-05,3.359872425789945e-05,3.359682159498334e-05,3.359491893206723e-05,3.3593012631172314e-05,3.359110269229859e-05,3.358919275342487e-05,3.358728645252995e-05,3.358537287567742e-05,3.358345929882489e-05,3.358154935995117e-05,3.3579628507141024e-05,3.3577714930288494e-05,3.3575797715457156e-05,3.357387686264701e-05,3.3571959647815675e-05,3.357003879500553e-05,3.356811430421658e-05,3.356618981342763e-05
encoder.layers.1.back_edge.bias,4.810351128980983e-06,4.810251539311139e-06,4.8101533138833474e-06,4.810054178960854e-06,4.809954134543659e-06,4.809854999621166e-06,4.809755409951322e-06,4.809655820281478e-06,4.8095562306116335e-06,4.809456640941789e-06,4.809356596524594e-06,4.80925700685475e-06,4.809156507690204e-06,4.80905691802036e-06,4.808956873603165e-06,4.80885682918597e-06,4.808756330021424e-06,4.808655830856878e-06,4.808555331692332e-06,4.8084548325277865e-06
encoder.layers.1.scale_back.weight,8.558775334677193e-06,8.558473382436205e-06,8.558171430195216e-06,8.557868568459526e-06,8.557565706723835e-06,8.557261025998741e-06,8.556958164263051e-06,8.556654393032659e-06,8.556351531296968e-06,8.556047760066576e-06,8.555743079341482e-06,8.555438398616388e-06,8.555135536880698e-06,8.554829946660902e-06,8.554525265935808e-06,8.554219675716013e-06,8.553914085496217e-06,8.553609404771123e-06,8.553302905056626e-06,8.552996405342128e-06
encoder.layers.1.scale_back.bias,2.369114099565195e-06,2.369094545429107e-06,2.369075673414045e-06,2.369056119277957e-06,2.3690367925155442e-06,2.3690174657531315e-06,2.3689983663643943e-06,2.368978812228306e-06,2.3689594854658935e-06,2.368940158703481e-06,2.3689206045673927e-06,2.3689010504313046e-06,2.368881723668892e-06,2.3688623969064793e-06,2.3688426153967157e-06,2.368823288634303e-06,2.3688039618718904e-06,2.368784180362127e-06,2.368764853599714e-06,2.368745299463626e-06
decoder.layers.0.self_connection.weight,0.00032266220659948885,0.000981888733804226,0.0012194631854072213,0.0017439833609387279,0.0011885985732078552,0.002239879220724106,0.0018106494098901749,0.0005785482353530824,0.0012797920498996973,0.0022676007356494665,0.0007543013780377805,0.0006249909056350589,0.0010945985559374094,0.0008516982779838145,0.000966327846981585,0.0003560040786396712,0.0012069590156897902,0.0007383085903711617,0.0005812958115711808,0.0008755445014685392
decoder.layers.0.self_connection.bias,1.3584975931735244e-05,3.5339657188160345e-05,4.144044214626774e-05,5.9309157222742215e-05,4.0597806219011545e-05,7.605282735312358e-05,6.167269020806998e-05,2.0397505068103783e-05,4.371649993117899e-05,7.733359962003306e-05,2.7150830646860413e-05,2.507427052478306e-05,3.591446147765964e-05,2.8880476747872308e-05,3.214447133359499e-05,1.4559718692908064e-05,4.134476694162004e-05,2.6843159503187053e-05,1.7883556211018004e-05,3.062976247747429e-05
decoder.layers.0.scale_self_conn.weight,5.778889317298308e-05,4.426123996381648e-05,6.301534449448809e-05,5.662743205903098e-05,8.174385584425181e-05,7.312550587812439e-05,0.00010434159048600122,5.7136741816066206e-05,1.4563741387974005e-05,5.2101029723417014e-05,7.321009616134688e-05,9.425005555385724e-05,1.853629873949103e-05,5.772357326350175e-05,1.791878639778588e-05,4.9524449423188344e-05,2.1200470655458048e-05,0.00011537172395037487,3.04243167192908e-05,5.2002043958054855e-05
decoder.layers.0.scale_self_conn.bias,4.054587407154031e-06,3.0369835712917848e-06,4.284474471205613e-06,3.916273726645159e-06,5.9198223425482865e-06,5.248107754596276e-06,7.0418641371361446e-06,3.352570047354675e-06,1.2618555729204672e-06,3.378303290446638e-06,4.857584372075507e-06,6.538457910210127e-06,1.238797267433256e-06,4.046707999805221e-06,7.91751915585337e-07,3.238185172449448e-06,9.090686603485665e-07,7.390118298644666e-06,2.258209860883653e-06,3.308287205072702e-06
decoder.layers.0.forward_edge.weight,0.0002471517655067146,0.0005751900025643408,0.000711587315890938,0.0010225640144199133,0.0007153190672397614,0.0013063407968729734,0.0010622534900903702,0.00042315819882787764,0.0007035706075839698,0.0012792556080967188,0.0004822421760763973,0.00048465700820088387,0.0006233651656657457,0.0004850673140026629,0.0005350972642190754,0.00026097812224179506,0.0006726581486873329,0.0005704135401174426,0.00029403719236142933,0.0005262988852337003
decoder.layers.0.forward_edge.bias,1.357909513899358e-05,3.5211363865528256e-05,3.9699658373137936e-05,5.835861884406768e-05,3.918987567885779e-05,7.473301229765639e-05,6.01999054197222e-05,2.2101758077042177e-05,4.237617758917622e-05,7.735692634014413e-05,2.47972257056972e-05,2.4697326807654463e-05,3.464532710495405e-05,2.774203494482208e-05,3.279344309703447e-05,1.3749317076872103e-05,3.9639304304728284e-05,2.7064219466410577e-05,1.7798633052734658e-05,2.9063336114631966e-05
