layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.448652569204569e-05,3.4483040508348495e-05,3.4479562600608915e-05,3.447608105489053e-05,3.4472595871193334e-05,3.4469117963453755e-05,3.446563641773537e-05,3.4462151234038174e-05,3.445866968831979e-05,3.44551881426014e-05,3.4451706596883014e-05,3.444822141318582e-05,3.444474350544624e-05,3.4441261959727854e-05,3.443777677603066e-05,3.443429886829108e-05,3.443081732257269e-05,3.44273321388755e-05,3.442385423113592e-05,3.4420369047438726e-05
encoder.layers.0.self_connection.bias,8.679165148350876e-06,8.678768608660903e-06,8.67837206897093e-06,8.677975529280957e-06,8.677579899085686e-06,8.677183359395713e-06,8.67678681970574e-06,8.676390280015767e-06,8.675993740325794e-06,8.67559720063582e-06,8.67520157044055e-06,8.674805030750576e-06,8.674409400555305e-06,8.674012860865332e-06,8.67361632117536e-06,8.673220690980088e-06,8.672823241795413e-06,8.672427611600142e-06,8.672031071910169e-06,8.671634532220196e-06
encoder.layers.0.scale_self_conn.weight,7.67001802159939e-06,7.66968514653854e-06,7.669352271477692e-06,7.669018486922141e-06,7.668683792871889e-06,7.668350008316338e-06,7.668015314266086e-06,7.667681529710535e-06,7.667347745154984e-06,7.667013051104732e-06,7.666677447559778e-06,7.666342753509525e-06,7.666008059459273e-06,7.665672455914319e-06,7.665336852369364e-06,7.665000339329708e-06,7.664665645279456e-06,7.6643291322398e-06,7.663993528694846e-06,7.66365701565519e-06
encoder.layers.0.scale_self_conn.bias,2.8074630336050177e-06,2.807440523611149e-06,2.8074177862436045e-06,2.807395958370762e-06,2.8073732210032176e-06,2.807350938383024e-06,2.8073286557628307e-06,2.8073063731426373e-06,2.807283635775093e-06,2.807261580528575e-06,2.8072392979083816e-06,2.807217015288188e-06,2.8071947326679947e-06,2.8071724500478012e-06,2.807149712680257e-06,2.807127202686388e-06,2.8071044653188437e-06,2.807081955324975e-06,2.807059445331106e-06,2.8070367079635616e-06
encoder.layers.0.forward_edge.weight,3.219637801521458e-05,3.2193904189625755e-05,3.219143036403693e-05,3.218895653844811e-05,3.218647907488048e-05,3.218400161131285e-05,3.218152414774522e-05,3.21790503221564e-05,3.2176565582631156e-05,3.2174091757042333e-05,3.21716106554959e-05,3.216912955394946e-05,3.216665209038183e-05,3.2164170988835394e-05,3.216168988728896e-05,3.215920878574252e-05,3.215672404621728e-05,3.2154239306692034e-05,3.215175456716679e-05,3.2149273465620354e-05
encoder.layers.0.forward_edge.bias,8.281890586658847e-06,8.281688678835053e-06,8.281484952021856e-06,8.281281225208659e-06,8.281078407890163e-06,8.280875590571668e-06,8.280670954263769e-06,8.280468136945274e-06,8.280265319626778e-06,8.280061592813581e-06,8.279857866000384e-06,8.279654139187187e-06,8.279451321868692e-06,8.279247595055494e-06,8.279043868242297e-06,8.2788401414291e-06,8.278635505121201e-06,8.278433597297408e-06,8.278228960989509e-06,8.278025234176312e-06
encoder.layers.0.scale_forward.weight,8.671812793181743e-06,8.671025170770008e-06,8.670237548358273e-06,8.669449925946537e-06,8.6686613940401e-06,8.667871952638961e-06,8.667084330227226e-06,8.666293979331385e-06,8.665504537930246e-06,8.664714187034406e-06,8.663925655127969e-06,8.663135304232128e-06,8.662344953336287e-06,8.661552783451043e-06,8.6607615230605e-06,8.659970262669958e-06,8.659179002279416e-06,8.65838592289947e-06,8.657594662508927e-06,8.65680067363428e-06
encoder.layers.0.scale_forward.bias,2.2846925276098773e-06,2.284669335494982e-06,2.284646143380087e-06,2.2846227238915162e-06,2.284599531776621e-06,2.2845761122880504e-06,2.284552920173155e-06,2.2845299554319354e-06,2.28450676331704e-06,2.2844833438284695e-06,2.284459924339899e-06,2.284436959598679e-06,2.284413312736433e-06,2.284390120621538e-06,2.2843664737592917e-06,2.2843432816443965e-06,2.2843196347821504e-06,2.284296442667255e-06,2.28427325055236e-06,2.284249603690114e-06
encoder.layers.0.back_edge.weight,3.0497216357616708e-05,3.0494476959574968e-05,3.0491735742543824e-05,3.0488998163491488e-05,3.0486258765449747e-05,3.04835157294292e-05,3.0480772693408653e-05,3.0478029657388106e-05,3.0475288440356962e-05,3.047254358534701e-05,3.046979873033706e-05,3.0467055694316514e-05,3.046430902031716e-05,3.0461562346317805e-05,3.045881567231845e-05,3.04560708173085e-05,3.0453324143309146e-05,3.045057565032039e-05,3.0447825338342227e-05,3.0445078664342873e-05
encoder.layers.0.back_edge.bias,9.375682566314936e-06,9.375449735671282e-06,9.375218724017031e-06,9.374985893373378e-06,9.374754881719127e-06,9.374522051075473e-06,9.374290129926521e-06,9.374057299282867e-06,9.373825378133915e-06,9.373592547490261e-06,9.37336062634131e-06,9.373127795697656e-06,9.372894965054002e-06,9.37266304390505e-06,9.372429303766694e-06,9.37219647312304e-06,9.371964551974088e-06,9.371730811835732e-06,9.371497981192078e-06,9.371265150548425e-06
encoder.layers.0.scale_back.weight,7.371643278020201e-06,7.371116680587875e-06,7.370589628408197e-06,7.370062121481169e-06,7.369534614554141e-06,7.36900574338506e-06,7.36847732696333e-06,7.3679489105416e-06,7.3674204941198695e-06,7.366890713456087e-06,7.366361387539655e-06,7.365832061623223e-06,7.3653018262120895e-06,7.364771590800956e-06,7.364241810137173e-06,7.363711119978689e-06,7.363180429820204e-06,7.362649284914369e-06,7.3621176852611825e-06,7.361585630860645e-06
encoder.layers.0.scale_back.bias,3.010330829056329e-06,3.010297405126039e-06,3.0102637538220733e-06,3.0102301025181077e-06,3.0101959964667913e-06,3.0101621177891502e-06,3.0101280117378337e-06,3.0100941330601927e-06,3.0100602543825516e-06,3.010026148331235e-06,3.0099924970272696e-06,3.0099581636022776e-06,3.0099242849246366e-06,3.00989017887332e-06,3.0098560728220036e-06,3.0098221941443626e-06,3.009788088093046e-06,3.009754209415405e-06,3.009720330737764e-06,3.009685997312772e-06
