layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.504247433738783e-05,3.503973130136728e-05,3.503698098938912e-05,3.5034223401453346e-05,3.5031473089475185e-05,3.50287118635606e-05,3.502595063764602e-05,3.502318941173144e-05,3.502042454783805e-05,3.501765604596585e-05,3.5014887544093654e-05,3.501211904222146e-05,3.500934690237045e-05,3.500657112454064e-05,3.500379898468964e-05,3.500101956888102e-05,3.4998236515093595e-05,3.4995460737263784e-05,3.499267404549755e-05,3.4989890991710126e-05
encoder.layers.0.self_connection.bias,8.867423275660258e-06,8.866925782058388e-06,8.866428288456518e-06,8.865930794854648e-06,8.865435120242182e-06,8.864937626640312e-06,8.864441952027846e-06,8.863945367920678e-06,8.863449693308212e-06,8.862954018695746e-06,8.86245834408328e-06,8.861963578965515e-06,8.86146881384775e-06,8.860974958224688e-06,8.860480193106923e-06,8.859987246978562e-06,8.859494300850201e-06,8.859000445227139e-06,8.858507499098778e-06,8.858015462465119e-06
encoder.layers.0.scale_self_conn.weight,8.30098088044906e-06,8.300708032038528e-06,8.300436093122698e-06,8.300164154206868e-06,8.299890396301635e-06,8.299617547891103e-06,8.299343789985869e-06,8.299070032080635e-06,8.298796274175402e-06,8.298520697280765e-06,8.29824602988083e-06,8.297971362480894e-06,8.297696695080958e-06,8.29742020869162e-06,8.297145541291684e-06,8.296868145407643e-06,8.296592568513006e-06,8.296315172628965e-06,8.296038686239626e-06,8.295762199850287e-06
encoder.layers.0.scale_self_conn.bias,2.824935108947102e-06,2.8249180559214437e-06,2.8248998660274083e-06,2.8248809940123465e-06,2.82486234937096e-06,2.824843704729574e-06,2.8248246053408366e-06,2.824805278578424e-06,2.8247857244423358e-06,2.8247657155588968e-06,2.824745934049133e-06,2.824725925165694e-06,2.824705234161229e-06,2.8246854526514653e-06,2.824664761647e-06,2.8246440706425346e-06,2.8246236070117448e-06,2.8246029160072794e-06,2.8245815428817878e-06,2.824561079250998e-06
encoder.layers.0.forward_edge.weight,3.3707496186252683e-05,3.370463673491031e-05,3.3701777283567935e-05,3.369891783222556e-05,3.369605838088319e-05,3.36931916535832e-05,3.369032492628321e-05,3.368745819898322e-05,3.368458783370443e-05,3.368171746842563e-05,3.3678847103146836e-05,3.3675973099889234e-05,3.3673095458652824e-05,3.3670217817416415e-05,3.366734381415881e-05,3.36644661729224e-05,3.3661584893707186e-05,3.365870361449197e-05,3.365581505931914e-05,3.365293378010392e-05
encoder.layers.0.forward_edge.bias,8.16600277175894e-06,8.165596227627248e-06,8.165188774000853e-06,8.16478222986916e-06,8.164374776242767e-06,8.163968232111074e-06,8.16356077848468e-06,8.163155143847689e-06,8.162747690221295e-06,8.162341146089602e-06,8.16193460195791e-06,8.161528967320919e-06,8.161123332683928e-06,8.160717698046938e-06,8.160312063409947e-06,8.159905519278254e-06,8.159500794135965e-06,8.159096978488378e-06,8.158691343851388e-06,8.158286618709099e-06
encoder.layers.0.scale_forward.weight,1.0848478268599138e-05,1.084762243408477e-05,1.0846764780580997e-05,1.0845907127077226e-05,1.084504765458405e-05,1.0844188182090875e-05,1.0843325981113594e-05,1.0842464689631015e-05,1.0841601579159033e-05,1.0840740287676454e-05,1.0839875358215068e-05,1.0839010428753681e-05,1.0838145499292295e-05,1.0837279660336208e-05,1.0836412002390716e-05,1.0835545253939927e-05,1.0834677595994435e-05,1.0833809028554242e-05,1.0832939551619347e-05,1.0832070074684452e-05
encoder.layers.0.scale_forward.bias,2.0939476144121727e-06,2.0939314708812162e-06,2.093914872602909e-06,2.0938982743246015e-06,2.0938812212989433e-06,2.093864623020636e-06,2.0938475699949777e-06,2.0938305169693194e-06,2.0938132365699857e-06,2.093796410918003e-06,2.093778903144994e-06,2.09376162274566e-06,2.093744114972651e-06,2.0937268345733173e-06,2.093709326800308e-06,2.0936920464009745e-06,2.0936745386279654e-06,2.0936570308549562e-06,2.0936392957082717e-06,2.0936217879352625e-06
encoder.layers.0.back_edge.weight,3.498609294183552e-05,3.498262231005356e-05,3.497915167827159e-05,3.4975670132553205e-05,3.4972192224813625e-05,3.496870704111643e-05,3.4965225495398045e-05,3.4961733035743237e-05,3.4958244214067236e-05,3.495474447845481e-05,3.495125565677881e-05,3.494775592116639e-05,3.494425618555397e-05,3.4940756449941546e-05,3.4937253076350316e-05,3.493374242680147e-05,3.4930239053210244e-05,3.492673204164021e-05,3.4923217754112557e-05,3.491970710456371e-05
encoder.layers.0.back_edge.bias,9.51882429944817e-06,9.518447768641636e-06,9.518071237835102e-06,9.51769561652327e-06,9.517319085716736e-06,9.516943464404903e-06,9.516566024103668e-06,9.516191312286537e-06,9.515814781480003e-06,9.515439160168171e-06,9.515063538856339e-06,9.514687917544506e-06,9.514311386737972e-06,9.513936674920842e-06,9.513560144114308e-06,9.513184522802476e-06,9.512808901490644e-06,9.512433280178811e-06,9.51205765886698e-06,9.511682947049849e-06
