layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.513810588628985e-05,3.51370035787113e-05,3.51357193721924e-05,3.513427509460598e-05,3.513268529786728e-05,3.5130968171870336e-05,3.512912735459395e-05,3.5127191949868575e-05,3.51251546817366e-05,3.5123037378070876e-05,3.512084731482901e-05,3.51185881299898e-05,3.511627437546849e-05,3.5113906051265076e-05,3.511149770929478e-05,3.51090457115788e-05,3.510656097205356e-05,3.510404712869786e-05,3.510150781949051e-05,3.50989394064527e-05
encoder.layers.0.self_connection.bias,8.88602062332211e-06,8.885679562808946e-06,8.885320312401745e-06,8.884947419574019e-06,8.884559974831063e-06,8.884159797162283e-06,8.883749615051784e-06,8.883328519004863e-06,8.882899237505626e-06,8.882462680048775e-06,8.882017937139608e-06,8.881566827767529e-06,8.88111117092194e-06,8.88064914761344e-06,8.880183486326132e-06,8.879714187060017e-06,8.879240340320393e-06,8.878762855601963e-06,8.878282642399427e-06,8.877800610207487e-06
encoder.layers.0.scale_self_conn.weight,8.310613338835537e-06,8.310463272209745e-06,8.310300472658128e-06,8.310128578159492e-06,8.309946679219138e-06,8.309756594826467e-06,8.309559234476183e-06,8.309354598168284e-06,8.30914268590277e-06,8.30892713565845e-06,8.308704309456516e-06,8.308477845275775e-06,8.308245924126823e-06,8.308011274493765e-06,8.3077729868819e-06,8.30753197078593e-06,8.307287316711154e-06,8.307039934152272e-06,8.306791642098688e-06,8.306539712066296e-06
encoder.layers.0.scale_self_conn.bias,2.8235031095391605e-06,2.823711156452191e-06,2.8238964659976773e-06,2.824061539286049e-06,2.8242075131856836e-06,2.8243373435543617e-06,2.824451939886785e-06,2.8245538032933837e-06,2.824642251653131e-06,2.824720695571159e-06,2.8247895897948183e-06,2.8248491616977844e-06,2.82490077552211e-06,2.824945340762497e-06,2.8249826300452696e-06,2.825015144480858e-06,2.825041747200885e-06,2.825063802447403e-06,2.8250815375940874e-06,2.825095634761965e-06
encoder.layers.0.forward_edge.weight,3.381595524842851e-05,3.381366332178004e-05,3.381131682544947e-05,3.380891939741559e-05,3.380648195161484e-05,3.380400812602602e-05,3.380149428267032e-05,3.3798947697505355e-05,3.3796372008509934e-05,3.379377812962048e-05,3.379114787094295e-05,3.3788503060350195e-05,3.378583278390579e-05,3.378315159352496e-05,3.37804522132501e-05,3.377773828106001e-05,3.377500979695469e-05,3.377227403689176e-05,3.376952008693479e-05,3.376675886102021e-05
encoder.layers.0.forward_edge.bias,8.181465091183782e-06,8.181154953490477e-06,8.180835720850155e-06,8.180506483768113e-06,8.180168151739053e-06,8.17982254375238e-06,8.179470569302794e-06,8.179111318895593e-06,8.178747521014884e-06,8.178378266165964e-06,8.178005373338237e-06,8.177627933037002e-06,8.177246854756959e-06,8.17686304799281e-06,8.176475603249855e-06,8.176085430022795e-06,8.175694347301032e-06,8.175300536095165e-06,8.174904905899893e-06,8.17450836620992e-06
encoder.layers.0.scale_forward.weight,1.0879570254473947e-05,1.087902273866348e-05,1.0878447028517257e-05,1.087784312403528e-05,1.0877216482185759e-05,1.0876567102968693e-05,1.0875897714868188e-05,1.0875211955863051e-05,1.087450891645858e-05,1.0873792234633584e-05,1.0873062819882762e-05,1.0872321581700817e-05,1.0871568520087749e-05,1.0870805454032961e-05,1.0870034202525858e-05,1.086925567506114e-05,1.0868469871638808e-05,1.086767588276416e-05,1.0866877346416004e-05,1.0866073353099637e-05
encoder.layers.0.scale_forward.bias,2.0939392015861813e-06,2.093992407026235e-06,2.094039018629701e-06,2.094079036396579e-06,2.094113369821571e-06,2.094142701025703e-06,2.094167257382651e-06,2.094187948387116e-06,2.09420522878645e-06,2.09421818908595e-06,2.0942286482750205e-06,2.0942363789799856e-06,2.094241608574521e-06,2.094244791805977e-06,2.0942454739270033e-06,2.094244791805977e-06,2.0942420633218717e-06,2.0942379705957137e-06,2.094232513627503e-06,2.0942261471645907e-06
encoder.layers.0.back_edge.weight,3.511151226121001e-05,3.5109391319565475e-05,3.510714304866269e-05,3.5104774724459276e-05,3.510230089887045e-05,3.509972884785384e-05,3.509706584736705e-05,3.5094330087304115e-05,3.5091514291707426e-05,3.508864392642863e-05,3.5085711715510115e-05,3.508272493490949e-05,3.5079694498563185e-05,3.5076616768492386e-05,3.5073502658633515e-05,3.5070352168986574e-05,3.5067172575509176e-05,3.506396387820132e-05,3.506072607706301e-05,3.505747008603066e-05
encoder.layers.0.back_edge.bias,9.534012860967778e-06,9.53362450673012e-06,9.533238880976569e-06,9.532853255223017e-06,9.532467629469465e-06,9.532083822705317e-06,9.531700015941169e-06,9.531317118671723e-06,9.530935130896978e-06,9.530553143122233e-06,9.530171155347489e-06,9.529790077067446e-06,9.529409908282105e-06,9.529028830002062e-06,9.528648661216721e-06,9.52826849243138e-06,9.52788923314074e-06,9.5275090643554e-06,9.52712980506476e-06,9.526751455268823e-06
