layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.4151016481919214e-05,4.4148175220470876e-05,4.414532668306492e-05,4.414247814565897e-05,4.413962960825302e-05,4.4136781070847064e-05,4.4133928895462304e-05,4.4131076720077544e-05,4.412822090671398e-05,4.412536509335041e-05,4.4122509279986843e-05,4.4119653466623276e-05,4.411679765325971e-05,4.411393456393853e-05,4.411107147461735e-05,4.410820474731736e-05,4.4105345295974985e-05,4.4102478568674996e-05,4.409961184137501e-05,4.409674147609621e-05
encoder.layers.0.self_connection.bias,8.530083505320363e-06,8.529957995051518e-06,8.529832484782673e-06,8.52970788400853e-06,8.529581464244984e-06,8.52945595397614e-06,8.529331353201997e-06,8.52920493343845e-06,8.529078513674904e-06,8.528953003406059e-06,8.528826583642513e-06,8.528700163878966e-06,8.52857374411542e-06,8.528447324351873e-06,8.528320904588327e-06,8.528193575330079e-06,8.528067155566532e-06,8.527939826308284e-06,8.527812497050036e-06,8.527685167791788e-06
encoder.layers.0.scale_self_conn.weight,1.1423046998970676e-05,1.1422739589761477e-05,1.1422431271057576e-05,1.1422122952353675e-05,1.1421813724155072e-05,1.1421505405451171e-05,1.1421195267757867e-05,1.1420886039559264e-05,1.142057590186596e-05,1.1420264854677953e-05,1.1419954716984648e-05,1.1419643669796642e-05,1.1419332622608636e-05,1.1419022484915331e-05,1.1418710528232623e-05,1.1418397662055213e-05,1.1418085705372505e-05,1.1417772839195095e-05,1.1417459973017685e-05,1.1417145287850872e-05
encoder.layers.0.scale_self_conn.bias,4.162350251135649e-06,4.162325694778701e-06,4.162300228927052e-06,4.162275217822753e-06,4.162249751971103e-06,4.162225195614155e-06,4.162200184509857e-06,4.162175173405558e-06,4.162149707553908e-06,4.1621246964496095e-06,4.162099685345311e-06,4.162074674241012e-06,4.162049663136713e-06,4.1620246520324145e-06,4.161999186180765e-06,4.161973720329115e-06,4.161947799730115e-06,4.161923243373167e-06,4.161897777521517e-06,4.1618723116698675e-06
encoder.layers.0.forward_edge.weight,3.8436963222920895e-05,3.8432670407928526e-05,3.842838486889377e-05,3.842409569188021e-05,3.841981015284546e-05,3.8415520975831896e-05,3.841123543679714e-05,3.840694989776239e-05,3.840267163468525e-05,3.83983897336293e-05,3.8394107832573354e-05,3.838982593151741e-05,3.838554766844027e-05,3.8381262129405513e-05,3.837699114228599e-05,3.8372716517187655e-05,3.8368438254110515e-05,3.836416726699099e-05,3.835988900391385e-05,3.835561437881552e-05
encoder.layers.0.forward_edge.bias,7.711233592999633e-06,7.711138096055947e-06,7.71104168961756e-06,7.710946192673873e-06,7.710850695730187e-06,7.7107551987865e-06,7.710659701842815e-06,7.710564204899129e-06,7.710466888966039e-06,7.710371392022353e-06,7.710274985583965e-06,7.710178579145577e-06,7.710082172707189e-06,7.709985766268801e-06,7.709890269325115e-06,7.709792953392025e-06,7.709696546953637e-06,7.70960014051525e-06,7.709503734076861e-06,7.709406418143772e-06
encoder.layers.0.scale_forward.weight,9.662500815466046e-06,9.662114280217793e-06,9.661726835474838e-06,9.661337571742479e-06,9.660949217504822e-06,9.660559953772463e-06,9.660170690040104e-06,9.659781426307745e-06,9.659391253080685e-06,9.659001079853624e-06,9.658609997131862e-06,9.6582189144101e-06,9.657828741183039e-06,9.657436748966575e-06,9.65704475675011e-06,9.656652764533646e-06,9.656260772317182e-06,9.655866051616613e-06,9.655472240410745e-06,9.655080248194281e-06
encoder.layers.0.scale_forward.bias,2.1673399714927655e-06,2.167327465940616e-06,2.167315642509493e-06,2.1673031369573437e-06,2.1672908587788697e-06,2.1672788079740712e-06,2.1672667571692728e-06,2.1672542516171234e-06,2.167242200812325e-06,2.167229922633851e-06,2.1672178718290525e-06,2.1672051389032276e-06,2.167193088098429e-06,2.1671805825462798e-06,2.167168304367806e-06,2.167156026189332e-06,2.1671435206371825e-06,2.1671312424587086e-06,2.1671189642802346e-06,2.1671064587280853e-06
encoder.layers.0.back_edge.weight,3.811794158536941e-05,3.811225906247273e-05,3.8106576539576054e-05,3.8100894016679376e-05,3.8095215131761506e-05,3.8089536246843636e-05,3.808386099990457e-05,3.80781821149867e-05,3.807251050602645e-05,3.8066835259087384e-05,3.806116001214832e-05,3.8055488403188065e-05,3.804981679422781e-05,3.8044141547288746e-05,3.80384735763073e-05,3.803280560532585e-05,3.80271376343444e-05,3.802146966336295e-05,3.801580533036031e-05,3.801013735937886e-05
encoder.layers.0.back_edge.bias,8.0512263593846e-06,8.05107720225351e-06,8.050928045122419e-06,8.050778887991328e-06,8.050627911870833e-06,8.050479664234444e-06,8.05032868811395e-06,8.050177711993456e-06,8.050027645367663e-06,8.04987757874187e-06,8.049726602621377e-06,8.049576535995584e-06,8.04942555987509e-06,8.049275493249297e-06,8.049123607634101e-06,8.048971722018905e-06,8.048821655393112e-06,8.048669769777916e-06,8.04851788416272e-06,8.048366908042226e-06
encoder.layers.0.scale_back.weight,8.054414138314314e-06,8.054106729105115e-06,8.053798410401214e-06,8.05348827270791e-06,8.053179954004008e-06,8.052871635300107e-06,8.052561497606803e-06,8.052251359913498e-06,8.051941222220194e-06,8.051630175032187e-06,8.051320037338883e-06,8.051008990150876e-06,8.050697033468168e-06,8.05038507678546e-06,8.050074029597454e-06,8.049761163420044e-06,8.049450116232038e-06,8.049137250054628e-06,8.048824383877218e-06,8.048510608205106e-06
encoder.layers.0.scale_back.bias,8.885323268259526e-07,8.885280067261192e-07,8.885235160960292e-07,8.885191959961958e-07,8.885147053661058e-07,8.885102715794346e-07,8.885057809493446e-07,8.885012903192546e-07,8.884968565325835e-07,8.884923090590746e-07,8.884878752724035e-07,8.884833846423135e-07,8.884789508556423e-07,8.884744602255523e-07,8.884700264388812e-07,8.884654789653723e-07,8.884610451787012e-07,8.8845661139203e-07,8.884520639185212e-07,8.884476869752689e-07
encoder.layers.1.self_connection.weight,3.683543764054775e-05,3.68327418982517e-05,3.683004615595564e-05,3.6827354051638395e-05,3.682465467136353e-05,3.682195529108867e-05,3.681926682475023e-05,3.681656744447537e-05,3.681387534015812e-05,3.6811179597862065e-05,3.680848749354482e-05,3.680579175124876e-05,3.6803099646931514e-05,3.6800407542614266e-05,3.679771543829702e-05,3.6795019696000963e-05,3.6792327591683716e-05,3.678963548736647e-05,3.678693974507041e-05,3.678425127873197e-05
encoder.layers.1.self_connection.bias,4.926543169858633e-06,4.926441306452034e-06,4.926339897792786e-06,4.926238034386188e-06,4.926135716232238e-06,4.926033398078289e-06,4.92593153467169e-06,4.92582876177039e-06,4.9257264436164405e-06,4.92562367071514e-06,4.92552089781384e-06,4.9254181249125395e-06,4.925315352011239e-06,4.925212579109939e-06,4.925109351461288e-06,4.925006123812636e-06,4.924902896163985e-06,4.924799668515334e-06,4.924695986119332e-06,4.92459230372333e-06
encoder.layers.1.scale_self_conn.weight,1.0318520253349561e-05,1.0317897249478847e-05,1.0317276064597536e-05,1.0316655789210927e-05,1.031603642331902e-05,1.0315418876416516e-05,1.0314802239008714e-05,1.0314185601600911e-05,1.0313571692677215e-05,1.0312957783753518e-05,1.0312344784324523e-05,1.0311731784895528e-05,1.0311121513950638e-05,1.031051215250045e-05,1.0309901881555561e-05,1.0309294339094777e-05,1.0308686796633992e-05,1.0308081073162612e-05,1.0307474440196529e-05,1.0306870535714552e-05
encoder.layers.1.scale_self_conn.bias,1.8587160184324603e-06,1.8587016938909073e-06,1.8586873693493544e-06,1.8586731584946392e-06,1.8586588339530863e-06,1.8586443957246956e-06,1.8586298438094673e-06,1.8586154055810766e-06,1.8586010810395237e-06,1.8585865291242953e-06,1.8585720908959047e-06,1.8585577663543518e-06,1.8585432144391234e-06,1.858528662523895e-06,1.8585142242955044e-06,1.8584998997539515e-06,1.8584852341518854e-06,1.8584704548629816e-06,1.858456016634591e-06,1.8584414647193626e-06
encoder.layers.1.forward_edge.weight,3.255738556617871e-05,3.255470437579788e-05,3.2552023185417056e-05,3.2549345633015037e-05,3.254666808061302e-05,3.2543983252253383e-05,3.254130206187256e-05,3.253862087149173e-05,3.2535939681110904e-05,3.253325485275127e-05,3.253057366237044e-05,3.252788883401081e-05,3.252520036767237e-05,3.252251917729154e-05,3.25198307109531e-05,3.251714588259347e-05,3.251445741625503e-05,3.251177258789539e-05,3.2509080483578146e-05,3.25063883792609e-05
