layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.42638665845152e-05,4.426106534083374e-05,4.4258267735131085e-05,4.425546285347082e-05,4.4252661609789357e-05,4.424985672812909e-05,4.424705548444763e-05,4.424425060278736e-05,4.4241442083148286e-05,4.423863356350921e-05,4.423582140589133e-05,4.4233012886252254e-05,4.423020072863437e-05,4.422738857101649e-05,4.4224580051377416e-05,4.422176061780192e-05,4.421894482220523e-05,4.4216125388629735e-05,4.4213309593033046e-05,4.4210493797436357e-05
encoder.layers.0.self_connection.bias,8.534993867215235e-06,8.5348738139146e-06,8.534753760613967e-06,8.534632797818631e-06,8.534510925528593e-06,8.534389962733258e-06,8.534268999937922e-06,8.534148037142586e-06,8.534026164852548e-06,8.53390429256251e-06,8.533783329767175e-06,8.533661457477137e-06,8.533540494681802e-06,8.533418622391764e-06,8.533296750101727e-06,8.533173968316987e-06,8.53305209602695e-06,8.53292931424221e-06,8.532807441952173e-06,8.532684660167433e-06
encoder.layers.0.scale_self_conn.weight,1.1435122360126115e-05,1.1434827683842741e-05,1.1434530279075261e-05,1.1434234693297185e-05,1.1433936379035003e-05,1.1433639883762226e-05,1.1433341569500044e-05,1.1433044164732564e-05,1.143274403148098e-05,1.1432447536208201e-05,1.1432148312451318e-05,1.1431849088694435e-05,1.143154895544285e-05,1.1431250641180668e-05,1.1430950507929083e-05,1.1430649465182796e-05,1.1430350241425913e-05,1.1430049198679626e-05,1.1429747246438637e-05,1.1429445294197649e-05
encoder.layers.0.scale_self_conn.bias,4.163325684203301e-06,4.163302492088405e-06,4.1632783904788084e-06,4.1632542888692115e-06,4.163230642006965e-06,4.163206540397368e-06,4.1631819840404205e-06,4.1631578824308235e-06,4.163133326073876e-06,4.1631096792116296e-06,4.1630855776020326e-06,4.163061475992436e-06,4.163037374382839e-06,4.163012818025891e-06,4.162989171163645e-06,4.162965069554048e-06,4.1629405131971e-06,4.162915502092801e-06,4.162891855230555e-06,4.162867298873607e-06
encoder.layers.0.forward_edge.weight,3.860949436784722e-05,3.860515425913036e-05,3.860082506434992e-05,3.859648495563306e-05,3.8592148484895006e-05,3.858781565213576e-05,3.858348645735532e-05,3.857916090055369e-05,3.857482806779444e-05,3.857050251099281e-05,3.856617695419118e-05,3.8561851397389546e-05,3.855752947856672e-05,3.8553207559743896e-05,3.854888564092107e-05,3.8544563722098246e-05,3.854025271721184e-05,3.853593079838902e-05,3.853161615552381e-05,3.8527301512658596e-05
encoder.layers.0.forward_edge.bias,7.714976163697429e-06,7.71488430473255e-06,7.714792445767671e-06,7.714698767813388e-06,7.71460690884851e-06,7.714515959378332e-06,7.71442228142405e-06,7.71433042245917e-06,7.714238563494291e-06,7.71414579503471e-06,7.71405302657513e-06,7.713960258115549e-06,7.71386839915067e-06,7.713773811701685e-06,7.713681043242104e-06,7.713588274782524e-06,7.713494596828241e-06,7.71340182836866e-06,7.713308150414377e-06,7.713214472460095e-06
encoder.layers.0.scale_forward.weight,9.67771757132141e-06,9.677342859504279e-06,9.67696905718185e-06,9.676595254859421e-06,9.67621963354759e-06,9.675844921730459e-06,9.675469300418627e-06,9.675094588601496e-06,9.674718057794962e-06,9.674341526988428e-06,9.673964996181894e-06,9.673587555880658e-06,9.673211025074124e-06,9.672833584772889e-06,9.67245432548225e-06,9.672075975686312e-06,9.671697625890374e-06,9.671318366599735e-06,9.670939107309096e-06,9.670558938523754e-06
encoder.layers.0.scale_forward.bias,2.1678174562111963e-06,2.1678054054063978e-06,2.16779380934895e-06,2.1677822132915026e-06,2.167770162486704e-06,2.1677585664292565e-06,2.167746515624458e-06,2.167735146940686e-06,2.1677230961358873e-06,2.1677115000784397e-06,2.1676994492736412e-06,2.1676878532161936e-06,2.1676760297850706e-06,2.167664433727623e-06,2.167652155549149e-06,2.1676405594917014e-06,2.1676287360605784e-06,2.1676164578821044e-06,2.1676046344509814e-06,2.167592583646183e-06
encoder.layers.0.back_edge.weight,3.8346446672221646e-05,3.834070230368525e-05,3.833495429717004e-05,3.832921356661245e-05,3.832347283605486e-05,3.831773574347608e-05,3.8311998650897294e-05,3.830626519629732e-05,3.830053537967615e-05,3.829480192507617e-05,3.828907574643381e-05,3.828334592981264e-05,3.827761975117028e-05,3.827189721050672e-05,3.826617466984317e-05,3.826045212917961e-05,3.825473686447367e-05,3.824902159976773e-05,3.824330633506179e-05,3.823758743237704e-05
encoder.layers.0.back_edge.bias,8.057090781221632e-06,8.05694617156405e-06,8.05680247140117e-06,8.05665877123829e-06,8.056514161580708e-06,8.056368642428424e-06,8.056224032770842e-06,8.05607942311326e-06,8.055934813455679e-06,8.055790203798097e-06,8.055643775151111e-06,8.05549916549353e-06,8.055352736846544e-06,8.05520721769426e-06,8.055062608036678e-06,8.054916179389693e-06,8.054769750742707e-06,8.054624231590424e-06,8.05447871243814e-06,8.054331374296453e-06
encoder.layers.0.scale_back.weight,8.06650859885849e-06,8.06621119409101e-06,8.065914698818233e-06,8.065618203545455e-06,8.065319889283273e-06,8.065022484515794e-06,8.06472326075891e-06,8.064424946496729e-06,8.064125722739846e-06,8.063826498982962e-06,8.063527275226079e-06,8.063228960963897e-06,8.062927008722909e-06,8.062627784966026e-06,8.06232765171444e-06,8.062026608968154e-06,8.061725566221867e-06,8.06142452347558e-06,8.061122571234591e-06,8.060820618993603e-06
encoder.layers.0.scale_back.bias,8.887055287232215e-07,8.887013791536447e-07,8.886971158972301e-07,8.886928526408155e-07,8.886885325409821e-07,8.886843829714053e-07,8.886800628715719e-07,8.886757996151573e-07,8.886717068889993e-07,8.886673867891659e-07,8.886630666893325e-07,8.886586897460802e-07,8.886544264896656e-07,8.886501063898322e-07,8.886457294465799e-07,8.886414661901654e-07,8.88637146090332e-07,8.886327691470797e-07,8.886284490472462e-07,8.886241857908317e-07
