layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.5026847652043216e-05,2.501768722140696e-05,2.5008601369336247e-05,2.4999588276841678e-05,2.4990649762912653e-05,2.4981785827549174e-05,2.4972992832772434e-05,2.4964267140603624e-05,2.4955617845989764e-05,2.4947030397015624e-05,2.4938515707617626e-05,2.493006832082756e-05,2.492168641765602e-05,2.4913368179113604e-05,2.4905115424189717e-05,2.4896928152884357e-05,2.488880454620812e-05,2.4880740966182202e-05,2.4872741050785407e-05,2.486480116203893e-05
encoder.layers.0.self_connection.bias,8.243645424954593e-06,8.241962859756313e-06,8.240294846473262e-06,8.238639566116035e-06,8.236997928179335e-06,8.235369932663161e-06,8.233754670072813e-06,8.232152140408289e-06,8.230564162658993e-06,8.228986189351417e-06,8.22742276795907e-06,8.225870260503143e-06,8.224331395467743e-06,8.222804353863467e-06,8.22128731670091e-06,8.21978483145358e-06,8.218292350647971e-06,8.216812602768186e-06,8.215343768824823e-06,8.21388493932318e-06
encoder.layers.0.scale_self_conn.weight,6.345386736938963e-06,6.345177553157555e-06,6.3449670051340945e-06,6.344756457110634e-06,6.344544544845121e-06,6.34433354207431e-06,6.344121175061446e-06,6.343907443806529e-06,6.343694167298963e-06,6.3434808907913975e-06,6.343266250041779e-06,6.343052064039512e-06,6.342836513795191e-06,6.342620963550871e-06,6.342404503811849e-06,6.342188044072827e-06,6.341970674839104e-06,6.34175330560538e-06,6.341534117382253e-06,6.341315838653827e-06
encoder.layers.0.scale_self_conn.bias,8.478049835503043e-07,8.477990149913239e-07,8.477929327455058e-07,8.477870210299443e-07,8.477808819407073e-07,8.477748565383081e-07,8.4776877429249e-07,8.47762635203253e-07,8.477565529574349e-07,8.477504707116168e-07,8.47744274778961e-07,8.47738135689724e-07,8.477318829136493e-07,8.477256869809935e-07,8.477194910483377e-07,8.47713238272263e-07,8.477069286527694e-07,8.477007327201136e-07,8.476944799440389e-07,8.476881703245454e-07
encoder.layers.0.forward_edge.weight,2.5617238861741498e-05,2.5605941118556075e-05,2.5594743419787847e-05,2.5583636670489796e-05,2.5572626327630132e-05,2.5561706934240647e-05,2.5550882128300145e-05,2.5540146452840418e-05,2.5529499907861464e-05,2.551894613134209e-05,2.5508477847324684e-05,2.549810233176686e-05,2.5487808670732193e-05,2.5477602321188897e-05,2.5467479645158164e-05,2.5457442461629398e-05,2.54474907706026e-05,2.5437619115109555e-05,2.542782931413967e-05,2.5418125005671754e-05
encoder.layers.0.forward_edge.bias,7.313979949685745e-06,7.3109254117298406e-06,7.307895430130884e-06,7.304891823878279e-06,7.30191186448792e-06,7.298956461454509e-06,7.2960256147780456e-06,7.2931179602164775e-06,7.2902339525171556e-06,7.28737359168008e-06,7.28453687770525e-06,7.2817229010979645e-06,7.278931661858223e-06,7.276162705238676e-06,7.273416940734023e-06,7.2706920946075115e-06,7.267989531101193e-06,7.2653087954677176e-06,7.262649887707084e-06,7.260011898324592e-06
encoder.layers.0.scale_forward.weight,6.8434051172516774e-06,6.843215487606358e-06,6.8430244937189855e-06,6.842833045084262e-06,6.842641596449539e-06,6.842448783572763e-06,6.842256880190689e-06,6.842063612566562e-06,6.841869435447734e-06,6.841675713076256e-06,6.841481535957428e-06,6.841286449343897e-06,6.841090907983016e-06,6.840895366622135e-06,6.840698915766552e-06,6.840502010163618e-06,6.840305104560684e-06,6.840106834715698e-06,6.839908564870711e-06,6.839710749773076e-06
encoder.layers.0.scale_forward.bias,1.0373237273597624e-06,1.037320203067793e-06,1.0373163377153105e-06,1.0373128134233411e-06,1.0373088343840209e-06,1.037305082718376e-06,1.037301444739569e-06,1.0372974657002487e-06,1.0372938277214416e-06,1.037289962368959e-06,1.0372862107033143e-06,1.0372823453508317e-06,1.0372784799983492e-06,1.0372746146458667e-06,1.0372706356065464e-06,1.0372668839409016e-06,1.037263018588419e-06,1.0372591532359365e-06,1.037255287883454e-06,1.0372514225309715e-06
encoder.layers.0.back_edge.weight,2.5648176233517006e-05,2.563685120549053e-05,2.562561166996602e-05,2.561446490290109e-05,2.560340362833813e-05,2.559243148425594e-05,2.5581543013686314e-05,2.5570740035618655e-05,2.5560018912074156e-05,2.5549383281031623e-05,2.5538833142491058e-05,2.552835940150544e-05,2.5517969334032387e-05,2.550765930209309e-05,2.5497429305687547e-05,2.5487275706836954e-05,2.5477200324530713e-05,2.546720133977942e-05,2.5457280571572483e-05,2.5447432562941685e-05
encoder.layers.0.back_edge.bias,8.0559457273921e-06,8.05429954198189e-06,8.05266790848691e-06,8.051049007917754e-06,8.049441930779722e-06,8.047847586567514e-06,8.046265065786429e-06,8.04469618742587e-06,8.043138223001733e-06,8.04159208200872e-06,8.04005867394153e-06,8.038536179810762e-06,8.03702641860582e-06,8.035526661842596e-06,8.034039638005197e-06,8.032562618609518e-06,8.03109651315026e-06,8.029642231122125e-06,8.028198863030411e-06,8.026765499380417e-06
