layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.4468345145578496e-05,2.4462922738166526e-05,2.445752761559561e-05,2.4452154320897534e-05,2.4446808311040513e-05,2.444148231006693e-05,2.4436183593934402e-05,2.4430904886685312e-05,2.4425653464277275e-05,2.4420422050752677e-05,2.441521246510092e-05,2.4410028345300816e-05,2.4404862415394746e-05,2.4399718313361518e-05,2.4394596039201133e-05,2.4389491954934783e-05,2.438441151753068e-05,2.4379351089010015e-05,2.4374308850383386e-05,2.4369286620640196e-05
encoder.layers.0.self_connection.bias,8.141766556946095e-06,8.140797035594005e-06,8.139832061715424e-06,8.138873454299755e-06,8.137918484862894e-06,8.136968972394243e-06,8.136024916893803e-06,8.135085408866871e-06,8.134149538818747e-06,8.133220035233535e-06,8.132295079121832e-06,8.131372851494234e-06,8.130456080834847e-06,8.129543857648969e-06,8.1286361819366e-06,8.127733053697739e-06,8.126833563437685e-06,8.125939530145843e-06,8.125048225338105e-06,8.124162377498578e-06
encoder.layers.0.scale_self_conn.weight,6.327078153844923e-06,6.3268307712860405e-06,6.326582933979807e-06,6.326334641926223e-06,6.326085440377938e-06,6.325836238829652e-06,6.325586582534015e-06,6.325336016743677e-06,6.325085450953338e-06,6.324834430415649e-06,6.324582955130609e-06,6.3243314798455685e-06,6.324078640318476e-06,6.323826255538734e-06,6.323572506516939e-06,6.323318757495144e-06,6.323064553725999e-06,6.322810804704204e-06,6.322555236693006e-06,6.322300123429159e-06
encoder.layers.0.scale_self_conn.bias,8.472763965983177e-07,8.472691774841223e-07,8.472620152133459e-07,8.472547392557317e-07,8.472475201415364e-07,8.47240301027341e-07,8.472330819131457e-07,8.472257491121127e-07,8.472184163110796e-07,8.472111403534655e-07,8.472038643958513e-07,8.471965884382371e-07,8.47189255637204e-07,8.471818659927521e-07,8.471745331917191e-07,8.47167200390686e-07,8.471598107462341e-07,8.471523642583634e-07,8.471449177704926e-07,8.47137414439203e-07
encoder.layers.0.forward_edge.weight,2.495062472007703e-05,2.4944594770204276e-05,2.49386048380984e-05,2.4932656742748804e-05,2.4926746846176684e-05,2.4920878786360845e-05,2.4915050744311884e-05,2.4909259082050994e-05,2.4903507437556982e-05,2.4897793991840445e-05,2.489211874490138e-05,2.4886478058760986e-05,2.4880875571398064e-05,2.4875311282812618e-05,2.4869783374015242e-05,2.4864286388037726e-05,2.4858827600837685e-05,2.4853405193425715e-05,2.4848013708833605e-05,2.484265496605076e-05
encoder.layers.0.forward_edge.bias,7.132073733373545e-06,7.130412996048108e-06,7.128763172659092e-06,7.127124717953848e-06,7.125496267690323e-06,7.123879640857922e-06,7.122273473214591e-06,7.12067776476033e-06,7.11909251549514e-06,7.11751772541902e-06,7.115953394531971e-06,7.114399068086641e-06,7.11285429133568e-06,7.111319973773789e-06,7.109795660653617e-06,7.108279987733113e-06,7.1067747740016785e-06,7.105278655217262e-06,7.103792995621916e-06,7.102315976226237e-06
encoder.layers.0.scale_forward.weight,6.826767730672145e-06,6.8265426307334565e-06,6.826316166552715e-06,6.826090611866675e-06,6.825863692938583e-06,6.825636774010491e-06,6.825409400335047e-06,6.825181117164902e-06,6.824953288742108e-06,6.824724550824612e-06,6.824495358159766e-06,6.824266165494919e-06,6.824036518082721e-06,6.823805961175822e-06,6.823575404268922e-06,6.823343937867321e-06,6.82311247146572e-06,6.822881005064119e-06,6.822648174420465e-06,6.822415343776811e-06
encoder.layers.0.scale_forward.bias,1.036995968206611e-06,1.0369914207331021e-06,1.0369868732595933e-06,1.0369825531597598e-06,1.036978005686251e-06,1.0369734582127421e-06,1.0369691381129087e-06,1.0369647043262376e-06,1.0369599294790532e-06,1.036955495692382e-06,1.0369508345320355e-06,1.0369464007453644e-06,1.0369418532718555e-06,1.036937192111509e-06,1.0369327583248378e-06,1.0369280971644912e-06,1.0369234360041446e-06,1.0369190022174735e-06,1.0369143410571269e-06,1.0369096798967803e-06
encoder.layers.0.back_edge.weight,2.4961744202300906e-05,2.49552776949713e-05,2.4948845748440363e-05,2.49424520006869e-05,2.493609645171091e-05,2.4929775463533588e-05,2.4923490855144337e-05,2.491723898856435e-05,2.4911025320761837e-05,2.4904846213757992e-05,2.4898698029574007e-05,2.489258440618869e-05,2.488650534360204e-05,2.4880459022824652e-05,2.4874443624867126e-05,2.4868460968718864e-05,2.4862509235390462e-05,2.4856590243871324e-05,2.4850702175172046e-05,2.4844843210303225e-05
encoder.layers.0.back_edge.bias,7.955030923767481e-06,7.95405048847897e-06,7.953074600663967e-06,7.952104169817176e-06,7.951137376949191e-06,7.950175131554715e-06,7.949216524139047e-06,7.948263373691589e-06,7.947313861222938e-06,7.946369805722497e-06,7.945429388200864e-06,7.944492608658038e-06,7.943559467094019e-06,7.942630873003509e-06,7.941705916891806e-06,7.94078459875891e-06,7.939867828099523e-06,7.938954695418943e-06,7.938044291222468e-06,7.937140253488906e-06
