layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.5467285013291985e-05,2.545421739341691e-05,2.5441269826842472e-05,2.5428445951547474e-05,2.54157366725849e-05,2.5403147446922958e-05,2.5390670998604037e-05,2.5378310965606943e-05,2.5366061890963465e-05,2.535392741265241e-05,2.534190207370557e-05,2.532998587412294e-05,2.5318180632893927e-05,2.530648089305032e-05,2.529488665459212e-05,2.5283397917519324e-05,2.527201286284253e-05,2.5260729671572335e-05,2.5249546524719335e-05,2.5238465241272934e-05
encoder.layers.0.self_connection.bias,8.32410660223104e-06,8.321734640048817e-06,8.319383596244734e-06,8.317053470818792e-06,8.314743354276288e-06,8.312454156111926e-06,8.310185876325704e-06,8.307935786433518e-06,8.305706614919472e-06,8.303496542794164e-06,8.301305570057593e-06,8.29913369670976e-06,8.296980013255961e-06,8.294847248180304e-06,8.292730854009278e-06,8.29063355922699e-06,8.288555363833439e-06,8.286494448839221e-06,8.284451723739039e-06,8.282425369543489e-06
encoder.layers.0.scale_self_conn.weight,6.353292974381475e-06,6.35311107544112e-06,6.35292644801666e-06,6.3527418205922e-06,6.352555828925688e-06,6.3523689277644735e-06,6.352181117108557e-06,6.3519923969579395e-06,6.35180276731262e-06,6.351612228172598e-06,6.351420779537875e-06,6.351228876155801e-06,6.351036063279025e-06,6.350842340907548e-06,6.35064861853607e-06,6.35045353192254e-06,6.350257535814308e-06,6.350061084958725e-06,6.349864634103142e-06,6.349667273752857e-06
encoder.layers.0.scale_self_conn.bias,8.48010529352905e-07,8.480074598082865e-07,8.480040492031549e-07,8.480004680677666e-07,8.47996659558703e-07,8.479927373628016e-07,8.479886446366436e-07,8.47984381380229e-07,8.479799475935579e-07,8.479754569634679e-07,8.479708526465402e-07,8.47966020955937e-07,8.47961132421915e-07,8.479563007313118e-07,8.47951298510452e-07,8.479462962895923e-07,8.479410098516382e-07,8.479358939439408e-07,8.479305506625678e-07,8.479252642246138e-07
encoder.layers.0.forward_edge.weight,2.6158866603509523e-05,2.614292134239804e-05,2.6127112505491823e-05,2.6111440092790872e-05,2.6095904104295187e-05,2.6080497264047153e-05,2.6065226848004386e-05,2.6050087399198674e-05,2.603507527965121e-05,2.6020197765319608e-05,2.600544576125685e-05,2.599081926746294e-05,2.597632192191668e-05,2.5961946448660456e-05,2.5947696485673077e-05,2.5933568394975737e-05,2.5919562176568434e-05,2.5905677830451168e-05,2.5891911718645133e-05,2.5878265660139732e-05
encoder.layers.0.forward_edge.bias,7.459636890416732e-06,7.4553654485498555e-06,7.451130841218401e-06,7.446930794685613e-06,7.442766673193546e-06,7.438637567247497e-06,7.434543022100115e-06,7.430483037751401e-06,7.426457614201354e-06,7.4224658419552725e-06,7.418507266265806e-06,7.414582341880305e-06,7.4106901593040675e-06,7.406831173284445e-06,7.403003564832034e-06,7.399209152936237e-06,7.3954461186076514e-06,7.391715371340979e-06,7.388015092146816e-06,7.384345281025162e-06
encoder.layers.0.scale_forward.weight,6.850621502962895e-06,6.850450972706312e-06,6.850279532955028e-06,6.850107638456393e-06,6.84993665345246e-06,6.849764304206474e-06,6.849591500213137e-06,6.849417331977747e-06,6.849243163742358e-06,6.8490685407596175e-06,6.848893917776877e-06,6.848717475804733e-06,6.84854148857994e-06,6.848365046607796e-06,6.8481872403935995e-06,6.848009434179403e-06,6.847831173217855e-06,6.847652912256308e-06,6.847473741800059e-06,6.847293661849108e-06
encoder.layers.0.scale_forward.bias,1.0374546945968177e-06,1.0374524208600633e-06,1.0374500334364711e-06,1.0374475323260413e-06,1.0374449175287737e-06,1.0374424164183438e-06,1.037439460560563e-06,1.0374367320764577e-06,1.037433776218677e-06,1.0374308203608962e-06,1.0374278645031154e-06,1.037424794958497e-06,1.0374216117270407e-06,1.0374185421824222e-06,1.0374152452641283e-06,1.0374120620326721e-06,1.037408878801216e-06,1.037405581882922e-06,1.0374020575909526e-06,1.0373988743594964e-06
encoder.layers.0.back_edge.weight,2.6185523893218488e-05,2.6169824195676483e-05,2.6154255465371534e-05,2.6138814064324833e-05,2.6123501811525784e-05,2.6108313250006177e-05,2.6093252017744817e-05,2.6078312657773495e-05,2.606349517009221e-05,2.6048799554700963e-05,2.603422944957856e-05,2.6019775759777986e-05,2.6005443942267448e-05,2.599122490209993e-05,2.5977125915233046e-05,2.5963141524698585e-05,2.594927354948595e-05,2.5935516532626934e-05,2.5921875931089744e-05,2.590834083093796e-05
encoder.layers.0.back_edge.bias,8.134190466080327e-06,8.131894901453052e-06,8.129618436214514e-06,8.127361070364714e-06,8.125123713398352e-06,8.122905455820728e-06,8.120706297631841e-06,8.11852532933699e-06,8.116363460430875e-06,8.114220690913498e-06,8.112096111290157e-06,8.109987902571447e-06,8.107899702736177e-06,8.105827873805538e-06,8.103773325274233e-06,8.101736966636963e-06,8.099716978904326e-06,8.09771336207632e-06,8.09572793514235e-06,8.09375796961831e-06
encoder.layers.0.scale_back.weight,5.85867064728518e-06,5.858415988768684e-06,5.858159511262784e-06,5.857902579009533e-06,5.85764473726158e-06,5.857385531271575e-06,5.85712632528157e-06,5.856865755049512e-06,5.856604730070103e-06,5.856342795595992e-06,5.856080406374531e-06,5.855816652911017e-06,5.855551989952801e-06,5.855287326994585e-06,5.855021754541667e-06,5.854754817846697e-06,5.8544878811517265e-06,5.854220034962054e-06,5.8539508245303296e-06,5.853681159351254e-06
encoder.layers.0.scale_back.bias,1.8540667952038348e-06,1.854061792982975e-06,1.8540566770752775e-06,1.85405156116758e-06,1.8540461041993694e-06,1.854040533544321e-06,1.8540350765761104e-06,1.8540293922342244e-06,1.8540234805186628e-06,1.8540174551162636e-06,1.854011543400702e-06,1.8540055179983028e-06,1.8539993789090659e-06,1.8539932398198289e-06,1.8539869870437542e-06,1.8539807342676795e-06,1.8539742541179294e-06,1.853967887655017e-06,1.8539615211921046e-06,1.8539550410423544e-06
encoder.layers.1.self_connection.weight,2.24035102291964e-05,2.2397629436454736e-05,2.239181958429981e-05,2.238607885374222e-05,2.2380412701750174e-05,2.237481385236606e-05,2.2369282305589877e-05,2.2363818061421625e-05,2.23584193008719e-05,2.23530842049513e-05,2.2347816411638632e-05,2.234260864497628e-05,2.2337460904964246e-05,2.2332373191602528e-05,2.2327345504891127e-05,2.2322379663819447e-05,2.2317468392429873e-05,2.2312611690722406e-05,2.2307813196675852e-05,2.2303063815343194e-05
