layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.6547578929457814e-05,3.654558531707153e-05,3.654337706393562e-05,3.654096508398652e-05,3.653837484307587e-05,3.65356208931189e-05,3.653271414805204e-05,3.652968007372692e-05,3.6526525946101174e-05,3.652326267911121e-05,3.651989754871465e-05,3.651644510682672e-05,3.651291990536265e-05,3.650931466836482e-05,3.6505647585727274e-05,3.650192229542881e-05,3.649814607342705e-05,3.64943225577008e-05,3.649045538622886e-05,3.648654819699004e-05
encoder.layers.0.self_connection.bias,8.441184945695568e-06,8.440786587016191e-06,8.440394594799727e-06,8.440009878540877e-06,8.439630619250238e-06,8.43925681692781e-06,8.438885743089486e-06,8.438519216724671e-06,8.438156328338664e-06,8.437796168436762e-06,8.437436918029562e-06,8.437080396106467e-06,8.436726602667477e-06,8.436374628217891e-06,8.436021744273603e-06,8.435672498308122e-06,8.435323252342641e-06,8.434974915871862e-06,8.434626579401083e-06,8.434279152425006e-06
encoder.layers.0.scale_self_conn.weight,8.449113011010922e-06,8.449087545159273e-06,8.449030246993061e-06,8.44894202600699e-06,8.448826520179864e-06,8.448686457995791e-06,8.448524567938875e-06,8.44834266899852e-06,8.44814258016413e-06,8.44792702991981e-06,8.447694199276157e-06,8.44744954520138e-06,8.447194886684883e-06,8.446927495242562e-06,8.446650099358521e-06,8.446364518022165e-06,8.446071660728194e-06,8.445770617981907e-06,8.445463208772708e-06,8.44515125209e-06
encoder.layers.0.scale_self_conn.bias,3.038326212845277e-06,3.0385449463210534e-06,3.038738668692531e-06,3.0389103358174907e-06,3.0390619940590113e-06,3.0391970540222246e-06,3.0393150609597797e-06,3.0394191981031327e-06,3.0395099201996345e-06,3.0395895009860396e-06,3.039657940462348e-06,3.0397170576179633e-06,3.0397679893212626e-06,3.0398109629459213e-06,3.039846660612966e-06,3.039876446564449e-06,3.039900548174046e-06,3.039919647562783e-06,3.039933972104336e-06,3.0399444312934065e-06
encoder.layers.0.forward_edge.weight,3.729297168320045e-05,3.729050877154805e-05,3.7287823943188414e-05,3.7284931750036776e-05,3.7281854019965976e-05,3.7278605304891244e-05,3.727520743268542e-05,3.7271674955263734e-05,3.726801151060499e-05,3.726423892658204e-05,3.726036811713129e-05,3.725640635821037e-05,3.725236456375569e-05,3.724825364770368e-05,3.7244066334096715e-05,3.723982808878645e-05,3.7235535273794085e-05,3.723119880305603e-05,3.7226815038593486e-05,3.7222387618385255e-05
encoder.layers.0.forward_edge.bias,7.807266229065135e-06,7.807203473930713e-06,7.807122528902255e-06,7.807026122463867e-06,7.80691516411025e-06,7.80679147283081e-06,7.806654139130842e-06,7.806504981999751e-06,7.806347639416344e-06,7.806179382896516e-06,7.80600203142967e-06,7.805818313499913e-06,7.805626410117839e-06,7.805429959262256e-06,7.805226232449058e-06,7.80501704866765e-06,7.804802407918032e-06,7.804585038684309e-06,7.804363121977076e-06,7.804137567291036e-06
encoder.layers.0.scale_forward.weight,1.0432304407004267e-05,1.043193151417654e-05,1.043153133650776e-05,1.0431109330966137e-05,1.043066458805697e-05,1.0430201655253768e-05,1.0429721442051232e-05,1.0429225767438766e-05,1.042871463141637e-05,1.042819167196285e-05,1.0427657798572909e-05,1.0427113011246547e-05,1.0426559128973167e-05,1.0425995242258068e-05,1.0425424989080057e-05,1.0424846550449729e-05,1.0424261745356489e-05,1.042367239278974e-05,1.0423076673760079e-05,1.042247731675161e-05
encoder.layers.0.scale_forward.bias,2.648425379447872e-06,2.648576810315717e-06,2.6487105060368776e-06,2.648829195095459e-06,2.6489342417335138e-06,2.6490265554457437e-06,2.6491075004742015e-06,2.64917844106094e-06,2.6492407414480112e-06,2.6492937195143895e-06,2.649339648996829e-06,2.6493787572690053e-06,2.6494121811992954e-06,2.6494399207876995e-06,2.6494628855289193e-06,2.6494815301703056e-06,2.6494958547118586e-06,2.6495072233956307e-06,2.6495147267269203e-06,2.6495195015741047e-06
encoder.layers.0.back_edge.weight,3.575489608920179e-05,3.575160008040257e-05,3.5748114896705374e-05,3.574445872800425e-05,3.57406388502568e-05,3.5736691643251106e-05,3.573260983102955e-05,3.572841887944378e-05,3.572411515051499e-05,3.571972774807364e-05,3.571525667211972e-05,3.571070919861086e-05,3.570609260350466e-05,3.570141416275874e-05,3.5696688428288326e-05,3.5691911762114614e-05,3.568708780221641e-05,3.568223110050894e-05,3.5677338019013405e-05,3.5672408557729796e-05
encoder.layers.0.back_edge.bias,9.535672688798513e-06,9.535572644381318e-06,9.535468961985316e-06,9.535361641610507e-06,9.535248864267487e-06,9.535133358440362e-06,9.53501421463443e-06,9.534892342344392e-06,9.53476774157025e-06,9.534638593322597e-06,9.534508535580244e-06,9.534374839859083e-06,9.534240234643221e-06,9.534102900943253e-06,9.533963748253882e-06,9.533822776575107e-06,9.533679985906929e-06,9.533536285744049e-06,9.533391676086467e-06,9.53324433794478e-06
