layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.6400044336915016e-05,3.63979343092069e-05,3.639582428149879e-05,3.6393714253790677e-05,3.6391600588103756e-05,3.6389486922416836e-05,3.6387362342793494e-05,3.638524503912777e-05,3.638312409748323e-05,3.6381006793817505e-05,3.6378882214194164e-05,3.637675763457082e-05,3.637463305494748e-05,3.637250483734533e-05,3.637038025772199e-05,3.6368248402141035e-05,3.6366120184538886e-05,3.636398832895793e-05,3.636186011135578e-05,3.635972461779602e-05
encoder.layers.0.self_connection.bias,8.427057764492929e-06,8.426886779488996e-06,8.426715794485062e-06,8.426543899986427e-06,8.42637109599309e-06,8.426200110989157e-06,8.426029125985224e-06,8.425856321991887e-06,8.425685336987954e-06,8.425512532994617e-06,8.425340638495982e-06,8.425167834502645e-06,8.424995030509308e-06,8.424824045505375e-06,8.424650332017336e-06,8.424477528024e-06,8.424304724030662e-06,8.424132829532027e-06,8.42396002553869e-06,8.423787221545354e-06
encoder.layers.0.scale_self_conn.weight,8.437858923571184e-06,8.437676115136128e-06,8.437493306701072e-06,8.437311407760717e-06,8.437127689830959e-06,8.4369439719012e-06,8.436760253971443e-06,8.436576536041684e-06,8.436391908617225e-06,8.436207281192765e-06,8.436021744273603e-06,8.435837116849143e-06,8.435651579929981e-06,8.43546604301082e-06,8.435280506091658e-06,8.435094059677795e-06,8.434908522758633e-06,8.43472207634477e-06,8.434535629930906e-06,8.43434827402234e-06
encoder.layers.0.scale_self_conn.bias,3.0396729471249273e-06,3.0396613510674797e-06,3.0396490728890058e-06,3.039636794710532e-06,3.039624516532058e-06,3.039611783606233e-06,3.039599505427759e-06,3.0395867725019343e-06,3.0395740395761095e-06,3.039560851902934e-06,3.039547664229758e-06,3.0395344765565824e-06,3.039521516257082e-06,3.0395078738365555e-06,3.03949468616338e-06,3.0394810437428532e-06,3.039467628696002e-06,3.039454213649151e-06,3.0394405712286243e-06,3.0394267014344223e-06
encoder.layers.0.forward_edge.weight,3.712537363753654e-05,3.712302350322716e-05,3.7120677006896585e-05,3.7118326872587204e-05,3.7115973100299016e-05,3.711361569003202e-05,3.7111269193701446e-05,3.710891178343445e-05,3.710655801114626e-05,3.710420060087927e-05,3.710184319061227e-05,3.7099485780345276e-05,3.709712837007828e-05,3.7094770959811285e-05,3.709240991156548e-05,3.7090056139277294e-05,3.708769509103149e-05,3.708533404278569e-05,3.708297299453989e-05,3.708061558427289e-05
encoder.layers.0.forward_edge.bias,7.79896345193265e-06,7.7988352131797e-06,7.79870697442675e-06,7.798577826179098e-06,7.798448677931447e-06,7.798319529683795e-06,7.798190381436143e-06,7.798061233188491e-06,7.797931175446138e-06,7.797801117703784e-06,7.79767105996143e-06,7.797541002219077e-06,7.797410944476724e-06,7.797279977239668e-06,7.797149919497315e-06,7.797019861754961e-06,7.796887985023204e-06,7.79675792728085e-06,7.796626960043795e-06,7.79649599280674e-06
encoder.layers.0.scale_forward.weight,1.040927782014478e-05,1.0408954040030949e-05,1.0408632078906521e-05,1.0408309208287392e-05,1.0407986337668262e-05,1.040766164805973e-05,1.04073387774406e-05,1.0407013178337365e-05,1.0406689398223534e-05,1.04063637991203e-05,1.0406039109511767e-05,1.0405713510408532e-05,1.0405387001810595e-05,1.040506140270736e-05,1.0404735803604126e-05,1.0404408385511488e-05,1.040408096741885e-05,1.0403753549326211e-05,1.0403426131233573e-05,1.0403098713140935e-05
encoder.layers.0.scale_forward.bias,2.6492766664887313e-06,2.6492671167943627e-06,2.6492573397263186e-06,2.6492475626582745e-06,2.649237558216555e-06,2.64922732640116e-06,2.6492173219594406e-06,2.649207317517721e-06,2.6491966309549753e-06,2.6491863991395803e-06,2.6491761673241854e-06,2.649165708135115e-06,2.6491545668250183e-06,2.6491438802622724e-06,2.6491331936995266e-06,2.6491227345104562e-06,2.6491120479477104e-06,2.649101134011289e-06,2.649090220074868e-06,2.649079533512122e-06
encoder.layers.0.back_edge.weight,3.556576484697871e-05,3.556320007191971e-05,3.556063529686071e-05,3.555807052180171e-05,3.555550574674271e-05,3.5552937333704904e-05,3.55503689206671e-05,3.55478041456081e-05,3.554523573257029e-05,3.554267095751129e-05,3.5540102544473484e-05,3.553753413143568e-05,3.5534962080419064e-05,3.553239366738126e-05,3.552982525434345e-05,3.552726047928445e-05,3.5524688428267837e-05,3.552211637725122e-05,3.5519547964213416e-05,3.55169759131968e-05
encoder.layers.0.back_edge.bias,9.530011084279977e-06,9.529931958240923e-06,9.52985374169657e-06,9.529774615657516e-06,9.52969458012376e-06,9.529616363579407e-06,9.529536328045651e-06,9.529456292511895e-06,9.52937625697814e-06,9.529297130939085e-06,9.529217095405329e-06,9.529137059871573e-06,9.529057024337817e-06,9.528976988804061e-06,9.528896043775603e-06,9.528816917736549e-06,9.528736882202793e-06,9.528656846669037e-06,9.528575901640579e-06,9.528494956612121e-06
encoder.layers.0.scale_back.weight,8.041599357966334e-06,8.041292858251836e-06,8.04098726803204e-06,8.040679858822841e-06,8.040373359108344e-06,8.040066859393846e-06,8.039759450184647e-06,8.039451131480746e-06,8.039143722271547e-06,8.038836313062347e-06,8.038528903853148e-06,8.038219675654545e-06,8.037911356950644e-06,8.037603038246743e-06,8.037294719542842e-06,8.036984581849538e-06,8.036675353650935e-06,8.036366125452332e-06,8.036055987759028e-06,8.035746759560425e-06
