layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.759257742785849e-05,3.758967432077043e-05,3.758675666176714e-05,3.7583809898933396e-05,3.758084858418442e-05,3.7577869079541415e-05,3.757487138500437e-05,3.75718591385521e-05,3.75688323401846e-05,3.7565798265859485e-05,3.756275327759795e-05,3.7559693737421185e-05,3.7556630559265614e-05,3.7553552829194814e-05,3.755047873710282e-05,3.75473900930956e-05,3.7544294173130766e-05,3.754119825316593e-05,3.7538091419264674e-05,3.753498458536342e-05
encoder.layers.0.self_connection.bias,8.703178536961786e-06,8.702721061126795e-06,8.702262675797101e-06,8.701802471478004e-06,8.701341357664205e-06,8.700880243850406e-06,8.700417311047204e-06,8.699952559254598e-06,8.699487807461992e-06,8.699022146174684e-06,8.698554665897973e-06,8.698088095115963e-06,8.697620614839252e-06,8.697152225067839e-06,8.696682925801724e-06,8.69621362653561e-06,8.695744327269495e-06,8.695273209013976e-06,8.694801181263756e-06,8.69433097250294e-06
encoder.layers.0.scale_self_conn.weight,7.3730202529986855e-06,7.372922482318245e-06,7.3728197094169445e-06,7.37271466277889e-06,7.372605068667326e-06,7.372493200819008e-06,7.372378604486585e-06,7.372261279670056e-06,7.372141226369422e-06,7.372019808826735e-06,7.371897027041996e-06,7.371771516773151e-06,7.3716460065043066e-06,7.371517767751357e-06,7.371389074251056e-06,7.371259471256053e-06,7.371127594524296e-06,7.370995263045188e-06,7.370862476818729e-06,7.370728326350218e-06
encoder.layers.0.scale_self_conn.bias,2.9596149033750407e-06,2.959613993880339e-06,2.9596121748909354e-06,2.9596087642858038e-06,2.959604216812295e-06,2.959598532470409e-06,2.9595928481285227e-06,2.959585344797233e-06,2.959577614092268e-06,2.9595692012662767e-06,2.9595603336929344e-06,2.9595507839985657e-06,2.9595410069305217e-06,2.9595305477414513e-06,2.9595198611787055e-06,2.9595087198686088e-06,2.959497578558512e-06,2.9594859825010644e-06,2.959473931696266e-06,2.959461653517792e-06
encoder.layers.0.forward_edge.weight,3.901793388649821e-05,3.9014877984300256e-05,3.901181116816588e-05,3.9008722524158657e-05,3.900561932823621e-05,3.900250158039853e-05,3.8999380194582045e-05,3.8996240618871525e-05,3.899309376720339e-05,3.898994327755645e-05,3.8986785511951894e-05,3.898361319443211e-05,3.8980440876912326e-05,3.8977264921413735e-05,3.897407805197872e-05,3.897089482052252e-05,3.8967707951087505e-05,3.896451380569488e-05,3.896132329828106e-05,3.8958125514909625e-05
encoder.layers.0.forward_edge.bias,8.343693480128422e-06,8.343351510120556e-06,8.343008630617987e-06,8.342665751115419e-06,8.342321052623447e-06,8.341977263626177e-06,8.341632565134205e-06,8.341286957147531e-06,8.340940439666156e-06,8.340594831679482e-06,8.340247404703405e-06,8.33990088722203e-06,8.33955255075125e-06,8.339204214280471e-06,8.338855877809692e-06,8.338508450833615e-06,8.338159204868134e-06,8.337809049407952e-06,8.33745980344247e-06,8.33711055747699e-06
encoder.layers.0.scale_forward.weight,1.367392633255804e-05,1.3673359717358835e-05,1.3672788554686122e-05,1.36722128445399e-05,1.367163349641487e-05,1.3671049600816332e-05,1.3670462976733688e-05,1.3669874533661641e-05,1.3669280633621383e-05,1.3668685824086424e-05,1.3668088286067359e-05,1.366748892905889e-05,1.3666887753061019e-05,1.3666283848579042e-05,1.3665677215612959e-05,1.3665069673152175e-05,1.366446213069139e-05,1.3663850040757097e-05,1.3663238860317506e-05,1.366262495139381e-05
encoder.layers.0.scale_forward.bias,2.2797478322900133e-06,2.27974351219018e-06,2.2797382825956447e-06,2.279732370880083e-06,2.2797260044171708e-06,2.2797191832069075e-06,2.279711679875618e-06,2.2797037217969773e-06,2.279695763718337e-06,2.27968712351867e-06,2.2796782559453277e-06,2.2796693883719854e-06,2.2796600660512922e-06,2.279650288983248e-06,2.2796402845415287e-06,2.2796300527261337e-06,2.2796200482844142e-06,2.2796098164690193e-06,2.2795991299062734e-06,2.279588670717203e-06
encoder.layers.0.back_edge.weight,3.88578737329226e-05,3.885439582518302e-05,3.88508960895706e-05,3.8847381802042946e-05,3.884384932462126e-05,3.8840302295284346e-05,3.883674435201101e-05,3.883317913278006e-05,3.882960299961269e-05,3.8826015952508897e-05,3.882242162944749e-05,3.8818823668407276e-05,3.881521843140945e-05,3.8811605918454006e-05,3.880798976751976e-05,3.8804366340627894e-05,3.880074291373603e-05,3.879711584886536e-05,3.879348514601588e-05,3.8789854443166405e-05
encoder.layers.0.back_edge.bias,9.617172509024385e-06,9.61688238021452e-06,9.616593160899356e-06,9.616302122594789e-06,9.616011993784923e-06,9.615720955480356e-06,9.61543082667049e-06,9.615138878871221e-06,9.614846931071952e-06,9.614555892767385e-06,9.614263035473414e-06,9.613971997168846e-06,9.613678230380174e-06,9.613386282580905e-06,9.613093425286934e-06,9.612799658498261e-06,9.61250680120429e-06,9.612213034415618e-06,9.611918358132243e-06,9.611623681848869e-06
