layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,5.397215863922611e-05,5.39715911145322e-05,5.397101995185949e-05,5.397045606514439e-05,5.3969884902471676e-05,5.396931737777777e-05,5.3968749853083864e-05,5.396817869041115e-05,5.396760752773844e-05,5.396704364102334e-05,5.396646884037182e-05,5.396590131567791e-05,5.39653301530052e-05,5.3964758990332484e-05,5.396418782765977e-05,5.396361666498706e-05,5.3963045502314344e-05,5.396247433964163e-05,5.396189953899011e-05,5.39613283763174e-05
encoder.layers.0.self_connection.bias,8.385544788325205e-06,8.385527507925872e-06,8.385508408537135e-06,8.3854911281378e-06,8.385472028749064e-06,8.38545474834973e-06,8.385435648960993e-06,8.385416549572255e-06,8.38539835967822e-06,8.385381079278886e-06,8.385361070395447e-06,8.385343789996114e-06,8.385324690607376e-06,8.385306500713341e-06,8.385287401324604e-06,8.385269211430568e-06,8.385250112041831e-06,8.385231922147796e-06,8.385212822759058e-06,8.385193723370321e-06
encoder.layers.0.scale_self_conn.weight,1.338814490736695e-05,1.3388092156674247e-05,1.3388040315476246e-05,1.3387987564783543e-05,1.338793481409084e-05,1.3387882063398138e-05,1.3387829312705435e-05,1.338777565251803e-05,1.338772381132003e-05,1.3387670151132625e-05,1.3387617400439922e-05,1.3387563740252517e-05,1.3387510989559814e-05,1.3387458238867112e-05,1.3387405488174409e-05,1.3387350918492302e-05,1.33872981677996e-05,1.3387246326601598e-05,1.3387192666414194e-05,1.3387139915721491e-05
encoder.layers.0.scale_self_conn.bias,4.443728812475456e-06,4.443726083991351e-06,4.443723355507245e-06,4.443720172275789e-06,4.443716534296982e-06,4.4437142605602276e-06,4.443711077328771e-06,4.443707894097315e-06,4.443704710865859e-06,4.443701982381754e-06,4.443698799150297e-06,4.443696070666192e-06,4.443692887434736e-06,4.44368970420328e-06,4.443687430466525e-06,4.443684247235069e-06,4.443681518750964e-06,4.4436783355195075e-06,4.443675152288051e-06,4.443672423803946e-06
encoder.layers.0.forward_edge.weight,3.5064309486187994e-05,3.5063607356278226e-05,3.506290158838965e-05,3.506219945847988e-05,3.5061493690591305e-05,3.506078428472392e-05,3.506007851683535e-05,3.505937638692558e-05,3.5058666981058195e-05,3.505796121316962e-05,3.5057255445281044e-05,3.505654603941366e-05,3.505583663354628e-05,3.50551308656577e-05,3.5054425097769126e-05,3.5053712053922936e-05,3.5053002648055553e-05,3.505229324218817e-05,3.5051587474299595e-05,3.5050874430453405e-05
encoder.layers.0.forward_edge.bias,8.196223461709451e-06,8.196206181310117e-06,8.196189810405485e-06,8.196172530006152e-06,8.196155249606818e-06,8.196138878702186e-06,8.19612068880815e-06,8.196104317903519e-06,8.196087037504185e-06,8.196069757104851e-06,8.196052476705518e-06,8.196035196306184e-06,8.19601791590685e-06,8.196001545002218e-06,8.195984264602885e-06,8.195967893698253e-06,8.195949703804217e-06,8.195933332899585e-06,8.19591514300555e-06,8.195898772100918e-06
encoder.layers.0.scale_forward.weight,1.0468484106240794e-05,1.0468347682035528e-05,1.0468211257830262e-05,1.0468074833624996e-05,1.046793840941973e-05,1.0467802894709166e-05,1.0467665561009198e-05,1.046752822730923e-05,1.0467391803103965e-05,1.0467255378898699e-05,1.0467118045198731e-05,1.0466980711498763e-05,1.0466844287293497e-05,1.046670695359353e-05,1.046656871039886e-05,1.0466432286193594e-05,1.0466294042998925e-05,1.0466156709298957e-05,1.046601937559899e-05,1.0465882041899022e-05
encoder.layers.0.scale_forward.bias,1.7931673710336327e-06,1.7931655520442291e-06,1.7931640741153387e-06,1.7931622551259352e-06,1.7931604361365316e-06,1.793159071894479e-06,1.7931572529050754e-06,1.7931556612893473e-06,1.793154183360457e-06,1.7931523643710534e-06,1.793150886442163e-06,1.7931490674527595e-06,1.793147589523869e-06,1.7931457705344656e-06,1.7931442926055752e-06,1.7931425873030093e-06,1.7931408820004435e-06,1.7931392903847154e-06,1.7931375850821496e-06,1.7931361071532592e-06
encoder.layers.0.back_edge.weight,3.7377700209617615e-05,3.737696533789858e-05,3.737623410415836e-05,3.737549559446052e-05,3.7374760722741485e-05,3.737402585102245e-05,3.737329097930342e-05,3.737255246960558e-05,3.737181395990774e-05,3.737107908818871e-05,3.737034057849087e-05,3.736960206879303e-05,3.7368867197073996e-05,3.736812504939735e-05,3.736738653969951e-05,3.736664803000167e-05,3.736590952030383e-05,3.736517101060599e-05,3.736442522495054e-05,3.73636867152527e-05
encoder.layers.0.back_edge.bias,7.470280706911581e-06,7.4702611527754925e-06,7.470240689144703e-06,7.4702211350086145e-06,7.470200671377825e-06,7.470181571989087e-06,7.470161563105648e-06,7.47014200896956e-06,7.4701210905914195e-06,7.470101991202682e-06,7.470081527571892e-06,7.470061973435804e-06,7.470042419299716e-06,7.470021955668926e-06,7.470001946785487e-06,7.469981937902048e-06,7.469961474271258e-06,7.4699410106404684e-06,7.46992145650438e-06,7.469901447620941e-06
