layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.7179710236378014e-05,4.717366027762182e-05,4.716761759482324e-05,4.716156399808824e-05,4.715551040135324e-05,4.7149449528660625e-05,4.714339229394682e-05,4.71373314212542e-05,4.713126691058278e-05,4.7125206037890166e-05,4.711914516519755e-05,4.711306974058971e-05,4.7107005229918286e-05,4.710093708126806e-05,4.709487620857544e-05,4.7088808059925213e-05,4.708274354925379e-05,4.707667540060356e-05,4.707061088993214e-05,4.7064550017239526e-05
encoder.layers.0.self_connection.bias,8.3251115938765e-06,8.324946975335479e-06,8.324782356794458e-06,8.324617738253437e-06,8.324454029207118e-06,8.324288501171395e-06,8.324123882630374e-06,8.323959264089353e-06,8.323794645548332e-06,8.323630936502013e-06,8.323466317960992e-06,8.323301699419972e-06,8.323137990373652e-06,8.322973371832632e-06,8.32280875329161e-06,8.322645044245292e-06,8.322479516209569e-06,8.32231580716325e-06,8.32215209811693e-06,8.32198747957591e-06
encoder.layers.0.scale_self_conn.weight,1.1007669854734559e-05,1.1007027751475107e-05,1.1006384738720953e-05,1.1005740816472098e-05,1.100509507523384e-05,1.1004446605511475e-05,1.1003799954778515e-05,1.1003150575561449e-05,1.1002501196344383e-05,1.1001849998137914e-05,1.1001199709426146e-05,1.1000546692230273e-05,1.09998936750344e-05,1.0999239748343825e-05,1.099858582165325e-05,1.0997930985467974e-05,1.0997275239787996e-05,1.0996619494108018e-05,1.0995962838933337e-05,1.0995306183758657e-05
encoder.layers.0.scale_self_conn.bias,3.942295279557584e-06,3.942271632695338e-06,3.942246621591039e-06,3.94222161048674e-06,3.942197054129792e-06,3.942171133530792e-06,3.942145667679142e-06,3.9421202018274926e-06,3.94209337173379e-06,3.942066541640088e-06,3.942041075788438e-06,3.942014700442087e-06,3.941987415601034e-06,3.941960585507331e-06,3.941933755413629e-06,3.941906925319927e-06,3.941879185731523e-06,3.941852810385171e-06,3.941825070796767e-06,3.941797785955714e-06
encoder.layers.0.forward_edge.weight,3.421337532927282e-05,3.4206877899123356e-05,3.420038046897389e-05,3.419387940084562e-05,3.418737469473854e-05,3.418086998863146e-05,3.417435800656676e-05,3.416785330045968e-05,3.416133768041618e-05,3.415482206037268e-05,3.4148310078307986e-05,3.414178718230687e-05,3.413527156226337e-05,3.4128748666262254e-05,3.4122229408239946e-05,3.411571015021764e-05,3.410918725421652e-05,3.4102664358215407e-05,3.4096137824235484e-05,3.408961492823437e-05
encoder.layers.0.forward_edge.bias,9.234075150743593e-06,9.23390962270787e-06,9.233744094672147e-06,9.233580385625828e-06,9.233414857590105e-06,9.233249329554383e-06,9.233085620508064e-06,9.232920092472341e-06,9.23275547393132e-06,9.232589945895597e-06,9.232425327354576e-06,9.232260708813556e-06,9.232095180777833e-06,9.231930562236812e-06,9.23176503420109e-06,9.231600415660068e-06,9.231435797119047e-06,9.231270269083325e-06,9.231104741047602e-06,9.230940122506581e-06
encoder.layers.0.scale_forward.weight,9.093472726817708e-06,9.092589607462287e-06,9.091704669117462e-06,9.090819730772637e-06,9.08993388293311e-06,9.089047125598881e-06,9.088161277759355e-06,9.08727179194102e-06,9.086383215617388e-06,9.085494639293756e-06,9.084603334486019e-06,9.083714758162387e-06,9.08282345335465e-06,9.081933058041614e-06,9.081039934244473e-06,9.080149538931437e-06,9.079256415134296e-06,9.078363291337155e-06,9.077470167540014e-06,9.076577043742873e-06
encoder.layers.0.scale_forward.bias,2.1779158032586565e-06,2.1778926111437613e-06,2.1778687369078398e-06,2.1778450900455937e-06,2.1778209884359967e-06,2.177797114200075e-06,2.177773012590478e-06,2.1777484562335303e-06,2.1777243546239333e-06,2.17769957089331e-06,2.1776752419100376e-06,2.1776506855530897e-06,2.1776263565698173e-06,2.1776013454655185e-06,2.1775767891085707e-06,2.1775520053779474e-06,2.1775269942736486e-06,2.1775017557956744e-06,2.1774771994387265e-06,2.1774521883344278e-06
encoder.layers.0.back_edge.weight,3.535747600835748e-05,3.5350389225641266e-05,3.534330244292505e-05,3.5336215660208836e-05,3.532912160153501e-05,3.532202754286118e-05,3.531492984620854e-05,3.53078285115771e-05,3.5300727176945657e-05,3.5293622204335406e-05,3.5286517231725156e-05,3.5279412259114906e-05,3.527230001054704e-05,3.5265191399957985e-05,3.525807915139012e-05,3.5250966902822256e-05,3.5243851016275585e-05,3.523673876770772e-05,3.522962288116105e-05,3.522250335663557e-05
encoder.layers.0.back_edge.bias,7.65847107686568e-06,7.658305548829958e-06,7.658141839783639e-06,7.65797813073732e-06,7.657812602701597e-06,7.657648893655278e-06,7.657484275114257e-06,7.657319656573236e-06,7.657154128537513e-06,7.656989509996492e-06,7.656824891455472e-06,7.656659363419749e-06,7.656494744878728e-06,7.656329216843005e-06,7.656163688807283e-06,7.65599816077156e-06,7.655833542230539e-06,7.655668014194816e-06,7.655501576664392e-06,7.655336958123371e-06
