layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.6696186473127455e-05,4.669017289415933e-05,4.6684162953170016e-05,4.6678149374201894e-05,4.6672132157254964e-05,4.666612221626565e-05,4.666010499931872e-05,4.6654095058329403e-05,4.664808511734009e-05,4.664207881432958e-05,4.663606523536146e-05,4.663005893235095e-05,4.6624045353382826e-05,4.6618042688351125e-05,4.661203274736181e-05,4.66060264443513e-05,4.66000237793196e-05,4.6594013838330284e-05,4.6588007535319775e-05,4.658200123230927e-05
encoder.layers.0.self_connection.bias,8.311891178891528e-06,8.311723831866402e-06,8.311556484841276e-06,8.311390047310852e-06,8.311222700285725e-06,8.311055353260599e-06,8.310888006235473e-06,8.31072247819975e-06,8.310554221679922e-06,8.310385965160094e-06,8.310220437124372e-06,8.310052180604544e-06,8.309883924084716e-06,8.309717486554291e-06,8.309549230034463e-06,8.309382792504039e-06,8.30921453598421e-06,8.309047188959084e-06,8.308878932439256e-06,8.308710675919428e-06
encoder.layers.0.scale_self_conn.weight,1.0954496246995404e-05,1.0953814125969075e-05,1.095313473342685e-05,1.0952454431389924e-05,1.0951773219858296e-05,1.0951092008326668e-05,1.095041079679504e-05,1.094972867576871e-05,1.0949046554742381e-05,1.0948364433716051e-05,1.094768140319502e-05,1.0946997463179287e-05,1.0946314432658255e-05,1.0945630492642522e-05,1.0944945643132087e-05,1.0944261703116354e-05,1.0943576853605919e-05,1.0942891094600782e-05,1.0942205335595645e-05,1.0941519576590508e-05
encoder.layers.0.scale_self_conn.bias,3.9400697460223455e-06,3.94004109693924e-06,3.940011993108783e-06,3.939982889278326e-06,3.93995424019522e-06,3.939925136364764e-06,3.939896032534307e-06,3.939867383451201e-06,3.939837824873393e-06,3.939808721042937e-06,3.93977961721248e-06,3.939750513382023e-06,3.939720954804216e-06,3.939691396226408e-06,3.939662292395951e-06,3.939633643312845e-06,3.9396049942297395e-06,3.939574980904581e-06,3.939545877074124e-06,3.939516318496317e-06
encoder.layers.0.forward_edge.weight,3.369084151927382e-05,3.368429679539986e-05,3.3677748433547094e-05,3.367120007169433e-05,3.3664651709841564e-05,3.36581033479888e-05,3.3651554986136034e-05,3.364500662428327e-05,3.363845098647289e-05,3.363190626259893e-05,3.362535426276736e-05,3.3618805900914595e-05,3.361225390108302e-05,3.360570190125145e-05,3.359914990141988e-05,3.3592597901588306e-05,3.3586045901756734e-05,3.357949390192516e-05,3.357294190209359e-05,3.356638626428321e-05
encoder.layers.0.forward_edge.bias,9.22071558306925e-06,9.220545507560018e-06,9.220375432050787e-06,9.220204447046854e-06,9.22003346204292e-06,9.21986429602839e-06,9.219692401529755e-06,9.219521416525822e-06,9.219350431521889e-06,9.219179446517956e-06,9.21900755201932e-06,9.218837476510089e-06,9.218666491506156e-06,9.21849459700752e-06,9.218323612003587e-06,9.218151717504952e-06,9.217980732501019e-06,9.217808838002384e-06,9.217636943503749e-06,9.217464139510412e-06
encoder.layers.0.scale_forward.weight,9.021544428833295e-06,9.020635843626224e-06,9.019725439429749e-06,9.018815035233274e-06,9.017903721542098e-06,9.016993317345623e-06,9.016082913149148e-06,9.015171599457972e-06,9.014260285766795e-06,9.013348972075619e-06,9.012435839395039e-06,9.011524525703862e-06,9.010611393023282e-06,9.009699169837404e-06,9.008786037156824e-06,9.007872904476244e-06,9.006958862300962e-06,9.006045729620382e-06,9.005132596939802e-06,9.00421855476452e-06
encoder.layers.0.scale_forward.bias,2.1758880848210538e-06,2.175861936848378e-06,2.1758355615020264e-06,2.1758094135293504e-06,2.1757832655566745e-06,2.175756890210323e-06,2.175730742237647e-06,2.1757043668912956e-06,2.1756779915449442e-06,2.175651616198593e-06,2.175625013478566e-06,2.17559886550589e-06,2.175572717533214e-06,2.175546114813187e-06,2.175519966840511e-06,2.1754935914941598e-06,2.1754672161478084e-06,2.1754406134277815e-06,2.17541423808143e-06,2.175388090108754e-06
encoder.layers.0.back_edge.weight,3.478710641502403e-05,3.477995051071048e-05,3.477279096841812e-05,3.476563506410457e-05,3.4758475521812215e-05,3.4751319617498666e-05,3.474416007520631e-05,3.473700417089276e-05,3.4729840990621597e-05,3.472268144832924e-05,3.4715521906036884e-05,3.470835508778691e-05,3.4701195545494556e-05,3.4694028727244586e-05,3.468686918495223e-05,3.467970236670226e-05,3.467253554845229e-05,3.4665372368181124e-05,3.465820918790996e-05,3.4651035093702376e-05
encoder.layers.0.back_edge.bias,7.645086043339688e-06,7.644915967830457e-06,7.644744982826523e-06,7.64457399782259e-06,7.644403922313359e-06,7.644233846804127e-06,7.644061952305492e-06,7.643890967301559e-06,7.643720891792327e-06,7.64354808779899e-06,7.643376193300355e-06,7.643205208296422e-06,7.643034223292489e-06,7.642863238288555e-06,7.642690434295218e-06,7.642519449291285e-06,7.64234755479265e-06,7.642175660294015e-06,7.64200376579538e-06,7.641831871296745e-06
