layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.911703268182464e-05,2.9110084142303094e-05,2.9103188353474252e-05,2.9096345315338112e-05,2.908955138991587e-05,2.9082810215186328e-05,2.907611633418128e-05,2.9069471565890126e-05,2.906287591031287e-05,2.905633118643891e-05,2.9049828299321234e-05,2.9043376343906857e-05,2.9036968044238165e-05,2.903060521930456e-05,2.9024291507084854e-05,2.9018019631621428e-05,2.9011791411903687e-05,2.9005605028942227e-05,2.8999464120715857e-05,2.899336686823517e-05
encoder.layers.0.self_connection.bias,7.3849041655194014e-06,7.384583113889676e-06,7.384263426502002e-06,7.383944648609031e-06,7.383628599200165e-06,7.383313459286001e-06,7.382999228866538e-06,7.382686817436479e-06,7.382375315501122e-06,7.3820642683131155e-06,7.381755040114513e-06,7.381447630905313e-06,7.381140676443465e-06,7.38083554097102e-06,7.380531314993277e-06,7.380226634268183e-06,7.379924682027195e-06,7.379623184533557e-06,7.37932214178727e-06,7.379022918030387e-06
encoder.layers.0.scale_self_conn.weight,5.471932126965839e-06,5.4715474107069895e-06,5.471161784953438e-06,5.470775249705184e-06,5.470387804962229e-06,5.469999450724572e-06,5.469610186992213e-06,5.469219559017802e-06,5.46882893104339e-06,5.468436938826926e-06,5.46804403711576e-06,5.4676502259098925e-06,5.467255505209323e-06,5.466860329761403e-06,5.46646379007143e-06,5.466066795634106e-06,5.465668436954729e-06,5.465269168780651e-06,5.464869445859222e-06,5.464469268190442e-06
encoder.layers.0.scale_self_conn.bias,2.556997742431122e-06,2.5569881927367533e-06,2.556978415668709e-06,2.5569684112269897e-06,2.5569586341589456e-06,2.5569488570909016e-06,2.5569390800228575e-06,2.5569293029548135e-06,2.556919298513094e-06,2.55690952144505e-06,2.556899744377006e-06,2.5568899673089618e-06,2.556879735493567e-06,2.5568701857991982e-06,2.556859726610128e-06,2.5568497221684083e-06,2.5568394903530134e-06,2.5568292585376184e-06,2.556819254095899e-06,2.5568087949068286e-06
encoder.layers.0.forward_edge.weight,2.974779999931343e-05,2.9741677280981094e-05,2.9735600037383847e-05,2.9729575544479303e-05,2.9723594707320444e-05,2.9717661163886078e-05,2.9711774914176203e-05,2.9705932320212014e-05,2.9700135200982913e-05,2.9694381737499498e-05,2.9688671929761767e-05,2.9683005777769722e-05,2.9677383281523362e-05,2.9671802622033283e-05,2.966626016132068e-05,2.9660763175343163e-05,2.965530256915372e-05,2.9649883799720556e-05,2.9644501410075463e-05,2.963916449516546e-05
encoder.layers.0.forward_edge.bias,7.80643767939182e-06,7.805584573361557e-06,7.804744200257119e-06,7.8039138315944e-06,7.803096195857506e-06,7.802288564562332e-06,7.80149275669828e-06,7.80070786277065e-06,7.799934792274144e-06,7.799170816724654e-06,7.798416845616885e-06,7.797673788445536e-06,7.796941645210609e-06,7.796219506417401e-06,7.795506462571211e-06,7.794802513672039e-06,7.794109478709288e-06,7.793425538693555e-06,7.792751603119541e-06,7.792084943503141e-06
encoder.layers.0.scale_forward.weight,6.947004294488579e-06,6.9468624133151025e-06,6.946720986888977e-06,6.946578650968149e-06,6.946436315047322e-06,6.946293979126494e-06,6.946150733710965e-06,6.946006578800734e-06,6.945862423890503e-06,6.945718723727623e-06,6.945574568817392e-06,6.945429504412459e-06,6.9452839852601755e-06,6.945138920855243e-06,6.944992492208257e-06,6.944846518308623e-06,6.944700089661637e-06,6.94455275151995e-06,6.944405413378263e-06,6.944258075236576e-06
encoder.layers.0.scale_forward.bias,1.4022199366081622e-06,1.4022157301951665e-06,1.402211864842684e-06,1.402207772116526e-06,1.4022035657035303e-06,1.4021998140378855e-06,1.4021957213117275e-06,1.4021915148987318e-06,1.4021875358594116e-06,1.4021833294464159e-06,1.4021791230334202e-06,1.4021749166204245e-06,1.4021707102074288e-06,1.4021666174812708e-06,1.402162411068275e-06,1.4021582046552794e-06,1.4021539982422837e-06,1.4021500192029634e-06,1.4021458127899677e-06,1.402141606376972e-06
encoder.layers.0.back_edge.weight,2.9080531021463685e-05,2.907418274844531e-05,2.906787267420441e-05,2.9061600798740983e-05,2.9055358027108014e-05,2.904914981627371e-05,2.904298344219569e-05,2.9036840714979917e-05,2.903073800553102e-05,2.9024666218901984e-05,2.9018628993071616e-05,2.90126190520823e-05,2.9006645490881056e-05,2.900069739553146e-05,2.8994785679969937e-05,2.898889761127066e-05,2.8983044103370048e-05,2.8977214242331684e-05,2.8971417123102583e-05,2.896564365073573e-05
encoder.layers.0.back_edge.bias,7.5031448432127945e-06,7.502390872105025e-06,7.501645995944273e-06,7.500912943214644e-06,7.5001889854320325e-06,7.499475486838492e-06,7.49877199268667e-06,7.4980780482292175e-06,7.497394562960835e-06,7.496719263144769e-06,7.496053967770422e-06,7.495396857848391e-06,7.49475020711543e-06,7.494111741834786e-06,7.49348282624851e-06,7.492860731872497e-06,7.492248641938204e-06,7.491644282708876e-06,7.491048108931864e-06,7.490459665859817e-06
encoder.layers.0.scale_back.weight,6.054955520085059e-06,6.054800451238407e-06,6.054644927644404e-06,6.05448894930305e-06,6.0543329709616955e-06,6.054176537872991e-06,6.054019650036935e-06,6.053862307453528e-06,6.0537045101227704e-06,6.053546258044662e-06,6.0533880059665535e-06,6.053229299141094e-06,6.053070137568284e-06,6.052910521248123e-06,6.052750450180611e-06,6.052590379113099e-06,6.052429853298236e-06,6.05226796324132e-06,6.052106982679106e-06,6.051945547369542e-06
encoder.layers.0.scale_back.bias,1.8187014916293265e-07,1.8186959493959876e-07,1.8186905492711958e-07,1.818685149146404e-07,1.8186797490216122e-07,1.8186742067882733e-07,1.8186688066634815e-07,1.818663690755784e-07,1.8186582906309923e-07,1.8186527483976533e-07,1.8186473482728616e-07,1.8186419481480698e-07,1.8186366901318252e-07,1.818631005789939e-07,1.8186257477736945e-07,1.8186203476489027e-07,1.818615089632658e-07,1.818609405290772e-07,1.8186040051659802e-07,1.8185987471497356e-07
encoder.layers.1.self_connection.weight,2.5605655537219718e-05,2.5603259928175248e-05,2.5600889784982428e-05,2.5598539650673047e-05,2.559621680120472e-05,2.559390850365162e-05,2.5591629309928976e-05,2.5589366487110965e-05,2.55871273111552e-05,2.558490632509347e-05,2.5582707166904584e-05,2.558052437962033e-05,2.5578363420208916e-05,2.557622065069154e-05,2.557409243308939e-05,2.5571987862349488e-05,2.5569894205546007e-05,2.5567820557625964e-05,2.556576691858936e-05,2.556372419348918e-05
encoder.layers.1.self_connection.bias,4.544505372905405e-06,4.5444521674653515e-06,4.54439987152e-06,4.544346211332595e-06,4.544293005892541e-06,4.5442398004524875e-06,4.544186595012434e-06,4.544132934825029e-06,4.544079274637625e-06,4.544025159702869e-06,4.543971044768114e-06,4.543916475086007e-06,4.543862360151252e-06,4.543807790469145e-06,4.54375367553439e-06,4.543698651104933e-06,4.543644536170177e-06,4.54358951174072e-06,4.543534487311263e-06,4.5434790081344545e-06
encoder.layers.1.scale_self_conn.weight,6.1312553043535445e-06,6.1308869589993265e-06,6.130524070613319e-06,6.130164820206119e-06,6.129810117272427e-06,6.129458142822841e-06,6.129110715846764e-06,6.128768291091546e-06,6.128429049567785e-06,6.128093446022831e-06,6.127761480456684e-06,6.127434517111396e-06,6.127110282250214e-06,6.126789685367839e-06,6.12647181696957e-06,6.126158496044809e-06,6.125849267846206e-06,6.125541858637007e-06,6.125238542153966e-06,6.1249388636497315e-06
encoder.layers.1.scale_self_conn.bias,1.1812936691057985e-06,1.1812892353191273e-06,1.181284915219294e-06,1.1812802540589473e-06,1.1812758202722762e-06,1.1812711591119296e-06,1.1812666116384207e-06,1.1812620641649119e-06,1.1812576303782407e-06,1.1812529692178941e-06,1.1812483080575475e-06,1.1812437605840387e-06,1.1812392131105298e-06,1.181234665637021e-06,1.1812298907898366e-06,1.1812253433163278e-06,1.1812205684691435e-06,1.1812159073087969e-06,1.1812111324616126e-06,1.181206471301266e-06
