layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.8874161216663197e-05,2.8868867957498878e-05,2.886360562115442e-05,2.8858374207629822e-05,2.8853173716925085e-05,2.8848002330050804e-05,2.8842861865996383e-05,2.883775050577242e-05,2.8832668249378912e-05,2.8827615096815862e-05,2.8822591048083268e-05,2.881759064621292e-05,2.8812622986151837e-05,2.8807677153963596e-05,2.8802762244595215e-05,2.8797869163099676e-05,2.879300336644519e-05,2.8788166673621163e-05,2.8783351808669977e-05,2.8778564228559844e-05
encoder.layers.0.self_connection.bias,7.372907475655666e-06,7.372621894319309e-06,7.372338131972356e-06,7.372054369625403e-06,7.3717710620258e-06,7.371488209173549e-06,7.371205356321298e-06,7.370923412963748e-06,7.3706410148588475e-06,7.370359526248649e-06,7.370078492385801e-06,7.369797458522953e-06,7.369516879407456e-06,7.369235845544608e-06,7.368955721176462e-06,7.368676051555667e-06,7.368396836682223e-06,7.368117167061428e-06,7.367837952187983e-06,7.367558737314539e-06
encoder.layers.0.scale_self_conn.weight,5.455854079627898e-06,5.455434347823029e-06,5.45501416127081e-06,5.4545930652238894e-06,5.454171059682267e-06,5.453748144645942e-06,5.453324774862267e-06,5.452899586089188e-06,5.452474397316109e-06,5.452048299048329e-06,5.451621746033197e-06,5.451194283523364e-06,5.450765456771478e-06,5.45033572052489e-06,5.449905074783601e-06,5.449474429042311e-06,5.449042419058969e-06,5.448610409075627e-06,5.4481761253555305e-06,5.447742296382785e-06
encoder.layers.0.scale_self_conn.bias,2.5565907435520785e-06,2.5565798296156572e-06,2.556568915679236e-06,2.5565584564901656e-06,2.5565477699274197e-06,2.556537083364674e-06,2.556526396801928e-06,2.5565154828655068e-06,2.556504796302761e-06,2.556494109740015e-06,2.556483195803594e-06,2.5564722818671726e-06,2.556461140557076e-06,2.5564502266206546e-06,2.5564395400579087e-06,2.5564281713741366e-06,2.5564172574377153e-06,2.5564061161276186e-06,2.556394974817522e-06,2.5563840608811006e-06
encoder.layers.0.forward_edge.weight,2.9535091016441584e-05,2.9530481697293e-05,2.9525899662985466e-05,2.9521348551497795e-05,2.9516817448893562e-05,2.9512320907087997e-05,2.9507846193155274e-05,2.9503398764063604e-05,2.9498978619812988e-05,2.9494582122424617e-05,2.9490216547856107e-05,2.9485869163181633e-05,2.9481547244358808e-05,2.9477250791387632e-05,2.9472977985278703e-05,2.946872336906381e-05,2.946449603768997e-05,2.946029053418897e-05,2.945610867755022e-05,2.9451945010805503e-05
encoder.layers.0.forward_edge.bias,7.780023224768229e-06,7.779530278639868e-06,7.779042789479718e-06,7.778563485771883e-06,7.77808963903226e-06,7.777622158755548e-06,7.77716104494175e-06,7.776706297590863e-06,7.776257916702889e-06,7.775814992783125e-06,7.775377525831573e-06,7.774946425342932e-06,7.7745198723278e-06,7.774100595270284e-06,7.773684956191573e-06,7.773276593070477e-06,7.772871867928188e-06,7.772473509248812e-06,7.772079698042944e-06,7.771690434310585e-06
encoder.layers.0.scale_forward.weight,6.941080755495932e-06,6.94092568664928e-06,6.940770617802627e-06,6.940615094208624e-06,6.940458661119919e-06,6.940303592273267e-06,6.940146704437211e-06,6.939990271348506e-06,6.939832474017749e-06,6.939675131434342e-06,6.939517334103584e-06,6.9393599915201776e-06,6.939200829947367e-06,6.939042123121908e-06,6.9388834162964486e-06,6.9387233452289365e-06,6.938563728908775e-06,6.938403657841263e-06,6.938243586773751e-06,6.9380826062115375e-06
encoder.layers.0.scale_forward.bias,1.402050543219957e-06,1.4020458820596104e-06,1.4020416756466147e-06,1.4020371281731059e-06,1.4020328080732725e-06,1.4020281469129259e-06,1.4020238268130925e-06,1.4020193930264213e-06,1.4020147318660747e-06,1.4020102980794036e-06,1.4020058642927324e-06,1.4020013168192236e-06,1.4019968830325524e-06,1.4019923355590436e-06,1.401987674398697e-06,1.4019830132383504e-06,1.401978238391166e-06,1.401973804604495e-06,1.401969257130986e-06,1.4019645959706395e-06
encoder.layers.0.back_edge.weight,2.8850115995737724e-05,2.884485002141446e-05,2.8839604055974633e-05,2.8834376280428842e-05,2.8829166694777086e-05,2.8823975299019367e-05,2.8818798455176875e-05,2.8813641620217822e-05,2.8808497518184595e-05,2.8803371606045403e-05,2.8798263883800246e-05,2.8793170713470317e-05,2.8788092095055617e-05,2.878302984754555e-05,2.8777980332961306e-05,2.8772947189281695e-05,2.876792859751731e-05,2.8762924557668157e-05,2.8757931431755424e-05,2.875295285775792e-05
encoder.layers.0.back_edge.bias,7.47974490877823e-06,7.479302894353168e-06,7.478866336896317e-06,7.478434326912975e-06,7.478008683392545e-06,7.4775866778509226e-06,7.477171038772212e-06,7.476759947167011e-06,7.476353857782669e-06,7.475951861124486e-06,7.475554866687162e-06,7.475161964975996e-06,7.47477406548569e-06,7.474390258721542e-06,7.474010999430902e-06,7.473635832866421e-06,7.473264759028098e-06,7.472898232663283e-06,7.472535344277276e-06,7.4721756391227245e-06
