layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.8683165510301478e-05,2.8678843591478653e-05,2.8674539862549864e-05,2.8670252504525706e-05,2.866598151740618e-05,2.8661730539170094e-05,2.8657494112849236e-05,2.865327405743301e-05,2.8649072191910818e-05,2.8644884878303856e-05,2.8640713935601525e-05,2.8636559363803826e-05,2.8632419343921356e-05,2.8628293875954114e-05,2.86241829599021e-05,2.862008841475472e-05,2.861600660253316e-05,2.8611939342226833e-05,2.8607888452825136e-05,2.8603850296349265e-05
encoder.layers.0.self_connection.bias,7.361727057286771e-06,7.36144966140273e-06,7.3611722655186895e-06,7.3608957791293506e-06,7.360617473750608e-06,7.360340532613918e-06,7.360064046224579e-06,7.359785740845837e-06,7.359508799709147e-06,7.359230494330404e-06,7.358953098446364e-06,7.358675702562323e-06,7.358397851930931e-06,7.358120910794241e-06,7.357842150668148e-06,7.357564754784107e-06,7.357286449405365e-06,7.357008144026622e-06,7.3567302933952305e-06,7.356451988016488e-06
encoder.layers.0.scale_self_conn.weight,5.438438165583648e-06,5.4379866014642175e-06,5.437533673102735e-06,5.437080744741252e-06,5.436626452137716e-06,5.4361721595341805e-06,5.435716502688592e-06,5.435260391095653e-06,5.4348024605133105e-06,5.43434543942567e-06,5.433887054095976e-06,5.43342730452423e-06,5.432967100205133e-06,5.432505986391334e-06,5.432043508335482e-06,5.4315819397743326e-06,5.431118097476428e-06,5.430655164673226e-06,5.430189958133269e-06,5.429724751593312e-06
encoder.layers.0.scale_self_conn.bias,2.556146228016587e-06,2.5561346319591394e-06,2.5561228085280163e-06,2.5561112124705687e-06,2.5560998437867966e-06,2.556088247729349e-06,2.5560766516719013e-06,2.5560648282407783e-06,2.5560532321833307e-06,2.5560414087522076e-06,2.55602981269476e-06,2.5560177618899615e-06,2.5560059384588385e-06,2.55599388765404e-06,2.555982064222917e-06,2.555970240791794e-06,2.55595796261332e-06,2.555946139182197e-06,2.5559340883773984e-06,2.555922492319951e-06
encoder.layers.0.forward_edge.weight,2.9369028197834268e-05,2.9365270165726542e-05,2.936152486654464e-05,2.935779411927797e-05,2.9354077923926525e-05,2.9350374461500905e-05,2.9346687369979918e-05,2.9343013011384755e-05,2.933935320470482e-05,2.933570613095071e-05,2.9332071790122427e-05,2.9328448363230564e-05,2.9324837669264525e-05,2.932124334620312e-05,2.9317659937078133e-05,2.931408198492136e-05,2.9310524041648023e-05,2.93069733743323e-05,2.9303433620953e-05,2.929990841948893e-05
encoder.layers.0.forward_edge.bias,7.764574547763914e-06,7.764278961985838e-06,7.76398792368127e-06,7.763699613860808e-06,7.763414942019153e-06,7.763132998661604e-06,7.762855602777563e-06,7.762580025882926e-06,7.762308996461798e-06,7.762039786030073e-06,7.761774213577155e-06,7.761511369608343e-06,7.761252163618337e-06,7.760995686112437e-06,7.760741937090643e-06,7.760490916552953e-06,7.76024262449937e-06,7.75999706092989e-06,7.759755135339219e-06,7.75951411924325e-06
encoder.layers.0.scale_forward.weight,6.934635166544467e-06,6.934467819519341e-06,6.934300017746864e-06,6.934131761227036e-06,6.933963504707208e-06,6.933794338692678e-06,6.933625627425499e-06,6.933456006663619e-06,6.933285931154387e-06,6.9331158556451555e-06,6.932945325388573e-06,6.932774795131991e-06,6.932603810128057e-06,6.932432825124124e-06,6.932260930625489e-06,6.932089036126854e-06,6.931917141628219e-06,6.931744792382233e-06,6.931571988388896e-06,6.931399184395559e-06
encoder.layers.0.scale_forward.bias,1.4018656884218217e-06,1.4018609135746374e-06,1.401856138727453e-06,1.4018513638802688e-06,1.4018464753462467e-06,1.4018415868122247e-06,1.401836584591365e-06,1.4018315823705052e-06,1.4018266938364832e-06,1.4018219189892989e-06,1.4018169167684391e-06,1.4018119145475794e-06,1.4018070260135573e-06,1.4018021374795353e-06,1.401797362632351e-06,1.4017923604114912e-06,1.4017873581906315e-06,1.4017824696566095e-06,1.4017776948094252e-06,1.4017726925885654e-06
encoder.layers.0.back_edge.weight,2.8651074899244122e-05,2.864632915589027e-05,2.864159432647284e-05,2.8636864954023622e-05,2.863214467652142e-05,2.8627433493966237e-05,2.862272594938986e-05,2.8618029318749905e-05,2.861333814507816e-05,2.860865424736403e-05,2.860397580661811e-05,2.8599306460819207e-05,2.8594640752999112e-05,2.8589978683157824e-05,2.858532934624236e-05,2.85806818283163e-05,2.8576039767358452e-05,2.8571404982358217e-05,2.8566775654326193e-05,2.8562149964272976e-05
encoder.layers.0.back_edge.bias,7.465409453288885e-06,7.4651184149843175e-06,7.464830559911206e-06,7.464544069080148e-06,7.464260761480546e-06,7.463979272870347e-06,7.463700057996903e-06,7.463423116860213e-06,7.463148449460277e-06,7.4628751463023946e-06,7.462604571628617e-06,7.462335815944243e-06,7.462069333996624e-06,7.461804216291057e-06,7.461540917574894e-06,7.461279892595485e-06,7.461020231858129e-06,7.460761935362825e-06,7.460506822098978e-06,7.4602517088351306e-06
encoder.layers.0.scale_back.weight,6.0413917708501685e-06,6.041208507667761e-06,6.0410234254959505e-06,6.0408392528188415e-06,6.040654625394382e-06,6.04046908847522e-06,6.040283551556058e-06,6.040097559889546e-06,6.039911113475682e-06,6.03972512180917e-06,6.039538220647955e-06,6.03935086473939e-06,6.039163054083474e-06,6.038975243427558e-06,6.038786978024291e-06,6.038598257873673e-06,6.038409537723055e-06,6.038220362825086e-06,6.038030278432416e-06,6.037840648787096e-06
encoder.layers.0.scale_back.bias,1.8182416283707425e-07,1.8182353755946679e-07,1.8182292649271403e-07,1.8182230121510656e-07,1.818216759374991e-07,1.818210364490369e-07,1.8182039696057473e-07,1.8181977168296726e-07,1.818191464053598e-07,1.818185069168976e-07,1.818178532175807e-07,1.8181722793997324e-07,1.8181660266236577e-07,1.8181599159561301e-07,1.8181533789629611e-07,1.8181471261868865e-07,1.8181407313022646e-07,1.81813447852619e-07,1.818127941533021e-07,1.818121546648399e-07
encoder.layers.1.self_connection.weight,2.5458650270593353e-05,2.5457113224547356e-05,2.5455574359511957e-05,2.545403731346596e-05,2.5452507543377578e-05,2.5450975954299793e-05,2.5449449822190218e-05,2.544792187109124e-05,2.544639937696047e-05,2.5444876882829703e-05,2.5443358026677743e-05,2.5441840989515185e-05,2.5440323952352628e-05,2.543881237215828e-05,2.5437297153985128e-05,2.5435787392780185e-05,2.5434273993596435e-05,2.5432766051380895e-05,2.5431261747144163e-05,2.5429753804928623e-05
encoder.layers.1.self_connection.bias,4.539875135378679e-06,4.539811925496906e-06,4.539748715615133e-06,4.5396859604807105e-06,4.539623205346288e-06,4.539559085969813e-06,4.53949587608804e-06,4.539432666206267e-06,4.539369001577143e-06,4.539304427453317e-06,4.5392412175715435e-06,4.5391770981950685e-06,4.539112524071243e-06,4.5390488594421186e-06,4.538983830570942e-06,4.538919256447116e-06,4.538855137070641e-06,4.538790562946815e-06,4.538725079328287e-06,4.538660050457111e-06
encoder.layers.1.scale_self_conn.weight,6.11093355473713e-06,6.110751201049425e-06,6.110569756856421e-06,6.110389222158119e-06,6.110208687459817e-06,6.110029971750919e-06,6.109852165536722e-06,6.1096743593225256e-06,6.109497917350382e-06,6.1093219301255886e-06,6.109147307142848e-06,6.108972684160108e-06,6.10879942541942e-06,6.108626621426083e-06,6.108454272180097e-06,6.108282832428813e-06,6.10811184742488e-06,6.107941771915648e-06,6.107772605901118e-06,6.107603439886589e-06
encoder.layers.1.scale_self_conn.bias,1.1808995168394176e-06,1.1808941735580447e-06,1.180888716589834e-06,1.1808834869952989e-06,1.1808779163402505e-06,1.1808726867457153e-06,1.1808673434643424e-06,1.180861772809294e-06,1.1808563158410834e-06,1.1808508588728728e-06,1.1808455155914999e-06,1.1808400586232892e-06,1.1808344879682409e-06,1.1808290310000302e-06,1.1808234603449819e-06,1.1808180033767712e-06,1.1808125464085606e-06,1.1808069757535122e-06,1.1808016324721393e-06,1.1807959481302532e-06
encoder.layers.1.forward_edge.weight,2.5822650059126318e-05,2.5821062081377022e-05,2.5819474103627726e-05,2.5817889763857238e-05,2.5816312700044364e-05,2.5814733817242086e-05,2.5813154934439808e-05,2.5811585146584548e-05,2.5810013539739884e-05,2.580844193289522e-05,2.580687760200817e-05,2.5805315090110525e-05,2.5803750759223476e-05,2.580218824732583e-05,2.580062937340699e-05,2.579907413746696e-05,2.5797518901526928e-05,2.5795963665586896e-05,2.5794413886615075e-05,2.579286228865385e-05
encoder.layers.1.forward_edge.bias,4.904310571873793e-06,4.904255092696985e-06,4.904199158772826e-06,4.904143679596018e-06,4.904087745671859e-06,4.9040318117477e-06,4.903975877823541e-06,4.90391903440468e-06,4.903863100480521e-06,4.903807166556362e-06,4.903750323137501e-06,4.903693934465991e-06,4.9036370910471305e-06,4.90358024762827e-06,4.903523404209409e-06,4.903466560790548e-06,4.903409262624336e-06,4.903351964458125e-06,4.903295121039264e-06,4.903237368125701e-06
