layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.756652949959971e-05,3.756515434361063e-05,3.756377554964274e-05,3.7562396755674854e-05,3.756101432372816e-05,3.755963916773908e-05,3.7558253097813576e-05,3.755687066586688e-05,3.755548823392019e-05,3.7554102163994685e-05,3.7552712456090376e-05,3.755133002414368e-05,3.754994395421818e-05,3.754855788429268e-05,3.754716453840956e-05,3.754577846848406e-05,3.754438876057975e-05,3.754299905267544e-05,3.7541605706792325e-05,3.754021236090921e-05
encoder.layers.0.self_connection.bias,8.356172656931449e-06,8.356109901797026e-06,8.356047146662604e-06,8.355985301022884e-06,8.35592163639376e-06,8.355859790754039e-06,8.355797035619617e-06,8.355733370990492e-06,8.35567061585607e-06,8.355606041732244e-06,8.355543286597822e-06,8.355479621968698e-06,8.355415047844872e-06,8.355351383215748e-06,8.355287718586624e-06,8.355223144462798e-06,8.355159479833674e-06,8.355094905709848e-06,8.355031241080724e-06,8.354965757462196e-06
encoder.layers.0.scale_self_conn.weight,9.063031029654667e-06,9.062900062417611e-06,9.062770004675258e-06,9.062639037438203e-06,9.062508070201147e-06,9.062377102964092e-06,9.062245226232335e-06,9.06211425899528e-06,9.061982382263523e-06,9.061848686542362e-06,9.061717719305307e-06,9.061584933078848e-06,9.061452146852389e-06,9.061318451131228e-06,9.06118566490477e-06,9.06105287867831e-06,9.06091918295715e-06,9.06078548723599e-06,9.060651791514829e-06,9.060517186298966e-06
encoder.layers.0.scale_self_conn.bias,4.282152985979337e-06,4.282134341337951e-06,4.2821156966965646e-06,4.282096597307827e-06,4.282078407413792e-06,4.282059308025055e-06,4.2820397538889665e-06,4.282020654500229e-06,4.282001555111492e-06,4.281982000975404e-06,4.281963356334018e-06,4.2819438021979295e-06,4.281924702809192e-06,4.281905148673104e-06,4.281885594537016e-06,4.281866040400928e-06,4.281846031517489e-06,4.281826477381401e-06,4.281806468497962e-06,4.281786914361874e-06
encoder.layers.0.forward_edge.weight,3.556171941454522e-05,3.556012597982772e-05,3.555853618308902e-05,3.555694274837151e-05,3.5555349313654006e-05,3.55537558789365e-05,3.5552158806240186e-05,3.5550558095565066e-05,3.554896102286875e-05,3.554736395017244e-05,3.554576323949732e-05,3.55441625288222e-05,3.554256181814708e-05,3.554096110747196e-05,3.553935675881803e-05,3.55377524101641e-05,3.5536148061510175e-05,3.553454371285625e-05,3.5532935726223513e-05,3.5531331377569586e-05
encoder.layers.0.forward_edge.bias,8.12836424302077e-06,8.128314220812172e-06,8.128265108098276e-06,8.12821599538438e-06,8.128165973175783e-06,8.128115950967185e-06,8.128067747747991e-06,8.128016816044692e-06,8.127966793836094e-06,8.127915862132795e-06,8.127864930429496e-06,8.127814908220898e-06,8.127763976517599e-06,8.1277130448143e-06,8.127663022605702e-06,8.127613000397105e-06,8.127561159199104e-06,8.127511136990506e-06,8.127459295792505e-06,8.127408364089206e-06
encoder.layers.0.scale_forward.weight,9.939810297510121e-06,9.93965568341082e-06,9.939501069311518e-06,9.939345545717515e-06,9.939190022123512e-06,9.93903540802421e-06,9.938879884430207e-06,9.938723451341502e-06,9.9385679277475e-06,9.938411494658794e-06,9.93825506157009e-06,9.938098628481384e-06,9.93794219539268e-06,9.937784852809273e-06,9.937628419720568e-06,9.937471077137161e-06,9.937313734553754e-06,9.937156391970348e-06,9.936999049386941e-06,9.936841706803534e-06
encoder.layers.0.scale_forward.bias,2.664133262442192e-06,2.664120984263718e-06,2.6641084787115688e-06,2.6640959731594194e-06,2.6640836949809454e-06,2.664070734681445e-06,2.664058229129296e-06,2.66404504145612e-06,2.6640323085302953e-06,2.6640191208571196e-06,2.6640061605576193e-06,2.6639929728844436e-06,2.6639800125849433e-06,2.663967052285443e-06,2.663953637238592e-06,2.663940449565416e-06,2.663927489265916e-06,2.6639140742190648e-06,2.6639006591722136e-06,2.663887016751687e-06
encoder.layers.0.back_edge.weight,3.686674972414039e-05,3.686447234940715e-05,3.686219497467391e-05,3.685991759994067e-05,3.6857636587228626e-05,3.6855348298558965e-05,3.685306728584692e-05,3.685078627313487e-05,3.684850162244402e-05,3.684621333377436e-05,3.68439250451047e-05,3.684163675643504e-05,3.6839348467765376e-05,3.683705654111691e-05,3.683476825244725e-05,3.683247632579878e-05,3.6830180761171505e-05,3.682788519654423e-05,3.6825589631916955e-05,3.682329770526849e-05
encoder.layers.0.back_edge.bias,8.387145499000326e-06,8.38707092043478e-06,8.386995432374533e-06,8.386919944314286e-06,8.386844456254039e-06,8.386768968193792e-06,8.386692570638843e-06,8.386616173083894e-06,8.386540685023647e-06,8.386463377973996e-06,8.386386980419047e-06,8.386309673369396e-06,8.38623418530915e-06,8.3861577877542e-06,8.386079571209848e-06,8.386003173654899e-06,8.385924957110547e-06,8.385848559555598e-06,8.385770343011245e-06,8.385693035961594e-06
