layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.766400914173573e-05,3.7662593967979774e-05,3.766104418900795e-05,3.7659377994714305e-05,3.765759538509883e-05,3.765571818803437e-05,3.7653750041499734e-05,3.765170185943134e-05,3.764958091778681e-05,3.764739813050255e-05,3.7645153497578576e-05,3.76428579329513e-05,3.7640515074599534e-05,3.763812856050208e-05,3.763570566661656e-05,3.763324275496416e-05,3.763074710150249e-05,3.7628229620167986e-05,3.7625690310960636e-05,3.762311825994402e-05
encoder.layers.0.self_connection.bias,8.358631021110341e-06,8.358768354810309e-06,8.358880222658627e-06,8.358968443644699e-06,8.359034836757928e-06,8.359083039977122e-06,8.359113962796982e-06,8.359129424206913e-06,8.359129424206913e-06,8.35911760077579e-06,8.359094863408245e-06,8.35906121210428e-06,8.359017556358594e-06,8.358965715160593e-06,8.35890750749968e-06,8.358842023881152e-06,8.35876926430501e-06,8.358692866750062e-06,8.3586101027322e-06,8.358523700735532e-06
encoder.layers.0.scale_self_conn.weight,9.070203304872848e-06,9.070279702427797e-06,9.070320629689377e-06,9.070333362615202e-06,9.070317901205271e-06,9.070277883438393e-06,9.070216037798673e-06,9.070134183275513e-06,9.070035957847722e-06,9.069919542525895e-06,9.069789484783541e-06,9.069645784620661e-06,9.06949117052136e-06,9.069324732990935e-06,9.069150110008195e-06,9.068966392078437e-06,9.068773579201661e-06,9.068575309356675e-06,9.068369763554074e-06,9.068158760783263e-06
encoder.layers.0.scale_self_conn.bias,4.2821520764846355e-06,4.282270310795866e-06,4.282372628949815e-06,4.28246221417794e-06,4.28253906648024e-06,4.282604095351417e-06,4.282658210286172e-06,4.28270323027391e-06,4.2827409743040334e-06,4.282770532881841e-06,4.2827928155020345e-06,4.282809186406666e-06,4.282820100343088e-06,4.282826012058649e-06,4.282827376300702e-06,4.282825557311298e-06,4.282818736101035e-06,4.282809186406666e-06,4.282797362975543e-06,4.282782356312964e-06
encoder.layers.0.forward_edge.weight,3.567971725715324e-05,3.567749445210211e-05,3.56751806975808e-05,3.5672772355610505e-05,3.567029125406407e-05,3.566773739294149e-05,3.5665125324158e-05,3.566245504771359e-05,3.5659737477544695e-05,3.56569689756725e-05,3.5654160456033424e-05,3.565131191862747e-05,3.5648430639412254e-05,3.564552025636658e-05,3.564258440746926e-05,3.563961945474148e-05,3.5636632674140856e-05,3.56336277036462e-05,3.563060818123631e-05,3.5627563192974776e-05
encoder.layers.0.forward_edge.bias,8.13033966551302e-06,8.130446076393127e-06,8.130532478389796e-06,8.130598871503025e-06,8.130649803206325e-06,8.130685273499694e-06,8.130708010867238e-06,8.130718015308958e-06,8.130716196319554e-06,8.130706191877834e-06,8.130687092489097e-06,8.13065798865864e-06,8.130623427859973e-06,8.130582500598393e-06,8.130535206873901e-06,8.130482456181198e-06,8.130425158014987e-06,8.130363312375266e-06,8.130297828756738e-06,8.130229616654105e-06
encoder.layers.0.scale_forward.weight,9.950104868039489e-06,9.950005733116996e-06,9.949886589311063e-06,9.949748346116394e-06,9.949593732017092e-06,9.949424566002563e-06,9.949239938578103e-06,9.949044397217222e-06,9.948837941919919e-06,9.948620572686195e-06,9.948395018000156e-06,9.9481612778618e-06,9.947918442776427e-06,9.947670150722843e-06,9.947415492206346e-06,9.94715537672164e-06,9.946890713763423e-06,9.9466224128264e-06,9.946348654921167e-06,9.946071259037126e-06
encoder.layers.0.scale_forward.bias,2.663910663613933e-06,2.664013209141558e-06,2.664103021743358e-06,2.664181465661386e-06,2.664249223016668e-06,2.664307658051257e-06,2.6643576802598545e-06,2.6644006538845133e-06,2.6644361241778824e-06,2.66446568275569e-06,2.6644895569916116e-06,2.664508656380349e-06,2.664523208295577e-06,2.6645336674846476e-06,2.664540488694911e-06,2.6645438993000425e-06,2.664544581421069e-06,2.66454253505799e-06,2.664537987584481e-06,2.6645309390005423e-06
encoder.layers.0.back_edge.weight,3.704023401951417e-05,3.7036566936876625e-05,3.7032812542747706e-05,3.702898175106384e-05,3.702507819980383e-05,3.70211128029041e-05,3.7017089198343456e-05,3.7013011024100706e-05,3.700888919411227e-05,3.7004720070399344e-05,3.700051820487715e-05,3.6996276321588084e-05,3.6992008972447366e-05,3.6987705243518576e-05,3.6983379686716944e-05,3.697903230204247e-05,3.697466308949515e-05,3.69702756870538e-05,3.696587373269722e-05,3.69614535884466e-05
encoder.layers.0.back_edge.bias,8.39058975543594e-06,8.390705261263065e-06,8.390794391743839e-06,8.390859875362366e-06,8.390904440602753e-06,8.390928087465e-06,8.390935363422614e-06,8.390926268475596e-06,8.390903531108052e-06,8.39086715131998e-06,8.390819857595488e-06,8.390762559429277e-06,8.390695256821346e-06,8.390618859266397e-06,8.390536095248535e-06,8.39044605527306e-06,8.390350558329374e-06,8.390248694922775e-06,8.390141374547966e-06,8.39003041619435e-06
