layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.02877303713467e-05,4.028369585284963e-05,4.027965769637376e-05,4.0275623177876696e-05,4.027158865937963e-05,4.026754686492495e-05,4.026350870844908e-05,4.02594669139944e-05,4.025542511953972e-05,4.025137968710624e-05,4.024733425467275e-05,4.024328518426046e-05,4.023923975182697e-05,4.0235194319393486e-05,4.0231141611002386e-05,4.022709254059009e-05,4.022303983219899e-05,4.021898712380789e-05,4.0214930777437985e-05,4.0210878069046885e-05
encoder.layers.0.self_connection.bias,8.601837180322036e-06,8.601668923802208e-06,8.60150066728238e-06,8.601332410762552e-06,8.601163244748022e-06,8.600994078733493e-06,8.600824912718963e-06,8.60065392771503e-06,8.600485671195202e-06,8.600316505180672e-06,8.60014642967144e-06,8.59997726365691e-06,8.599807188147679e-06,8.599637112638447e-06,8.599467946623918e-06,8.599297871114686e-06,8.599126886110753e-06,8.598956810601521e-06,8.598785825597588e-06,8.598614840593655e-06
encoder.layers.0.scale_self_conn.weight,1.0329375072615221e-05,1.0328729331376962e-05,1.0328080861654598e-05,1.032743512041634e-05,1.0326787560188677e-05,1.0326139090466313e-05,1.0325490620743949e-05,1.0324841241526883e-05,1.032419368129922e-05,1.0323543392587453e-05,1.0322892194380984e-05,1.0322242815163918e-05,1.032159252645215e-05,1.0320940418750979e-05,1.032028922054451e-05,1.0319636203348637e-05,1.0318985005142167e-05,1.0318331078451592e-05,1.0317678970750421e-05,1.0317025044059847e-05
encoder.layers.0.scale_self_conn.bias,4.277454991097329e-06,4.277418156561907e-06,4.277381322026486e-06,4.277344942238415e-06,4.277308562450344e-06,4.277271273167571e-06,4.277235348126851e-06,4.277198513591429e-06,4.277161679056007e-06,4.277123935025884e-06,4.277087100490462e-06,4.27705026595504e-06,4.2770134314196184e-06,4.276976596884197e-06,4.276939762348775e-06,4.276902927813353e-06,4.27686563853058e-06,4.276827894500457e-06,4.276791514712386e-06,4.276754225429613e-06
encoder.layers.0.forward_edge.weight,3.73097209376283e-05,3.730485695996322e-05,3.7299992982298136e-05,3.729512536665425e-05,3.7290261388989165e-05,3.728539377334528e-05,3.728052251972258e-05,3.72756585420575e-05,3.727079456439242e-05,3.726592694874853e-05,3.726106297108345e-05,3.725619535543956e-05,3.725132773979567e-05,3.724646376213059e-05,3.724159250850789e-05,3.7236724892864004e-05,3.723186091519892e-05,3.7226993299555033e-05,3.722212932188995e-05,3.721726170624606e-05
encoder.layers.0.forward_edge.bias,7.823282430763356e-06,7.823146916052792e-06,7.823013220331632e-06,7.822876796126366e-06,7.822741281415801e-06,7.822606676199939e-06,7.822471161489375e-06,7.82233564677881e-06,7.822199222573545e-06,7.822064617357682e-06,7.821928193152416e-06,7.821792678441852e-06,7.821656254236586e-06,7.82151983003132e-06,7.821383405826055e-06,7.82124789111549e-06,7.821111466910224e-06,7.820975042704958e-06,7.820838618499693e-06,7.820702194294427e-06
encoder.layers.0.scale_forward.weight,8.956070814747363e-06,8.955753401096445e-06,8.955435987445526e-06,8.955117664299905e-06,8.954800250648987e-06,8.954481927503366e-06,8.954163604357745e-06,8.953844371717423e-06,8.953526048571803e-06,8.95320681593148e-06,8.952887583291158e-06,8.952568350650836e-06,8.952249118010513e-06,8.95192897587549e-06,8.951607924245764e-06,8.95128778211074e-06,8.950967639975715e-06,8.95064658834599e-06,8.950325536716264e-06,8.950004485086538e-06
encoder.layers.0.scale_forward.bias,2.3466568563890178e-06,2.3466402581107104e-06,2.346624114579754e-06,2.3466075163014466e-06,2.3465911453968147e-06,2.3465750018658582e-06,2.346558403587551e-06,2.346542032682919e-06,2.346525207030936e-06,2.3465088361263042e-06,2.3464920104743214e-06,2.3464756395696895e-06,2.3464592686650576e-06,2.3464426703867503e-06,2.3464262994821183e-06,2.346409701203811e-06,2.346392875551828e-06,2.3463765046471963e-06,2.3463601337425644e-06,2.3463433080905816e-06
encoder.layers.0.back_edge.weight,3.690052108140662e-05,3.689452933031134e-05,3.688854121719487e-05,3.6882556742057204e-05,3.687656862894073e-05,3.687058051582426e-05,3.6864592402707785e-05,3.685860792757012e-05,3.6852619814453647e-05,3.684663533931598e-05,3.6840650864178315e-05,3.683466275106184e-05,3.682868191390298e-05,3.682269743876532e-05,3.681671296362765e-05,3.6810728488489985e-05,3.680474765133113e-05,3.679876317619346e-05,3.67927823390346e-05,3.6786797863896936e-05
encoder.layers.0.back_edge.bias,8.11025074654026e-06,8.110038834274746e-06,8.109826922009233e-06,8.109613190754317e-06,8.109401278488804e-06,8.109188456728589e-06,8.108974725473672e-06,8.108761903713457e-06,8.108549081953242e-06,8.108336260193028e-06,8.108122528938111e-06,8.107907888188493e-06,8.107694156933576e-06,8.107481335173361e-06,8.10726578492904e-06,8.107052053674124e-06,8.106837412924506e-06,8.106623681669589e-06,8.10640904091997e-06,8.106194400170352e-06
