layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.044751767651178e-05,4.044359957333654e-05,4.043967055622488e-05,4.043573426315561e-05,4.043179433210753e-05,4.042784348712303e-05,4.042388900415972e-05,4.0419927245238796e-05,4.0415961848339066e-05,4.0411996451439336e-05,4.040802377858199e-05,4.0404043829767033e-05,4.0400063880952075e-05,4.039608393213712e-05,4.039209306938574e-05,4.0388105844613165e-05,4.0384114981861785e-05,4.038011684315279e-05,4.037612598040141e-05,4.037212420371361e-05
encoder.layers.0.self_connection.bias,8.608603820903227e-06,8.608428288425785e-06,8.608252755948342e-06,8.608079042460304e-06,8.607905328972265e-06,8.60773343447363e-06,8.607561539974995e-06,8.60738964547636e-06,8.607219569967128e-06,8.607049494457897e-06,8.606878509453963e-06,8.606710252934135e-06,8.606541086919606e-06,8.606371920905076e-06,8.606203664385248e-06,8.606036317360122e-06,8.605867151345592e-06,8.605698894825764e-06,8.605531547800638e-06,8.60536329128081e-06
encoder.layers.0.scale_self_conn.weight,1.0354759979236405e-05,1.0354144251323305e-05,1.0353526704420801e-05,1.0352907338528894e-05,1.0352287063142285e-05,1.0351664968766272e-05,1.0351041964895558e-05,1.0350416232540738e-05,1.0349789590691216e-05,1.0349162948841695e-05,1.0348535397497471e-05,1.0347906027163845e-05,1.0347274837840814e-05,1.0346643648517784e-05,1.0346012459194753e-05,1.034537945088232e-05,1.0344745533075184e-05,1.034411252476275e-05,1.0343475878471509e-05,1.0342841960664373e-05
encoder.layers.0.scale_self_conn.bias,4.278870164853288e-06,4.278836968296673e-06,4.27880468123476e-06,4.278771029930795e-06,4.278737378626829e-06,4.278704182070214e-06,4.278669621271547e-06,4.278635969967581e-06,4.278600954421563e-06,4.278566393622896e-06,4.278532287571579e-06,4.278497272025561e-06,4.278462711226894e-06,4.2784272409335244e-06,4.278392225387506e-06,4.278356755094137e-06,4.278321739548119e-06,4.278285814507399e-06,4.27825034421403e-06,4.278215328668011e-06
encoder.layers.0.forward_edge.weight,3.750385803868994e-05,3.749904499272816e-05,3.749422467080876e-05,3.748940071091056e-05,3.748457311303355e-05,3.747974187717773e-05,3.7474907003343105e-05,3.747007212950848e-05,3.746523361769505e-05,3.7460387829924e-05,3.7455542042152956e-05,3.74506926164031e-05,3.744584319065325e-05,3.7440993764903396e-05,3.743613706319593e-05,3.743128399946727e-05,3.7426434573717415e-05,3.742157423403114e-05,3.741671753232367e-05,3.741186446859501e-05
encoder.layers.0.forward_edge.bias,7.828612069715746e-06,7.828479283489287e-06,7.828348316252232e-06,7.828216439520475e-06,7.828084562788717e-06,7.82795268605696e-06,7.827819899830502e-06,7.827688932593446e-06,7.827556146366987e-06,7.82742426963523e-06,7.827291483408771e-06,7.827159606677014e-06,7.827026820450556e-06,7.826894034224097e-06,7.826761247997638e-06,7.826628461771179e-06,7.82649567554472e-06,7.826362889318261e-06,7.826230103091802e-06,7.826097316865344e-06
encoder.layers.0.scale_forward.weight,8.968560905486811e-06,8.968254405772313e-06,8.967948815552518e-06,8.967641406343319e-06,8.967334906628821e-06,8.967027497419622e-06,8.96671917871572e-06,8.96641086001182e-06,8.966102541307919e-06,8.965792403614614e-06,8.965484084910713e-06,8.965173947217409e-06,8.964862900029402e-06,8.964552762336098e-06,8.964242624642793e-06,8.963930667960085e-06,8.963619620772079e-06,8.963306754594669e-06,8.96299479791196e-06,8.962683750723954e-06
encoder.layers.0.scale_forward.bias,2.3473005512641976e-06,2.3472846351069165e-06,2.347269401070662e-06,2.3472532575397054e-06,2.3472377961297752e-06,2.347221879972494e-06,2.347205963815213e-06,2.347190502405283e-06,2.3471743588743266e-06,2.34715821534337e-06,2.347142299186089e-06,2.347126383028808e-06,2.3471106942452025e-06,2.3470943233405706e-06,2.347078634556965e-06,2.347062718399684e-06,2.3470465748687275e-06,2.347030431337771e-06,2.347014060433139e-06,2.346998144275858e-06
encoder.layers.0.back_edge.weight,3.713998376042582e-05,3.7134021113161e-05,3.712805482791737e-05,3.712208490469493e-05,3.71161186194513e-05,3.711014142027125e-05,3.7104164221091196e-05,3.709818338393234e-05,3.7092206184752285e-05,3.708621807163581e-05,3.7080237234476954e-05,3.707425275933929e-05,3.706826100824401e-05,3.7062272895127535e-05,3.705628478201106e-05,3.705029303091578e-05,3.7044308555778116e-05,3.703831316670403e-05,3.703232141560875e-05,3.7026333302492276e-05
encoder.layers.0.back_edge.bias,8.118656296574045e-06,8.118446203297935e-06,8.118237019516528e-06,8.11802783573512e-06,8.117818651953712e-06,8.117609468172304e-06,8.117401193885598e-06,8.117191100609489e-06,8.116983735817485e-06,8.116773642541375e-06,8.116563549265265e-06,8.11635527497856e-06,8.116146091197152e-06,8.115936907415744e-06,8.115727723634336e-06,8.115518539852928e-06,8.11530935607152e-06,8.115099262795411e-06,8.114890079014003e-06,8.114679985737894e-06
