layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.745357389561832e-05,3.745041249203496e-05,3.7447123759193346e-05,3.744372588698752e-05,3.744022978935391e-05,3.743664638022892e-05,3.743297929759137e-05,3.74292467313353e-05,3.742544140550308e-05,3.7421581509988755e-05,3.7417667044792324e-05,3.7413701647892594e-05,3.7409696233225986e-05,3.7405643524834886e-05,3.7401565350592136e-05,3.7397450796561316e-05,3.739330713870004e-05,3.738913801498711e-05,3.7384943425422534e-05,3.738072337000631e-05
encoder.layers.0.self_connection.bias,9.132687409874052e-06,9.133026651397813e-06,9.133304047281854e-06,9.13352778297849e-06,9.133700586971827e-06,9.133827006735373e-06,9.133915227721445e-06,9.133964340435341e-06,9.133981620834675e-06,9.133970706898253e-06,9.133931598626077e-06,9.133867933996953e-06,9.133783350989688e-06,9.133678759098984e-06,9.133556886808947e-06,9.133419553108979e-06,9.133266757999081e-06,9.13310213945806e-06,9.132924787991215e-06,9.13273743208265e-06
encoder.layers.0.scale_self_conn.weight,9.151514859695453e-06,9.15132841328159e-06,9.151107406069059e-06,9.15085183805786e-06,9.150569894700311e-06,9.150259757007007e-06,9.149926881946158e-06,9.149572179012466e-06,9.149197467195336e-06,9.148806384473573e-06,9.148398930847179e-06,9.14797874429496e-06,9.147544915322214e-06,9.147099262918346e-06,9.146643606072757e-06,9.146178854280151e-06,9.14570591703523e-06,9.14522388484329e-06,9.144737305177841e-06,9.144241630565375e-06
encoder.layers.0.scale_self_conn.bias,4.136395091336453e-06,4.136437382840086e-06,4.13647012464935e-06,4.136494226258947e-06,4.136511961405631e-06,4.136521965847351e-06,4.136526058573509e-06,4.136524239584105e-06,4.136517873121193e-06,4.136506959184771e-06,4.13649104302749e-06,4.136472853133455e-06,4.1364505705132615e-06,4.136425559408963e-06,4.136397365073208e-06,4.136367351748049e-06,4.136335064686136e-06,4.136300503887469e-06,4.136263669352047e-06,4.1362259253219236e-06
encoder.layers.0.forward_edge.weight,3.3101594453910366e-05,3.30983784806449e-05,3.30950460920576e-05,3.30916082020849e-05,3.3088072086684406e-05,3.308445229777135e-05,3.3080756111303344e-05,3.30769871652592e-05,3.3073149097617716e-05,3.306926373625174e-05,3.3065320167224854e-05,3.3061329304473475e-05,3.305729478597641e-05,3.3053223887691274e-05,3.304911660961807e-05,3.30449765897356e-05,3.304081110400148e-05,3.30366165144369e-05,3.303240009699948e-05,3.302815821371041e-05
encoder.layers.0.forward_edge.bias,8.04138744570082e-06,8.041788532864302e-06,8.042129593377467e-06,8.04241790319793e-06,8.042658009799197e-06,8.042855370149482e-06,8.04301362222759e-06,8.043137313507032e-06,8.043228262977209e-06,8.043291927606333e-06,8.043328307394404e-06,8.043343768804334e-06,8.043335583352018e-06,8.043310117500369e-06,8.043268280744087e-06,8.043209163588472e-06,8.043138223001733e-06,8.043053639994469e-06,8.042959962040186e-06,8.042853551160078e-06
encoder.layers.0.scale_forward.weight,8.149672794388607e-06,8.149395398504566e-06,8.149104360199999e-06,8.148805136443116e-06,8.148494998749811e-06,8.148175766109489e-06,8.14784834801685e-06,8.147513653966598e-06,8.147172593453433e-06,8.146826075972058e-06,8.14647319202777e-06,8.146115760609973e-06,8.145753781718668e-06,8.145388164848555e-06,8.145018000504933e-06,8.144646017171908e-06,8.144271305354778e-06,8.143892046064138e-06,8.143510967784096e-06,8.143129889504053e-06
encoder.layers.0.scale_forward.bias,2.509277919671149e-06,2.5093629574257648e-06,2.509436399122933e-06,2.5094998363783816e-06,2.509553496565786e-06,2.509598971300875e-06,2.5096373974520247e-06,2.509668775019236e-06,2.5096937861235347e-06,2.5097133402596228e-06,2.5097281195485266e-06,2.509738123990246e-06,2.5097444904531585e-06,2.5097469915635884e-06,2.5097465368162375e-06,2.5097428988374304e-06,2.5097367597481934e-06,2.5097281195485266e-06,2.5097172056121053e-06,2.5097044726862805e-06
encoder.layers.0.back_edge.weight,3.1817959097679704e-05,3.181312786182389e-05,3.1808176572667435e-05,3.180312705808319e-05,3.179797931807116e-05,3.179274426656775e-05,3.178742917953059e-05,3.178204133291729e-05,3.1776591640664265e-05,3.1771087378729135e-05,3.17655285471119e-05,3.175992242177017e-05,3.175427264068276e-05,3.174857920384966e-05,3.174286030116491e-05,3.173710501869209e-05,3.173131699441001e-05,3.1725503504276276e-05,3.1719675462227315e-05,3.17138183163479e-05
encoder.layers.0.back_edge.bias,8.37258903629845e-06,8.372931006306317e-06,8.37320476421155e-06,8.373416676477063e-06,8.373576747544575e-06,8.373685886908788e-06,8.373749551537912e-06,8.37377410789486e-06,8.373763193958439e-06,8.373718628718052e-06,8.373644959647208e-06,8.373544915230013e-06,8.373421223950572e-06,8.373274795303587e-06,8.373109267267864e-06,8.37292736832751e-06,8.372729098482523e-06,8.372516276722308e-06,8.37229163153097e-06,8.372054253413808e-06
encoder.layers.0.scale_back.weight,7.225887657114072e-06,7.225674835353857e-06,7.225422450574115e-06,7.225133686006302e-06,7.224813543871278e-06,7.224463843158446e-06,7.224088221846614e-06,7.223688953672536e-06,7.223267402878264e-06,7.222827662189957e-06,7.222370186354965e-06,7.221896794362692e-06,7.221409305202542e-06,7.220909537863918e-06,7.2203974923468195e-06,7.219875442388002e-06,7.2193438427348156e-06,7.218804057629313e-06,7.218255177576793e-06,7.217700840556063e-06
encoder.layers.0.scale_back.bias,1.1736913165805163e-06,1.1738276270989445e-06,1.1739489309547935e-06,1.1740564787032781e-06,1.1741517482732888e-06,1.1742358765332028e-06,1.1743100003513973e-06,1.174375029222574e-06,1.174432213701948e-06,1.1744820085368701e-06,1.1745252095352043e-06,1.1745623851311393e-06,1.174594331132539e-06,1.1746215022867545e-06,1.1746443533411366e-06,1.1746632253561984e-06,1.1746785730792908e-06,1.1746909649446025e-06,1.1747002872652956e-06,1.174707108475559e-06
