layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.7031211832072586e-05,3.7025558413006365e-05,3.7019904993940145e-05,3.701424429891631e-05,3.7008583603892475e-05,3.7002919270889834e-05,3.6997251299908385e-05,3.6991583328926936e-05,3.698590808198787e-05,3.6980240111006424e-05,3.6974561226088554e-05,3.6968882341170684e-05,3.696320345625281e-05,3.695751729537733e-05,3.695183477248065e-05,3.694614861160517e-05,3.694046245072968e-05,3.693477265187539e-05,3.692907921504229e-05,3.6923385778209195e-05
encoder.layers.0.self_connection.bias,8.914318641473074e-06,8.914015779737383e-06,8.913712008506991e-06,8.913408237276599e-06,8.913102647056803e-06,8.912796147342306e-06,8.912489647627808e-06,8.912181328923907e-06,8.911873919714708e-06,8.911565601010807e-06,8.911255463317502e-06,8.910947144613601e-06,8.910637006920297e-06,8.91032595973229e-06,8.910015822038986e-06,8.90970477485098e-06,8.909393727662973e-06,8.909080861485563e-06,8.908768904802855e-06,8.908456948120147e-06
encoder.layers.0.scale_self_conn.weight,8.814971806714311e-06,8.813788554107305e-06,8.812605301500298e-06,8.81142113939859e-06,8.810235158307478e-06,8.809048267721664e-06,8.807860467641149e-06,8.806673577055335e-06,8.805483957985416e-06,8.804294338915497e-06,8.803104719845578e-06,8.801913281786256e-06,8.800721843726933e-06,8.799529496172909e-06,8.798336239124183e-06,8.797143891570158e-06,8.79594972502673e-06,8.794756467978004e-06,8.793561391939875e-06,8.792367225396447e-06
encoder.layers.0.scale_self_conn.bias,4.335427092883037e-06,4.335359335527755e-06,4.335291578172473e-06,4.335221547080437e-06,4.335152425483102e-06,4.335083758633118e-06,4.3350141822884325e-06,4.334944605943747e-06,4.334875029599061e-06,4.334804998507025e-06,4.334734967414988e-06,4.33466402682825e-06,4.3345935409888625e-06,4.334523055149475e-06,4.334453024057439e-06,4.334381628723349e-06,4.334311597631313e-06,4.334240657044575e-06,4.3341692617104854e-06,4.334097866376396e-06
encoder.layers.0.forward_edge.weight,3.5323882912052795e-05,3.5318465961609036e-05,3.5313038097228855e-05,3.530761387082748e-05,3.5302178730489686e-05,3.52967472281307e-05,3.5291308449814096e-05,3.528586603351869e-05,3.5280427255202085e-05,3.5274984838906676e-05,3.526953514665365e-05,3.526409273035824e-05,3.525863940012641e-05,3.525318606989458e-05,3.524773273966275e-05,3.5242275771452114e-05,3.5236818803241476e-05,3.5231354559073225e-05,3.522589759086259e-05,3.522042970871553e-05
encoder.layers.0.forward_edge.bias,8.324514055857435e-06,8.324261216330342e-06,8.324010195792653e-06,8.323755537276156e-06,8.323503607243765e-06,8.32324985822197e-06,8.322996109200176e-06,8.322742360178381e-06,8.322487701661885e-06,8.322232133650687e-06,8.321976565639488e-06,8.32172099762829e-06,8.321465429617092e-06,8.321208952111192e-06,8.320952474605292e-06,8.320695997099392e-06,8.32043861009879e-06,8.320181223098189e-06,8.319924745592289e-06,8.319666449096985e-06
encoder.layers.0.scale_forward.weight,8.615043043391779e-06,8.614468242740259e-06,8.613891623099335e-06,8.613315912953112e-06,8.612739293312188e-06,8.612162673671264e-06,8.611585144535638e-06,8.611005796410609e-06,8.610428267274983e-06,8.609850738139357e-06,8.609269571024925e-06,8.608690222899895e-06,8.608110874774866e-06,8.607530617155135e-06,8.606950359535404e-06,8.60636919242097e-06,8.605787115811836e-06,8.605205948697403e-06,8.604625691077672e-06,8.604042704973835e-06
encoder.layers.0.scale_forward.bias,2.5725694285938516e-06,2.572533730926807e-06,2.5724980332597625e-06,2.5724616534716915e-06,2.572425501057296e-06,2.5723898033902515e-06,2.5723534236021806e-06,2.572316816440434e-06,2.5722806640260387e-06,2.5722440568642924e-06,2.5722076770762214e-06,2.5721708425407996e-06,2.5721337806317024e-06,2.5720969460962806e-06,2.5720601115608588e-06,2.572023277025437e-06,2.5719862151163397e-06,2.571949380580918e-06,2.5719120912981452e-06,2.5718748020153726e-06
encoder.layers.0.back_edge.weight,3.319136885693297e-05,3.3183991035912186e-05,3.31766095769126e-05,3.316922811791301e-05,3.3161839382955804e-05,3.31544506479986e-05,3.3147065551020205e-05,3.313966954010539e-05,3.313227716716938e-05,3.312488479423337e-05,3.311748514533974e-05,3.311008549644612e-05,3.3102682209573686e-05,3.309528256068006e-05,3.308787563582882e-05,3.308047234895639e-05,3.307306542410515e-05,3.306565486127511e-05,3.305824793642387e-05,3.305083737359382e-05
encoder.layers.0.back_edge.bias,8.345321475644596e-06,8.344962225237396e-06,8.344603884324897e-06,8.344243724422995e-06,8.343884474015795e-06,8.343524314113893e-06,8.343163244717289e-06,8.342802175320685e-06,8.342441105924081e-06,8.342079127032775e-06,8.34171714814147e-06,8.341356078744866e-06,8.340992280864157e-06,8.340630301972851e-06,8.340266504092142e-06,8.339902706211433e-06,8.339539817825425e-06,8.339175110450014e-06,8.338811312569305e-06,8.338446605193894e-06
