layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.61076308763586e-05,3.6101755540585145e-05,3.60958838427905e-05,3.609000486903824e-05,3.6084129533264786e-05,3.6078250559512526e-05,3.607237522373907e-05,3.6066492612008005e-05,3.6060613638255745e-05,3.605472738854587e-05,3.6048844776814803e-05,3.6042962165083736e-05,3.6037072277395055e-05,3.603118602768518e-05,3.6025299777975306e-05,3.6019409890286624e-05,3.6013516364619136e-05,3.6007626476930454e-05,3.600172931328416e-05,3.599583942559548e-05
encoder.layers.0.self_connection.bias,8.862584763846826e-06,8.862246431817766e-06,8.861908099788707e-06,8.86157158674905e-06,8.861233254719991e-06,8.860894922690932e-06,8.860556590661872e-06,8.860217349138111e-06,8.859879926603753e-06,8.85953977558529e-06,8.85920144355623e-06,8.85886220203247e-06,8.858522960508708e-06,8.858183718984947e-06,8.857843567966484e-06,8.85750341694802e-06,8.85716417542426e-06,8.856824024405796e-06,8.856482963892631e-06,8.856141903379466e-06
encoder.layers.0.scale_self_conn.weight,8.621242159279063e-06,8.620011612947565e-06,8.618781976110768e-06,8.617551429779269e-06,8.61632088344777e-06,8.615090337116271e-06,8.613857971795369e-06,8.61262742546387e-06,8.611395060142968e-06,8.610162694822066e-06,8.608931238995865e-06,8.607699783169664e-06,8.60646650835406e-06,8.605234143033158e-06,8.603999958722852e-06,8.60276759340195e-06,8.601535228081048e-06,8.600301043770742e-06,8.599066859460436e-06,8.597833584644832e-06
encoder.layers.0.scale_self_conn.bias,4.3236150304437615e-06,4.323537723394111e-06,4.323459961597109e-06,4.323383109294809e-06,4.323305347497808e-06,4.323227585700806e-06,4.3231502786511555e-06,4.323073426348856e-06,4.322995209804503e-06,4.322917448007502e-06,4.3228396862105e-06,4.322762379160849e-06,4.322684162616497e-06,4.322606400819495e-06,4.322528639022494e-06,4.322450877225492e-06,4.32237266068114e-06,4.322294444136787e-06,4.322216682339786e-06,4.322138920542784e-06
encoder.layers.0.forward_edge.weight,3.443513560341671e-05,3.4429463994456455e-05,3.442378874751739e-05,3.4418117138557136e-05,3.441244552959688e-05,3.440676664467901e-05,3.440108775976114e-05,3.4395416150800884e-05,3.43897299899254e-05,3.438404746702872e-05,3.437836858211085e-05,3.437268242123537e-05,3.436699626035988e-05,3.43613100994844e-05,3.435562030063011e-05,3.434993413975462e-05,3.4344240702921525e-05,3.4338547266088426e-05,3.433285382925533e-05,3.432716039242223e-05
encoder.layers.0.forward_edge.bias,8.281914233521093e-06,8.28163592814235e-06,8.28135853225831e-06,8.281080226879567e-06,8.280801921500824e-06,8.280523616122082e-06,8.28024531074334e-06,8.279967005364597e-06,8.279687790491153e-06,8.279410394607112e-06,8.279131179733668e-06,8.278851964860223e-06,8.278571840492077e-06,8.278292625618633e-06,8.278012501250487e-06,8.277733286377043e-06,8.277454071503598e-06,8.277174856630154e-06,8.276893822767306e-06,8.276614607893862e-06
encoder.layers.0.scale_forward.weight,8.519944458384998e-06,8.519334187440109e-06,8.518723916495219e-06,8.51811364555033e-06,8.517502465110738e-06,8.516891284671146e-06,8.516280104231555e-06,8.515668923791964e-06,8.515058652847074e-06,8.51444656291278e-06,8.513833563483786e-06,8.513221473549493e-06,8.5126093836152e-06,8.511997293680906e-06,8.511385203746613e-06,8.510772204317618e-06,8.510159204888623e-06,8.509546205459628e-06,8.508932296535932e-06,8.508318387612235e-06
encoder.layers.0.scale_forward.bias,2.56639214057941e-06,2.56635121331783e-06,2.5663109681772767e-06,2.5662704956630478e-06,2.566230023148819e-06,2.5661893232609145e-06,2.5661488507466856e-06,2.5661083782324567e-06,2.566067905718228e-06,2.5660272058303235e-06,2.5659867333160946e-06,2.5659462608018657e-06,2.565905333540286e-06,2.5658646336523816e-06,2.565823706390802e-06,2.5657830065028975e-06,2.5657420792413177e-06,2.565701151979738e-06,2.5656604520918336e-06,2.565619524830254e-06
encoder.layers.0.back_edge.weight,3.199586717528291e-05,3.1988318369258195e-05,3.1980776839191094e-05,3.197322803316638e-05,3.1965679227141663e-05,3.195813769707456e-05,3.195058525307104e-05,3.194304008502513e-05,3.1935491279000416e-05,3.1927938834996894e-05,3.192038639099337e-05,3.191283394698985e-05,3.190528150298633e-05,3.1897729058982804e-05,3.189017661497928e-05,3.188262053299695e-05,3.1875060813035816e-05,3.1867504731053486e-05,3.185994864907116e-05,3.185239256708883e-05
encoder.layers.0.back_edge.bias,8.28511929285014e-06,8.284728210128378e-06,8.284336217911914e-06,8.28394422569545e-06,8.283551323984284e-06,8.28315933176782e-06,8.282766430056654e-06,8.282373528345488e-06,8.281980626634322e-06,8.281587724923156e-06,8.281193913717289e-06,8.28080010251142e-06,8.280406291305553e-06,8.280012480099685e-06,8.279617759399116e-06,8.279223948193248e-06,8.278828317997977e-06,8.27843450679211e-06,8.278038876596838e-06,8.277643246401567e-06
encoder.layers.0.scale_back.weight,6.9031084422022104e-06,6.902537734276848e-06,6.901966116856784e-06,6.901394499436719e-06,6.900822427269304e-06,6.900250355101889e-06,6.899678282934474e-06,6.899105756019708e-06,6.898532774357591e-06,6.897959792695474e-06,6.897386811033357e-06,6.896812919876538e-06,6.896239938214421e-06,6.8956660470576026e-06,6.895092155900784e-06,6.894517355249263e-06,6.893943009345094e-06,6.893367753946222e-06,6.892793862789404e-06,6.892218152643181e-06
encoder.layers.0.scale_back.bias,1.1184012009834987e-06,1.1183842616446782e-06,1.1183674359926954e-06,1.1183506103407126e-06,1.118333671001892e-06,1.1183167316630716e-06,1.1182999060110888e-06,1.1182829666722682e-06,1.1182660273334477e-06,1.1182490879946272e-06,1.1182322623426444e-06,1.1182150956301484e-06,1.1181982699781656e-06,1.118181330639345e-06,1.1181641639268491e-06,1.1181473382748663e-06,1.118130285249208e-06,1.1181132322235499e-06,1.1180962928847293e-06,1.118079239859071e-06
encoder.layers.1.self_connection.weight,3.375576852704398e-05,3.3752337913028896e-05,3.374890729901381e-05,3.374546940904111e-05,3.374203879502602e-05,3.373859726707451e-05,3.373515937710181e-05,3.373172148712911e-05,3.37282799591776e-05,3.372483843122609e-05,3.3721393265295774e-05,3.371794809936546e-05,3.371450293343514e-05,3.371105049154721e-05,3.370759804965928e-05,3.370414924575016e-05,3.370069680386223e-05,3.36972443619743e-05,3.3693784644128755e-05,3.369032492628321e-05
encoder.layers.1.self_connection.bias,4.269818418833893e-06,4.2695910451584496e-06,4.269362307240954e-06,4.2691349335655104e-06,4.2689066503953654e-06,4.2686783672252204e-06,4.2684496293077245e-06,4.2682213461375795e-06,4.267992608220084e-06,4.267763870302588e-06,4.267535132385092e-06,4.267306394467596e-06,4.267076747055398e-06,4.266848009137902e-06,4.266618816473056e-06,4.266389623808209e-06,4.266159976396011e-06,4.265930783731164e-06,4.265700681571616e-06,4.265471034159418e-06
encoder.layers.1.scale_self_conn.weight,9.497110113443341e-06,9.496410712017678e-06,9.495711310592014e-06,9.49501099967165e-06,9.494310688751284e-06,9.49361128732562e-06,9.492910066910554e-06,9.492209755990189e-06,9.49150762608042e-06,9.490807315160055e-06,9.490103366260882e-06,9.489402145845816e-06,9.488699106441345e-06,9.487996976531576e-06,9.487293027632404e-06,9.486589988227934e-06,9.485886039328761e-06,9.485182090429589e-06,9.484477232035715e-06,9.483772373641841e-06
