layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.68293585779611e-05,3.682898750412278e-05,3.682860915432684e-05,3.6828230804530904e-05,3.682785973069258e-05,3.682748501887545e-05,3.682711030705832e-05,3.682673559524119e-05,3.682635724544525e-05,3.682598617160693e-05,3.682560782181099e-05,3.682523310999386e-05,3.682485476019792e-05,3.6824476410401985e-05,3.682409806060605e-05,3.682372334878892e-05,3.682334863697179e-05,3.682297028717585e-05,3.682259193737991e-05,3.6822213587583974e-05
encoder.layers.0.self_connection.bias,8.903230082069058e-06,8.903210073185619e-06,8.903189154807478e-06,8.903168236429337e-06,8.903147318051197e-06,8.903126399673056e-06,8.903105481294915e-06,8.903084562916774e-06,8.903063644538634e-06,8.903042726160493e-06,8.903021807782352e-06,8.903000889404211e-06,8.90297997102607e-06,8.902959962142631e-06,8.90293904376449e-06,8.902919034881052e-06,8.902897207008209e-06,8.902876288630068e-06,8.902854460757226e-06,8.902835361368489e-06
encoder.layers.0.scale_self_conn.weight,8.772599358053412e-06,8.772520232014358e-06,8.772441105975304e-06,8.772363798925653e-06,8.772284672886599e-06,8.772206456342246e-06,8.772128239797894e-06,8.772050023253541e-06,8.771969987719785e-06,8.771891771175433e-06,8.771812645136379e-06,8.771733519097324e-06,8.77165439305827e-06,8.771575267019216e-06,8.771496140980162e-06,8.77141792443581e-06,8.771339707891457e-06,8.771258762862999e-06,8.771179636823945e-06,8.77110051078489e-06
encoder.layers.0.scale_self_conn.bias,4.332903699832968e-06,4.332898697612109e-06,4.332893695391249e-06,4.332888693170389e-06,4.33288414569688e-06,4.3328791434760205e-06,4.332874596002512e-06,4.332870048529003e-06,4.332865501055494e-06,4.332860498834634e-06,4.332855951361125e-06,4.332850949140266e-06,4.332845946919406e-06,4.332840944698546e-06,4.332836397225037e-06,4.3328313950041775e-06,4.332826847530669e-06,4.33282230005716e-06,4.332817752583651e-06,4.332812750362791e-06
encoder.layers.0.forward_edge.weight,3.513014598865993e-05,3.512978582875803e-05,3.512942566885613e-05,3.512906550895423e-05,3.5128705349052325e-05,3.512834882712923e-05,3.512798866722733e-05,3.512762486934662e-05,3.5127268347423524e-05,3.5126904549542814e-05,3.512654438964091e-05,3.512618422973901e-05,3.51258204318583e-05,3.51254602719564e-05,3.512509283609688e-05,3.512473267619498e-05,3.512437251629308e-05,3.5124012356391177e-05,3.512364855851047e-05,3.512328112265095e-05
encoder.layers.0.forward_edge.bias,8.315374543599319e-06,8.315357263199985e-06,8.315339982800651e-06,8.31532361189602e-06,8.315307240991388e-06,8.315289960592054e-06,8.315271770698018e-06,8.315255399793386e-06,8.315239028888755e-06,8.315221748489421e-06,8.315204468090087e-06,8.315186278196052e-06,8.31516990729142e-06,8.315153536386788e-06,8.315136255987454e-06,8.315118066093419e-06,8.315101695188787e-06,8.315085324284155e-06,8.315068043884821e-06,8.315049853990786e-06
encoder.layers.0.scale_forward.weight,8.594394785177428e-06,8.594356586399954e-06,8.59431838762248e-06,8.594279279350303e-06,8.594241080572829e-06,8.594201972300652e-06,8.594163773523178e-06,8.594125574745703e-06,8.594087375968229e-06,8.594048267696053e-06,8.594010068918578e-06,8.593970960646402e-06,8.593932761868928e-06,8.593894563091453e-06,8.593856364313979e-06,8.593817256041802e-06,8.593778147769626e-06,8.593739948992152e-06,8.593701750214677e-06,8.5936617324478e-06
encoder.layers.0.scale_forward.bias,2.5712524802656844e-06,2.57125020652893e-06,2.5712477054185e-06,2.5712454316817457e-06,2.571242930571316e-06,2.571240884208237e-06,2.571238383097807e-06,2.571235881987377e-06,2.571233380876947e-06,2.5712311071401928e-06,2.5712288334034383e-06,2.571226559666684e-06,2.5712238311825786e-06,2.571221557445824e-06,2.5712190563353943e-06,2.5712170099723153e-06,2.5712140541145345e-06,2.5712120077514555e-06,2.5712095066410257e-06,2.5712074602779467e-06
encoder.layers.0.back_edge.weight,3.292869223514572e-05,3.2928208383964375e-05,3.2927720894804224e-05,3.292723704362288e-05,3.292674955446273e-05,3.292626206530258e-05,3.292577457614243e-05,3.292528344900347e-05,3.292479959782213e-05,3.292431210866198e-05,3.292382098152302e-05,3.292333349236287e-05,3.292284600320272e-05,3.292235851404257e-05,3.2921867386903614e-05,3.2921376259764656e-05,3.2920888770604506e-05,3.292039764346555e-05,3.29199101543054e-05,3.2919415389187634e-05
encoder.layers.0.back_edge.bias,8.332388460985385e-06,8.332363904628437e-06,8.332341167260893e-06,8.332315701409243e-06,8.332292054546997e-06,8.332268407684751e-06,8.332242941833101e-06,8.332221113960259e-06,8.332195648108609e-06,8.332171091751661e-06,8.332146535394713e-06,8.332122888532467e-06,8.332099241670221e-06,8.332073775818571e-06,8.332049219461624e-06,8.332025572599377e-06,8.332000106747728e-06,8.331977369380184e-06,8.331952813023236e-06,8.331928256666288e-06
