layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.7031211832072586e-05,3.7028385122539476e-05,3.7025558413006365e-05,3.702272806549445e-05,3.701989771798253e-05,3.701706737047061e-05,3.701422974700108e-05,3.701139212353155e-05,3.7008558138040826e-05,3.700571323861368e-05,3.700287197716534e-05,3.700003435369581e-05,3.6997189454268664e-05,3.699434455484152e-05,3.699149965541437e-05,3.698865111800842e-05,3.698580258060247e-05,3.698295040521771e-05,3.6980101867811754e-05,3.6977249692426994e-05
encoder.layers.0.self_connection.bias,8.914318641473074e-06,8.914166755857877e-06,8.914014870242681e-06,8.913862984627485e-06,8.91371109901229e-06,8.913556484912988e-06,8.91340368980309e-06,8.91324998519849e-06,8.91309628059389e-06,8.912940756999888e-06,8.912787052395288e-06,8.912633347790688e-06,8.912476914701983e-06,8.912322300602682e-06,8.912166777008679e-06,8.912011253414676e-06,8.911855729820672e-06,8.911699296731967e-06,8.911543773137964e-06,8.91138734004926e-06
encoder.layers.0.scale_self_conn.weight,8.814971806714311e-06,8.814380635158159e-06,8.813787644612603e-06,8.813195563561749e-06,8.812602573016193e-06,8.812009582470637e-06,8.811414772935677e-06,8.81082087289542e-06,8.81022606336046e-06,8.8096312538255e-06,8.809034625301138e-06,8.808437996776775e-06,8.807842277747113e-06,8.80724564922275e-06,8.806648111203685e-06,8.80605057318462e-06,8.805453035165556e-06,8.80485458765179e-06,8.804256140138023e-06,8.803656783129554e-06
encoder.layers.0.scale_self_conn.bias,4.335427092883037e-06,4.335393441579072e-06,4.335359335527755e-06,4.335325229476439e-06,4.3352906686777715e-06,4.335256107879104e-06,4.335220637585735e-06,4.335186076787068e-06,4.3351515159884e-06,4.335116045695031e-06,4.335081484896364e-06,4.3350464693503454e-06,4.335010999056976e-06,4.334975528763607e-06,4.334940513217589e-06,4.33490504292422e-06,4.3348691178835e-06,4.3348336475901306e-06,4.334798177296761e-06,4.334762707003392e-06
encoder.layers.0.forward_edge.weight,3.5323882912052795e-05,3.532117625582032e-05,3.531846232363023e-05,3.531574839144014e-05,3.531303082127124e-05,3.531031688908115e-05,3.5307595680933446e-05,3.530487447278574e-05,3.530214962665923e-05,3.5299428418511525e-05,3.529670721036382e-05,3.52939787262585e-05,3.529125024215318e-05,3.528851812006906e-05,3.528578963596374e-05,3.528305751387961e-05,3.5280325391795486e-05,3.527758963173255e-05,3.527485387166962e-05,3.527211811160669e-05
encoder.layers.0.forward_edge.bias,8.324514055857435e-06,8.324387636093888e-06,8.324261216330342e-06,8.324134796566796e-06,8.324008376803249e-06,8.323881957039703e-06,8.323754627781454e-06,8.323627298523206e-06,8.323499969264958e-06,8.323371730512008e-06,8.32324440125376e-06,8.32311616250081e-06,8.322988833242562e-06,8.322860594489612e-06,8.322732355736662e-06,8.322604116983712e-06,8.322475878230762e-06,8.322347639477812e-06,8.32221849123016e-06,8.32209025247721e-06
encoder.layers.0.scale_forward.weight,8.615043043391779e-06,8.614755643066019e-06,8.614467333245557e-06,8.614179023425095e-06,8.613890713604633e-06,8.61360240378417e-06,8.613313184469007e-06,8.613023965153843e-06,8.61273474583868e-06,8.612445526523516e-06,8.612154488218948e-06,8.611864359409083e-06,8.611575140093919e-06,8.611285011284053e-06,8.610993063484784e-06,8.610702934674919e-06,8.610411896370351e-06,8.610120858065784e-06,8.609829819761217e-06,8.609537871961948e-06
encoder.layers.0.scale_forward.bias,2.5725694285938516e-06,2.572551693447167e-06,2.572533730926807e-06,2.572515768406447e-06,2.5724980332597625e-06,2.572479843365727e-06,2.5724616534716915e-06,2.5724436909513315e-06,2.572425046309945e-06,2.572407083789585e-06,2.5723886665218743e-06,2.572370021880488e-06,2.572351604612777e-06,2.572333187345066e-06,2.572314770077355e-06,2.5722963528096443e-06,2.572277708168258e-06,2.572259290900547e-06,2.5722411010065116e-06,2.57222222899145e-06
encoder.layers.0.back_edge.weight,3.319136885693297e-05,3.318767630844377e-05,3.3183991035912186e-05,3.318029848742299e-05,3.317660230095498e-05,3.317290611448698e-05,3.316920992801897e-05,3.316551374155097e-05,3.316181027912535e-05,3.315811409265734e-05,3.315441063023172e-05,3.31507035298273e-05,3.314699642942287e-05,3.314329296699725e-05,3.3139585866592824e-05,3.313587512820959e-05,3.313216075184755e-05,3.312845001346432e-05,3.3124735637102276e-05,3.312102489871904e-05
encoder.layers.0.back_edge.bias,8.345321475644596e-06,8.345141395693645e-06,8.344961315742694e-06,8.344782145286445e-06,8.344602974830195e-06,8.344421985384542e-06,8.344241905433591e-06,8.34406182548264e-06,8.343880836036988e-06,8.343699846591335e-06,8.343518857145682e-06,8.34333786770003e-06,8.343155968759675e-06,8.342974979314022e-06,8.342793989868369e-06,8.342611181433313e-06,8.342429282492958e-06,8.342247383552603e-06,8.342065484612249e-06,8.341882676177192e-06
