rec_epoch,batch,class_loss,cont_loss,loss
0,0,0.2063034623861313,0.23046435415744781,0.4367678165435791
1,0,0.1948269009590149,0.1787623018026352,0.3735892176628113
2,0,0.18819114565849304,0.029870113357901573,0.21806125342845917
3,0,0.17700637876987457,0.014194580726325512,0.19120095670223236
4,0,0.16556954383850098,0.01141854003071785,0.17698808014392853
5,0,0.13180354237556458,0.008939106948673725,0.14074264466762543
6,0,0.10883008688688278,0.007473342586308718,0.11630342900753021
7,0,0.1041814461350441,0.007459843531250954,0.1116412878036499
8,0,0.10002075880765915,0.007120136171579361,0.10714089870452881
9,0,0.08169431984424591,0.006567312404513359,0.08826163411140442
