layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.243558942107484e-05,4.243251896696165e-05,4.242945578880608e-05,4.242639624862932e-05,4.2423322156537324e-05,4.2420255340402946e-05,4.241718852426857e-05,4.241411807015538e-05,4.241104397806339e-05,4.2407973523950204e-05,4.2404895793879405e-05,4.2401818063808605e-05,4.2398740333737805e-05,4.239566624164581e-05,4.2392584873596206e-05,4.238950714352541e-05,4.238642213749699e-05,4.2383340769447386e-05,4.238025576341897e-05,4.237716711941175e-05
encoder.layers.0.self_connection.bias,8.966644600150175e-06,8.966537279775366e-06,8.966430868895259e-06,8.966322639025748e-06,8.966215318650939e-06,8.96610799827613e-06,8.966001587396022e-06,8.965893357526511e-06,8.965786037151702e-06,8.96567780728219e-06,8.965570486907382e-06,8.96546225703787e-06,8.965354936663061e-06,8.96524670679355e-06,8.96513847692404e-06,8.96503115654923e-06,8.96492292667972e-06,8.964814696810208e-06,8.964707376435399e-06,8.964598237071186e-06
encoder.layers.0.scale_self_conn.weight,1.0534715329413302e-05,1.0534335160627961e-05,1.0533955901337322e-05,1.0533574823057279e-05,1.0533194654271938e-05,1.0532814485486597e-05,1.0532434316701256e-05,1.0532053238421213e-05,1.0531671250646468e-05,1.0531290172366425e-05,1.0530909094086383e-05,1.0530527106311638e-05,1.0530144209042192e-05,1.0529763130762149e-05,1.0529380233492702e-05,1.0528997336223256e-05,1.0528612619964406e-05,1.052822972269496e-05,1.0527846825425513e-05,1.0527463928156067e-05
encoder.layers.0.scale_self_conn.bias,4.7006233216961846e-06,4.700576482719043e-06,4.700530098489253e-06,4.7004832595121115e-06,4.70043642053497e-06,4.700389581557829e-06,4.700341833085986e-06,4.700294539361494e-06,4.700247700384352e-06,4.700200861407211e-06,4.700153567682719e-06,4.700106273958227e-06,4.700059434981085e-06,4.700012141256593e-06,4.699965302279452e-06,4.6999184633023106e-06,4.699871169577818e-06,4.699822966358624e-06,4.699776127381483e-06,4.699728833656991e-06
encoder.layers.0.forward_edge.weight,4.049233393743634e-05,4.048902337672189e-05,4.048571645398624e-05,4.048240589327179e-05,4.047909169457853e-05,4.047577385790646e-05,4.04724596592132e-05,4.046914182254113e-05,4.0465823985869065e-05,4.0462506149197e-05,4.045918831252493e-05,4.045586319989525e-05,4.0452538087265566e-05,4.044921661261469e-05,4.044589149998501e-05,4.044256274937652e-05,4.043923399876803e-05,4.043590524815954e-05,4.043257285957225e-05,4.042924047098495e-05
encoder.layers.0.forward_edge.bias,8.431635251326952e-06,8.431537935393862e-06,8.431442438450176e-06,8.431345122517087e-06,8.431246897089295e-06,8.431149581156205e-06,8.431053174717817e-06,8.430955858784728e-06,8.430858542851638e-06,8.43076213641325e-06,8.43066482048016e-06,8.43056750454707e-06,8.430470188613981e-06,8.430372872680891e-06,8.4302746472531e-06,8.430176421825308e-06,8.43008001538692e-06,8.429981789959129e-06,8.42988447402604e-06,8.429786248598248e-06
encoder.layers.0.scale_forward.weight,1.0911764547927305e-05,1.0911265235336032e-05,1.0910765922744758e-05,1.0910266610153485e-05,1.0909767297562212e-05,1.0909267984970938e-05,1.0908767762884963e-05,1.0908267540798988e-05,1.0907767318713013e-05,1.0907266187132336e-05,1.090676505555166e-05,1.090626301447628e-05,1.0905761882895604e-05,1.0905258932325523e-05,1.0904756891250145e-05,1.0904253940680064e-05,1.0903752809099387e-05,1.0903249858529307e-05,1.0902745998464525e-05,1.0902242138399743e-05
encoder.layers.0.scale_forward.bias,2.9112434276612476e-06,2.911214323830791e-06,2.911185220000334e-06,2.9111561161698774e-06,2.911126784965745e-06,2.9110972263879376e-06,2.9110678951838054e-06,2.9110383366059978e-06,2.9110085506545147e-06,2.9109792194503825e-06,2.9109498882462503e-06,2.910920557042118e-06,2.910890771090635e-06,2.9108612125128275e-06,2.9108318813086953e-06,2.9108020953572122e-06,2.91077276415308e-06,2.9107432055752724e-06,2.9107141017448157e-06,2.910684088419657e-06
encoder.layers.0.back_edge.weight,3.797242607106455e-05,3.796815872192383e-05,3.796389137278311e-05,3.795962402364239e-05,3.795535667450167e-05,3.795108204940334e-05,3.7946811062283814e-05,3.794254007516429e-05,3.7938265450065956e-05,3.793399082496762e-05,3.792971256189048e-05,3.792543793679215e-05,3.792115967371501e-05,3.791688141063787e-05,3.791260314756073e-05,3.7908321246504784e-05,3.790403570747003e-05,3.789975380641408e-05,3.7895471905358136e-05,3.789118636632338e-05
encoder.layers.0.back_edge.bias,8.998730663734023e-06,8.998588782560546e-06,8.998447810881771e-06,8.998305929708295e-06,8.998163139040116e-06,8.99802125786664e-06,8.997879376693163e-06,8.997737495519686e-06,8.99759561434621e-06,8.997453733172733e-06,8.997310942504555e-06,8.997169061331078e-06,8.997027180157602e-06,8.996883479994722e-06,8.996740689326543e-06,8.996597898658365e-06,8.996455107990187e-06,8.996312317322008e-06,8.99616952665383e-06,8.996026735985652e-06
encoder.layers.0.scale_back.weight,8.80240804690402e-06,8.801915100775659e-06,8.801422154647298e-06,8.800928299024235e-06,8.800435352895875e-06,8.799941497272812e-06,8.799446732155047e-06,8.798952876531985e-06,8.79845811141422e-06,8.797962436801754e-06,8.79746767168399e-06,8.796972906566225e-06,8.796476322459057e-06,8.79598064784659e-06,8.795484063739423e-06,8.794989298621658e-06,8.794491805019788e-06,8.793994311417919e-06,8.79349772731075e-06,8.79300023370888e-06
encoder.layers.0.scale_back.bias,1.5252106777552399e-06,1.5251990816977923e-06,1.5251874856403447e-06,1.5251757758960593e-06,1.525164066151774e-06,1.5251525837811641e-06,1.5251409877237165e-06,1.525129391666269e-06,1.5251176819219836e-06,1.525106085864536e-06,1.5250940350597375e-06,1.52508243900229e-06,1.5250706155711669e-06,1.5250587921400438e-06,1.5250471960825962e-06,1.5250352589646354e-06,1.52502354922035e-06,1.5250118394760648e-06,1.5250000160449417e-06,1.5249881926138187e-06
