layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,4.290267315809615e-05,4.290047945687547e-05,4.2898223910015076e-05,4.2895910155493766e-05,4.289354183129035e-05,4.2891118937404826e-05,4.288865238777362e-05,4.288614945835434e-05,4.2883602873189375e-05,4.2881027184193954e-05,4.287841875338927e-05,4.287578849471174e-05,4.287312549422495e-05,4.2870444303844124e-05,4.286773764761165e-05,4.286501643946394e-05,4.286228067940101e-05,4.285952672944404e-05,4.2856758227571845e-05,4.285397881176323e-05
encoder.layers.0.self_connection.bias,8.974503543868195e-06,8.97526024346007e-06,8.975931450549979e-06,8.976525350590236e-06,8.977051038527861e-06,8.977513061836362e-06,8.977921424957458e-06,8.978277946880553e-06,8.978590813057963e-06,8.978860023489688e-06,8.979093763628043e-06,8.979295671451837e-06,8.97946665645577e-06,8.979611266113352e-06,8.979730409919284e-06,8.979828635347076e-06,8.979905942396726e-06,8.979966878541745e-06,8.980011443782132e-06,8.980040547612589e-06
encoder.layers.0.scale_self_conn.weight,1.0590541023702826e-05,1.0590416422928683e-05,1.0590269084786996e-05,1.0590102647256572e-05,1.058991711033741e-05,1.0589716112008318e-05,1.0589499652269296e-05,1.058927045960445e-05,1.058902944350848e-05,1.0588777513476089e-05,1.0588514669507276e-05,1.0588245459075551e-05,1.0587967153696809e-05,1.058768066286575e-05,1.0587389624561183e-05,1.0587091310299002e-05,1.058678753906861e-05,1.0586479220364708e-05,1.0586167263682e-05,1.0585849850031082e-05
encoder.layers.0.scale_self_conn.bias,4.705340870714281e-06,4.705538685811916e-06,4.705712854047306e-06,4.705865194409853e-06,4.705997980636312e-06,4.706113941210788e-06,4.706213530880632e-06,4.7062990233825985e-06,4.70637178295874e-06,4.706432719103759e-06,4.706484105554409e-06,4.70652548756334e-06,4.706558684119955e-06,4.706584149971604e-06,4.706602794612991e-06,4.706615982286166e-06,4.70662280349643e-06,4.706625077233184e-06,4.70662280349643e-06,4.706615982286166e-06
encoder.layers.0.forward_edge.weight,4.0998631448019296e-05,4.099620127817616e-05,4.099369471077807e-05,4.099113357369788e-05,4.098851786693558e-05,4.098585122846998e-05,4.0983133658301085e-05,4.0980383346322924e-05,4.097759665455669e-05,4.097476994502358e-05,4.097192140761763e-05,4.09690328524448e-05,4.0966133383335546e-05,4.096320481039584e-05,4.09602616855409e-05,4.0957289456855506e-05,4.095430631423369e-05,4.095130498171784e-05,4.0948296373244375e-05,4.0945269574876875e-05
encoder.layers.0.forward_edge.bias,8.437721589871217e-06,8.438493750873022e-06,8.439183147856966e-06,8.439792509307154e-06,8.440333658654708e-06,8.440812962362543e-06,8.441234058409464e-06,8.441605132247787e-06,8.441931640845723e-06,8.442215403192677e-06,8.442462785751559e-06,8.442677426501177e-06,8.442860234936234e-06,8.443018487014342e-06,8.4431503637461e-06,8.443260412605014e-06,8.443352271569893e-06,8.443424121651333e-06,8.443480510322843e-06,8.443523256573826e-06
encoder.layers.0.scale_forward.weight,1.0984555046889e-05,1.098446318792412e-05,1.0984336768160574e-05,1.0984174878103659e-05,1.0983983884216286e-05,1.0983767424477264e-05,1.0983525498886593e-05,1.098326265491778e-05,1.0982978892570827e-05,1.0982678759319242e-05,1.0982360436173622e-05,1.0982029380102176e-05,1.0981685591104906e-05,1.0981329978676513e-05,1.0980962542816997e-05,1.0980586012010463e-05,1.0980201295751613e-05,1.0979807484545745e-05,1.0979407306876965e-05,1.0979001672239974e-05
encoder.layers.0.scale_forward.bias,2.9139428079361096e-06,2.9140915103198495e-06,2.9142224775569048e-06,2.914338438131381e-06,2.9144393920432776e-06,2.9145280677767005e-06,2.914605374826351e-06,2.9146722226869315e-06,2.9147297482268186e-06,2.9147788609407144e-06,2.914820242949645e-06,2.9148552584956633e-06,2.914883907578769e-06,2.91490732706734e-06,2.9149255169613753e-06,2.9149389320082264e-06,2.914948481702595e-06,2.914954620791832e-06,2.9149573492759373e-06,2.914957121902262e-06
encoder.layers.0.back_edge.weight,3.862693483824842e-05,3.86242572858464e-05,3.862144876620732e-05,3.8618505641352385e-05,3.8615453377133235e-05,3.861229197354987e-05,3.860904325847514e-05,3.860570359393023e-05,3.860229116980918e-05,3.859880962409079e-05,3.8595262594753876e-05,3.8591660995734856e-05,3.8588008465012535e-05,3.858431227854453e-05,3.858056879835203e-05,3.857679621432908e-05,3.857298361253925e-05,3.856913826894015e-05,3.8565267459489405e-05,3.856137482216582e-05
encoder.layers.0.back_edge.bias,9.013690032588784e-06,9.014221177494619e-06,9.014686838781927e-06,9.01509338291362e-06,9.01544808584731e-06,9.015752766572405e-06,9.016014701046515e-06,9.016238436743151e-06,9.016426702146418e-06,9.016582225740422e-06,9.016711373988073e-06,9.016814146889374e-06,9.016892363433726e-06,9.016949661599938e-06,9.016990588861518e-06,9.017014235723764e-06,9.01702242117608e-06,9.017015145218465e-06,9.01699695532443e-06,9.01696603250457e-06
