layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,3.751010444830172e-05,3.750550240511075e-05,3.750090399989858e-05,3.7496309232665226e-05,3.749171446543187e-05,3.748711969819851e-05,3.7482524930965155e-05,3.7477933801710606e-05,3.747333903447725e-05,3.74687479052227e-05,3.7464160413946956e-05,3.7459572922671214e-05,3.7454981793416664e-05,3.745039794011973e-05,3.744581408682279e-05,3.744122659554705e-05,3.7436642742250115e-05,3.743205888895318e-05,3.742747867363505e-05,3.742289845831692e-05
encoder.layers.0.self_connection.bias,7.682162504352164e-06,7.681927854719106e-06,7.681693205086049e-06,7.681458555452991e-06,7.681223905819934e-06,7.680989256186876e-06,7.680753697059117e-06,7.68051904742606e-06,7.680284397793002e-06,7.680048838665243e-06,7.679813279537484e-06,7.679577720409725e-06,7.679343070776667e-06,7.679107511648908e-06,7.678871043026447e-06,7.678635483898688e-06,7.678399924770929e-06,7.67816436564317e-06,7.67792880651541e-06,7.67769233789295e-06
encoder.layers.0.scale_self_conn.weight,9.650350875745062e-06,9.649736057326663e-06,9.649121238908265e-06,9.648505510995165e-06,9.647890692576766e-06,9.647274055168964e-06,9.646658327255864e-06,9.646042599342763e-06,9.645424142945558e-06,9.644807505537756e-06,9.644190868129954e-06,9.64357332122745e-06,9.642955774324946e-06,9.642335498938337e-06,9.641717952035833e-06,9.641098586143926e-06,9.64048012974672e-06,9.639859854360111e-06,9.639240488468204e-06,9.638620213081595e-06
encoder.layers.0.scale_self_conn.bias,3.886932063323911e-06,3.886894319293788e-06,3.886856120516313e-06,3.88681837648619e-06,3.886780632456066e-06,3.8867428884259425e-06,3.886705144395819e-06,3.886667400365695e-06,3.886629201588221e-06,3.8865905480633955e-06,3.886552349285921e-06,3.8865146052557975e-06,3.886476406478323e-06,3.886438207700849e-06,3.886400463670725e-06,3.8863622648932505e-06,3.886324066115776e-06,3.886285412590951e-06,3.886247668560827e-06,3.886209469783353e-06
encoder.layers.0.forward_edge.weight,3.4718959796009585e-05,3.471434683888219e-05,3.4709730243775994e-05,3.470512092462741e-05,3.470050432952121e-05,3.4695895010372624e-05,3.469128205324523e-05,3.468666909611784e-05,3.4682059776969254e-05,3.4677454095799476e-05,3.467284477665089e-05,3.466823909548111e-05,3.466362977633253e-05,3.465902409516275e-05,3.465441841399297e-05,3.464981273282319e-05,3.4645207051653415e-05,3.464060137048364e-05,3.4635999327292666e-05,3.4631397284101695e-05
encoder.layers.0.forward_edge.bias,8.262180017482024e-06,8.261994480562862e-06,8.261808034148999e-06,8.261622497229837e-06,8.261436960310675e-06,8.261251423391514e-06,8.26106497697765e-06,8.260878530563787e-06,8.260692993644625e-06,8.260506547230761e-06,8.260320100816898e-06,8.260133654403035e-06,8.259947207989171e-06,8.259759852080606e-06,8.259573405666742e-06,8.259386049758177e-06,8.259199603344314e-06,8.25901315693045e-06,8.258824891527183e-06,8.25863844511332e-06
encoder.layers.0.scale_forward.weight,9.589234650775325e-06,9.588638022250962e-06,9.588041393726598e-06,9.587443855707534e-06,9.586848136677872e-06,9.58625150815351e-06,9.585653060639743e-06,9.585055522620678e-06,9.584457984601613e-06,9.583858627593145e-06,9.583260180079378e-06,9.582661732565612e-06,9.582063285051845e-06,9.581463928043377e-06,9.580863661540207e-06,9.580264304531738e-06,9.579663128533866e-06,9.579062862030696e-06,9.578461686032824e-06,9.577861419529654e-06
encoder.layers.0.scale_forward.bias,2.3230672923091333e-06,2.3230438728205627e-06,2.323020453331992e-06,2.3229970338434214e-06,2.322973841728526e-06,2.3229504222399555e-06,2.322927002751385e-06,2.322903583262814e-06,2.3228801637742436e-06,2.322856744285673e-06,2.3228333247971023e-06,2.322810132682207e-06,2.3227867131936364e-06,2.3227630663313903e-06,2.3227396468428196e-06,2.3227159999805735e-06,2.3226928078656783e-06,2.322668933629757e-06,2.322645514141186e-06,2.32262186727894e-06
encoder.layers.0.back_edge.weight,3.071762330364436e-05,3.0711973522556946e-05,3.0706320103490725e-05,3.0700666684424505e-05,3.0695013265358284e-05,3.068936348427087e-05,3.068371370318346e-05,3.0678063922096044e-05,3.067241414100863e-05,3.066676435992122e-05,3.066111821681261e-05,3.06554684357252e-05,3.064982229261659e-05,3.0644176149507985e-05,3.063853000639938e-05,3.063288386329077e-05,3.0627237720182166e-05,3.0621595215052366e-05,3.061594907194376e-05,3.061031020479277e-05
encoder.layers.0.back_edge.bias,8.251155122707132e-06,8.250865903391968e-06,8.250575774582103e-06,8.250287464761641e-06,8.249998245446477e-06,8.249709935626015e-06,8.249420716310851e-06,8.249129678006284e-06,8.24884045869112e-06,8.248550329881255e-06,8.248260201071389e-06,8.247970072261523e-06,8.247679943451658e-06,8.247389814641792e-06,8.247097866842523e-06,8.246807738032658e-06,8.246515790233389e-06,8.246224751928821e-06,8.245933713624254e-06,8.245642675319687e-06
