rec_epoch,batch,class_loss,cont_loss,loss
0,0,0.20944514870643616,0.20389187335968018,0.41333702206611633
1,0,0.19839808344841003,0.16024523973464966,0.3586433231830597
2,0,0.18064096570014954,0.03902309015393257,0.2196640521287918
3,0,0.1681583970785141,0.02971707470715046,0.1978754699230194
4,0,0.13950252532958984,0.025808235630393028,0.16531075537204742
5,0,0.11318423599004745,0.01964438520371914,0.13282862305641174
6,0,0.10632912069559097,0.017054473981261253,0.12338359653949738
7,0,0.09403511881828308,0.010976437479257584,0.10501155257225037
8,0,0.051231808960437775,0.00206897989846766,0.05330079048871994
9,0,0.040830519050359726,0.0004317118145991117,0.04126223176717758
10,0,0.03730080649256706,0.0005118640838190913,0.037812668830156326
11,0,0.03515974059700966,0.0005356845213100314,0.03569542616605759
12,0,0.027484318241477013,0.0006096064462326467,0.02809392474591732
13,0,0.025696104392409325,0.0009267775458283722,0.02662288211286068
14,0,0.01648898981511593,0.0009891639929264784,0.017478153109550476
15,0,0.009166840463876724,0.0006436632247641683,0.00981050357222557
16,0,0.006182640325278044,0.0006487836944870651,0.006831423845142126
17,0,0.0027393174823373556,0.0003574459988158196,0.0030967635102570057
18,0,0.001690467819571495,0.0003402035217732191,0.002030671341344714
19,0,0.000963888131082058,0.00022408201766666025,0.0011879701633006334
20,0,0.0006867308984510601,0.00017119175754487514,0.0008579226559959352
21,0,0.0005487101152539253,0.00015928951324895024,0.0007079996285028756
22,0,0.00045755101018585265,0.00016501724894624203,0.0006225682445801795
23,0,0.00037354277446866035,0.00015097185678314418,0.0005245146458037198
24,0,0.0003306932339910418,0.0001323666947428137,0.0004630599287338555
25,0,0.00030327081913128495,0.0001445560046704486,0.0004478268092498183
26,0,0.00024740956723690033,0.00011640302545856684,0.0003638126072473824
27,0,0.00020699166634585708,0.00011955638910876587,0.00032654806273058057
28,0,0.00017940782709047198,0.00014595752872992307,0.0003253653412684798
29,0,0.0001566393329994753,0.00010902639769483358,0.0002656657306943089
30,0,0.00014417576312553138,0.0001025021483656019,0.00024667789693921804
31,0,0.0001272611552849412,8.636073471279815e-05,0.00021362188272178173
32,0,0.00010507964907446876,0.00011926465958822519,0.00022434431593865156
33,0,0.00010828351514646783,0.00011661654571071267,0.0002249000535812229
34,0,8.922671986510977e-05,0.00015051291848067194,0.0002397396310698241
35,0,8.851408347254619e-05,0.00010873736755456775,0.00019725144375115633
36,0,8.075284858932719e-05,0.0001241839345311746,0.00020493677584454417
37,0,7.453894795617089e-05,9.687350393505767e-05,0.00017141245189122856
38,0,7.147502765292302e-05,0.00011652604007394984,0.00018800106772687286
39,0,6.731296161888167e-05,0.00010134697367902845,0.0001686599280219525
40,0,6.729507731506601e-05,0.00010024080256698653,0.00016753587988205254
41,0,6.705808482365683e-05,0.0001487761619500816,0.0002158342394977808
42,0,5.7593344536144286e-05,9.61354307946749e-05,0.0001537287753308192
43,0,5.825209882459603e-05,6.89095031702891e-05,0.00012716160563286394
44,0,5.75830927118659e-05,8.145864558173344e-05,0.00013904174556955695
45,0,5.707288073608652e-05,8.563388109905645e-05,0.00014270676183514297
46,0,5.097413304611109e-05,9.694488835521042e-05,0.00014791902503930032
47,0,5.109643825562671e-05,0.00017160606512334198,0.0002227025106549263
48,0,5.050325489719398e-05,0.00011380329669918865,0.00016430654795840383
49,0,5.2589417464332655e-05,9.019424032885581e-05,0.00014278365415520966
