rec_epoch,batch,class_loss,cont_loss,loss
0,0,0.20477965474128723,0.20160327851772308,0.4063829183578491
1,0,0.19749073684215546,0.16650284826755524,0.3639935851097107
2,0,0.18441544473171234,0.042215634137392044,0.2266310751438141
3,0,0.17168012261390686,0.035311389714479446,0.206991508603096
4,0,0.14899592101573944,0.031381044536828995,0.18037696182727814
5,0,0.11514818668365479,0.024578947573900223,0.1397271305322647
6,0,0.10167594254016876,0.017932916060090065,0.11960885673761368
7,0,0.07647224515676498,0.00846682395786047,0.08493907004594803
8,0,0.044671401381492615,0.001037111273035407,0.045708511024713516
9,0,0.039947714656591415,0.001020593335852027,0.04096830636262894
10,0,0.034159500151872635,0.0020584159065037966,0.03621791675686836
11,0,0.02971022203564644,0.00315853045322001,0.032868754118680954
12,0,0.02145938202738762,0.0019541317597031593,0.023413512855768204
13,0,0.012183855287730694,0.0014737959718331695,0.013657650910317898
14,0,0.008174830116331577,0.001115869963541627,0.00929069984704256
15,0,0.005342804826796055,0.0011807301780208945,0.006523535121232271
16,0,0.0022694191429764032,0.0011548467446118593,0.0034242658875882626
17,0,0.0012790908804163337,0.0009700368391349912,0.002249127719551325
18,0,0.0007926797843538225,0.0007113156607374549,0.0015039953868836164
19,0,0.0006520504830405116,0.0006812082719989121,0.0013332588132470846
20,0,0.0006471724482253194,0.0006512704421766102,0.0012984429486095905
21,0,0.00041616964153945446,0.000576192163862288,0.0009923618054017425
22,0,0.000264993665041402,0.0006152219721116126,0.000880215666256845
23,0,0.00018624591757543385,0.0006250072619877756,0.0008112532086670399
24,0,0.00017646026390139014,0.0005191153031773865,0.0006955755525268614
25,0,0.0002442474360577762,0.0006515328423120081,0.0008957802783697844
26,0,0.00020466042042244226,0.0007504691602662206,0.0009551295661367476
27,0,0.0001621584960957989,0.0005736412131227553,0.0007357997237704694
28,0,0.00016114997561089694,0.0005115270032547414,0.0006726769497618079
29,0,0.00012595510634128004,0.0006001570145599544,0.0007261121063493192
30,0,0.00011593770614126697,0.000537134415935725,0.0006530721439048648
31,0,0.00010854911670321599,0.0006076308200135827,0.0007161799585446715
32,0,9.948873048415408e-05,0.0005369781283661723,0.0006364668370224535
33,0,8.217906724894419e-05,0.0006082239560782909,0.000690403045155108
34,0,9.728002623887733e-05,0.0004814419662579894,0.0005787219852209091
35,0,0.00013358546129893512,0.0004340574669186026,0.0005676429136656225
36,0,6.961679173400626e-05,0.0004178234376013279,0.00048744023661129177
37,0,8.074141078395769e-05,0.0005583217716775835,0.0006390631897374988
38,0,7.301283039851114e-05,0.0004945469554513693,0.000567559793125838
39,0,7.330179505515844e-05,0.0004979710793122649,0.0005712728598155081
40,0,5.696487642126158e-05,0.0004836570005863905,0.0005406218697316945
41,0,5.881262040929869e-05,0.000531972327735275,0.0005907849408686161
42,0,5.3987499995855615e-05,0.0004830441321246326,0.0005370316212065518
43,0,4.9276830395683646e-05,0.0005175473634153605,0.0005668242229148746
44,0,5.041504118707962e-05,0.00046350539196282625,0.0005139204440638423
45,0,3.8640497223241255e-05,0.0003843263257294893,0.00042296681203879416
46,0,4.716062539955601e-05,0.0004514007887337357,0.0004985614214092493
47,0,5.2310468163341284e-05,0.0004561840614769608,0.0005084945587441325
48,0,5.062580021331087e-05,0.0004122924292460084,0.00046291822218336165
