layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.3902568500488997e-05,2.38993889070116e-05,2.3896207494544797e-05,2.3893022444099188e-05,2.3889839212642983e-05,2.3886654162197374e-05,2.388346729276236e-05,2.3880278604337946e-05,2.3877088096924126e-05,2.38738939515315e-05,2.3870701625128277e-05,2.386750747973565e-05,2.3864307877374813e-05,2.3861111912992783e-05,2.3857910491642542e-05,2.3854710889281705e-05,2.3851505829952657e-05,2.384830077062361e-05,2.384509571129456e-05,2.3841885194997303e-05
encoder.layers.0.self_connection.bias,8.25127699499717e-06,8.250919563579373e-06,8.250562132161576e-06,8.25020470074378e-06,8.249846359831281e-06,8.249488928413484e-06,8.249129678006284e-06,8.248771337093785e-06,8.248413905675989e-06,8.248054655268788e-06,8.24769631435629e-06,8.247337973443791e-06,8.246978723036591e-06,8.246620382124092e-06,8.246262041211594e-06,8.245901881309692e-06,8.245542630902492e-06,8.24518247100059e-06,8.244824130088091e-06,8.244463970186189e-06
encoder.layers.0.scale_self_conn.weight,5.363643140299246e-06,5.3634835239790846e-06,5.363323907658923e-06,5.363164746086113e-06,5.36300422027125e-06,5.362843694456387e-06,5.3626827138941735e-06,5.36252173333196e-06,5.362360298022395e-06,5.362198407965479e-06,5.362036972655915e-06,5.361874173104297e-06,5.361711828300031e-06,5.361548574001063e-06,5.361385319702094e-06,5.361222065403126e-06,5.361057901609456e-06,5.360893737815786e-06,5.360729119274765e-06,5.3605640459863935e-06
encoder.layers.0.scale_self_conn.bias,5.110666165819566e-07,5.110655934004171e-07,5.110645702188776e-07,5.110635470373381e-07,5.110626375426364e-07,5.110616143610969e-07,5.110605911795574e-07,5.110596248414367e-07,5.110586016598972e-07,5.110575784783578e-07,5.110565552968183e-07,5.110555889586976e-07,5.110545089337393e-07,5.110535425956186e-07,5.110524625706603e-07,5.110513825457019e-07,5.110503593641624e-07,5.110493361826229e-07,5.110482561576646e-07,5.110472329761251e-07
encoder.layers.0.forward_edge.weight,2.5110963179031387e-05,2.5107559849857353e-05,2.5104151063715108e-05,2.5100742277572863e-05,2.5097333491430618e-05,2.5093924705288373e-05,2.509051228116732e-05,2.5087098038056865e-05,2.5083685613935813e-05,2.5080269551835954e-05,2.50768553087255e-05,2.507343378965743e-05,2.5070015908568166e-05,2.5066594389500096e-05,2.5063171051442623e-05,2.505974771338515e-05,2.5056324375327677e-05,2.5052895580301993e-05,2.5049464966286905e-05,2.504603617126122e-05
encoder.layers.0.forward_edge.bias,7.58376927478821e-06,7.5831740105059e-06,7.582577836728888e-06,7.581983027193928e-06,7.581386398669565e-06,7.580790679639904e-06,7.5801949606102426e-06,7.57959878683323e-06,7.579003067803569e-06,7.578406894026557e-06,7.577809810754843e-06,7.577212727483129e-06,7.576616098958766e-06,7.576019015687052e-06,7.575421932415338e-06,7.574824849143624e-06,7.5742273111245595e-06,7.573629318358144e-06,7.573031325591728e-06,7.5724328780779615e-06
encoder.layers.0.scale_forward.weight,6.5730964706745e-06,6.572779966518283e-06,6.572462098120013e-06,6.5721446844690945e-06,6.571826816070825e-06,6.571508492925204e-06,6.571189715032233e-06,6.5708709371392615e-06,6.57055215924629e-06,6.570232471858617e-06,6.569911874976242e-06,6.569591278093867e-06,6.569270681211492e-06,6.568949629581766e-06,6.56862857795204e-06,6.568306162080262e-06,6.567983746208483e-06,6.567661330336705e-06,6.5673384597175755e-06,6.567015589098446e-06
encoder.layers.0.scale_forward.bias,7.588582775497343e-07,7.588577091155457e-07,7.588570269945194e-07,7.588565154037497e-07,7.58855946969561e-07,7.588553216919536e-07,7.588546395709272e-07,7.588539574499009e-07,7.588532753288746e-07,7.588525932078483e-07,7.588519110868219e-07,7.588512858092145e-07,7.588506036881881e-07,7.588499784105807e-07,7.588492394461355e-07,7.588485573251091e-07,7.588479320475017e-07,7.588472499264753e-07,7.588466814922867e-07,7.588459425278415e-07
encoder.layers.0.back_edge.weight,2.481293267919682e-05,2.4809523893054575e-05,2.480611510691233e-05,2.480270450178068e-05,2.479929207765963e-05,2.4795877834549174e-05,2.4792463591438718e-05,2.478904752933886e-05,2.4785629648249596e-05,2.4782211767160334e-05,2.4778790248092264e-05,2.477536691003479e-05,2.4771943571977317e-05,2.4768516595941037e-05,2.4765087800915353e-05,2.476165900588967e-05,2.475822839187458e-05,2.475479595887009e-05,2.4751359887886792e-05,2.4747923816903494e-05
encoder.layers.0.back_edge.bias,8.434658411715645e-06,8.434279152425006e-06,8.433900802629068e-06,8.433523362327833e-06,8.433144103037193e-06,8.432765753241256e-06,8.432386493950617e-06,8.432008144154679e-06,8.431629794358741e-06,8.431250535068102e-06,8.430872185272165e-06,8.430492925981525e-06,8.430113666690886e-06,8.42973622638965e-06,8.429356967099011e-06,8.428977707808372e-06,8.42859753902303e-06,8.428219189227093e-06,8.427839929936454e-06,8.427459761151113e-06
encoder.layers.0.scale_back.weight,5.5848695410531946e-06,5.584592145169154e-06,5.584315204032464e-06,5.584037353401072e-06,5.58375904802233e-06,5.583480742643587e-06,5.583201982517494e-06,5.5829232223914005e-06,5.582644007517956e-06,5.582364337897161e-06,5.582084668276366e-06,5.581803634413518e-06,5.58152260055067e-06,5.581242021435173e-06,5.580960078077624e-06,5.580678589467425e-06,5.580397100857226e-06,5.580114702752326e-06,5.579832304647425e-06,5.579548997047823e-06
encoder.layers.0.scale_back.bias,1.5543970448561595e-06,1.5543956806141068e-06,1.5543943163720542e-06,1.5543930658168392e-06,1.5543918152616243e-06,1.5543904510195716e-06,1.5543889730906812e-06,1.5543877225354663e-06,1.554386244606576e-06,1.5543847666776855e-06,1.5543831750619574e-06,1.554381697133067e-06,1.5543802192041767e-06,1.5543786275884486e-06,1.554377263346396e-06,1.5543757854175055e-06,1.5543743074886152e-06,1.554372715872887e-06,1.5543713516308344e-06,1.5543697600151063e-06
encoder.layers.1.self_connection.weight,2.0750330804730766e-05,2.074844087474048e-05,2.0746550944750197e-05,2.074465919577051e-05,2.0742765627801418e-05,2.0740872059832327e-05,2.0738976672873832e-05,2.0737079466925934e-05,2.073518407996744e-05,2.0733285055030137e-05,2.0731386030092835e-05,2.0729483367176726e-05,2.0727580704260617e-05,2.072567804134451e-05,2.0723773559438996e-05,2.072186725854408e-05,2.071995913865976e-05,2.0718049199786037e-05,2.0716141079901718e-05,2.071422932203859e-05
encoder.layers.1.self_connection.bias,4.105676907784073e-06,4.105674179299967e-06,4.105671450815862e-06,4.105668267584406e-06,4.10566508435295e-06,4.105662355868844e-06,4.105659627384739e-06,4.105656444153283e-06,4.105654170416528e-06,4.105650987185072e-06,4.105648258700967e-06,4.1056455302168615e-06,4.105642346985405e-06,4.105639163753949e-06,4.105636435269844e-06,4.105633252038388e-06,4.105630523554282e-06,4.105627340322826e-06,4.105624611838721e-06,4.1056214286072645e-06
