layer,batch_0,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,batch_10,batch_11,batch_12,batch_13,batch_14,batch_15,batch_16,batch_17,batch_18,batch_19
encoder.layers.0.self_connection.weight,2.0134917576797307e-05,2.011628748732619e-05,2.0097766537219286e-05,2.0079358364455402e-05,2.0061062969034538e-05,2.004287307499908e-05,2.002479050133843e-05,2.000681524805259e-05,1.9988945496152155e-05,1.9971181245637126e-05,1.9953517039539292e-05,1.993595651583746e-05,1.991849421756342e-05,1.9901135601685382e-05,1.9883875211235136e-05,1.986670758924447e-05,1.9849640011671e-05,1.983266520255711e-05,1.9815786799881607e-05,1.979900298465509e-05
encoder.layers.0.self_connection.bias,8.01033547759289e-06,8.00852012616815e-06,8.006717507669237e-06,8.004925803106744e-06,8.003146831470076e-06,8.001380592759233e-06,7.999623448995408e-06,7.997879038157407e-06,7.99614645075053e-06,7.994423867785372e-06,7.992713108251337e-06,7.991013262653723e-06,7.98932342149783e-06,7.987645403773058e-06,7.985976480995305e-06,7.984319381648675e-06,7.982672286743764e-06,7.981035196280573e-06,7.9794081102591e-06,7.977790119184647e-06
encoder.layers.0.scale_self_conn.weight,5.194616733206203e-06,5.1921365411544684e-06,5.189656349102734e-06,5.187175247556297e-06,5.18469369126251e-06,5.1822112254740205e-06,5.17972830493818e-06,5.177244929654989e-06,5.174761554371798e-06,5.172276814846555e-06,5.169792075321311e-06,5.167306881048717e-06,5.164822141523473e-06,5.162336037756177e-06,5.1598494792415295e-06,5.157362920726882e-06,5.154875907464884e-06,5.152388439455535e-06,5.149900971446186e-06,5.1474130486894865e-06
encoder.layers.0.scale_self_conn.bias,4.874972319157678e-07,4.874790988651512e-07,4.874609089711157e-07,4.874426053902425e-07,4.874244154962071e-07,4.874061119153339e-07,4.873877514910419e-07,4.87369334223331e-07,4.873508601122012e-07,4.873323860010714e-07,4.873137982031039e-07,4.872952672485553e-07,4.87276622607169e-07,4.872579779657826e-07,4.872392764809774e-07,4.872205181527534e-07,4.872017029811104e-07,4.871828309660486e-07,4.871639589509869e-07,4.871450300925062e-07
encoder.layers.0.forward_edge.weight,2.1319245206541382e-05,2.1300020307535306e-05,2.1280922737787478e-05,2.126195795426611e-05,2.124311686202418e-05,2.1224406737019308e-05,2.1205820303293876e-05,2.1187355741858482e-05,2.1169016690691933e-05,2.1150797692826018e-05,2.1132702386239544e-05,2.1114723494974896e-05,2.1096864657010883e-05,2.1079122234368697e-05,2.1061494408058934e-05,2.1043981178081594e-05,2.1026582544436678e-05,2.1009296688134782e-05,2.099212542816531e-05,2.0975059669581242e-05
encoder.layers.0.forward_edge.bias,7.287545486178715e-06,7.284354978764895e-06,7.2811822064977605e-06,7.278026714629959e-06,7.27488759366679e-06,7.271766207850305e-06,7.268660738191102e-06,7.26557163943653e-06,7.26249891158659e-06,7.259442554641282e-06,7.256401659105904e-06,7.2533771344751585e-06,7.250367161759641e-06,7.2473735599487554e-06,7.244394055305747e-06,7.24143046682002e-06,7.238481884996872e-06,7.235546945594251e-06,7.23262746760156e-06,7.229722541524097e-06
encoder.layers.0.scale_forward.weight,6.209581897564931e-06,6.206598300195765e-06,6.203621069289511e-06,6.200649295351468e-06,6.197682978381636e-06,6.194722118380014e-06,6.1917676248413045e-06,6.188817678776104e-06,6.185874099173816e-06,6.182935067045037e-06,6.180001946631819e-06,6.177074283186812e-06,6.174151167215314e-06,6.171233508212026e-06,6.168321306176949e-06,6.165414106362732e-06,6.162511908769375e-06,6.159615168144228e-06,6.156722520245239e-06,6.153835329314461e-06
encoder.layers.0.scale_forward.bias,7.533966481787502e-07,7.533851089647214e-07,7.533735129072738e-07,7.533619168498262e-07,7.533502639489598e-07,7.533386678915122e-07,7.533268444603891e-07,7.533151915595226e-07,7.533034249718185e-07,7.532915446972765e-07,7.532798349529912e-07,7.532680115218682e-07,7.532560744039074e-07,7.532441941293655e-07,7.532322001679859e-07,7.532202630500251e-07,7.532083259320643e-07,7.531962751272658e-07,7.531842243224673e-07,7.5317211667425e-07
encoder.layers.0.back_edge.weight,2.0596187823684886e-05,2.0575882444973104e-05,2.0555708033498377e-05,2.053567186521832e-05,2.0515770302154124e-05,2.0495999706326984e-05,2.0476361896726303e-05,2.0456855054362677e-05,2.04374755412573e-05,2.0418226995388977e-05,2.0399100321810693e-05,2.0380100977490656e-05,2.0361228962428868e-05,2.0342473362688906e-05,2.0323845092207193e-05,2.0305336875026114e-05,2.0286945073166862e-05,2.0268673324608244e-05,2.0250519810360856e-05,2.0232482711435296e-05
encoder.layers.0.back_edge.bias,7.993586223165039e-06,7.991902748472057e-06,7.99023655417841e-06,7.988585821294691e-06,7.986952368810307e-06,7.985333468241151e-06,7.983730938576628e-06,7.982142960827332e-06,7.980569534993265e-06,7.97901248006383e-06,7.977469977049623e-06,7.975942025950644e-06,7.974427717272192e-06,7.97292887000367e-06,7.971442755660973e-06,7.969972102728207e-06,7.968514182721265e-06,7.967070814629551e-06,7.965638360474259e-06,7.964221367728896e-06
encoder.layers.0.scale_back.weight,5.261282240098808e-06,5.258637429506052e-06,5.255997621134156e-06,5.253363269730471e-06,5.2507339205476455e-06,5.248110028333031e-06,5.245491593086626e-06,5.242877705313731e-06,5.240269274509046e-06,5.237665845925221e-06,5.235066964814905e-06,5.232472631178098e-06,5.229883754509501e-06,5.227299425314413e-06,5.224720098340185e-06,5.222145773586817e-06,5.219575541559607e-06,5.217009857005905e-06,5.2144496294204146e-06,5.211893039813731e-06
encoder.layers.0.scale_back.bias,1.5528088397331885e-06,1.5527851928709424e-06,1.5527610912613454e-06,1.5527372170254239e-06,1.5527132291026646e-06,1.5526889001193922e-06,1.552664912196633e-06,1.5526404695265228e-06,1.552616254230088e-06,1.5525920389336534e-06,1.5525675962635432e-06,1.552543153593433e-06,1.5525184835496475e-06,1.552493813505862e-06,1.5524693708357518e-06,1.5524445871051284e-06,1.5524199170613429e-06,1.5523950196438818e-06,1.552370008539583e-06,1.552345111122122e-06
encoder.layers.1.self_connection.weight,1.8739896404440515e-05,1.8729857401922345e-05,1.871986751211807e-05,1.870991945907008e-05,1.8700020518735982e-05,1.869015977717936e-05,1.8680348148336634e-05,1.8670576537260786e-05,1.866084676294122e-05,1.865115700638853e-05,1.8641509086592123e-05,1.8631901184562594e-05,1.8622333300299942e-05,1.8612803614814766e-05,1.860331030911766e-05,1.859385520219803e-05,1.8584436475066468e-05,1.8575057765701786e-05,1.8565709979156964e-05,1.8556400391389616e-05
encoder.layers.1.self_connection.bias,4.0841528061719146e-06,4.08410414820537e-06,4.084055944986176e-06,4.084007287019631e-06,4.083958629053086e-06,4.083909971086541e-06,4.0838604036252946e-06,4.08381174565875e-06,4.083762632944854e-06,4.083713065483607e-06,4.083663498022361e-06,4.083613930561114e-06,4.083564817847218e-06,4.083514795638621e-06,4.083464773430023e-06,4.083415205968777e-06,4.083364729012828e-06,4.08331425205688e-06,4.083264229848282e-06,4.083213298144983e-06
encoder.layers.1.scale_self_conn.weight,3.04351146951376e-06,3.041123591174255e-06,3.0387577680812683e-06,3.0364135454874486e-06,3.0340902412717696e-06,3.031787628060556e-06,3.029505251106457e-06,3.0272428830357967e-06,3.0250002964749e-06,3.022777036676416e-06,3.0205728762666695e-06,3.018386678377283e-06,3.016219352502958e-06,3.0140697617753176e-06,3.011937906194362e-06,3.0098231036390644e-06,3.0077255814831005e-06,3.0056448849791195e-06,3.003580332006095e-06,3.0015316951903515e-06
encoder.layers.1.scale_self_conn.bias,1.062792989614536e-06,1.0627345545799471e-06,1.0626758921716828e-06,1.0626171160765807e-06,1.062558226294641e-06,1.0624991091390257e-06,1.0624398782965727e-06,1.0623804200804443e-06,1.062320961864316e-06,1.062261276274512e-06,1.062201704371546e-06,1.062141677721229e-06,1.0620817647577496e-06,1.0620213970469194e-06,1.0619610293360893e-06,1.061900661625259e-06,1.0618400665407535e-06,1.0617792440825724e-06,1.0617183079375536e-06,1.0616573717925348e-06
encoder.layers.1.forward_edge.weight,1.9009781681234017e-05,1.9000495740328915e-05,1.8991247998201288e-05,1.8982042092829943e-05,1.8972879843204282e-05,1.896375215437729e-05,1.895466812129598e-05,1.8945622286992148e-05,1.893661101348698e-05,1.892763793875929e-05,1.891870124381967e-05,1.8909799109678715e-05,1.8900933355325833e-05,1.889210398076102e-05,1.8883307348005474e-05,1.8874545276048593e-05,1.8865814126911573e-05,1.8857115719583817e-05,1.8848450054065324e-05,1.8839815311366692e-05
encoder.layers.1.forward_edge.bias,4.74540001960122e-06,4.745315891341306e-06,4.7452308535866905e-06,4.745145815832075e-06,4.745060778077459e-06,4.744975285575492e-06,4.744889793073526e-06,4.744803845824208e-06,4.7447178985748906e-06,4.744631496578222e-06,4.744545094581554e-06,4.744458237837534e-06,4.744371381093515e-06,4.744284524349496e-06,4.7441976676054765e-06,4.744109901366755e-06,4.744022589875385e-06,4.743934368889313e-06,4.743846147903241e-06,4.743757926917169e-06
encoder.layers.1.scale_forward.weight,3.978313088737195e-06,3.97498615711811e-06,3.971681962866569e-06,3.968398686993169e-06,3.965138148487313e-06,3.9618985283595975e-06,3.958680736104725e-06,3.9554820432385895e-06,3.952305178245297e-06,3.949148776882794e-06,3.946011929656379e-06,3.942895091313403e-06,3.9397973523591645e-06,3.936719167541014e-06,3.933658717869548e-06,3.930618277081521e-06,3.92759602618753e-06,3.924591510440223e-06,3.9216051845869515e-06,3.9186370486277156e-06
encoder.layers.1.scale_forward.bias,1.1519197187226382e-06,1.1519056215547607e-06,1.1518918654473964e-06,1.151877768279519e-06,1.1518636711116415e-06,1.1518496876306017e-06,1.1518355904627242e-06,1.1518212659211713e-06,1.1518072824401315e-06,1.1517930715854163e-06,1.1517788607307011e-06,1.151764649875986e-06,1.1517504390212707e-06,1.15173600079288e-06,1.1517216762513272e-06,1.1517073517097742e-06,1.1516927997945459e-06,1.1516783615661552e-06,1.1516638096509269e-06,1.1516492577356985e-06
encoder.layers.1.back_edge.weight,1.883767436083872e-05,1.882842116174288e-05,1.8819213437382132e-05,1.881005482573528e-05,1.8800938050844707e-05,1.8791868569678627e-05,1.8782839106279425e-05,1.8773856936604716e-05,1.8764914784696884e-05,1.8756014469545335e-05,1.8747155991150066e-05,1.8738337530521676e-05,1.8729559087660164e-05,1.872082066256553e-05,1.8712118617258966e-05,1.8703454770729877e-05,1.8694829122978263e-05,1.868623985501472e-05,1.8677685147849843e-05,1.8669170458451845e-05
encoder.layers.1.back_edge.bias,4.606065431289608e-06,4.6059899432293605e-06,4.605913545674412e-06,4.6058376028668135e-06,4.605760750564514e-06,4.605684807756916e-06,4.605607500707265e-06,4.605531103152316e-06,4.605454250850016e-06,4.605376489053015e-06,4.605299182003364e-06,4.605221420206362e-06,4.605143658409361e-06,4.6050649871176574e-06,4.604987225320656e-06,4.604908099281602e-06,4.6048303374846e-06,4.604751211445546e-06,4.6046720854064915e-06,4.604592959367437e-06
encoder.layers.1.scale_back.weight,2.9199898108345224e-06,2.9179416287661297e-06,2.915913000833825e-06,2.9139043817849597e-06,2.911915089498507e-06,2.9099439871060895e-06,2.9079924388497602e-06,2.906058853113791e-06,2.9041436846455326e-06,2.9022460239502834e-06,2.9003658710280433e-06,2.898502543757786e-06,2.896656269513187e-06,2.8948268209205708e-06,2.893013515858911e-06,2.8912163543282077e-06,2.8894346542074345e-06,2.8876688702439424e-06,2.8859180929430295e-06,2.8841825496783713e-06
encoder.layers.1.scale_back.bias,1.7059380752471043e-06,1.7059237507055514e-06,1.7059094261639984e-06,1.7058949879356078e-06,1.7058805497072171e-06,1.7058662251656642e-06,1.7058516732504359e-06,1.7058372350220452e-06,1.7058225694199791e-06,1.7058080175047508e-06,1.7057933519026847e-06,1.7057786863006186e-06,1.7057639070117148e-06,1.7057492414096487e-06,1.7057345758075826e-06,1.7057197965186788e-06,1.7057049035429372e-06,1.7056902379408712e-06,1.705675231278292e-06,1.7056603383025504e-06
